t,x_real,y_real,psi_real,u_real,v_real,r_real,vx,vy,wz,x_ref,y_ref,psi_ref,u_ref,v_ref,r_ref,tau_u_ref,tau_r_ref,tau_u_applied,tau_r_applied,cmd_left,cmd_right,u_left,u_right,err_x,err_y,err_pos,err_psi,err_u,err_v,err_r
109.768000,13.202210,25.245303,-0.262719,0.593417,0.017547,-0.030232,0.593417,-0.017547,0.030232,20.758044,1.814261,-2.749308,0.356021,-0.000196,0.000867,11.183819,0.008224,11.183829,0.008227,0.199022,0.198214,0.199022,0.198214,-7.555834,23.431042,24.619186,2.486589,0.237396,0.017743,-0.031099
109.800000,13.222561,25.251405,-0.261648,0.590102,0.017255,-0.029783,0.590102,-0.017255,0.029783,20.747120,1.809749,-2.749279,0.353160,-0.000196,0.000871,11.077497,0.008252,11.077472,0.008250,0.197506,0.196690,0.197506,0.196690,-7.524559,23.441656,24.619712,2.487631,0.236942,0.017451,-0.030654
109.832000,13.242806,25.257445,-0.260593,0.586778,0.016965,-0.029340,0.586778,-0.016965,0.029340,20.736284,1.805272,-2.749250,0.350297,-0.000196,0.000876,10.971235,0.008279,10.971212,0.008281,0.195981,0.195156,0.195981,0.195156,-7.493478,23.452173,24.620249,2.488657,0.236481,0.017161,-0.030216
109.868000,13.262943,25.263423,-0.259553,0.583436,0.016678,-0.028902,0.583436,-0.016678,0.028902,20.725536,1.800831,-2.749221,0.347434,-0.000197,0.000880,10.865041,0.008306,10.865027,0.008311,0.194446,0.193612,0.194446,0.193612,-7.462593,23.462592,24.620795,2.489668,0.236002,0.016875,-0.029782
109.900000,13.282972,25.269340,-0.258529,0.580091,0.016393,-0.028465,0.580091,-0.016393,0.028465,20.714877,1.796427,-2.749192,0.344569,-0.000197,0.000884,10.758920,0.008333,10.758929,0.008339,0.192901,0.192058,0.192901,0.192058,-7.431905,23.472913,24.621349,2.490663,0.235522,0.016590,-0.029349
109.932000,13.282972,25.269340,-0.258529,0.580091,0.016393,-0.028465,0.580091,-0.016393,0.028465,20.704306,1.792059,-2.749162,0.341703,-0.000197,0.000888,10.652879,0.008359,10.652896,0.008356,0.191345,0.190494,0.191345,0.190494,-7.421334,23.477281,24.622325,2.490633,0.238388,0.016590,-0.029353
109.968000,13.302893,25.275195,-0.257521,0.576732,0.016112,-0.028030,0.576732,-0.016112,0.028030,20.693823,1.787727,-2.749132,0.338837,-0.000197,0.000893,10.546925,0.008385,10.546941,0.008382,0.189779,0.188919,0.189779,0.188919,-7.390930,23.487468,24.622896,2.491611,0.237895,0.016309,-0.028923
110.000000,13.322705,25.280990,-0.256528,0.573357,0.015832,-0.027599,0.573357,-0.015832,0.027599,20.683429,1.783432,-2.749103,0.335970,-0.000197,0.000897,10.441064,0.008411,10.441079,0.008415,0.188203,0.187333,0.188203,0.187333,-7.360724,23.497558,24.623474,2.492575,0.237387,0.016029,-0.028496
110.032000,13.342407,25.286725,-0.255551,0.569980,0.015556,-0.027173,0.569980,-0.015556,0.027173,20.673123,1.779172,-2.749073,0.333103,-0.000197,0.000901,10.335303,0.008437,10.335320,0.008437,0.186616,0.185737,0.186616,0.185737,-7.330716,23.507553,24.624062,2.493522,0.236877,0.015753,-0.028074
110.068000,13.362000,25.292400,-0.254589,0.566586,0.015282,-0.026752,0.566586,-0.015282,0.026752,20.662906,1.774949,-2.749042,0.330236,-0.000196,0.000905,10.229649,0.008462,10.229646,0.008458,0.185018,0.184130,0.185018,0.184130,-7.300906,23.517451,24.624657,2.494453,0.236350,0.015478,-0.027657
110.100000,13.381481,25.298017,-0.253642,0.563180,0.015012,-0.026333,0.563180,-0.015012,0.026333,20.652777,1.770763,-2.749012,0.327369,-0.000196,0.000909,10.124108,0.008488,10.124104,0.008487,0.183410,0.182512,0.183410,0.182512,-7.271296,23.527254,24.625260,2.495370,0.235811,0.015208,-0.027242
110.132000,13.400851,25.303575,-0.252709,0.559770,0.014744,-0.025916,0.559770,-0.014744,0.025916,20.642737,1.766612,-2.748982,0.324502,-0.000196,0.000913,10.018688,0.008512,10.018672,0.008514,0.181791,0.180883,0.181791,0.180883,-7.241886,23.536963,24.625871,2.496273,0.235268,0.014940,-0.026829
110.168000,13.420109,25.309075,-0.251792,0.556344,0.014478,-0.025503,0.556344,-0.014478,0.025503,20.632785,1.762498,-2.748951,0.321636,-0.000196,0.000917,9.913394,0.008537,9.913399,0.008530,0.180161,0.179244,0.180161,0.179244,-7.212676,23.546577,24.626490,2.497159,0.234708,0.014674,-0.026420
110.200000,13.439255,25.314518,-0.250889,0.552910,0.014216,-0.025095,0.552910,-0.014216,0.025095,20.622921,1.758419,-2.748921,0.318770,-0.000196,0.000921,9.808235,0.008562,9.808231,0.008554,0.178520,0.177593,0.178520,0.177593,-7.183666,23.556099,24.627116,2.498032,0.234140,0.014412,-0.026016
110.232000,13.458288,25.319904,-0.250001,0.549470,0.013956,-0.024692,0.549470,-0.013956,0.024692,20.613146,1.754378,-2.748890,0.315904,-0.000195,0.000925,9.703216,0.008586,9.703216,0.008594,0.176869,0.175930,0.176869,0.175930,-7.154858,23.565526,24.627749,2.498889,0.233566,0.014151,-0.025617
110.268000,13.477208,25.325234,-0.249128,0.546013,0.013699,-0.024292,0.546013,-0.013699,0.024292,20.603459,1.750372,-2.748859,0.313040,-0.000195,0.000928,9.598345,0.008610,9.598336,0.008605,0.175205,0.174257,0.175205,0.174257,-7.126251,23.574862,24.628389,2.499731,0.232973,0.013894,-0.025220
110.300000,13.496013,25.330507,-0.248268,0.542552,0.013445,-0.023893,0.542552,-0.013445,0.023893,20.593860,1.746403,-2.748828,0.310176,-0.000195,0.000932,9.493628,0.008634,9.493635,0.008633,0.173531,0.172572,0.173531,0.172572,-7.097847,23.584104,24.629036,2.500560,0.232376,0.013640,-0.024825
110.332000,13.514704,25.335726,-0.247423,0.539081,0.013194,-0.023498,0.539081,-0.013194,0.023498,20.584350,1.742469,-2.748797,0.307314,-0.000194,0.000936,9.389073,0.008657,9.389066,0.008658,0.171845,0.170875,0.171845,0.170875,-7.069646,23.593257,24.629690,2.501374,0.231767,0.013388,-0.024434
110.368000,13.533280,25.340889,-0.246592,0.535595,0.012945,-0.023108,0.535595,-0.012945,0.023108,20.574928,1.738572,-2.748766,0.304453,-0.000194,0.000940,9.284686,0.008680,9.284705,0.008682,0.170148,0.169167,0.170148,0.169167,-7.041648,23.602317,24.630351,2.502174,0.231142,0.013139,-0.024048
110.400000,13.533280,25.340889,-0.246592,0.535595,0.012945,-0.023108,0.535595,-0.012945,0.023108,20.565594,1.734712,-2.748734,0.301594,-0.000193,0.000943,9.180476,0.008704,9.180474,0.008696,0.168438,0.167447,0.168438,0.167447,-7.032314,23.606177,24.631383,2.502142,0.234001,0.013138,-0.024051
110.432000,13.551741,25.345998,-0.245775,0.532108,0.012700,-0.022724,0.532108,-0.012700,0.022724,20.556348,1.730887,-2.748703,0.298737,-0.000193,0.000947,9.076447,0.008726,9.076448,0.008733,0.166718,0.165714,0.166718,0.165714,-7.004607,23.615111,24.632052,2.502928,0.233371,0.012893,-0.023671
110.468000,13.570085,25.351052,-0.244971,0.528607,0.012457,-0.022342,0.528607,-0.012457,0.022342,20.547191,1.727099,-2.748671,0.295881,-0.000192,0.000950,8.972609,0.008749,8.972612,0.008752,0.164985,0.163970,0.164985,0.163970,-6.977106,23.623953,24.632726,2.503700,0.232726,0.012649,-0.023292
110.500000,13.588313,25.356053,-0.244181,0.525093,0.012218,-0.021963,0.525093,-0.012218,0.021963,20.538121,1.723346,-2.748639,0.293027,-0.000192,0.000954,8.868967,0.008772,8.868981,0.008768,0.163240,0.162214,0.163240,0.162214,-6.949808,23.632707,24.633406,2.504458,0.232066,0.012410,-0.022917
110.532000,13.606424,25.361001,-0.243405,0.521578,0.011981,-0.021587,0.521578,-0.011981,0.021587,20.529140,1.719630,-2.748608,0.290176,-0.000191,0.000957,8.765529,0.008794,8.765539,0.008791,0.161483,0.160445,0.161483,0.160445,-6.922716,23.641371,24.634091,2.505203,0.231402,0.012172,-0.022544
110.568000,13.624417,25.365897,-0.242642,0.518048,0.011747,-0.021215,0.518048,-0.011747,0.021215,20.520246,1.715950,-2.748576,0.287327,-0.000191,0.000961,8.662303,0.008816,8.662303,0.008821,0.159714,0.158663,0.159714,0.158663,-6.895829,23.649947,24.634781,2.505934,0.230721,0.011938,-0.022176
110.600000,13.642293,25.370740,-0.241892,0.514510,0.011516,-0.020849,0.514510,-0.011516,0.020849,20.511440,1.712306,-2.748544,0.284481,-0.000190,0.000964,8.559295,0.008838,8.559287,0.008840,0.157932,0.156869,0.157932,0.156869,-6.869147,23.658434,24.635476,2.506652,0.230029,0.011706,-0.021813
110.632000,13.660050,25.375531,-0.241155,0.510969,0.011287,-0.020487,0.510969,-0.011287,0.020487,20.502722,1.708698,-2.748511,0.281638,-0.000189,0.000968,8.456513,0.008859,8.456506,0.008865,0.156138,0.155062,0.156138,0.155062,-6.842672,23.666833,24.636176,2.507356,0.229331,0.011476,-0.021455
110.668000,13.677688,25.380271,-0.240431,0.507413,0.011062,-0.020127,0.507413,-0.011062,0.020127,20.494091,1.705126,-2.748479,0.278797,-0.000189,0.000971,8.353964,0.008881,8.353976,0.008880,0.154331,0.153243,0.154331,0.153243,-6.816403,23.675145,24.636880,2.508048,0.228616,0.011251,-0.021098
110.700000,13.695207,25.384961,-0.239720,0.503853,0.010840,-0.019770,0.503853,-0.010840,0.019770,20.485548,1.701589,-2.748447,0.275960,-0.000188,0.000974,8.251655,0.008902,8.251655,0.008901,0.152511,0.151410,0.152511,0.151410,-6.790341,23.683372,24.637590,2.508727,0.227893,0.011028,-0.020744
110.732000,13.712607,25.389599,-0.239022,0.500286,0.010620,-0.019417,0.500286,-0.010620,0.019417,20.477093,1.698089,-2.748414,0.273126,-0.000187,0.000978,8.149595,0.008923,8.149588,0.008920,0.150678,0.149564,0.150678,0.149564,-6.764486,23.691510,24.638302,2.509392,0.227160,0.010807,-0.020395
110.768000,13.729886,25.394188,-0.238336,0.496706,0.010404,-0.019069,0.496706,-0.010404,0.019069,20.468724,1.694625,-2.748381,0.270296,-0.000187,0.000981,8.047789,0.008944,8.047762,0.008944,0.148832,0.147704,0.148832,0.147704,-6.738838,23.699563,24.639018,2.510045,0.226410,0.010591,-0.020050
110.800000,13.747045,25.398727,-0.237663,0.493125,0.010190,-0.018726,0.493125,-0.010190,0.018726,20.460443,1.691196,-2.748349,0.267469,-0.000186,0.000984,7.946245,0.008965,7.946249,0.008959,0.146973,0.145832,0.146973,0.145832,-6.713398,23.707531,24.639739,2.510686,0.225656,0.010376,-0.019710
110.832000,13.747045,25.398727,-0.237663,0.493125,0.010190,-0.018726,0.493125,-0.010190,0.018726,20.452249,1.687804,-2.748316,0.264647,-0.000185,0.000987,7.844972,0.008986,7.844982,0.008986,0.145101,0.143945,0.145101,0.143945,-6.705204,23.710923,24.640772,2.510653,0.228478,0.010375,-0.019713
110.868000,13.764083,25.403217,-0.237002,0.489535,0.009979,-0.018387,0.489535,-0.009979,0.018387,20.444142,1.684447,-2.748283,0.261828,-0.000184,0.000990,7.743977,0.009006,7.743979,0.009012,0.143215,0.142044,0.143215,0.142044,-6.680059,23.718770,24.641494,2.511281,0.227707,0.010163,-0.019377
110.900000,13.780999,25.407658,-0.236352,0.485931,0.009771,-0.018050,0.485931,-0.009771,0.018050,20.436122,1.681125,-2.748250,0.259014,-0.000183,0.000994,7.643266,0.009026,7.643281,0.009027,0.141315,0.140130,0.141315,0.140130,-6.655123,23.726533,24.642220,2.511898,0.226917,0.009954,-0.019044
110.932000,13.797795,25.412051,-0.235715,0.482329,0.009566,-0.017716,0.482329,-0.009566,0.017716,20.428189,1.677840,-2.748217,0.256204,-0.000183,0.000997,7.542848,0.009046,7.542853,0.009047,0.139401,0.138201,0.139401,0.138201,-6.630394,23.734211,24.642948,2.512502,0.226125,0.009749,-0.018713
110.968000,13.814468,25.416395,-0.235090,0.478714,0.009364,-0.017386,0.478714,-0.009364,0.017386,20.420342,1.674589,-2.748183,0.253399,-0.000182,0.001000,7.442730,0.009066,7.442738,0.009065,0.137473,0.136258,0.137473,0.136258,-6.605874,23.741806,24.643680,2.513093,0.225315,0.009546,-0.018386
111.000000,13.831018,25.420692,-0.234477,0.475091,0.009165,-0.017061,0.475091,-0.009165,0.017061,20.412581,1.671375,-2.748150,0.250598,-0.000181,0.001003,7.342920,0.009086,7.342927,0.009088,0.135531,0.134300,0.135531,0.134300,-6.581563,23.749317,24.644412,2.513673,0.224493,0.009346,-0.018064
111.032000,13.847446,25.424942,-0.233875,0.471467,0.008968,-0.016741,0.471467,-0.008968,0.016741,20.404907,1.668196,-2.748116,0.247803,-0.000180,0.001006,7.243426,0.009106,7.243411,0.009108,0.133574,0.132327,0.133574,0.132327,-6.557461,23.756746,24.645147,2.514241,0.223664,0.009148,-0.017747
111.068000,13.863751,25.429145,-0.233284,0.467832,0.008775,-0.016424,0.467832,-0.008775,0.016424,20.397319,1.665052,-2.748083,0.245013,-0.000179,0.001009,7.144254,0.009125,7.144258,0.009126,0.131603,0.130340,0.131603,0.130340,-6.533568,23.764093,24.645885,2.514799,0.222819,0.008954,-0.017433
111.100000,13.879932,25.433302,-0.232705,0.464192,0.008584,-0.016109,0.464192,-0.008584,0.016109,20.389817,1.661944,-2.748049,0.242228,-0.000178,0.001012,7.045414,0.009144,7.045410,0.009148,0.129617,0.128337,0.129617,0.128337,-6.509885,23.771358,24.646623,2.515344,0.221964,0.008762,-0.017121
111.132000,13.895989,25.437412,-0.232137,0.460549,0.008396,-0.015798,0.460549,-0.008396,0.015798,20.382400,1.658871,-2.748015,0.239449,-0.000177,0.001015,6.946912,0.009164,6.946910,0.009168,0.127616,0.126319,0.127616,0.126319,-6.486411,23.778541,24.647364,2.515878,0.221100,0.008573,-0.016813
111.168000,13.911922,25.441477,-0.231579,0.456895,0.008211,-0.015491,0.456895,-0.008211,0.015491,20.375069,1.655833,-2.747982,0.236676,-0.000176,0.001018,6.848757,0.009182,6.848774,0.009184,0.125600,0.124286,0.125600,0.124286,-6.463147,23.785644,24.648106,2.516403,0.220219,0.008387,-0.016509
111.200000,13.927731,25.445496,-0.231033,0.453240,0.008028,-0.015189,0.453240,-0.008028,0.015189,20.367824,1.652830,-2.747948,0.233909,-0.000175,0.001020,6.750956,0.009201,6.750948,0.009205,0.123568,0.122236,0.123568,0.122236,-6.440093,23.792666,24.648849,2.516915,0.219331,0.008203,-0.016209
111.232000,13.943416,25.449470,-0.230498,0.449580,0.007849,-0.014891,0.449580,-0.007849,0.014891,20.360664,1.649862,-2.747914,0.231148,-0.000174,0.001023,6.653518,0.009220,6.653522,0.009223,0.121521,0.120171,0.121521,0.120171,-6.417248,23.799608,24.649593,2.517416,0.218432,0.008023,-0.015914
111.268000,13.958975,25.453400,-0.229973,0.445909,0.007672,-0.014597,0.445909,-0.007672,0.014597,20.353588,1.646930,-2.747879,0.228394,-0.000173,0.001026,6.556449,0.009238,6.556467,0.009238,0.119458,0.118090,0.119458,0.118090,-6.394613,23.806470,24.650337,2.517906,0.217515,0.007845,-0.015623
111.300000,13.958975,25.453400,-0.229973,0.445909,0.007672,-0.014597,0.445909,-0.007672,0.014597,20.346598,1.644032,-2.747845,0.225646,-0.000172,0.001029,6.459758,0.009256,6.459776,0.009256,0.117379,0.115992,0.117379,0.115992,-6.387623,23.809368,24.651323,2.517872,0.220263,0.007844,-0.015626
111.332000,13.974409,25.457286,-0.229458,0.442241,0.007498,-0.014305,0.442241,-0.007498,0.014305,20.339692,1.641169,-2.747811,0.222905,-0.000171,0.001032,6.363453,0.009275,6.363447,0.009272,0.115283,0.113877,0.115283,0.113877,-6.365283,23.816117,24.652064,2.518353,0.219336,0.007669,-0.015337
111.368000,13.989717,25.461127,-0.228954,0.438564,0.007327,-0.014017,0.438564,-0.007327,0.014017,20.332870,1.638341,-2.747776,0.220171,-0.000170,0.001034,6.267542,0.009292,6.267544,0.009297,0.113172,0.111745,0.113172,0.111745,-6.343153,23.822786,24.652804,2.518822,0.218393,0.007497,-0.015051
111.400000,14.004900,25.464925,-0.228461,0.434878,0.007158,-0.013732,0.434878,-0.007158,0.013732,20.326133,1.635547,-2.747742,0.217444,-0.000168,0.001037,6.172033,0.009310,6.172038,0.009307,0.111043,0.109597,0.111043,0.109597,-6.321233,23.829378,24.653545,2.519281,0.217434,0.007326,-0.014769
111.432000,14.019957,25.468680,-0.227977,0.431196,0.006992,-0.013452,0.431196,-0.006992,0.013452,20.319480,1.632788,-2.747707,0.214724,-0.000167,0.001040,6.076934,0.009328,6.076929,0.009332,0.108898,0.107430,0.108898,0.107430,-6.299523,23.835892,24.654285,2.519730,0.216472,0.007159,-0.014492
111.468000,14.034887,25.472392,-0.227503,0.427503,0.006829,-0.013176,0.427503,-0.006829,0.013176,20.312910,1.630064,-2.747673,0.212013,-0.000166,0.001042,5.982253,0.009345,5.982256,0.009341,0.106735,0.105247,0.106735,0.105247,-6.278023,23.842328,24.655023,2.520170,0.215490,0.006995,-0.014218
111.500000,14.049690,25.476061,-0.227039,0.423808,0.006669,-0.012903,0.423808,-0.006669,0.012903,20.306424,1.627373,-2.747638,0.209309,-0.000165,0.001045,5.887999,0.009362,5.887996,0.009360,0.104555,0.103045,0.104555,0.103045,-6.256734,23.848688,24.655763,2.520599,0.214499,0.006834,-0.013948
111.532000,14.064367,25.479688,-0.226585,0.420113,0.006511,-0.012634,0.420113,-0.006511,0.012634,20.300021,1.624718,-2.747603,0.206613,-0.000164,0.001048,5.794178,0.009379,5.794190,0.009381,0.102358,0.100825,0.102358,0.100825,-6.235654,23.854970,24.656500,2.521018,0.213500,0.006675,-0.013682
111.568000,14.078917,25.483273,-0.226140,0.416409,0.006356,-0.012368,0.416409,-0.006356,0.012368,20.293700,1.622096,-2.747568,0.203925,-0.000162,0.001050,5.700801,0.009396,5.700792,0.009399,0.100142,0.098586,0.100142,0.098586,-6.214783,23.861177,24.657236,2.521428,0.212484,0.006518,-0.013418
111.600000,14.093340,25.486817,-0.225705,0.412706,0.006203,-0.012105,0.412706,-0.006203,0.012105,20.287463,1.619508,-2.747533,0.201246,-0.000161,0.001053,5.607874,0.009412,5.607867,0.009413,0.097908,0.096329,0.097908,0.096329,-6.194123,23.867309,24.657972,2.521828,0.211460,0.006364,-0.013158
111.632000,14.107636,25.490319,-0.225279,0.409001,0.006053,-0.011846,0.409001,-0.006053,0.011846,20.281308,1.616955,-2.747498,0.198575,-0.000160,0.001055,5.515406,0.009429,5.515412,0.009429,0.095656,0.094053,0.095656,0.094053,-6.173672,23.873364,24.658705,2.522219,0.210426,0.006213,-0.012901
111.668000,14.121803,25.493780,-0.224862,0.405287,0.005906,-0.011591,0.405287,-0.005906,0.011591,20.275235,1.614435,-2.747463,0.195913,-0.000159,0.001058,5.423405,0.009445,5.423408,0.009447,0.093385,0.091757,0.093385,0.091757,-6.153432,23.879345,24.659437,2.522601,0.209374,0.006065,-0.012649
111.700000,14.135844,25.497201,-0.224454,0.401578,0.005761,-0.011340,0.401578,-0.005761,0.011340,20.269244,1.611949,-2.747427,0.193260,-0.000158,0.001060,5.331880,0.009460,5.331894,0.009461,0.091095,0.089442,0.091095,0.089442,-6.133400,23.885252,24.660167,2.522973,0.208318,0.005919,-0.012400
111.732000,14.135844,25.497201,-0.224454,0.401578,0.005761,-0.011340,0.401578,-0.005761,0.011340,20.263335,1.609497,-2.747392,0.190617,-0.000156,0.001063,5.240839,0.009476,5.240832,0.009477,0.088785,0.087106,0.088785,0.087106,-6.127491,23.887704,24.661073,2.522938,0.210961,0.005917,-0.012403
111.768000,14.149756,25.500581,-0.224056,0.397865,0.005619,-0.011093,0.397865,-0.005619,0.011093,20.257507,1.607078,-2.747356,0.187983,-0.000155,0.001065,5.150290,0.009491,5.150302,0.009489,0.086456,0.084751,0.086456,0.084751,-6.107751,23.893503,24.661794,2.523300,0.209882,0.005774,-0.012158
111.800000,14.163540,25.503921,-0.223666,0.394145,0.005479,-0.010849,0.394145,-0.005479,0.010849,20.251760,1.604693,-2.747321,0.185359,-0.000154,0.001068,5.060242,0.009506,5.060247,0.009508,0.084107,0.082374,0.084107,0.082374,-6.088220,23.899228,24.662512,2.523655,0.208786,0.005633,-0.011917
111.832000,14.177196,25.507221,-0.223284,0.390431,0.005342,-0.010607,0.390431,-0.005342,0.010607,20.246094,1.602340,-2.747285,0.182744,-0.000152,0.001070,4.970703,0.009520,4.970708,0.009518,0.081737,0.079977,0.081737,0.079977,-6.068898,23.904881,24.663229,2.524001,0.207687,0.005494,-0.011677
111.868000,14.190724,25.510482,-0.222911,0.386709,0.005208,-0.010369,0.386709,-0.005208,0.010369,20.240508,1.600022,-2.747250,0.180140,-0.000151,0.001072,4.881682,0.009534,4.881688,0.009534,0.079347,0.077558,0.079347,0.077558,-6.049784,23.910460,24.663941,2.524339,0.206569,0.005359,-0.011441
111.900000,14.204124,25.513704,-0.222547,0.382986,0.005075,-0.010134,0.382986,-0.005075,0.010134,20.235002,1.597736,-2.747214,0.177546,-0.000150,0.001075,4.793187,0.009548,4.793190,0.009550,0.076936,0.075117,0.076936,0.075117,-6.030878,23.915968,24.664651,2.524667,0.205440,0.005225,-0.011209
111.932000,14.217395,25.516886,-0.222191,0.379268,0.004946,-0.009904,0.379268,-0.004946,0.009904,20.229576,1.595483,-2.747178,0.174963,-0.000148,0.001077,4.705227,0.009561,4.705217,0.009562,0.074503,0.072654,0.074503,0.072654,-6.012181,23.921403,24.665357,2.524987,0.204305,0.005094,-0.010981
111.968000,14.230537,25.520030,-0.221843,0.375544,0.004818,-0.009677,0.375544,-0.004818,0.009677,20.224230,1.593263,-2.747142,0.172391,-0.000147,0.001079,4.617810,0.009574,4.617810,0.009575,0.072049,0.070169,0.072049,0.070169,-5.993693,23.926767,24.666061,2.525299,0.203153,0.004965,-0.010756
112.000000,14.243551,25.523136,-0.221503,0.371821,0.004693,-0.009453,0.371821,-0.004693,0.009453,20.218962,1.591075,-2.747106,0.169829,-0.000146,0.001081,4.530945,0.009586,4.530938,0.009583,0.069572,0.067661,0.069572,0.067661,-5.975411,23.932061,24.666761,2.525603,0.201992,0.004839,-0.010534
112.032000,14.256436,25.526204,-0.221171,0.368101,0.004571,-0.009233,0.368101,-0.004571,0.009233,20.213774,1.588920,-2.747070,0.167279,-0.000144,0.001083,4.444641,0.009598,4.444641,0.009601,0.067074,0.065129,0.067074,0.065129,-5.957338,23.937284,24.667457,2.525899,0.200822,0.004715,-0.010316
112.068000,14.269192,25.529233,-0.220847,0.364377,0.004451,-0.009015,0.364377,-0.004451,0.009015,20.208663,1.586798,-2.747034,0.164740,-0.000143,0.001086,4.358906,0.009609,4.358907,0.009610,0.064552,0.062574,0.064552,0.062574,-5.939471,23.942435,24.668148,2.526187,0.199637,0.004594,-0.010101
112.100000,14.281820,25.532226,-0.220531,0.360657,0.004333,-0.008801,0.360657,-0.004333,0.008801,20.203631,1.584707,-2.746997,0.162212,-0.000142,0.001088,4.273750,0.009619,4.273760,0.009618,0.062007,0.059995,0.062007,0.059995,-5.921811,23.947519,24.668837,2.526466,0.198445,0.004475,-0.009889
112.132000,14.294319,25.535181,-0.220222,0.356939,0.004217,-0.008589,0.356939,-0.004217,0.008589,20.198676,1.582649,-2.746961,0.159697,-0.000140,0.001090,4.189179,0.009629,4.189172,0.009630,0.059438,0.057390,0.059438,0.057390,-5.904357,23.952532,24.669520,2.526739,0.197242,0.004357,-0.009679
112.168000,14.306688,25.538099,-0.219921,0.353217,0.004104,-0.008382,0.353217,-0.004104,0.008382,20.193799,1.580622,-2.746925,0.157194,-0.000139,0.001092,4.105205,0.009638,4.105201,0.009638,0.056845,0.054761,0.056845,0.054761,-5.887111,23.957477,24.670200,2.527004,0.196023,0.004243,-0.009474
112.200000,14.306688,25.538099,-0.219921,0.353217,0.004104,-0.008382,0.353217,-0.004104,0.008382,20.188999,1.578628,-2.746888,0.154703,-0.000137,0.001094,4.021835,0.009646,4.021837,0.009649,0.054228,0.052106,0.054228,0.052106,-5.882311,23.959471,24.670991,2.526967,0.198514,0.004241,-0.009476
112.232000,14.318929,25.540980,-0.219627,0.349503,0.003993,-0.008177,0.349503,-0.003993,0.008177,20.184275,1.576665,-2.746852,0.152224,-0.000136,0.001096,3.939078,0.009653,3.939074,0.009655,0.051585,0.049425,0.051585,0.049425,-5.865346,23.964315,24.671657,2.527225,0.197279,0.004129,-0.009273
112.268000,14.331041,25.543825,-0.219340,0.345788,0.003884,-0.007976,0.345788,-0.003884,0.007976,20.179627,1.574733,-2.746815,0.149759,-0.000134,0.001098,3.856943,0.009659,3.856950,0.009659,0.048917,0.046718,0.048917,0.046718,-5.848586,23.969092,24.672319,2.527475,0.196029,0.004018,-0.009074
112.300000,14.343024,25.546633,-0.219060,0.342071,0.003777,-0.007779,0.342071,-0.003777,0.007779,20.175055,1.572833,-2.746779,0.147306,-0.000133,0.001100,3.775439,0.009664,3.775429,0.009662,0.046222,0.043983,0.046222,0.043983,-5.832031,23.973800,24.672975,2.527719,0.194765,0.003910,-0.008879
112.332000,14.354879,25.549406,-0.218788,0.338363,0.003673,-0.007584,0.338363,-0.003673,0.007584,20.170559,1.570964,-2.746742,0.144867,-0.000132,0.001101,3.694575,0.009667,3.694581,0.009669,0.043502,0.041221,0.043502,0.041221,-5.815680,23.978442,24.673626,2.527954,0.193496,0.003805,-0.008685
112.368000,14.366605,25.552143,-0.218522,0.334653,0.003571,-0.007392,0.334653,-0.003571,0.007392,20.166137,1.569126,-2.746705,0.142441,-0.000130,0.001103,3.614360,0.009669,3.614372,0.009669,0.040754,0.038431,0.040754,0.038431,-5.799532,23.983017,24.674271,2.528183,0.192212,0.003701,-0.008495
112.400000,14.378201,25.554844,-0.218263,0.330947,0.003471,-0.007203,0.330947,-0.003471,0.007203,20.161790,1.567319,-2.746669,0.140028,-0.000129,0.001105,3.534803,0.009670,3.534798,0.009671,0.037978,0.035611,0.037978,0.035611,-5.783589,23.987525,24.674911,2.528406,0.190919,0.003600,-0.008308
112.432000,14.389670,25.557510,-0.218011,0.327249,0.003373,-0.007017,0.327249,-0.003373,0.007017,20.157517,1.565543,-2.746632,0.137630,-0.000127,0.001106,3.455913,0.009669,3.455913,0.009668,0.035174,0.032763,0.035174,0.032763,-5.767847,23.991967,24.675545,2.528621,0.189619,0.003500,-0.008123
112.468000,14.401010,25.560141,-0.217765,0.323550,0.003277,-0.006834,0.323550,-0.003277,0.006834,20.153318,1.563796,-2.746595,0.135245,-0.000126,0.001108,3.377698,0.009666,3.377687,0.009666,0.032341,0.029884,0.032341,0.029884,-5.752308,23.996345,24.676175,2.528830,0.188305,0.003403,-0.007942
112.500000,14.412221,25.562737,-0.217526,0.319858,0.003183,-0.006655,0.319858,-0.003183,0.006655,20.149192,1.562081,-2.746558,0.132875,-0.000124,0.001109,3.300169,0.009661,3.300160,0.009661,0.029479,0.026975,0.029479,0.026975,-5.736971,24.000656,24.676798,2.529032,0.186983,0.003307,-0.007764
112.532000,14.423304,25.565299,-0.217293,0.316172,0.003091,-0.006479,0.316172,-0.003091,0.006479,20.145138,1.560395,-2.746521,0.130520,-0.000123,0.001111,3.223335,0.009654,3.223331,0.009654,0.026587,0.024035,0.026587,0.024035,-5.721834,24.004904,24.677415,2.529228,0.185652,0.003214,-0.007590
112.568000,14.434259,25.567827,-0.217066,0.312486,0.003001,-0.006305,0.312486,-0.003001,0.006305,20.141157,1.558739,-2.746484,0.128180,-0.000121,0.001112,3.147204,0.009645,3.147199,0.009645,0.023664,0.021063,0.023664,0.021063,-5.706898,24.009088,24.678026,2.529418,0.184306,0.003122,-0.007417
