t,x_ref,y_ref,psi_ref,u_ref,v_ref,r_ref,tau_u_ref,tau_r_ref,T1_ref,T2_ref,cmd_left_ref,cmd_right_ref
63.366667,24.327945,17.599661,-0.011311,0.655312,0.023344,-0.053287,23.978782,-0.504223,11.019731,12.959052,0.363338,0.402141
63.400000,24.349793,17.600174,-0.013092,0.655084,0.023451,-0.053556,23.969279,-0.506540,11.010524,12.958754,0.363146,0.402135
63.433333,24.371634,17.600652,-0.014882,0.654854,0.023558,-0.053824,23.959714,-0.508854,11.001292,12.958422,0.362953,0.402129
63.466667,24.393468,17.601095,-0.016680,0.654622,0.023666,-0.054093,23.950090,-0.511166,10.992033,12.958056,0.362760,0.402122
63.500000,24.415296,17.601502,-0.018488,0.654388,0.023774,-0.054361,23.940407,-0.513476,10.982750,12.957657,0.362566,0.402114
63.533333,24.437116,17.601873,-0.020305,0.654152,0.023882,-0.054630,23.930667,-0.515783,10.973443,12.957224,0.362372,0.402106
63.566667,24.458929,17.602208,-0.022130,0.653913,0.023990,-0.054898,23.920871,-0.518088,10.964113,12.956758,0.362177,0.402097
63.600000,24.480735,17.602507,-0.023964,0.653673,0.024098,-0.055167,23.911020,-0.520390,10.954761,12.956259,0.361982,0.402087
63.633333,24.502533,17.602770,-0.025808,0.653430,0.024206,-0.055436,23.901115,-0.522689,10.945387,12.955728,0.361786,0.402077
63.666667,24.524324,17.602996,-0.027660,0.653186,0.024315,-0.055705,23.891158,-0.524985,10.935993,12.955165,0.361590,0.402066
63.700000,24.546107,17.603186,-0.029521,0.652939,0.024424,-0.055973,23.881149,-0.527278,10.926579,12.954570,0.361393,0.402055
63.733333,24.567882,17.603339,-0.031392,0.652691,0.024532,-0.056242,23.871090,-0.529568,10.917146,12.953944,0.361195,0.402043
63.766667,24.589650,17.603455,-0.033271,0.652441,0.024641,-0.056511,23.860982,-0.531854,10.907695,12.953288,0.360998,0.402030
63.800000,24.611409,17.603534,-0.035159,0.652188,0.024750,-0.056779,23.850827,-0.534137,10.898226,12.952601,0.360799,0.402017
63.833333,24.633160,17.603576,-0.037056,0.651934,0.024859,-0.057048,23.840625,-0.536417,10.888742,12.951883,0.360601,0.402003
63.866667,24.654903,17.603580,-0.038962,0.651679,0.024968,-0.057317,23.830378,-0.538693,10.879242,12.951136,0.360401,0.401989
63.900000,24.676637,17.603546,-0.040877,0.651421,0.025077,-0.057585,23.820087,-0.540965,10.869727,12.950360,0.360202,0.401974
63.933333,24.698363,17.603475,-0.042801,0.651162,0.025186,-0.057853,23.809753,-0.543233,10.860198,12.949554,0.360002,0.401958
63.966667,24.720080,17.603366,-0.044734,0.650901,0.025294,-0.058121,23.799378,-0.545497,10.850657,12.948721,0.359802,0.401942
64.000000,24.741788,17.603219,-0.046676,0.650638,0.025403,-0.058389,23.788962,-0.547756,10.841104,12.947858,0.359601,0.401926
64.033333,24.763488,17.603034,-0.048627,0.650374,0.025512,-0.058657,23.778508,-0.550012,10.831539,12.946969,0.359400,0.401908
64.066667,24.785178,17.602811,-0.050587,0.650108,0.025621,-0.058925,23.768016,-0.552263,10.821964,12.946051,0.359199,0.401891
64.100000,24.806859,17.602548,-0.052555,0.649840,0.025729,-0.059192,23.757487,-0.554509,10.812380,12.945107,0.358998,0.401873
64.133333,24.828531,17.602248,-0.054533,0.649571,0.025838,-0.059459,23.746924,-0.556751,10.802787,12.944137,0.358796,0.401854
64.166667,24.850193,17.601908,-0.056519,0.649300,0.025946,-0.059726,23.736327,-0.558988,10.793187,12.943140,0.358594,0.401835
64.200000,24.871846,17.601529,-0.058514,0.649028,0.026054,-0.059993,23.725697,-0.561220,10.783580,12.942117,0.358392,0.401815
64.233333,24.893489,17.601112,-0.060519,0.648755,0.026162,-0.060260,23.715036,-0.563447,10.773967,12.941069,0.358189,0.401795
64.266667,24.915123,17.600654,-0.062532,0.648480,0.026270,-0.060526,23.704345,-0.565668,10.764349,12.939997,0.357987,0.401774
64.300000,24.936746,17.600158,-0.064554,0.648203,0.026377,-0.060792,23.693626,-0.567885,10.754727,12.938900,0.357784,0.401753
64.333333,24.958360,17.599622,-0.066585,0.647926,0.026485,-0.061058,23.682880,-0.570096,10.745101,12.937778,0.357581,0.401732
64.366667,24.979963,17.599045,-0.068624,0.647647,0.026592,-0.061323,23.672107,-0.572302,10.735474,12.936634,0.357378,0.401710
64.400000,25.001556,17.598429,-0.070673,0.647366,0.026699,-0.061588,23.661311,-0.574502,10.725845,12.935466,0.357175,0.401687
64.433333,25.023139,17.597773,-0.072730,0.647085,0.026805,-0.061852,23.650491,-0.576696,10.716215,12.934276,0.356972,0.401664
64.466667,25.044711,17.597077,-0.074796,0.646802,0.026911,-0.062117,23.639649,-0.578884,10.706586,12.933063,0.356768,0.401641
64.500000,25.066272,17.596340,-0.076871,0.646518,0.027017,-0.062381,23.628787,-0.581066,10.696959,12.931828,0.356565,0.401617
64.533333,25.087823,17.595563,-0.078955,0.646233,0.027123,-0.062644,23.617906,-0.583242,10.687333,12.930573,0.356361,0.401593
64.566667,25.109363,17.594745,-0.081047,0.645947,0.027228,-0.062907,23.607007,-0.585412,10.677711,12.929296,0.356158,0.401568
64.600000,25.130892,17.593886,-0.083149,0.645660,0.027332,-0.063170,23.596092,-0.587576,10.668093,12.927999,0.355954,0.401543
64.633333,25.152409,17.592985,-0.085259,0.645372,0.027437,-0.063432,23.585162,-0.589732,10.658480,12.926682,0.355751,0.401518
64.666667,25.173916,17.592044,-0.087378,0.645082,0.027540,-0.063694,23.574219,-0.591883,10.648873,12.925346,0.355548,0.401492
64.700000,25.195411,17.591062,-0.089505,0.644792,0.027644,-0.063955,23.563263,-0.594026,10.639273,12.923990,0.355344,0.401466
64.733333,25.216894,17.590037,-0.091641,0.644501,0.027747,-0.064216,23.552297,-0.596163,10.629681,12.922616,0.355141,0.401440
64.766667,25.238367,17.588971,-0.093786,0.644209,0.027849,-0.064476,23.541321,-0.598293,10.620097,12.921224,0.354938,0.401413
64.800000,25.259827,17.587864,-0.095940,0.643916,0.027951,-0.064736,23.530338,-0.600416,10.610523,12.919815,0.354735,0.401386
64.833333,25.281275,17.586714,-0.098102,0.643622,0.028052,-0.064995,23.519348,-0.602531,10.600960,12.918388,0.354532,0.401358
64.866667,25.302712,17.585522,-0.100273,0.643328,0.028153,-0.065254,23.508353,-0.604640,10.591408,12.916945,0.354329,0.401331
64.900000,25.324136,17.584288,-0.102452,0.643033,0.028253,-0.065512,23.497355,-0.606740,10.581869,12.915486,0.354127,0.401303
64.933333,25.345548,17.583012,-0.104640,0.642737,0.028352,-0.065769,23.486355,-0.608834,10.572344,12.914011,0.353924,0.401274
64.966667,25.366948,17.581692,-0.106837,0.642440,0.028451,-0.066026,23.475354,-0.610919,10.562833,12.912521,0.353722,0.401245
65.000000,25.388336,17.580330,-0.109042,0.642143,0.028549,-0.066282,23.464352,-0.612997,10.553335,12.911017,0.353520,0.401217
65.033333,25.409711,17.578925,-0.111255,0.641845,0.028647,-0.066538,23.453351,-0.615069,10.543850,12.909501,0.353318,0.401187
65.066667,25.431073,17.577478,-0.113478,0.641547,0.028743,-0.066793,23.442349,-0.617134,10.534378,12.907971,0.353117,0.401158
65.100000,25.452422,17.575986,-0.115708,0.641248,0.028839,-0.067047,23.431350,-0.619193,10.524920,12.906430,0.352915,0.401128
65.133333,25.473759,17.574452,-0.117947,0.640948,0.028935,-0.067301,23.420354,-0.621244,10.515476,12.904878,0.352714,0.401098
65.166667,25.495082,17.572874,-0.120195,0.640649,0.029030,-0.067554,23.409363,-0.623289,10.506048,12.903314,0.352513,0.401068
65.200000,25.516393,17.571252,-0.122451,0.640348,0.029124,-0.067806,23.398377,-0.625327,10.496636,12.901740,0.352313,0.401038
65.233333,25.537690,17.569586,-0.124715,0.640048,0.029217,-0.068058,23.387398,-0.627358,10.487241,12.900156,0.352113,0.401007
65.266667,25.558973,17.567877,-0.126988,0.639747,0.029310,-0.068309,23.376426,-0.629382,10.477864,12.898562,0.351912,0.400977
65.300000,25.580243,17.566123,-0.129269,0.639445,0.029401,-0.068559,23.365465,-0.631398,10.468505,12.896959,0.351713,0.400946
65.333333,25.601500,17.564325,-0.131559,0.639144,0.029493,-0.068809,23.354513,-0.633407,10.459165,12.895348,0.351513,0.400915
65.366667,25.622743,17.562483,-0.133857,0.638842,0.029583,-0.069058,23.343573,-0.635409,10.449846,12.893728,0.351314,0.400883
65.400000,25.643972,17.560596,-0.136163,0.638540,0.029673,-0.069306,23.332646,-0.637404,10.440547,12.892100,0.351116,0.400852
65.433333,25.665187,17.558664,-0.138477,0.638238,0.029762,-0.069554,23.321734,-0.639391,10.431269,12.890465,0.350917,0.400820
65.466667,25.686387,17.556687,-0.140800,0.637935,0.029851,-0.069800,23.310836,-0.641370,10.422013,12.888823,0.350719,0.400789
65.500000,25.707574,17.554666,-0.143130,0.637633,0.029938,-0.070046,23.299955,-0.643342,10.412781,12.887174,0.350522,0.400757
65.533333,25.728746,17.552599,-0.145469,0.637330,0.030025,-0.070291,23.289092,-0.645306,10.403572,12.885520,0.350325,0.400725
65.566667,25.749904,17.550487,-0.147816,0.637027,0.030112,-0.070536,23.278248,-0.647263,10.394388,12.883859,0.350128,0.400693
65.600000,25.771047,17.548330,-0.150172,0.636725,0.030197,-0.070779,23.267423,-0.649211,10.385229,12.882194,0.349932,0.400661
65.633333,25.792176,17.546127,-0.152535,0.636422,0.030282,-0.071022,23.256620,-0.651151,10.376096,12.880524,0.349736,0.400629
65.666667,25.813289,17.543879,-0.154907,0.636119,0.030366,-0.071264,23.245840,-0.653084,10.366990,12.878850,0.349541,0.400597
65.700000,25.834388,17.541584,-0.157286,0.635817,0.030450,-0.071505,23.235083,-0.655008,10.357911,12.877172,0.349346,0.400564
65.733333,25.855472,17.539244,-0.159674,0.635515,0.030532,-0.071746,23.224351,-0.656924,10.348860,12.875490,0.349152,0.400532
65.766667,25.876540,17.536858,-0.162069,0.635212,0.030614,-0.071986,23.213645,-0.658832,10.339839,12.873806,0.348958,0.400499
65.800000,25.897594,17.534425,-0.164473,0.634910,0.030695,-0.072224,23.202966,-0.660731,10.330847,12.872119,0.348765,0.400467
65.833333,25.918632,17.531946,-0.166884,0.634608,0.030776,-0.072462,23.192316,-0.662622,10.321885,12.870430,0.348573,0.400434
65.866667,25.939654,17.529421,-0.169303,0.634307,0.030856,-0.072699,23.181695,-0.664504,10.312955,12.868740,0.348381,0.400402
65.900000,25.960661,17.526848,-0.171731,0.634006,0.030935,-0.072936,23.171105,-0.666378,10.304057,12.867048,0.348190,0.400369
65.933333,25.981652,17.524230,-0.174166,0.633705,0.031013,-0.073171,23.160547,-0.668243,10.295191,12.865356,0.347999,0.400336
65.966667,26.002627,17.521564,-0.176609,0.633404,0.031091,-0.073405,23.150022,-0.670099,10.286359,12.863663,0.347809,0.400304
66.000000,26.023586,17.518851,-0.179059,0.633104,0.031167,-0.073639,23.139531,-0.671947,10.277560,12.861970,0.347620,0.400271
66.033333,26.044529,17.516091,-0.181518,0.632804,0.031244,-0.073872,23.129075,-0.673785,10.268797,12.860278,0.347431,0.400238
66.066667,26.065456,17.513284,-0.183984,0.632504,0.031319,-0.074104,23.118656,-0.675615,10.260069,12.858587,0.347243,0.400206
66.100000,26.086366,17.510429,-0.186458,0.632206,0.031393,-0.074334,23.108275,-0.677435,10.251378,12.856897,0.347056,0.400173
66.133333,26.107260,17.507527,-0.188940,0.631907,0.031467,-0.074564,23.097932,-0.679246,10.242723,12.855209,0.346869,0.400140
66.166667,26.128137,17.504578,-0.191429,0.631609,0.031540,-0.074793,23.087630,-0.681048,10.234107,12.853523,0.346683,0.400108
66.200000,26.148998,17.501580,-0.193926,0.631312,0.031613,-0.075022,23.077368,-0.682841,10.225529,12.851839,0.346498,0.400075
66.233333,26.169842,17.498535,-0.196431,0.631016,0.031684,-0.075249,23.067149,-0.684624,10.216990,12.850159,0.346314,0.400043
66.266667,26.190669,17.495441,-0.198943,0.630720,0.031755,-0.075475,23.056973,-0.686398,10.208491,12.848482,0.346130,0.400011
66.300000,26.211479,17.492300,-0.201462,0.630424,0.031825,-0.075700,23.046841,-0.688162,10.200032,12.846809,0.345948,0.399978
66.333333,26.232272,17.489110,-0.203989,0.630130,0.031895,-0.075924,23.036756,-0.689917,10.191615,12.845140,0.345766,0.399946
66.366667,26.253047,17.485872,-0.206524,0.629836,0.031963,-0.076148,23.026717,-0.691661,10.183240,12.843476,0.345585,0.399914
66.400000,26.273806,17.482586,-0.209066,0.629543,0.032031,-0.076370,23.016725,-0.693396,10.174908,12.841817,0.345405,0.399882
66.433333,26.294546,17.479250,-0.211615,0.629251,0.032098,-0.076591,23.006783,-0.695122,10.166619,12.840164,0.345225,0.399850
66.466667,26.315269,17.475867,-0.214172,0.628959,0.032164,-0.076812,22.996891,-0.696837,10.158375,12.838516,0.345047,0.399818
66.500000,26.335975,17.472434,-0.216736,0.628669,0.032230,-0.077031,22.987050,-0.698542,10.150175,12.836874,0.344869,0.399786
66.533333,26.356662,17.468952,-0.219307,0.628379,0.032294,-0.077249,22.977261,-0.700237,10.142021,12.835239,0.344693,0.399755
66.566667,26.377332,17.465421,-0.221886,0.628091,0.032358,-0.077466,22.967525,-0.701921,10.133914,12.833612,0.344517,0.399723
66.600000,26.397983,17.461842,-0.224472,0.627803,0.032421,-0.077683,22.957844,-0.703596,10.125853,12.831991,0.344342,0.399692
66.633333,26.418616,17.458212,-0.227065,0.627516,0.032484,-0.077898,22.948218,-0.705260,10.117840,12.830379,0.344169,0.399661
66.666667,26.439231,17.454534,-0.229665,0.627231,0.032545,-0.078112,22.938649,-0.706914,10.109875,12.828774,0.343996,0.399630
66.700000,26.459827,17.450806,-0.232272,0.626946,0.032606,-0.078325,22.929138,-0.708557,10.101960,12.827178,0.343824,0.399599
66.733333,26.480405,17.447028,-0.234886,0.626662,0.032666,-0.078537,22.919685,-0.710189,10.094094,12.825591,0.343654,0.399568
66.766667,26.500965,17.443201,-0.237508,0.626380,0.032725,-0.078748,22.910292,-0.711811,10.086278,12.824014,0.343484,0.399538
66.800000,26.521505,17.439323,-0.240136,0.626099,0.032784,-0.078957,22.900960,-0.713422,10.078514,12.822446,0.343315,0.399508
66.833333,26.542027,17.435396,-0.242772,0.625819,0.032842,-0.079166,22.891689,-0.715022,10.070802,12.820888,0.343148,0.399477
66.866667,26.562529,17.431419,-0.245414,0.625540,0.032899,-0.079373,22.882482,-0.716612,10.063142,12.819340,0.342981,0.399447
66.900000,26.583012,17.427392,-0.248063,0.625263,0.032955,-0.079580,22.873338,-0.718190,10.055535,12.817803,0.342816,0.399418
66.933333,26.603477,17.423314,-0.250719,0.624986,0.033010,-0.079785,22.864259,-0.719757,10.047982,12.816278,0.342652,0.399388
66.966667,26.623921,17.419186,-0.253382,0.624712,0.033065,-0.079989,22.855247,-0.721313,10.040483,12.814764,0.342488,0.399359
67.000000,26.644347,17.415008,-0.256052,0.624438,0.033118,-0.080192,22.846301,-0.722858,10.033040,12.813261,0.342326,0.399330
67.033333,26.664753,17.410779,-0.258728,0.624166,0.033171,-0.080394,22.837423,-0.724391,10.025652,12.811771,0.342166,0.399301
67.066667,26.685139,17.406499,-0.261411,0.623895,0.033224,-0.080595,22.828615,-0.725913,10.018321,12.810294,0.342006,0.399273
67.100000,26.705505,17.402169,-0.264101,0.623626,0.033275,-0.080794,22.819876,-0.727423,10.011047,12.808829,0.341848,0.399244
67.133333,26.725851,17.397788,-0.266798,0.623358,0.033326,-0.080992,22.811208,-0.728922,10.003831,12.807378,0.341690,0.399216
67.166667,26.746178,17.393356,-0.269501,0.623091,0.033375,-0.081189,22.802613,-0.730409,9.996673,12.805940,0.341534,0.399188
67.200000,26.766484,17.388873,-0.272210,0.622827,0.033424,-0.081385,22.794090,-0.731885,9.989574,12.804516,0.341379,0.399161
67.233333,26.786769,17.384339,-0.274926,0.622563,0.033473,-0.081580,22.785641,-0.733348,9.982535,12.803106,0.341226,0.399134
67.266667,26.807035,17.379753,-0.277649,0.622302,0.033520,-0.081773,22.777267,-0.734800,9.975556,12.801711,0.341074,0.399107
67.300000,26.827280,17.375116,-0.280378,0.622041,0.033567,-0.081966,22.768969,-0.736240,9.968639,12.800331,0.340923,0.399080
67.333333,26.847504,17.370428,-0.283113,0.621783,0.033612,-0.082156,22.760748,-0.737668,9.961782,12.798965,0.340773,0.399053
67.366667,26.867708,17.365688,-0.285855,0.621526,0.033657,-0.082346,22.752604,-0.739083,9.954989,12.797616,0.340625,0.399027
67.400000,26.887891,17.360897,-0.288603,0.621271,0.033702,-0.082535,22.744540,-0.740486,9.948258,12.796282,0.340478,0.399002
67.433333,26.908052,17.356054,-0.291357,0.621018,0.033745,-0.082722,22.736554,-0.741877,9.941590,12.794964,0.340332,0.398976
67.466667,26.928193,17.351159,-0.294118,0.620766,0.033788,-0.082908,22.728650,-0.743256,9.934987,12.793663,0.340187,0.398951
67.500000,26.948313,17.346213,-0.296885,0.620516,0.033829,-0.083092,22.720827,-0.744622,9.928448,12.792379,0.340045,0.398926
67.533333,26.968411,17.341214,-0.299657,0.620268,0.033870,-0.083276,22.713086,-0.745976,9.921975,12.791111,0.339903,0.398901
67.566667,26.988488,17.336163,-0.302436,0.620022,0.033911,-0.083458,22.705428,-0.747316,9.915567,12.789861,0.339763,0.398877
67.600000,27.008543,17.331061,-0.305221,0.619778,0.033950,-0.083639,22.697855,-0.748645,9.909226,12.788629,0.339624,0.398853
67.633333,27.028577,17.325906,-0.308012,0.619536,0.033989,-0.083818,22.690367,-0.749960,9.902953,12.787414,0.339487,0.398830
67.666667,27.048588,17.320698,-0.310809,0.619295,0.034027,-0.083996,22.682965,-0.751263,9.896747,12.786218,0.339351,0.398807
67.700000,27.068578,17.315439,-0.313612,0.619057,0.034064,-0.084173,22.675649,-0.752552,9.890609,12.785040,0.339216,0.398784
67.733333,27.088546,17.310127,-0.316421,0.618820,0.034100,-0.084348,22.668421,-0.753829,9.884540,12.783881,0.339083,0.398762
67.766667,27.108492,17.304762,-0.319235,0.618586,0.034135,-0.084522,22.661282,-0.755092,9.878541,12.782741,0.338952,0.398739
67.800000,27.128416,17.299345,-0.322055,0.618353,0.034170,-0.084695,22.654232,-0.756342,9.872612,12.781620,0.338822,0.398718
67.833333,27.148317,17.293875,-0.324881,0.618123,0.034204,-0.084866,22.647273,-0.757579,9.866754,12.780519,0.338693,0.398696
67.866667,27.168196,17.288352,-0.327713,0.617894,0.034237,-0.085036,22.640404,-0.758802,9.860967,12.779437,0.338566,0.398675
67.900000,27.188053,17.282777,-0.330550,0.617668,0.034269,-0.085205,22.633627,-0.760012,9.855251,12.778376,0.338441,0.398655
67.933333,27.207887,17.277148,-0.333393,0.617444,0.034300,-0.085372,22.626943,-0.761209,9.849608,12.777335,0.338317,0.398635
67.966667,27.227697,17.271467,-0.336242,0.617222,0.034331,-0.085538,22.620353,-0.762392,9.844038,12.776314,0.338195,0.398615
68.000000,27.247486,17.265732,-0.339096,0.617002,0.034360,-0.085702,22.613856,-0.763561,9.838542,12.775315,0.338074,0.398596
68.033333,27.267251,17.259945,-0.341955,0.616785,0.034389,-0.085865,22.607455,-0.764716,9.833119,12.774336,0.337955,0.398577
68.066667,27.286992,17.254104,-0.344820,0.616570,0.034418,-0.086027,22.601150,-0.765858,9.827771,12.773379,0.337838,0.398558
68.100000,27.306711,17.248210,-0.347690,0.616357,0.034445,-0.086187,22.594941,-0.766986,9.822499,12.772443,0.337722,0.398540
68.133333,27.326407,17.242262,-0.350566,0.616146,0.034472,-0.086345,22.588830,-0.768099,9.817301,12.771529,0.337608,0.398522
68.166667,27.346078,17.236261,-0.353447,0.615938,0.034497,-0.086502,22.582817,-0.769199,9.812180,12.770636,0.337495,0.398505
68.200000,27.365727,17.230207,-0.356333,0.615731,0.034522,-0.086658,22.576903,-0.770284,9.807136,12.769766,0.337384,0.398488
68.233333,27.385351,17.224099,-0.359224,0.615528,0.034547,-0.086812,22.571088,-0.771355,9.802169,12.768919,0.337275,0.398472
68.266667,27.404952,17.217937,-0.362120,0.615326,0.034570,-0.086965,22.565374,-0.772411,9.797280,12.768094,0.337167,0.398456
68.300000,27.424529,17.211722,-0.365022,0.615128,0.034593,-0.087116,22.559761,-0.773454,9.792469,12.767291,0.337062,0.398440
68.333333,27.444082,17.205452,-0.367928,0.614931,0.034614,-0.087266,22.554250,-0.774481,9.787737,12.766512,0.336957,0.398425
68.366667,27.463611,17.199129,-0.370839,0.614737,0.034635,-0.087414,22.548841,-0.775495,9.783085,12.765756,0.336855,0.398410
68.400000,27.483116,17.192752,-0.373756,0.614546,0.034655,-0.087561,22.543535,-0.776493,9.778512,12.765023,0.336754,0.398396
68.433333,27.502596,17.186322,-0.376677,0.614357,0.034675,-0.087706,22.538333,-0.777477,9.774019,12.764314,0.336655,0.398383
68.466667,27.522052,17.179837,-0.379603,0.614170,0.034693,-0.087849,22.533236,-0.778445,9.769608,12.763629,0.336558,0.398369
68.500000,27.541483,17.173298,-0.382533,0.613986,0.034711,-0.087991,22.528244,-0.779399,9.765277,12.762967,0.336463,0.398356
68.533333,27.560889,17.166705,-0.385469,0.613805,0.034728,-0.088132,22.523358,-0.780338,9.761028,12.762329,0.336369,0.398344
68.566667,27.580271,17.160057,-0.388409,0.613626,0.034744,-0.088271,22.518578,-0.781262,9.756862,12.761716,0.336277,0.398332
68.600000,27.599628,17.153356,-0.391353,0.613450,0.034760,-0.088408,22.513903,-0.782171,9.752776,12.761127,0.336187,0.398321
68.633333,27.618959,17.146600,-0.394303,0.613276,0.034774,-0.088544,22.509321,-0.783068,9.748761,12.760560,0.336099,0.398310
68.666667,27.638266,17.139789,-0.397256,0.613106,0.034788,-0.088678,22.504833,-0.783952,9.744817,12.760016,0.336012,0.398299
68.700000,27.657547,17.132925,-0.400214,0.612937,0.034801,-0.088811,22.500438,-0.784823,9.740944,12.759494,0.335926,0.398289
68.733333,27.676803,17.126005,-0.403177,0.612772,0.034814,-0.088942,22.496135,-0.785682,9.737141,12.758994,0.335842,0.398279
68.766667,27.696034,17.119032,-0.406144,0.612609,0.034825,-0.089071,22.491924,-0.786528,9.733409,12.758516,0.335760,0.398270
68.800000,27.715239,17.112003,-0.409115,0.612448,0.034836,-0.089199,22.487806,-0.787362,9.729746,12.758060,0.335679,0.398261
68.833333,27.734418,17.104920,-0.412090,0.612290,0.034846,-0.089326,22.483779,-0.788183,9.726153,12.757626,0.335600,0.398253
68.866667,27.753571,17.097783,-0.415070,0.612135,0.034856,-0.089450,22.479843,-0.788992,9.722630,12.757213,0.335522,0.398245
68.900000,27.772699,17.090590,-0.418054,0.611983,0.034865,-0.089574,22.475998,-0.789788,9.719176,12.756822,0.335446,0.398237
68.933333,27.791800,17.083343,-0.421042,0.611833,0.034873,-0.089696,22.472243,-0.790572,9.715791,12.756452,0.335371,0.398230
68.966667,27.810875,17.076041,-0.424034,0.611685,0.034881,-0.089816,22.468578,-0.791343,9.712475,12.756103,0.335298,0.398223
69.000000,27.829924,17.068685,-0.427029,0.611540,0.034888,-0.089934,22.465003,-0.792103,9.709227,12.755776,0.335226,0.398217
69.033333,27.848947,17.061273,-0.430029,0.611398,0.034894,-0.090052,22.461516,-0.792849,9.706048,12.755469,0.335156,0.398211
69.066667,27.867943,17.053806,-0.433033,0.611258,0.034900,-0.090167,22.458119,-0.793584,9.702936,12.755182,0.335087,0.398206
69.100000,27.886912,17.046285,-0.436040,0.611121,0.034905,-0.090281,22.454809,-0.794306,9.699893,12.754917,0.335020,0.398200
69.133333,27.905855,17.038708,-0.439052,0.610987,0.034910,-0.090394,22.451587,-0.795016,9.696916,12.754671,0.334954,0.398196
69.166667,27.924771,17.031077,-0.442067,0.610855,0.034914,-0.090505,22.448453,-0.795714,9.694007,12.754445,0.334890,0.398191
69.200000,27.943660,17.023390,-0.445085,0.610726,0.034917,-0.090615,22.445404,-0.796399,9.691165,12.754239,0.334827,0.398187
69.233333,27.962521,17.015649,-0.448107,0.610599,0.034921,-0.090723,22.442442,-0.797073,9.688389,12.754053,0.334766,0.398184
69.266667,27.981356,17.007852,-0.451133,0.610474,0.034923,-0.090830,22.439565,-0.797734,9.685680,12.753886,0.334706,0.398180
69.300000,28.000163,17.000000,-0.454163,0.610353,0.034925,-0.090935,22.436773,-0.798382,9.683036,12.753738,0.334647,0.398178
69.333333,28.018943,16.992093,-0.457196,0.610233,0.034927,-0.091038,22.434066,-0.799019,9.680457,12.753608,0.334590,0.398175
69.366667,28.037695,16.984131,-0.460232,0.610117,0.034928,-0.091140,22.431442,-0.799644,9.677944,12.753498,0.334535,0.398173
69.400000,28.056419,16.976113,-0.463272,0.610002,0.034929,-0.091241,22.428901,-0.800256,9.675496,12.753405,0.334481,0.398171
69.433333,28.075116,16.968041,-0.466315,0.609891,0.034929,-0.091340,22.426442,-0.800857,9.673111,12.753331,0.334428,0.398170
69.466667,28.093784,16.959913,-0.469361,0.609781,0.034929,-0.091438,22.424065,-0.801445,9.670791,12.753274,0.334376,0.398169
69.500000,28.112425,16.951730,-0.472411,0.609674,0.034929,-0.091534,22.421770,-0.802022,9.668535,12.753235,0.334327,0.398168
69.533333,28.131037,16.943492,-0.475463,0.609570,0.034928,-0.091629,22.419554,-0.802586,9.666342,12.753212,0.334278,0.398167
69.566667,28.149621,16.935198,-0.478519,0.609468,0.034927,-0.091722,22.417418,-0.803139,9.664211,12.753207,0.334231,0.398167
69.600000,28.168177,16.926849,-0.481578,0.609369,0.034925,-0.091814,22.415362,-0.803679,9.662143,12.753218,0.334185,0.398168
69.633333,28.186704,16.918445,-0.484640,0.609271,0.034924,-0.091905,22.413383,-0.804208,9.660137,12.753246,0.334141,0.398168
69.666667,28.205202,16.909986,-0.487705,0.609177,0.034921,-0.091994,22.411482,-0.804725,9.658193,12.753289,0.334098,0.398169
69.700000,28.223671,16.901471,-0.490773,0.609084,0.034919,-0.092081,22.409658,-0.805230,9.656310,12.753348,0.334056,0.398170
69.733333,28.242112,16.892901,-0.493844,0.608994,0.034916,-0.092167,22.407909,-0.805723,9.654488,12.753422,0.334016,0.398171
69.766667,28.260523,16.884276,-0.496917,0.608907,0.034913,-0.092252,22.406236,-0.806204,9.652725,12.753510,0.333977,0.398173
69.800000,28.278906,16.875596,-0.499994,0.608821,0.034910,-0.092335,22.404637,-0.806674,9.651023,12.753614,0.333939,0.398175
69.833333,28.297259,16.866860,-0.503073,0.608739,0.034906,-0.092417,22.403111,-0.807131,9.649380,12.753731,0.333902,0.398177
69.866667,28.315582,16.858069,-0.506155,0.608658,0.034902,-0.092498,22.401658,-0.807577,9.647796,12.753862,0.333867,0.398180
69.900000,28.333876,16.849222,-0.509240,0.608580,0.034898,-0.092577,22.400277,-0.808012,9.646270,12.754007,0.333834,0.398183
69.933333,28.352140,16.840321,-0.512327,0.608503,0.034894,-0.092654,22.398967,-0.808434,9.644802,12.754165,0.333801,0.398186
69.966667,28.370375,16.831364,-0.515417,0.608430,0.034889,-0.092730,22.397726,-0.808845,9.643392,12.754335,0.333770,0.398189
70.000000,28.388579,16.822352,-0.518509,0.608358,0.034885,-0.092805,22.396555,-0.809245,9.642038,12.754517,0.333740,0.398193
70.033333,28.406754,16.813284,-0.521604,0.608289,0.034880,-0.092879,22.395452,-0.809632,9.640741,12.754711,0.333711,0.398196
70.066667,28.424898,16.804162,-0.524701,0.608221,0.034875,-0.092951,22.394417,-0.810008,9.639500,12.754917,0.333684,0.398200
70.100000,28.443012,16.794984,-0.527800,0.608156,0.034869,-0.093021,22.393448,-0.810373,9.638314,12.755134,0.333657,0.398205
70.133333,28.461095,16.785751,-0.530902,0.608094,0.034864,-0.093090,22.392544,-0.810726,9.637183,12.755361,0.333632,0.398209
