t,x,y,psi,u,v,r,tau_u,tau_r,tau_v,T1,T2,jerk_x,jerk_y
35.866667,13.820879,9.310331,1.623743,0.674759,-0.000000,-0.014936,24.546057,-0.188928,-0.212936,11.909705,12.636352,0.005725,-0.006472
35.900000,13.819695,9.332785,1.623240,0.674340,-0.000000,-0.015220,24.526001,-0.191562,-0.216853,11.894612,12.631389,0.005714,-0.006463
35.933333,13.818522,9.355226,1.622728,0.673914,0.000000,-0.015505,24.505688,-0.194203,-0.220769,11.879377,12.626312,0.005703,-0.006453
35.966667,13.817362,9.377652,1.622206,0.673481,0.000000,-0.015790,24.485121,-0.196852,-0.224685,11.863999,12.621122,0.005692,-0.006443
36.000000,13.816215,9.400065,1.621675,0.673040,-0.000000,-0.016076,24.464299,-0.199509,-0.228602,11.848478,12.615821,0.005681,-0.006432
36.033333,13.815081,9.422463,1.621135,0.672592,-0.000000,-0.016362,24.443224,-0.202174,-0.232519,11.832815,12.610409,0.005670,-0.006422
36.066667,13.813959,9.444847,1.620585,0.672136,0.000000,-0.016649,24.421897,-0.204848,-0.236435,11.817011,12.604886,0.005659,-0.006411
36.100000,13.812851,9.467217,1.620025,0.671674,0.000000,-0.016937,24.400319,-0.207529,-0.240353,11.801065,12.599254,0.005647,-0.006400
36.133333,13.811756,9.489571,1.619455,0.671204,-0.000000,-0.017225,24.378491,-0.210219,-0.244271,11.784977,12.593514,0.005636,-0.006389
36.166667,13.810674,9.511911,1.618876,0.670727,-0.000000,-0.017514,24.356414,-0.212918,-0.248189,11.768749,12.587665,0.005625,-0.006378
36.200000,13.809607,9.534235,1.618288,0.670243,0.000000,-0.017803,24.334090,-0.215626,-0.252108,11.752380,12.581710,0.005613,-0.006366
36.233333,13.808553,9.556543,1.617690,0.669751,-0.000000,-0.018093,24.311519,-0.218342,-0.256027,11.735870,12.575649,0.005601,-0.006355
36.266667,13.807514,9.578836,1.617082,0.669253,0.000000,-0.018384,24.288703,-0.221068,-0.259948,11.719221,12.569482,0.005590,-0.006343
36.300000,13.806489,9.601112,1.616464,0.668748,-0.000000,-0.018675,24.265642,-0.223803,-0.263869,11.702431,12.563211,0.005578,-0.006331
36.333333,13.805478,9.623372,1.615837,0.668235,0.000000,-0.018967,24.242339,-0.226547,-0.267791,11.685502,12.556836,0.005566,-0.006319
36.366667,13.804483,9.645616,1.615199,0.667716,0.000000,-0.019260,24.218794,-0.229300,-0.271714,11.668435,12.550359,0.005554,-0.006306
36.400000,13.803503,9.667843,1.614553,0.667189,0.000000,-0.019554,24.195008,-0.232063,-0.275638,11.651228,12.543780,0.005542,-0.006294
36.433333,13.802537,9.690053,1.613896,0.666656,-0.000000,-0.019848,24.170983,-0.234836,-0.279564,11.633883,12.537100,0.005530,-0.006281
36.466667,13.801588,9.712245,1.613229,0.666115,0.000000,-0.020143,24.146720,-0.237619,-0.283490,11.616400,12.530319,0.005518,-0.006268
36.500000,13.800654,9.734420,1.612553,0.665568,0.000000,-0.020439,24.122220,-0.240412,-0.287418,11.598780,12.523440,0.005506,-0.006254
36.533333,13.799736,9.756578,1.611867,0.665014,-0.000000,-0.020736,24.097484,-0.243215,-0.291347,11.581022,12.516462,0.005494,-0.006241
36.566667,13.798833,9.778717,1.611171,0.664453,-0.000000,-0.021033,24.072514,-0.246028,-0.295278,11.563127,12.509387,0.005482,-0.006227
36.600000,13.797948,9.800838,1.610465,0.663885,-0.000000,-0.021332,24.047311,-0.248851,-0.299210,11.545096,12.502216,0.005469,-0.006214
36.633333,13.797078,9.822941,1.609749,0.663310,-0.000000,-0.021631,24.021877,-0.251685,-0.303143,11.526929,12.494948,0.005457,-0.006200
36.666667,13.796226,9.845025,1.609022,0.662729,-0.000000,-0.021931,23.996212,-0.254530,-0.307078,11.508626,12.487587,0.005444,-0.006185
36.700000,13.795390,9.867091,1.608286,0.662140,-0.000000,-0.022232,23.970319,-0.257385,-0.311015,11.490188,12.480131,0.005432,-0.006171
36.733333,13.794571,9.889137,1.607540,0.661545,-0.000000,-0.022533,23.944198,-0.260252,-0.314954,11.471615,12.472583,0.005419,-0.006156
36.766667,13.793770,9.911164,1.606784,0.660944,0.000000,-0.022836,23.917850,-0.263129,-0.318894,11.452907,12.464943,0.005406,-0.006141
36.800000,13.792986,9.933171,1.606018,0.660335,0.000000,-0.023140,23.891278,-0.266018,-0.322837,11.434066,12.457212,0.005394,-0.006126
36.833333,13.792220,9.955159,1.605242,0.659721,-0.000000,-0.023444,23.864483,-0.268918,-0.326781,11.415091,12.449391,0.005381,-0.006111
36.866667,13.791471,9.977126,1.604455,0.659099,0.000000,-0.023750,23.837465,-0.271830,-0.330727,11.395983,12.441482,0.005368,-0.006096
36.900000,13.790741,9.999074,1.603658,0.658471,0.000000,-0.024056,23.810227,-0.274753,-0.334676,11.376743,12.433484,0.005355,-0.006080
36.933333,13.790029,10.021001,1.602851,0.657836,0.000000,-0.024364,23.782770,-0.277688,-0.338626,11.357371,12.425400,0.005342,-0.006064
36.966667,13.789336,10.042907,1.602034,0.657195,-0.000000,-0.024672,23.755096,-0.280634,-0.342579,11.337867,12.417229,0.005329,-0.006048
37.000000,13.788661,10.064792,1.601206,0.656548,0.000000,-0.024982,23.727205,-0.283593,-0.346534,11.318232,12.408974,0.005316,-0.006032
37.033333,13.788005,10.086656,1.600369,0.655894,0.000000,-0.025292,23.699100,-0.286564,-0.350492,11.298466,12.400634,0.005302,-0.006016
37.066667,13.787368,10.108499,1.599520,0.655234,-0.000000,-0.025604,23.670782,-0.289547,-0.354451,11.278570,12.392212,0.005289,-0.005999
37.100000,13.786750,10.130321,1.598662,0.654567,0.000000,-0.025916,23.642252,-0.292542,-0.358414,11.258545,12.383708,0.005276,-0.005983
37.133333,13.786152,10.152120,1.597793,0.653894,-0.000000,-0.026230,23.613513,-0.295550,-0.362378,11.238391,12.375122,0.005262,-0.005966
37.166667,13.785574,10.173898,1.596913,0.653214,0.000000,-0.026545,23.584565,-0.298571,-0.366346,11.218108,12.366457,0.005249,-0.005948
37.200000,13.785015,10.195653,1.596023,0.652529,0.000000,-0.026860,23.555410,-0.301604,-0.370315,11.197697,12.357713,0.005235,-0.005931
37.233333,13.784476,10.217386,1.595122,0.651837,0.000000,-0.027177,23.526050,-0.304650,-0.374288,11.177159,12.348892,0.005221,-0.005913
37.266667,13.783958,10.239096,1.594211,0.651139,-0.000000,-0.027495,23.496487,-0.307710,-0.378263,11.156494,12.339993,0.005208,-0.005896
37.300000,13.783460,10.260783,1.593289,0.650435,-0.000000,-0.027815,23.466722,-0.310782,-0.382241,11.135703,12.331019,0.005194,-0.005878
37.333333,13.782983,10.282447,1.592357,0.649725,-0.000000,-0.028135,23.436756,-0.313868,-0.386222,11.114786,12.321970,0.005180,-0.005860
37.366667,13.782526,10.304088,1.591414,0.649009,-0.000000,-0.028457,23.406592,-0.316967,-0.390206,11.093744,12.312848,0.005166,-0.005841
37.400000,13.782091,10.325705,1.590460,0.648287,0.000000,-0.028779,23.376231,-0.320079,-0.394193,11.072578,12.303653,0.005152,-0.005823
37.433333,13.781677,10.347298,1.589495,0.647558,0.000000,-0.029103,23.345674,-0.323206,-0.398182,11.051288,12.294387,0.005138,-0.005804
37.466667,13.781284,10.368868,1.588519,0.646824,0.000000,-0.029429,23.314924,-0.326346,-0.402175,11.029874,12.285050,0.005124,-0.005785
37.500000,13.780913,10.390413,1.587533,0.646084,-0.000000,-0.029755,23.283983,-0.329500,-0.406171,11.008338,12.275644,0.005110,-0.005766
37.533333,13.780563,10.411934,1.586536,0.645338,0.000000,-0.030083,23.252851,-0.332667,-0.410169,10.986681,12.266171,0.005095,-0.005746
37.566667,13.780235,10.433430,1.585528,0.644586,0.000000,-0.030412,23.221531,-0.335849,-0.414171,10.964901,12.256630,0.005081,-0.005727
37.600000,13.779930,10.454902,1.584508,0.643829,-0.000000,-0.030742,23.190025,-0.339046,-0.418176,10.943002,12.247023,0.005067,-0.005707
37.633333,13.779647,10.476348,1.583478,0.643065,0.000000,-0.031073,23.158334,-0.342256,-0.422185,10.920982,12.237352,0.005052,-0.005687
37.666667,13.779386,10.497769,1.582437,0.642296,0.000000,-0.031406,23.126460,-0.345481,-0.426196,10.898843,12.227617,0.005038,-0.005667
37.700000,13.779149,10.519165,1.581384,0.641522,-0.000000,-0.031740,23.094405,-0.348721,-0.430211,10.876586,12.217819,0.005023,-0.005647
37.733333,13.778934,10.540535,1.580321,0.640741,0.000000,-0.032076,23.062171,-0.351975,-0.434230,10.854210,12.207960,0.005008,-0.005626
37.766667,13.778742,10.561879,1.579246,0.639956,0.000000,-0.032413,23.029759,-0.355244,-0.438251,10.831718,12.198041,0.004993,-0.005606
37.800000,13.778573,10.583197,1.578160,0.639164,0.000000,-0.032751,22.997172,-0.358528,-0.442276,10.809109,12.188063,0.004979,-0.005585
37.833333,13.778428,10.604489,1.577063,0.638367,-0.000000,-0.033090,22.964411,-0.361827,-0.446305,10.786384,12.178027,0.004964,-0.005563
37.866667,13.778307,10.625754,1.575954,0.637565,0.000000,-0.033431,22.931479,-0.365141,-0.450337,10.763545,12.167934,0.004949,-0.005542
37.900000,13.778209,10.646992,1.574834,0.636757,-0.000000,-0.033774,22.898377,-0.368471,-0.454372,10.740591,12.157786,0.004934,-0.005521
37.933333,13.778135,10.668204,1.573702,0.635944,-0.000000,-0.034117,22.865108,-0.371815,-0.458411,10.717524,12.147584,0.004919,-0.005499
37.966667,13.778086,10.689388,1.572559,0.635126,-0.000000,-0.034463,22.831672,-0.375176,-0.462454,10.694344,12.137328,0.004903,-0.005477
38.000000,13.778061,10.710546,1.571405,0.634302,0.000000,-0.034809,22.798073,-0.378551,-0.466500,10.671053,12.127020,0.004888,-0.005455
38.033333,13.778060,10.731675,1.570239,0.633474,-0.000000,-0.035157,22.764311,-0.381943,-0.470550,10.647650,12.116661,0.004873,-0.005433
38.066667,13.778084,10.752777,1.569061,0.632640,0.000000,-0.035507,22.730390,-0.385350,-0.474603,10.624138,12.106253,0.004858,-0.005410
38.100000,13.778133,10.773851,1.567872,0.631800,-0.000000,-0.035858,22.696312,-0.388773,-0.478660,10.600516,12.095796,0.004842,-0.005387
38.133333,13.778208,10.794897,1.566670,0.630956,0.000000,-0.036211,22.662077,-0.392212,-0.482721,10.576785,12.085292,0.004827,-0.005365
38.166667,13.778307,10.815914,1.565458,0.630107,0.000000,-0.036565,22.627689,-0.395667,-0.486785,10.552947,12.074742,0.004811,-0.005341
38.200000,13.778432,10.836903,1.564233,0.629253,0.000000,-0.036920,22.593149,-0.399138,-0.490854,10.529002,12.064147,0.004795,-0.005318
38.233333,13.778582,10.857864,1.562996,0.628394,0.000000,-0.037278,22.558459,-0.402625,-0.494925,10.504951,12.053509,0.004780,-0.005295
38.266667,13.778759,10.878795,1.561748,0.627530,-0.000000,-0.037636,22.523623,-0.406129,-0.499001,10.480795,12.042828,0.004764,-0.005271
38.300000,13.778961,10.899697,1.560487,0.626661,0.000000,-0.037997,22.488641,-0.409649,-0.503080,10.456535,12.032106,0.004748,-0.005247
38.333333,13.779189,10.920570,1.559214,0.625788,-0.000000,-0.038358,22.453515,-0.413185,-0.507163,10.432171,12.021344,0.004732,-0.005223
38.366667,13.779444,10.941413,1.557930,0.624909,0.000000,-0.038722,22.418249,-0.416738,-0.511250,10.407706,12.010544,0.004716,-0.005199
38.400000,13.779726,10.962227,1.556633,0.624026,-0.000000,-0.039087,22.382844,-0.420307,-0.515341,10.383139,11.999706,0.004700,-0.005174
38.433333,13.780034,10.983011,1.555324,0.623139,0.000000,-0.039454,22.347303,-0.423894,-0.519435,10.358471,11.988832,0.004684,-0.005150
38.466667,13.780368,11.003765,1.554003,0.622247,0.000000,-0.039822,22.311627,-0.427497,-0.523533,10.333704,11.977923,0.004668,-0.005125
38.500000,13.780730,11.024488,1.552669,0.621350,-0.000000,-0.040192,22.275819,-0.431117,-0.527635,10.308839,11.966980,0.004651,-0.005100
38.533333,13.781119,11.045181,1.551323,0.620449,0.000000,-0.040563,22.239881,-0.434753,-0.531740,10.283877,11.956005,0.004635,-0.005075
38.566667,13.781536,11.065844,1.549965,0.619544,0.000000,-0.040937,22.203816,-0.438407,-0.535850,10.258817,11.944999,0.004619,-0.005049
38.600000,13.781980,11.086475,1.548594,0.618634,-0.000000,-0.041311,22.167625,-0.442078,-0.539963,10.233663,11.933962,0.004602,-0.005023
38.633333,13.782451,11.107076,1.547211,0.617720,0.000000,-0.041688,22.131312,-0.445766,-0.544080,10.208414,11.922897,0.004586,-0.004998
38.666667,13.782951,11.127645,1.545815,0.616801,-0.000000,-0.042066,22.094877,-0.449471,-0.548200,10.183072,11.911805,0.004569,-0.004972
38.700000,13.783479,11.148183,1.544406,0.615879,-0.000000,-0.042446,22.058325,-0.453193,-0.552324,10.157638,11.900687,0.004552,-0.004945
38.733333,13.784034,11.168689,1.542985,0.614952,0.000000,-0.042828,22.021656,-0.456932,-0.556452,10.132112,11.889544,0.004536,-0.004919
38.766667,13.784619,11.189164,1.541551,0.614022,0.000000,-0.043211,21.984874,-0.460689,-0.560584,10.106497,11.878377,0.004519,-0.004892
38.800000,13.785231,11.209606,1.540105,0.613087,0.000000,-0.043596,21.947980,-0.464463,-0.564719,10.080792,11.867188,0.004502,-0.004865
38.833333,13.785873,11.230017,1.538645,0.612148,0.000000,-0.043983,21.910978,-0.468254,-0.568858,10.055000,11.855978,0.004485,-0.004838
38.866667,13.786543,11.250395,1.537172,0.611205,0.000000,-0.044372,21.873869,-0.472063,-0.573000,10.029121,11.844748,0.004468,-0.004811
38.900000,13.787243,11.270741,1.535687,0.610259,-0.000000,-0.044762,21.836657,-0.475889,-0.577146,10.003157,11.833500,0.004451,-0.004784
38.933333,13.787971,11.291054,1.534188,0.609309,0.000000,-0.045154,21.799343,-0.479733,-0.581296,9.977108,11.822235,0.004434,-0.004756
38.966667,13.788730,11.311334,1.532676,0.608355,0.000000,-0.045548,21.761930,-0.483594,-0.585449,9.950976,11.810953,0.004416,-0.004728
39.000000,13.789517,11.331581,1.531152,0.607397,0.000000,-0.045944,21.724420,-0.487473,-0.589605,9.924762,11.799658,0.004399,-0.004700
39.033333,13.790335,11.351795,1.529614,0.606436,-0.000000,-0.046342,21.686817,-0.491369,-0.593765,9.898468,11.788348,0.004382,-0.004672
39.066667,13.791182,11.371976,1.528062,0.605471,-0.000000,-0.046741,21.649122,-0.495283,-0.597929,9.872094,11.777027,0.004364,-0.004644
39.100000,13.792059,11.392123,1.526497,0.604503,0.000000,-0.047142,21.611338,-0.499214,-0.602095,9.845642,11.765695,0.004347,-0.004615
39.133333,13.792966,11.412237,1.524919,0.603532,-0.000000,-0.047545,21.573468,-0.503162,-0.606265,9.819114,11.754354,0.004329,-0.004586
39.166667,13.793904,11.432316,1.523328,0.602557,0.000000,-0.047950,21.535514,-0.507129,-0.610439,9.792509,11.743004,0.004312,-0.004557
39.200000,13.794873,11.452362,1.521723,0.601578,-0.000000,-0.048356,21.497479,-0.511112,-0.614615,9.765831,11.731648,0.004294,-0.004528
39.233333,13.795872,11.472373,1.520104,0.600597,0.000000,-0.048765,21.459365,-0.515114,-0.618795,9.739079,11.720286,0.004276,-0.004499
39.266667,13.796902,11.492350,1.518472,0.599612,-0.000000,-0.049175,21.421176,-0.519132,-0.622977,9.712256,11.708920,0.004258,-0.004469
39.300000,13.797962,11.512293,1.516826,0.598624,-0.000000,-0.049587,21.382914,-0.523169,-0.627163,9.685363,11.697550,0.004240,-0.004439
39.333333,13.799054,11.532200,1.515166,0.597634,0.000000,-0.050001,21.344581,-0.527222,-0.631352,9.658401,11.686179,0.004222,-0.004409
39.366667,13.800178,11.552073,1.513492,0.596640,-0.000000,-0.050417,21.306180,-0.531293,-0.635543,9.631372,11.674808,0.004204,-0.004379
39.400000,13.801333,11.571911,1.511805,0.595643,-0.000000,-0.050834,21.267714,-0.535382,-0.639737,9.604277,11.663437,0.004186,-0.004349
39.433333,13.802519,11.591714,1.510103,0.594644,0.000000,-0.051254,21.229185,-0.539487,-0.643934,9.577117,11.652068,0.004168,-0.004318
39.466667,13.803737,11.611481,1.508388,0.593641,0.000000,-0.051675,21.190597,-0.543610,-0.648134,9.549894,11.640703,0.004150,-0.004288
39.500000,13.804987,11.631212,1.506658,0.592636,0.000000,-0.052098,21.151952,-0.547750,-0.652336,9.522610,11.629342,0.004131,-0.004257
39.533333,13.806269,11.650909,1.504915,0.591629,0.000000,-0.052523,21.113253,-0.551908,-0.656541,9.495266,11.617987,0.004113,-0.004225
39.566667,13.807584,11.670569,1.503157,0.590618,-0.000000,-0.052950,21.074503,-0.556082,-0.660748,9.467863,11.606639,0.004095,-0.004194
39.600000,13.808931,11.690193,1.501385,0.589606,-0.000000,-0.053379,21.035704,-0.560273,-0.664957,9.440404,11.595300,0.004076,-0.004162
39.633333,13.810310,11.709781,1.499598,0.588591,-0.000000,-0.053810,20.996860,-0.564481,-0.669169,9.412889,11.583971,0.004057,-0.004131
39.666667,13.811722,11.729333,1.497797,0.587573,0.000000,-0.054243,20.957972,-0.568706,-0.673383,9.385321,11.572652,0.004039,-0.004099
39.700000,13.813167,11.748848,1.495982,0.586553,0.000000,-0.054677,20.919045,-0.572948,-0.677599,9.357700,11.561345,0.004020,-0.004067
39.733333,13.814645,11.768327,1.494152,0.585531,0.000000,-0.055113,20.880081,-0.577206,-0.681816,9.330029,11.550052,0.004001,-0.004034
39.766667,13.816156,11.787769,1.492308,0.584507,-0.000000,-0.055552,20.841083,-0.581481,-0.686036,9.302309,11.538773,0.003982,-0.004002
39.800000,13.817700,11.807174,1.490449,0.583481,0.000000,-0.055992,20.802053,-0.585772,-0.690257,9.274542,11.527511,0.003963,-0.003969
39.833333,13.819278,11.826542,1.488575,0.582453,-0.000000,-0.056434,20.762995,-0.590079,-0.694479,9.246730,11.516265,0.003944,-0.003936
39.866667,13.820890,11.845873,1.486687,0.581422,-0.000000,-0.056878,20.723912,-0.594402,-0.698704,9.218874,11.505038,0.003925,-0.003903
39.900000,13.822535,11.865167,1.484783,0.580390,0.000000,-0.057323,20.684806,-0.598742,-0.702929,9.190977,11.493830,0.003906,-0.003870
39.933333,13.824214,11.884423,1.482865,0.579356,0.000000,-0.057771,20.645681,-0.603097,-0.707156,9.163039,11.482643,0.003887,-0.003836
39.966667,13.825927,11.903641,1.480932,0.578321,0.000000,-0.058220,20.606540,-0.607468,-0.711383,9.135063,11.471477,0.003868,-0.003802
40.000000,13.827674,11.922822,1.478984,0.577284,-0.000000,-0.058672,20.567386,-0.611854,-0.715612,9.107050,11.460335,0.003848,-0.003768
40.033333,13.829455,11.941965,1.477020,0.576245,-0.000000,-0.059125,20.528221,-0.616256,-0.719841,9.079003,11.449217,0.003829,-0.003734
40.066667,13.831271,11.961069,1.475042,0.575205,-0.000000,-0.059580,20.489049,-0.620672,-0.724071,9.050924,11.438125,0.003809,-0.003700
40.100000,13.833121,11.980136,1.473048,0.574163,0.000000,-0.060037,20.449872,-0.625104,-0.728301,9.022813,11.427059,0.003790,-0.003666
40.133333,13.835007,11.999164,1.471040,0.573120,-0.000000,-0.060495,20.410695,-0.629550,-0.732532,8.994674,11.416021,0.003770,-0.003631
40.166667,13.836927,12.018154,1.469015,0.572076,-0.000000,-0.060956,20.371520,-0.634011,-0.736762,8.966508,11.405011,0.003750,-0.003596
40.200000,13.838882,12.037105,1.466976,0.571030,-0.000000,-0.061418,20.332350,-0.638486,-0.740993,8.938317,11.394032,0.003731,-0.003561
40.233333,13.840872,12.056018,1.464921,0.569983,-0.000000,-0.061882,20.293188,-0.642975,-0.745223,8.910104,11.383084,0.003711,-0.003526
40.266667,13.842897,12.074891,1.462850,0.568936,-0.000000,-0.062348,20.254037,-0.647478,-0.749453,8.881869,11.372168,0.003691,-0.003490
40.300000,13.844958,12.093726,1.460764,0.567887,-0.000000,-0.062815,20.214902,-0.651994,-0.753683,8.853616,11.361286,0.003671,-0.003454
40.333333,13.847055,12.112521,1.458663,0.566838,0.000000,-0.063285,20.175784,-0.656524,-0.757912,8.825346,11.350437,0.003651,-0.003418
40.366667,13.849187,12.131278,1.456545,0.565787,0.000000,-0.063756,20.136687,-0.661066,-0.762139,8.797062,11.339625,0.003631,-0.003382
40.400000,13.851355,12.149994,1.454412,0.564736,0.000000,-0.064229,20.097614,-0.665622,-0.766366,8.768765,11.328849,0.003611,-0.003346
40.433333,13.853559,12.168672,1.452263,0.563685,-0.000000,-0.064703,20.058569,-0.670189,-0.770591,8.740459,11.318110,0.003590,-0.003310
40.466667,13.855799,12.187310,1.450099,0.562633,0.000000,-0.065180,20.019554,-0.674769,-0.774815,8.712144,11.307410,0.003570,-0.003273
40.500000,13.858075,12.205908,1.447918,0.561580,-0.000000,-0.065658,19.980574,-0.679361,-0.779037,8.683824,11.296750,0.003550,-0.003236
40.533333,13.860388,12.224466,1.445722,0.560527,0.000000,-0.066137,19.941631,-0.683964,-0.783257,8.655500,11.286130,0.003529,-0.003199
40.566667,13.862737,12.242984,1.443509,0.559473,0.000000,-0.066619,19.902728,-0.688578,-0.787475,8.627176,11.275552,0.003509,-0.003162
40.600000,13.865123,12.261463,1.441280,0.558420,-0.000000,-0.067102,19.863869,-0.693203,-0.791690,8.598852,11.265017,0.003488,-0.003124
