t,x_ref,y_ref,psi_ref,u_ref,v_ref,r_ref,tau_u_ref,tau_r_ref,T1_ref,T2_ref,cmd_left_ref,cmd_right_ref
59.533333,21.867146,17.365257,0.148205,0.680609,0.010524,-0.026910,17.390438,-0.147445,8.411671,8.978767,0.305675,0.318814
59.566667,21.889535,17.368946,0.147302,0.680678,0.010591,-0.027090,17.388724,-0.148509,8.408768,8.979956,0.305607,0.318841
59.600000,21.911929,17.372616,0.146393,0.680742,0.010659,-0.027271,17.386833,-0.149579,8.405766,8.981068,0.305536,0.318867
59.633333,21.934328,17.376268,0.145478,0.680801,0.010727,-0.027454,17.384767,-0.150654,8.402664,8.982103,0.305463,0.318890
59.666667,21.956733,17.379903,0.144556,0.680854,0.010796,-0.027639,17.382525,-0.151736,8.399463,8.983062,0.305388,0.318912
59.700000,21.979142,17.383519,0.143629,0.680902,0.010865,-0.027824,17.380108,-0.152823,8.396164,8.983944,0.305311,0.318932
59.733333,22.001555,17.387117,0.142695,0.680946,0.010935,-0.028012,17.377515,-0.153916,8.392766,8.984750,0.305231,0.318951
59.766667,22.023973,17.390697,0.141755,0.680984,0.011006,-0.028201,17.374749,-0.155015,8.389269,8.985480,0.305149,0.318967
59.800000,22.046395,17.394258,0.140809,0.681017,0.011078,-0.028391,17.371808,-0.156119,8.385674,8.986134,0.305064,0.318982
59.833333,22.068821,17.397800,0.139856,0.681045,0.011150,-0.028583,17.368693,-0.157230,8.381981,8.986712,0.304977,0.318996
59.866667,22.091251,17.401323,0.138897,0.681067,0.011222,-0.028776,17.365405,-0.158346,8.378190,8.987215,0.304888,0.319007
59.900000,22.113684,17.404827,0.137931,0.681085,0.011296,-0.028971,17.361944,-0.159469,8.374301,8.987643,0.304797,0.319017
59.933333,22.136122,17.408312,0.136959,0.681098,0.011370,-0.029167,17.358310,-0.160597,8.370315,8.987995,0.304703,0.319025
59.966667,22.158562,17.411777,0.135980,0.681105,0.011444,-0.029364,17.354505,-0.161731,8.366231,8.988273,0.304607,0.319031
60.000000,22.181006,17.415223,0.134995,0.681108,0.011519,-0.029563,17.350528,-0.162871,8.362051,8.988477,0.304508,0.319036
60.033333,22.203453,17.418649,0.134002,0.681105,0.011595,-0.029764,17.346379,-0.164017,8.357773,8.988606,0.304407,0.319039
60.066667,22.225903,17.422055,0.133004,0.681098,0.011672,-0.029966,17.342060,-0.165168,8.353399,8.988662,0.304304,0.319040
60.100000,22.248355,17.425442,0.131998,0.681085,0.011749,-0.030169,17.337571,-0.166326,8.348928,8.988643,0.304199,0.319040
60.133333,22.270810,17.428808,0.130985,0.681067,0.011826,-0.030374,17.332912,-0.167489,8.344361,8.988551,0.304091,0.319038
60.166667,22.293268,17.432154,0.129966,0.681044,0.011904,-0.030580,17.328084,-0.168659,8.339698,8.988386,0.303982,0.319034
60.200000,22.315727,17.435479,0.128940,0.681017,0.011983,-0.030788,17.323087,-0.169834,8.334940,8.988148,0.303869,0.319028
60.233333,22.338189,17.438784,0.127907,0.680984,0.012063,-0.030997,17.317923,-0.171015,8.330086,8.987837,0.303755,0.319021
60.266667,22.360653,17.442067,0.126866,0.680946,0.012143,-0.031208,17.312590,-0.172202,8.325137,8.987454,0.303638,0.319013
60.300000,22.383118,17.445330,0.125819,0.680903,0.012223,-0.031419,17.307091,-0.173395,8.320093,8.986998,0.303519,0.319002
60.333333,22.405585,17.448572,0.124765,0.680855,0.012305,-0.031633,17.301426,-0.174594,8.314955,8.986471,0.303398,0.318990
60.366667,22.428054,17.451793,0.123703,0.680803,0.012386,-0.031848,17.295595,-0.175799,8.309722,8.985873,0.303274,0.318976
60.400000,22.450523,17.454992,0.122634,0.680745,0.012469,-0.032064,17.289598,-0.177010,8.304395,8.985203,0.303149,0.318961
60.433333,22.472994,17.458169,0.121558,0.680682,0.012552,-0.032281,17.283437,-0.178227,8.298975,8.984462,0.303021,0.318944
60.466667,22.495466,17.461325,0.120475,0.680614,0.012635,-0.032500,17.277113,-0.179449,8.293461,8.983651,0.302890,0.318926
60.500000,22.517938,17.464459,0.119384,0.680542,0.012719,-0.032721,17.270625,-0.180678,8.287855,8.982770,0.302758,0.318906
60.533333,22.540411,17.467570,0.118286,0.680464,0.012804,-0.032943,17.263974,-0.181913,8.282155,8.981819,0.302623,0.318884
60.566667,22.562885,17.470660,0.117181,0.680382,0.012889,-0.033166,17.257162,-0.183153,8.276363,8.980798,0.302486,0.318861
60.600000,22.585358,17.473727,0.116068,0.680294,0.012975,-0.033390,17.250188,-0.184399,8.270480,8.979708,0.302347,0.318836
60.633333,22.607832,17.476771,0.114947,0.680202,0.013061,-0.033616,17.243054,-0.185652,8.264504,8.978550,0.302206,0.318809
60.666667,22.630306,17.479793,0.113819,0.680105,0.013148,-0.033844,17.235760,-0.186910,8.258437,8.977322,0.302062,0.318781
60.700000,22.652779,17.482791,0.112683,0.680003,0.013236,-0.034073,17.228307,-0.188174,8.252280,8.976027,0.301917,0.318751
60.733333,22.675253,17.485767,0.111540,0.679896,0.013324,-0.034303,17.220695,-0.189445,8.246031,8.974664,0.301769,0.318720
60.766667,22.697725,17.488719,0.110389,0.679784,0.013412,-0.034534,17.212927,-0.190721,8.239693,8.973234,0.301619,0.318688
60.800000,22.720197,17.491648,0.109230,0.679667,0.013501,-0.034767,17.205001,-0.192003,8.233264,8.971736,0.301466,0.318653
60.833333,22.742668,17.494553,0.108063,0.679546,0.013591,-0.035001,17.196919,-0.193291,8.226747,8.970172,0.301312,0.318618
60.866667,22.765138,17.497435,0.106888,0.679419,0.013681,-0.035237,17.188682,-0.194585,8.220140,8.968542,0.301155,0.318580
60.900000,22.787607,17.500292,0.105706,0.679288,0.013772,-0.035474,17.180291,-0.195885,8.213444,8.966846,0.300996,0.318542
60.933333,22.810074,17.503126,0.104516,0.679153,0.013863,-0.035712,17.171746,-0.197190,8.206661,8.965085,0.300835,0.318501
60.966667,22.832540,17.505935,0.103317,0.679012,0.013954,-0.035952,17.163048,-0.198502,8.199789,8.963259,0.300672,0.318460
61.000000,22.855004,17.508720,0.102111,0.678867,0.014047,-0.036193,17.154198,-0.199820,8.192830,8.961368,0.300507,0.318416
61.033333,22.877467,17.511480,0.100896,0.678716,0.014139,-0.036435,17.145197,-0.201143,8.185785,8.959412,0.300340,0.318372
61.066667,22.899927,17.514215,0.099674,0.678562,0.014233,-0.036679,17.136046,-0.202473,8.178652,8.957394,0.300171,0.318325
61.100000,22.922385,17.516925,0.098443,0.678402,0.014326,-0.036924,17.126745,-0.203808,8.171434,8.955311,0.299999,0.318278
61.133333,22.944841,17.519610,0.097204,0.678238,0.014421,-0.037171,17.117296,-0.205149,8.164130,8.953166,0.299825,0.318229
61.166667,22.967294,17.522270,0.095956,0.678069,0.014515,-0.037418,17.107700,-0.206497,8.156741,8.950959,0.299650,0.318178
61.200000,22.989745,17.524905,0.094701,0.677895,0.014611,-0.037668,17.097957,-0.207850,8.149267,8.948689,0.299472,0.318126
61.233333,23.012193,17.527513,0.093437,0.677717,0.014706,-0.037918,17.088068,-0.209209,8.141710,8.946358,0.299292,0.318073
61.266667,23.034637,17.530096,0.092165,0.677534,0.014803,-0.038170,17.078034,-0.210574,8.134068,8.943966,0.299110,0.318018
61.300000,23.057079,17.532653,0.090884,0.677347,0.014899,-0.038423,17.067857,-0.211944,8.126343,8.941513,0.298926,0.317962
61.333333,23.079517,17.535184,0.089595,0.677155,0.014996,-0.038677,17.057537,-0.213321,8.118536,8.939000,0.298740,0.317904
61.366667,23.101952,17.537688,0.088297,0.676958,0.015094,-0.038933,17.047074,-0.214703,8.110647,8.936428,0.298552,0.317845
61.400000,23.124383,17.540166,0.086990,0.676757,0.015192,-0.039190,17.036472,-0.216091,8.102675,8.933796,0.298362,0.317785
61.433333,23.146811,17.542617,0.085676,0.676551,0.015291,-0.039448,17.025729,-0.217485,8.094623,8.931105,0.298170,0.317724
61.466667,23.169234,17.545041,0.084352,0.676341,0.015390,-0.039708,17.014847,-0.218885,8.086490,8.928357,0.297976,0.317661
61.500000,23.191653,17.547438,0.083020,0.676126,0.015490,-0.039969,17.003828,-0.220291,8.078278,8.925550,0.297780,0.317596
61.533333,23.214068,17.549808,0.081679,0.675907,0.015590,-0.040231,16.992671,-0.221702,8.069985,8.922686,0.297582,0.317531
61.566667,23.236478,17.552150,0.080329,0.675683,0.015690,-0.040495,16.981379,-0.223119,8.061614,8.919765,0.297382,0.317464
61.600000,23.258884,17.554465,0.078970,0.675455,0.015791,-0.040760,16.969953,-0.224542,8.053164,8.916788,0.297180,0.317395
61.633333,23.281285,17.556752,0.077603,0.675222,0.015892,-0.041026,16.958393,-0.225971,8.044637,8.913756,0.296976,0.317326
61.666667,23.303681,17.559011,0.076226,0.674986,0.015994,-0.041293,16.946700,-0.227405,8.036033,8.910668,0.296770,0.317255
61.700000,23.326072,17.561242,0.074841,0.674744,0.016096,-0.041562,16.934876,-0.228845,8.027351,8.907525,0.296562,0.317183
61.733333,23.348458,17.563444,0.073446,0.674499,0.016199,-0.041832,16.922922,-0.230291,8.018594,8.904328,0.296353,0.317110
61.766667,23.370839,17.565618,0.072043,0.674249,0.016302,-0.042103,16.910839,-0.231742,8.009761,8.901077,0.296141,0.317035
61.800000,23.393213,17.567764,0.070630,0.673994,0.016406,-0.042375,16.898627,-0.233199,8.000854,8.897773,0.295928,0.316959
61.833333,23.415582,17.569880,0.069209,0.673736,0.016509,-0.042649,16.886289,-0.234661,7.991873,8.894417,0.295712,0.316882
61.866667,23.437945,17.571968,0.067778,0.673473,0.016614,-0.042924,16.873825,-0.236130,7.982817,8.891008,0.295495,0.316804
61.900000,23.460302,17.574026,0.066338,0.673206,0.016719,-0.043200,16.861237,-0.237603,7.973689,8.887548,0.295276,0.316725
61.933333,23.482653,17.576055,0.064889,0.672934,0.016824,-0.043478,16.848526,-0.239082,7.964489,8.884037,0.295055,0.316644
61.966667,23.504997,17.578054,0.063430,0.672659,0.016929,-0.043756,16.835692,-0.240567,7.955217,8.880475,0.294833,0.316562
62.000000,23.527335,17.580024,0.061962,0.672379,0.017035,-0.044036,16.822738,-0.242057,7.945874,8.876863,0.294608,0.316479
62.033333,23.549666,17.581963,0.060485,0.672095,0.017142,-0.044317,16.809664,-0.243553,7.936461,8.873202,0.294382,0.316395
62.066667,23.571990,17.583873,0.058998,0.671807,0.017249,-0.044600,16.796471,-0.245054,7.926979,8.869493,0.294154,0.316310
62.100000,23.594308,17.585752,0.057502,0.671515,0.017356,-0.044883,16.783162,-0.246560,7.917427,8.865735,0.293924,0.316224
62.133333,23.616618,17.587601,0.055997,0.671219,0.017463,-0.045168,16.769736,-0.248072,7.907807,8.861929,0.293692,0.316136
62.166667,23.638920,17.589419,0.054482,0.670919,0.017571,-0.045454,16.756196,-0.249589,7.898120,8.858076,0.293459,0.316048
62.200000,23.661215,17.591206,0.052957,0.670615,0.017680,-0.045741,16.742543,-0.251111,7.888366,8.854177,0.293224,0.315958
62.233333,23.683503,17.592962,0.051423,0.670306,0.017788,-0.046030,16.728777,-0.252638,7.878546,8.850231,0.292987,0.315867
62.266667,23.705782,17.594687,0.049879,0.669994,0.017898,-0.046319,16.714901,-0.254171,7.868660,8.846241,0.292749,0.315776
62.300000,23.728054,17.596381,0.048325,0.669678,0.018007,-0.046610,16.700915,-0.255709,7.858710,8.842205,0.292509,0.315683
62.333333,23.750317,17.598043,0.046761,0.669358,0.018117,-0.046902,16.686822,-0.257252,7.848696,8.838126,0.292267,0.315589
62.366667,23.772572,17.599673,0.045188,0.669034,0.018227,-0.047195,16.672621,-0.258800,7.838619,8.834002,0.292023,0.315494
62.400000,23.794819,17.601271,0.043605,0.668706,0.018338,-0.047490,16.658315,-0.260353,7.828480,8.829836,0.291778,0.315398
62.433333,23.817057,17.602838,0.042012,0.668375,0.018448,-0.047785,16.643906,-0.261911,7.818279,8.825627,0.291532,0.315301
62.466667,23.839286,17.604372,0.040410,0.668039,0.018560,-0.048082,16.629393,-0.263474,7.808017,8.821376,0.291283,0.315203
62.500000,23.861507,17.605873,0.038797,0.667700,0.018671,-0.048379,16.614779,-0.265041,7.797695,8.817085,0.291033,0.315104
62.533333,23.883718,17.607342,0.037175,0.667357,0.018783,-0.048678,16.600066,-0.266614,7.787314,8.812752,0.290782,0.315005
62.566667,23.905920,17.608778,0.035542,0.667011,0.018895,-0.048978,16.585254,-0.268191,7.776874,8.808379,0.290529,0.314904
62.600000,23.928112,17.610181,0.033899,0.666660,0.019008,-0.049279,16.570344,-0.269773,7.766377,8.803967,0.290274,0.314802
62.633333,23.950295,17.611551,0.032247,0.666306,0.019121,-0.049581,16.555340,-0.271360,7.755823,8.799517,0.290018,0.314700
62.666667,23.972469,17.612887,0.030584,0.665949,0.019234,-0.049885,16.540241,-0.272952,7.745213,8.795028,0.289761,0.314596
62.700000,23.994632,17.614190,0.028911,0.665587,0.019348,-0.050189,16.525049,-0.274548,7.734548,8.790501,0.289502,0.314492
62.733333,24.016785,17.615459,0.027228,0.665223,0.019461,-0.050494,16.509766,-0.276148,7.723829,8.785937,0.289242,0.314387
62.766667,24.038928,17.616694,0.025534,0.664854,0.019575,-0.050801,16.494393,-0.277753,7.713056,8.781337,0.288980,0.314280
62.800000,24.061061,17.617895,0.023831,0.664483,0.019690,-0.051109,16.478932,-0.279362,7.702231,8.776702,0.288716,0.314173
62.833333,24.083183,17.619062,0.022117,0.664107,0.019805,-0.051417,16.463384,-0.280976,7.691353,8.772031,0.288452,0.314066
62.866667,24.105295,17.620194,0.020393,0.663728,0.019920,-0.051727,16.447751,-0.282594,7.680426,8.767325,0.288185,0.313957
62.900000,24.127395,17.621292,0.018658,0.663346,0.020035,-0.052038,16.432034,-0.284216,7.669448,8.762586,0.287918,0.313848
62.933333,24.149485,17.622355,0.016913,0.662961,0.020150,-0.052350,16.416234,-0.285842,7.658421,8.757814,0.287649,0.313737
62.966667,24.171564,17.623382,0.015158,0.662572,0.020266,-0.052662,16.400354,-0.287472,7.647346,8.753008,0.287379,0.313626
63.000000,24.193631,17.624375,0.013392,0.662180,0.020382,-0.052976,16.384395,-0.289107,7.636223,8.748171,0.287108,0.313515
63.033333,24.215687,17.625332,0.011615,0.661784,0.020499,-0.053291,16.368357,-0.290745,7.625055,8.743303,0.286835,0.313402
63.066667,24.237731,17.626254,0.009828,0.661386,0.020615,-0.053607,16.352244,-0.292386,7.613840,8.738404,0.286561,0.313289
63.100000,24.259764,17.627140,0.008031,0.660984,0.020732,-0.053924,16.336056,-0.294032,7.602582,8.733474,0.286286,0.313175
63.133333,24.281784,17.627990,0.006223,0.660579,0.020849,-0.054241,16.319795,-0.295681,7.591280,8.728515,0.286009,0.313060
63.166667,24.303793,17.628804,0.004404,0.660171,0.020967,-0.054560,16.303463,-0.297334,7.579935,8.723528,0.285732,0.312945
63.200000,24.325789,17.629581,0.002575,0.659759,0.021084,-0.054880,16.287061,-0.298990,7.568549,8.718512,0.285453,0.312829
63.233333,24.347773,17.630323,0.000735,0.659345,0.021202,-0.055200,16.270590,-0.300650,7.557122,8.713468,0.285173,0.312712
63.266667,24.369744,17.631027,-0.001116,0.658928,0.021320,-0.055522,16.254053,-0.302313,7.545655,8.708398,0.284892,0.312595
63.300000,24.391703,17.631695,-0.002977,0.658507,0.021438,-0.055844,16.237451,-0.303979,7.534150,8.703301,0.284609,0.312477
63.333333,24.413649,17.632326,-0.004850,0.658084,0.021557,-0.056168,16.220786,-0.305649,7.522607,8.698179,0.284326,0.312358
63.366667,24.435581,17.632919,-0.006733,0.657658,0.021676,-0.056492,16.204059,-0.307321,7.511027,8.693031,0.284042,0.312239
63.400000,24.457501,17.633475,-0.008627,0.657229,0.021795,-0.056817,16.187271,-0.308996,7.499412,8.687860,0.283756,0.312119
63.433333,24.479408,17.633994,-0.010531,0.656797,0.021914,-0.057143,16.170426,-0.310675,7.487762,8.682664,0.283470,0.311998
63.466667,24.501300,17.634475,-0.012447,0.656362,0.022033,-0.057470,16.153523,-0.312355,7.476078,8.677445,0.283182,0.311877
63.500000,24.523180,17.634918,-0.014374,0.655925,0.022152,-0.057798,16.136565,-0.314039,7.464362,8.672204,0.282894,0.311756
63.533333,24.545045,17.635323,-0.016311,0.655484,0.022272,-0.058126,16.119554,-0.315725,7.452614,8.666941,0.282604,0.311634
63.566667,24.566897,17.635690,-0.018260,0.655041,0.022392,-0.058455,16.102491,-0.317414,7.440835,8.661656,0.282314,0.311511
63.600000,24.588735,17.636018,-0.020219,0.654596,0.022512,-0.058785,16.085378,-0.319104,7.429027,8.656351,0.282023,0.311388
63.633333,24.610558,17.636308,-0.022190,0.654148,0.022632,-0.059116,16.068217,-0.320797,7.417191,8.651026,0.281731,0.311264
63.666667,24.632367,17.636559,-0.024171,0.653697,0.022752,-0.059448,16.051009,-0.322492,7.405327,8.645682,0.281438,0.311140
63.700000,24.654162,17.636771,-0.026164,0.653243,0.022873,-0.059780,16.033756,-0.324189,7.393437,8.640319,0.281144,0.311016
63.733333,24.675942,17.636944,-0.028168,0.652788,0.022994,-0.060113,16.016460,-0.325888,7.381522,8.634938,0.280849,0.310891
63.766667,24.697707,17.637078,-0.030183,0.652329,0.023114,-0.060447,15.999122,-0.327589,7.369582,8.629539,0.280554,0.310765
63.800000,24.719457,17.637172,-0.032209,0.651869,0.023235,-0.060782,15.981744,-0.329291,7.357620,8.624124,0.280258,0.310639
63.833333,24.741192,17.637226,-0.034246,0.651406,0.023356,-0.061117,15.964328,-0.330995,7.345636,8.618692,0.279961,0.310513
63.866667,24.762912,17.637241,-0.036294,0.650940,0.023477,-0.061453,15.946876,-0.332700,7.333631,8.613245,0.279663,0.310387
63.900000,24.784616,17.637216,-0.038354,0.650473,0.023599,-0.061790,15.929390,-0.334406,7.321607,8.607783,0.279365,0.310259
63.933333,24.806305,17.637150,-0.040425,0.650003,0.023720,-0.062127,15.911870,-0.336113,7.309564,8.602306,0.279066,0.310132
63.966667,24.827978,17.637044,-0.042507,0.649531,0.023841,-0.062465,15.894319,-0.337821,7.297503,8.596816,0.278767,0.310004
64.000000,24.849636,17.636898,-0.044601,0.649056,0.023963,-0.062803,15.876739,-0.339530,7.285426,8.591313,0.278467,0.309876
64.033333,24.871277,17.636711,-0.046705,0.648580,0.024085,-0.063142,15.859132,-0.341240,7.273335,8.585797,0.278166,0.309748
64.066667,24.892902,17.636483,-0.048821,0.648102,0.024206,-0.063481,15.841499,-0.342950,7.261229,8.580269,0.277865,0.309619
64.100000,24.914511,17.636214,-0.050949,0.647621,0.024328,-0.063822,15.823841,-0.344661,7.249111,8.574730,0.277563,0.309490
64.133333,24.936103,17.635904,-0.053087,0.647139,0.024450,-0.064162,15.806162,-0.346372,7.236981,8.569181,0.277261,0.309361
64.166667,24.957679,17.635553,-0.055238,0.646654,0.024572,-0.064503,15.788462,-0.348083,7.224841,8.563621,0.276959,0.309231
64.200000,24.979238,17.635160,-0.057399,0.646168,0.024694,-0.064845,15.770743,-0.349794,7.212691,8.558052,0.276656,0.309101
64.233333,25.000780,17.634725,-0.059572,0.645680,0.024816,-0.065187,15.753007,-0.351504,7.200534,8.552474,0.276352,0.308971
64.266667,25.022306,17.634248,-0.061756,0.645190,0.024938,-0.065530,15.735257,-0.353215,7.188369,8.546888,0.276048,0.308841
64.300000,25.043814,17.633729,-0.063952,0.644698,0.025060,-0.065873,15.717493,-0.354925,7.176199,8.541294,0.275744,0.308710
64.333333,25.065304,17.633169,-0.066159,0.644204,0.025182,-0.066216,15.699718,-0.356634,7.164025,8.535693,0.275440,0.308579
64.366667,25.086778,17.632565,-0.068378,0.643709,0.025304,-0.066560,15.681933,-0.358342,7.151848,8.530085,0.275135,0.308448
64.400000,25.108233,17.631919,-0.070608,0.643213,0.025426,-0.066904,15.664140,-0.360049,7.139668,8.524472,0.274830,0.308317
64.433333,25.129671,17.631231,-0.072850,0.642714,0.025549,-0.067248,15.646341,-0.361755,7.127488,8.518853,0.274525,0.308186
64.466667,25.151091,17.630499,-0.075103,0.642214,0.025671,-0.067593,15.628538,-0.363459,7.115309,8.513229,0.274220,0.308055
64.500000,25.172493,17.629725,-0.077367,0.641713,0.025793,-0.067938,15.610733,-0.365162,7.103131,8.507602,0.273915,0.307923
64.533333,25.193877,17.628907,-0.079643,0.641210,0.025915,-0.068283,15.592927,-0.366864,7.090956,8.501970,0.273609,0.307791
64.566667,25.215242,17.628046,-0.081931,0.640706,0.026037,-0.068629,15.575122,-0.368563,7.078786,8.496336,0.273303,0.307660
64.600000,25.236589,17.627141,-0.084230,0.640200,0.026159,-0.068975,15.557320,-0.370260,7.066621,8.490699,0.272998,0.307528
64.633333,25.257918,17.626193,-0.086541,0.639693,0.026281,-0.069321,15.539523,-0.371955,7.054463,8.485060,0.272692,0.307396
64.666667,25.279227,17.625201,-0.088863,0.639185,0.026403,-0.069667,15.521733,-0.373648,7.042313,8.479420,0.272386,0.307264
64.700000,25.300518,17.624165,-0.091197,0.638676,0.026525,-0.070013,15.503952,-0.375338,7.030173,8.473779,0.272080,0.307132
64.733333,25.321790,17.623084,-0.093542,0.638165,0.026647,-0.070360,15.486181,-0.377025,7.018043,8.468138,0.271775,0.307000
64.766667,25.343042,17.621959,-0.095899,0.637654,0.026768,-0.070706,15.468422,-0.378709,7.005925,8.462497,0.271469,0.306867
64.800000,25.364275,17.620790,-0.098268,0.637141,0.026890,-0.071053,15.450677,-0.380390,6.993820,8.456857,0.271164,0.306735
64.833333,25.385489,17.619576,-0.100648,0.636627,0.027012,-0.071400,15.432948,-0.382067,6.981730,8.451218,0.270859,0.306603
64.866667,25.406683,17.618317,-0.103039,0.636112,0.027133,-0.071747,15.415237,-0.383741,6.969656,8.445581,0.270554,0.306471
64.900000,25.427858,17.617013,-0.105442,0.635597,0.027255,-0.072093,15.397546,-0.385410,6.957599,8.439947,0.270249,0.306339
64.933333,25.449012,17.615664,-0.107857,0.635080,0.027376,-0.072440,15.379875,-0.387076,6.945560,8.434315,0.269945,0.306207
64.966667,25.470147,17.614270,-0.110283,0.634563,0.027497,-0.072787,15.362228,-0.388738,6.933542,8.428687,0.269641,0.306075
65.000000,25.491261,17.612830,-0.112721,0.634045,0.027618,-0.073133,15.344606,-0.390395,6.921544,8.423063,0.269337,0.305943
65.033333,25.512355,17.611345,-0.115170,0.633526,0.027739,-0.073480,15.327011,-0.392047,6.909569,8.417443,0.269033,0.305811
65.066667,25.533429,17.609814,-0.117631,0.633007,0.027860,-0.073826,15.309445,-0.393695,6.897617,8.411828,0.268730,0.305679
65.100000,25.554482,17.608237,-0.120103,0.632487,0.027980,-0.074172,15.291909,-0.395337,6.885691,8.406218,0.268428,0.305547
65.133333,25.575514,17.606614,-0.122587,0.631966,0.028100,-0.074518,15.274405,-0.396974,6.873791,8.400615,0.268126,0.305415
65.166667,25.596526,17.604944,-0.125083,0.631445,0.028221,-0.074863,15.256936,-0.398606,6.861918,8.395017,0.267824,0.305284
65.200000,25.617517,17.603228,-0.127590,0.630923,0.028341,-0.075209,15.239502,-0.400231,6.850075,8.389427,0.267523,0.305152
65.233333,25.638486,17.601466,-0.130108,0.630401,0.028461,-0.075554,15.222107,-0.401851,6.838263,8.383844,0.267223,0.305021
65.266667,25.659434,17.599657,-0.132638,0.629879,0.028580,-0.075899,15.204751,-0.403465,6.826482,8.378269,0.266923,0.304890
65.300000,25.680361,17.597801,-0.135180,0.629356,0.028700,-0.076243,15.187436,-0.405072,6.814734,8.372702,0.266624,0.304759
65.333333,25.701266,17.595898,-0.137733,0.628833,0.028819,-0.076587,15.170164,-0.406672,6.803021,8.367144,0.266325,0.304628
65.366667,25.722150,17.593948,-0.140297,0.628310,0.028938,-0.076931,15.152938,-0.408265,6.791343,8.361595,0.266027,0.304497
65.400000,25.743012,17.591951,-0.142873,0.627786,0.029057,-0.077274,15.135758,-0.409852,6.779703,8.356055,0.265730,0.304367
65.433333,25.763852,17.589907,-0.145460,0.627263,0.029175,-0.077617,15.118627,-0.411431,6.768101,8.350526,0.265434,0.304237
65.466667,25.784670,17.587814,-0.148059,0.626739,0.029293,-0.077959,15.101546,-0.413002,6.756539,8.345007,0.265139,0.304107
65.500000,25.805465,17.585674,-0.150669,0.626216,0.029411,-0.078300,15.084518,-0.414565,6.745019,8.339499,0.264844,0.303977
65.533333,25.826239,17.583486,-0.153290,0.625692,0.029529,-0.078641,15.067543,-0.416120,6.733541,8.334003,0.264551,0.303847
65.566667,25.846989,17.581251,-0.155923,0.625169,0.029646,-0.078982,15.050624,-0.417667,6.722107,8.328518,0.264258,0.303718
65.600000,25.867718,17.578967,-0.158567,0.624645,0.029763,-0.079321,15.033763,-0.419205,6.710718,8.323045,0.263967,0.303589
65.633333,25.888423,17.576634,-0.161222,0.624122,0.029880,-0.079660,15.016961,-0.420734,6.699376,8.317585,0.263676,0.303460
65.666667,25.909106,17.574254,-0.163889,0.623600,0.029997,-0.079999,15.000219,-0.422254,6.688082,8.312137,0.263386,0.303331
65.700000,25.929766,17.571824,-0.166567,0.623077,0.030113,-0.080336,14.983541,-0.423765,6.676837,8.306704,0.263098,0.303203
65.733333,25.950402,17.569346,-0.169256,0.622555,0.030229,-0.080673,14.966927,-0.425266,6.665643,8.301283,0.262811,0.303075
65.766667,25.971016,17.566819,-0.171956,0.622033,0.030344,-0.081009,14.950379,-0.426758,6.654502,8.295877,0.262524,0.302948
65.800000,25.991606,17.564244,-0.174667,0.621512,0.030459,-0.081344,14.933899,-0.428239,6.643413,8.290485,0.262239,0.302820
65.833333,26.012172,17.561619,-0.177390,0.620991,0.030574,-0.081678,14.917489,-0.429709,6.632380,8.285109,0.261956,0.302693
65.866667,26.032715,17.558945,-0.180124,0.620471,0.030689,-0.082011,14.901150,-0.431170,6.621403,8.279747,0.261673,0.302566
65.900000,26.053234,17.556221,-0.182869,0.619952,0.030803,-0.082343,14.884884,-0.432619,6.610483,8.274401,0.261392,0.302440
65.933333,26.073730,17.553448,-0.185624,0.619433,0.030916,-0.082674,14.868692,-0.434057,6.599622,8.269070,0.261112,0.302314
65.966667,26.094201,17.550625,-0.188391,0.618915,0.031029,-0.083005,14.852578,-0.435483,6.588821,8.263756,0.260834,0.302188
66.000000,26.114648,17.547753,-0.191169,0.618397,0.031142,-0.083334,14.836541,-0.436898,6.578082,8.258459,0.260557,0.302063
66.033333,26.135071,17.544830,-0.193958,0.617881,0.031255,-0.083661,14.820584,-0.438301,6.567406,8.253178,0.260282,0.301938
66.066667,26.155469,17.541858,-0.196757,0.617365,0.031367,-0.083988,14.804708,-0.439691,6.556794,8.247915,0.260008,0.301813
66.100000,26.175843,17.538835,-0.199568,0.616850,0.031478,-0.084314,14.788916,-0.441070,6.546247,8.242669,0.259735,0.301689
66.133333,26.196192,17.535762,-0.202389,0.616337,0.031589,-0.084638,14.773208,-0.442435,6.535767,8.237441,0.259464,0.301565
66.166667,26.216517,17.532638,-0.205221,0.615824,0.031700,-0.084961,14.757586,-0.443787,6.525356,8.232231,0.259195,0.301442
66.200000,26.236816,17.529464,-0.208064,0.615312,0.031810,-0.085282,14.742053,-0.445126,6.515014,8.227039,0.258927,0.301319
66.233333,26.257091,17.526240,-0.210917,0.614802,0.031920,-0.085602,14.726608,-0.446452,6.504743,8.221866,0.258661,0.301196
66.266667,26.277340,17.522964,-0.213781,0.614293,0.032029,-0.085921,14.711255,-0.447764,6.494544,8.216712,0.258397,0.301074
66.300000,26.297564,17.519638,-0.216656,0.613785,0.032137,-0.086238,14.695995,-0.449061,6.484418,8.211577,0.258135,0.300952
66.333333,26.317763,17.516261,-0.219541,0.613278,0.032246,-0.086554,14.680829,-0.450345,6.474367,8.206462,0.257874,0.300831
66.366667,26.337936,17.512832,-0.222437,0.612773,0.032353,-0.086869,14.665758,-0.451613,6.464392,8.201366,0.257615,0.300710
