t,x_ref,y_ref,psi_ref,u_ref,v_ref,r_ref,tau_u_ref,tau_r_ref,T1_ref,T2_ref,cmd_left_ref,cmd_right_ref
47.033333,15.275094,15.007299,0.686319,0.459016,0.025667,-0.090804,17.010648,-0.744051,7.074456,9.936192,0.273195,0.340214
47.066667,15.286406,15.017640,0.683297,0.459148,0.025593,-0.090562,17.019564,-0.741565,7.083696,9.935868,0.273427,0.340207
47.100000,15.297754,15.027948,0.680282,0.459286,0.025518,-0.090319,17.028712,-0.739065,7.093077,9.935634,0.273662,0.340202
47.133333,15.309139,15.038222,0.677275,0.459430,0.025444,-0.090074,17.038089,-0.736552,7.102598,9.935491,0.273901,0.340199
47.166667,15.320560,15.048464,0.674277,0.459582,0.025369,-0.089826,17.047693,-0.734027,7.112256,9.935437,0.274143,0.340197
47.200000,15.332017,15.058672,0.671287,0.459741,0.025295,-0.089577,17.057524,-0.731489,7.122052,9.935472,0.274389,0.340198
47.233333,15.343510,15.068848,0.668305,0.459906,0.025221,-0.089326,17.067580,-0.728939,7.131984,9.935596,0.274638,0.340201
47.266667,15.355040,15.078991,0.665332,0.460078,0.025146,-0.089073,17.077859,-0.726377,7.142051,9.935808,0.274890,0.340205
47.300000,15.366605,15.089101,0.662367,0.460257,0.025072,-0.088819,17.088361,-0.723803,7.152252,9.936109,0.275145,0.340212
47.333333,15.378207,15.099179,0.659411,0.460442,0.024997,-0.088562,17.099084,-0.721217,7.162586,9.936498,0.275404,0.340221
47.366667,15.389845,15.109224,0.656463,0.460634,0.024923,-0.088304,17.110026,-0.718620,7.173052,9.936975,0.275666,0.340231
47.400000,15.401519,15.119237,0.653524,0.460832,0.024849,-0.088044,17.121187,-0.716012,7.183648,9.937539,0.275931,0.340243
47.433333,15.413230,15.129218,0.650593,0.461037,0.024775,-0.087783,17.132564,-0.713392,7.194374,9.938189,0.276198,0.340258
47.466667,15.424976,15.139167,0.647672,0.461249,0.024701,-0.087519,17.144156,-0.710761,7.205229,9.938927,0.276469,0.340274
47.500000,15.436759,15.149084,0.644759,0.461467,0.024627,-0.087254,17.155962,-0.708120,7.216211,9.939751,0.276743,0.340292
47.533333,15.448578,15.158969,0.641855,0.461692,0.024553,-0.086988,17.167981,-0.705469,7.227320,9.940661,0.277020,0.340312
47.566667,15.460433,15.168822,0.638959,0.461922,0.024479,-0.086720,17.180211,-0.702807,7.238554,9.941657,0.277300,0.340333
47.600000,15.472324,15.178644,0.636073,0.462160,0.024405,-0.086450,17.192650,-0.700135,7.249913,9.942738,0.277583,0.340357
47.633333,15.484251,15.188434,0.633196,0.462403,0.024331,-0.086179,17.205298,-0.697452,7.261394,9.943904,0.277869,0.340382
47.666667,15.496215,15.198192,0.630328,0.462653,0.024258,-0.085906,17.218153,-0.694761,7.272998,9.945155,0.278158,0.340410
47.700000,15.508215,15.207920,0.627469,0.462909,0.024184,-0.085631,17.231213,-0.692059,7.284723,9.946490,0.278449,0.340439
47.733333,15.520251,15.217616,0.624619,0.463171,0.024111,-0.085355,17.244478,-0.689349,7.296568,9.947910,0.278744,0.340470
47.766667,15.532323,15.227281,0.621779,0.463439,0.024037,-0.085078,17.257945,-0.686629,7.308532,9.949413,0.279041,0.340503
47.800000,15.544431,15.236915,0.618948,0.463714,0.023964,-0.084799,17.271614,-0.683901,7.320613,9.951000,0.279341,0.340537
47.833333,15.556575,15.246518,0.616126,0.463994,0.023891,-0.084519,17.285482,-0.681163,7.332812,9.952670,0.279643,0.340574
47.866667,15.568755,15.256090,0.613313,0.464281,0.023818,-0.084237,17.299550,-0.678417,7.345126,9.954424,0.279948,0.340612
47.900000,15.580972,15.265632,0.610510,0.464574,0.023745,-0.083954,17.313814,-0.675663,7.357555,9.956259,0.280256,0.340652
47.933333,15.593225,15.275143,0.607716,0.464872,0.023672,-0.083670,17.328274,-0.672901,7.370097,9.958177,0.280567,0.340694
47.966667,15.605513,15.284623,0.604932,0.465177,0.023600,-0.083384,17.342929,-0.670131,7.382752,9.960177,0.280880,0.340738
48.000000,15.617838,15.294074,0.602157,0.465487,0.023527,-0.083097,17.357776,-0.667352,7.395518,9.962258,0.281195,0.340783
48.033333,15.630199,15.303493,0.599392,0.465804,0.023454,-0.082808,17.372816,-0.664567,7.408394,9.964421,0.281513,0.340831
48.066667,15.642597,15.312883,0.596637,0.466126,0.023382,-0.082518,17.388045,-0.661774,7.421380,9.966665,0.281834,0.340880
48.100000,15.655030,15.322243,0.593891,0.466454,0.023310,-0.082227,17.403464,-0.658974,7.434474,9.968990,0.282157,0.340930
48.133333,15.667499,15.331573,0.591155,0.466787,0.023238,-0.081935,17.419070,-0.656167,7.447675,9.971395,0.282483,0.340983
48.166667,15.680005,15.340873,0.588429,0.467127,0.023166,-0.081642,17.434862,-0.653353,7.460982,9.973880,0.282810,0.341037
48.200000,15.692546,15.350143,0.585712,0.467472,0.023094,-0.081347,17.450839,-0.650533,7.474394,9.976445,0.283141,0.341093
48.233333,15.705124,15.359383,0.583005,0.467822,0.023022,-0.081051,17.466999,-0.647707,7.487910,9.979089,0.283473,0.341151
48.266667,15.717737,15.368594,0.580309,0.468178,0.022950,-0.080754,17.483341,-0.644874,7.501528,9.981813,0.283808,0.341210
48.300000,15.730387,15.377776,0.577622,0.468540,0.022879,-0.080456,17.499864,-0.642035,7.515249,9.984616,0.284145,0.341271
48.333333,15.743073,15.386928,0.574945,0.468907,0.022807,-0.080157,17.516567,-0.639191,7.529070,9.987497,0.284485,0.341334
48.366667,15.755795,15.396051,0.572278,0.469280,0.022736,-0.079856,17.533447,-0.636341,7.542990,9.990457,0.284826,0.341399
48.400000,15.768553,15.405145,0.569621,0.469658,0.022664,-0.079555,17.550504,-0.633486,7.557009,9.993494,0.285170,0.341465
48.433333,15.781347,15.414209,0.566974,0.470042,0.022593,-0.079253,17.567736,-0.630626,7.571126,9.996610,0.285516,0.341533
48.466667,15.794177,15.423245,0.564338,0.470431,0.022522,-0.078949,17.585142,-0.627761,7.585339,9.999803,0.285864,0.341602
48.500000,15.807043,15.432252,0.561711,0.470825,0.022451,-0.078645,17.602720,-0.624891,7.599647,10.003073,0.286214,0.341674
48.533333,15.819945,15.441231,0.559095,0.471225,0.022380,-0.078339,17.620470,-0.622016,7.614050,10.006420,0.286566,0.341747
48.566667,15.832883,15.450180,0.556489,0.471630,0.022309,-0.078033,17.638390,-0.619137,7.628546,10.009843,0.286920,0.341821
48.600000,15.845857,15.459101,0.553893,0.472040,0.022238,-0.077726,17.656478,-0.616254,7.643134,10.013344,0.287276,0.341898
48.633333,15.858867,15.467994,0.551307,0.472455,0.022168,-0.077417,17.674733,-0.613368,7.657813,10.016920,0.287634,0.341975
48.666667,15.871913,15.476859,0.548731,0.472875,0.022097,-0.077108,17.693154,-0.610477,7.672583,10.020571,0.287994,0.342055
48.700000,15.884996,15.485695,0.546166,0.473301,0.022026,-0.076798,17.711740,-0.607583,7.687441,10.024299,0.288356,0.342136
48.733333,15.898114,15.494503,0.543612,0.473731,0.021956,-0.076488,17.730489,-0.604686,7.702387,10.028102,0.288720,0.342219
48.766667,15.911268,15.503283,0.541067,0.474167,0.021886,-0.076176,17.749400,-0.601785,7.717421,10.031979,0.289086,0.342303
48.800000,15.924458,15.512035,0.538533,0.474607,0.021815,-0.075863,17.768471,-0.598882,7.732540,10.035932,0.289453,0.342389
48.833333,15.937684,15.520759,0.536010,0.475053,0.021745,-0.075550,17.787702,-0.595976,7.747744,10.039959,0.289822,0.342477
48.866667,15.950946,15.529455,0.533496,0.475503,0.021674,-0.075236,17.807091,-0.593067,7.763031,10.044060,0.290193,0.342566
48.900000,15.964244,15.538124,0.530994,0.475958,0.021604,-0.074922,17.826637,-0.590157,7.778402,10.048235,0.290566,0.342657
48.933333,15.977578,15.546765,0.528502,0.476419,0.021534,-0.074606,17.846337,-0.587244,7.793854,10.052483,0.290940,0.342749
48.966667,15.990948,15.555379,0.526020,0.476883,0.021464,-0.074290,17.866192,-0.584329,7.809387,10.056805,0.291316,0.342843
49.000000,16.004354,15.563966,0.523549,0.477353,0.021394,-0.073973,17.886200,-0.581412,7.825000,10.061201,0.291694,0.342939
49.033333,16.017796,15.572525,0.521089,0.477828,0.021323,-0.073656,17.906360,-0.578494,7.840691,10.065669,0.292073,0.343036
49.066667,16.031274,15.581057,0.518639,0.478307,0.021253,-0.073338,17.926669,-0.575575,7.856459,10.070210,0.292454,0.343135
49.100000,16.044787,15.589562,0.516199,0.478790,0.021183,-0.073019,17.947128,-0.572655,7.872305,10.074824,0.292837,0.343235
49.133333,16.058337,15.598040,0.513771,0.479279,0.021113,-0.072700,17.967735,-0.569734,7.888225,10.079509,0.293221,0.343337
49.166667,16.071923,15.606491,0.511353,0.479772,0.021043,-0.072380,17.988488,-0.566812,7.904221,10.084267,0.293606,0.343440
49.200000,16.085544,15.614915,0.508945,0.480269,0.020972,-0.072060,18.009386,-0.563890,7.920290,10.089096,0.293993,0.343545
49.233333,16.099201,15.623313,0.506549,0.480771,0.020902,-0.071739,18.030428,-0.560967,7.936431,10.093997,0.294381,0.343651
49.266667,16.112894,15.631684,0.504163,0.481278,0.020832,-0.071418,18.051613,-0.558045,7.952644,10.098969,0.294771,0.343759
49.300000,16.126624,15.640028,0.501787,0.481789,0.020761,-0.071096,18.072939,-0.555122,7.968927,10.104012,0.295162,0.343869
49.333333,16.140388,15.648346,0.499423,0.482304,0.020691,-0.070774,18.094406,-0.552200,7.985279,10.109127,0.295554,0.343980
49.366667,16.154189,15.656638,0.497069,0.482824,0.020620,-0.070451,18.116011,-0.549279,8.001700,10.114311,0.295948,0.344092
49.400000,16.168026,15.664904,0.494726,0.483348,0.020550,-0.070128,18.137755,-0.546358,8.018189,10.119566,0.296343,0.344206
49.433333,16.181898,15.673143,0.492394,0.483876,0.020479,-0.069805,18.159635,-0.543439,8.034743,10.124892,0.296739,0.344322
49.466667,16.195807,15.681357,0.490073,0.484409,0.020409,-0.069481,18.181650,-0.540520,8.051364,10.130287,0.297137,0.344439
49.500000,16.209751,15.689544,0.487762,0.484946,0.020338,-0.069157,18.203800,-0.537603,8.068048,10.135752,0.297536,0.344557
49.533333,16.223731,15.697706,0.485462,0.485487,0.020267,-0.068833,18.226083,-0.534687,8.084796,10.141286,0.297935,0.344677
49.566667,16.237747,15.705842,0.483173,0.486032,0.020196,-0.068508,18.248497,-0.531774,8.101607,10.146890,0.298337,0.344798
49.600000,16.251798,15.713952,0.480895,0.486582,0.020125,-0.068183,18.271042,-0.528862,8.118478,10.152563,0.298739,0.344921
49.633333,16.265886,15.722036,0.478628,0.487135,0.020054,-0.067858,18.293716,-0.525953,8.135411,10.158305,0.299142,0.345045
49.666667,16.280009,15.730096,0.476371,0.487693,0.019982,-0.067532,18.316519,-0.523046,8.152402,10.164116,0.299546,0.345171
49.700000,16.294168,15.738129,0.474125,0.488254,0.019911,-0.067206,18.339448,-0.520141,8.169453,10.169996,0.299952,0.345298
49.733333,16.308363,15.746138,0.471891,0.488820,0.019839,-0.066881,18.362504,-0.517240,8.186560,10.175943,0.300358,0.345427
49.766667,16.322593,15.754121,0.469667,0.489389,0.019767,-0.066555,18.385684,-0.514341,8.203724,10.181959,0.300766,0.345557
49.800000,16.336859,15.762079,0.467454,0.489963,0.019695,-0.066228,18.408987,-0.511446,8.220944,10.188043,0.301174,0.345689
49.833333,16.351161,15.770012,0.465252,0.490540,0.019623,-0.065902,18.432414,-0.508554,8.238218,10.194195,0.301584,0.345821
49.866667,16.365499,15.777920,0.463060,0.491121,0.019550,-0.065576,18.455961,-0.505666,8.255546,10.200415,0.301994,0.345956
49.900000,16.379872,15.785803,0.460880,0.491706,0.019478,-0.065249,18.479628,-0.502782,8.272927,10.206702,0.302405,0.346092
49.933333,16.394282,15.793662,0.458710,0.492295,0.019405,-0.064923,18.503415,-0.499901,8.290359,10.213056,0.302817,0.346229
49.966667,16.408727,15.801496,0.456552,0.492887,0.019332,-0.064596,18.527319,-0.497025,8.307842,10.219478,0.303230,0.346367
50.000000,16.423207,15.809305,0.454404,0.493483,0.019259,-0.064270,18.551340,-0.494154,8.325374,10.225966,0.303644,0.346508
50.033333,16.437723,15.817089,0.452267,0.494083,0.019185,-0.063943,18.575477,-0.491287,8.342955,10.232521,0.304058,0.346649
50.066667,16.452275,15.824850,0.450141,0.494687,0.019111,-0.063617,18.599728,-0.488425,8.360585,10.239143,0.304474,0.346792
50.100000,16.466863,15.832586,0.448026,0.495294,0.019037,-0.063291,18.624092,-0.485568,8.378261,10.245832,0.304890,0.346936
50.133333,16.481486,15.840297,0.445922,0.495905,0.018963,-0.062964,18.648569,-0.482717,8.395983,10.252587,0.305306,0.347082
50.166667,16.496145,15.847985,0.443828,0.496519,0.018889,-0.062638,18.673157,-0.479871,8.413750,10.259408,0.305724,0.347229
50.200000,16.510840,15.855648,0.441746,0.497137,0.018814,-0.062312,18.697856,-0.477031,8.431561,10.266295,0.306142,0.347377
50.233333,16.525570,15.863288,0.439674,0.497759,0.018739,-0.061986,18.722663,-0.474197,8.449415,10.273248,0.306561,0.347527
50.266667,16.540336,15.870903,0.437613,0.498383,0.018663,-0.061660,18.747578,-0.471368,8.467311,10.280267,0.306980,0.347678
50.300000,16.555137,15.878495,0.435563,0.499012,0.018587,-0.061335,18.772600,-0.468547,8.485249,10.287351,0.307400,0.347830
50.333333,16.569974,15.886063,0.433524,0.499643,0.018511,-0.061009,18.797728,-0.465731,8.503227,10.294501,0.307821,0.347984
50.366667,16.584847,15.893607,0.431496,0.500278,0.018435,-0.060684,18.822961,-0.462923,8.521244,10.301717,0.308242,0.348139
50.400000,16.599755,15.901128,0.429479,0.500917,0.018358,-0.060360,18.848297,-0.460121,8.539300,10.308997,0.308664,0.348296
50.433333,16.614699,15.908625,0.427472,0.501558,0.018281,-0.060035,18.873736,-0.457327,8.557393,10.316343,0.309086,0.348454
50.466667,16.629678,15.916099,0.425476,0.502203,0.018204,-0.059711,18.899277,-0.454540,8.575523,10.323754,0.309508,0.348613
50.500000,16.644693,15.923550,0.423491,0.502852,0.018126,-0.059387,18.924919,-0.451761,8.593689,10.331230,0.309931,0.348774
50.533333,16.659744,15.930977,0.421517,0.503503,0.018048,-0.059063,18.950660,-0.448989,8.611889,10.338770,0.310355,0.348935
50.566667,16.674830,15.938382,0.419554,0.504158,0.017969,-0.058740,18.976493,-0.446225,8.630122,10.346371,0.310779,0.349099
50.600000,16.689951,15.945763,0.417601,0.504815,0.017890,-0.058417,19.002412,-0.443467,8.648384,10.354028,0.311203,0.349263
50.633333,16.705108,15.953121,0.415659,0.505476,0.017811,-0.058095,19.028414,-0.440717,8.666674,10.361740,0.311628,0.349428
50.666667,16.720301,15.960456,0.413728,0.506140,0.017731,-0.057773,19.054499,-0.437974,8.684992,10.369507,0.312052,0.349595
50.700000,16.735529,15.967769,0.411808,0.506807,0.017652,-0.057451,19.080664,-0.435238,8.703336,10.377328,0.312477,0.349763
50.733333,16.750792,15.975059,0.409898,0.507477,0.017571,-0.057130,19.106908,-0.432510,8.721705,10.385203,0.312903,0.349931
50.766667,16.766091,15.982326,0.407999,0.508149,0.017491,-0.056809,19.133229,-0.429789,8.740098,10.393131,0.313328,0.350101
50.800000,16.781426,15.989570,0.406111,0.508825,0.017410,-0.056489,19.159625,-0.427076,8.758513,10.401112,0.313754,0.350272
50.833333,16.796795,15.996792,0.404233,0.509503,0.017329,-0.056169,19.186095,-0.424370,8.776951,10.409144,0.314179,0.350444
50.866667,16.812200,16.003992,0.402366,0.510184,0.017247,-0.055850,19.212636,-0.421673,8.795408,10.417227,0.314605,0.350617
50.900000,16.827641,16.011170,0.400510,0.510868,0.017166,-0.055532,19.239247,-0.418984,8.813885,10.425361,0.315031,0.350791
50.933333,16.843117,16.018325,0.398664,0.511554,0.017084,-0.055213,19.265926,-0.416303,8.832381,10.433545,0.315457,0.350966
50.966667,16.858628,16.025458,0.396829,0.512244,0.017002,-0.054896,19.292672,-0.413630,8.850893,10.441779,0.315883,0.351142
51.000000,16.874175,16.032569,0.395004,0.512935,0.016919,-0.054579,19.319482,-0.410966,8.869422,10.450061,0.316308,0.351319
51.033333,16.889757,16.039658,0.393190,0.513629,0.016837,-0.054263,19.346356,-0.408311,8.887965,10.458391,0.316734,0.351497
51.066667,16.905374,16.046725,0.391387,0.514326,0.016754,-0.053947,19.373291,-0.405664,8.906522,10.466769,0.317160,0.351676
51.100000,16.921026,16.053770,0.389594,0.515025,0.016671,-0.053632,19.400285,-0.403026,8.925092,10.475193,0.317586,0.351855
51.133333,16.936714,16.060794,0.387811,0.515726,0.016588,-0.053317,19.427338,-0.400398,8.943673,10.483664,0.318011,0.352036
51.166667,16.952436,16.067796,0.386039,0.516430,0.016505,-0.053003,19.454446,-0.397778,8.962265,10.492181,0.318437,0.352218
51.200000,16.968194,16.074777,0.384278,0.517136,0.016422,-0.052690,19.481609,-0.395168,8.980866,10.500743,0.318862,0.352400
51.233333,16.983987,16.081736,0.382527,0.517844,0.016338,-0.052378,19.508824,-0.392567,8.999475,10.509350,0.319287,0.352584
51.266667,16.999815,16.088673,0.380786,0.518554,0.016255,-0.052066,19.536091,-0.389976,9.018091,10.518000,0.319712,0.352768
51.300000,17.015679,16.095590,0.379056,0.519267,0.016171,-0.051755,19.563407,-0.387395,9.036713,10.526694,0.320137,0.352953
51.333333,17.031577,16.102485,0.377336,0.519981,0.016087,-0.051444,19.590770,-0.384823,9.055340,10.535430,0.320561,0.353139
51.366667,17.047510,16.109359,0.375626,0.520698,0.016003,-0.051135,19.618179,-0.382262,9.073970,10.544209,0.320985,0.353326
51.400000,17.063478,16.116212,0.373927,0.521416,0.015919,-0.050826,19.645632,-0.379711,9.092603,10.553029,0.321409,0.353514
51.433333,17.079482,16.123044,0.372238,0.522137,0.015835,-0.050518,19.673128,-0.377169,9.111238,10.561890,0.321832,0.353702
51.466667,17.095520,16.129856,0.370559,0.522859,0.015751,-0.050211,19.700664,-0.374639,9.129873,10.570791,0.322255,0.353891
51.500000,17.111593,16.136646,0.368890,0.523583,0.015667,-0.049904,19.728240,-0.372118,9.148507,10.579732,0.322678,0.354081
51.533333,17.127700,16.143416,0.367232,0.524309,0.015583,-0.049599,19.755852,-0.369609,9.167140,10.588713,0.323100,0.354272
51.566667,17.143843,16.150166,0.365584,0.525037,0.015499,-0.049294,19.783501,-0.367110,9.185769,10.597731,0.323522,0.354463
51.600000,17.160020,16.156894,0.363946,0.525767,0.015415,-0.048990,19.811183,-0.364622,9.204395,10.606788,0.323944,0.354656
51.633333,17.176232,16.163603,0.362318,0.526498,0.015331,-0.048687,19.838898,-0.362146,9.223015,10.615883,0.324364,0.354848
51.666667,17.192479,16.170291,0.360700,0.527231,0.015247,-0.048385,19.866643,-0.359680,9.241629,10.625014,0.324785,0.355042
51.700000,17.208761,16.176959,0.359092,0.527965,0.015163,-0.048084,19.894417,-0.357226,9.260236,10.634181,0.325205,0.355236
51.733333,17.225077,16.183607,0.357494,0.528701,0.015079,-0.047783,19.922218,-0.354783,9.278834,10.643384,0.325624,0.355431
51.766667,17.241427,16.190235,0.355906,0.529438,0.014995,-0.047484,19.950045,-0.352352,9.297423,10.652622,0.326043,0.355627
51.800000,17.257812,16.196842,0.354329,0.530177,0.014911,-0.047185,19.977896,-0.349932,9.316001,10.661894,0.326461,0.355823
51.833333,17.274232,16.203430,0.352761,0.530917,0.014827,-0.046888,20.005768,-0.347525,9.334568,10.671201,0.326878,0.356020
51.866667,17.290685,16.209998,0.351203,0.531658,0.014744,-0.046592,20.033662,-0.345129,9.353121,10.680541,0.327295,0.356218
51.900000,17.307174,16.216547,0.349655,0.532401,0.014660,-0.046296,20.061574,-0.342746,9.371661,10.689913,0.327711,0.356416
51.933333,17.323696,16.223076,0.348116,0.533144,0.014577,-0.046002,20.089504,-0.340374,9.390186,10.699318,0.328127,0.356615
51.966667,17.340253,16.229585,0.346588,0.533889,0.014493,-0.045708,20.117449,-0.338015,9.408695,10.708754,0.328541,0.356814
52.000000,17.356844,16.236075,0.345069,0.534636,0.014410,-0.045416,20.145407,-0.335669,9.427186,10.718221,0.328955,0.357014
52.033333,17.373470,16.242546,0.343560,0.535383,0.014327,-0.045125,20.173379,-0.333335,9.445660,10.727719,0.329369,0.357214
52.066667,17.390129,16.248997,0.342061,0.536131,0.014244,-0.044834,20.201360,-0.331014,9.464114,10.737247,0.329781,0.357415
52.100000,17.406822,16.255429,0.340571,0.536881,0.014162,-0.044545,20.229351,-0.328706,9.482548,10.746803,0.330193,0.357617
52.133333,17.423550,16.261842,0.339091,0.537631,0.014079,-0.044257,20.257349,-0.326411,9.500960,10.756389,0.330604,0.357819
52.166667,17.440311,16.268237,0.337621,0.538382,0.013997,-0.043971,20.285353,-0.324130,9.519350,10.766003,0.331014,0.358022
52.200000,17.457107,16.274612,0.336160,0.539134,0.013915,-0.043685,20.313361,-0.321861,9.537717,10.775644,0.331423,0.358225
52.233333,17.473936,16.280968,0.334708,0.539887,0.013834,-0.043400,20.341371,-0.319606,9.556058,10.785313,0.331831,0.358428
52.266667,17.490799,16.287306,0.333266,0.540640,0.013752,-0.043117,20.369382,-0.317365,9.574374,10.795008,0.332238,0.358632
52.300000,17.507695,16.293625,0.331834,0.541395,0.013671,-0.042835,20.397392,-0.315137,9.592664,10.804729,0.332644,0.358837
52.333333,17.524626,16.299926,0.330411,0.542150,0.013590,-0.042554,20.425400,-0.312923,9.610925,10.814475,0.333050,0.359042
52.366667,17.541590,16.306209,0.328997,0.542905,0.013509,-0.042274,20.453404,-0.310723,9.629158,10.824246,0.333454,0.359247
52.400000,17.558587,16.312473,0.327592,0.543662,0.013429,-0.041996,20.481402,-0.308537,9.647361,10.834041,0.333858,0.359453
52.433333,17.575618,16.318718,0.326197,0.544418,0.013349,-0.041718,20.509393,-0.306365,9.665533,10.843860,0.334260,0.359659
52.466667,17.592683,16.324946,0.324811,0.545176,0.013270,-0.041442,20.537375,-0.304208,9.683672,10.853702,0.334661,0.359866
52.500000,17.609781,16.331155,0.323434,0.545933,0.013190,-0.041168,20.565346,-0.302065,9.701779,10.863567,0.335062,0.360073
52.533333,17.626912,16.337347,0.322067,0.546691,0.013112,-0.040894,20.593306,-0.299936,9.719852,10.873454,0.335461,0.360280
52.566667,17.644076,16.343521,0.320708,0.547450,0.013033,-0.040622,20.621251,-0.297823,9.737890,10.883362,0.335859,0.360488
52.600000,17.661274,16.349677,0.319358,0.548209,0.012955,-0.040351,20.649182,-0.295724,9.755891,10.893291,0.336256,0.360696
52.633333,17.678504,16.355815,0.318018,0.548968,0.012877,-0.040082,20.677095,-0.293640,9.773855,10.903240,0.336652,0.360904
52.666667,17.695768,16.361936,0.316686,0.549727,0.012800,-0.039814,20.704991,-0.291571,9.791781,10.913210,0.337046,0.361113
52.700000,17.713064,16.368039,0.315364,0.550486,0.012723,-0.039547,20.732866,-0.289518,9.809668,10.923198,0.337440,0.361322
52.733333,17.730394,16.374125,0.314050,0.551246,0.012647,-0.039282,20.760720,-0.287480,9.827514,10.933206,0.337832,0.361531
52.766667,17.747756,16.380194,0.312745,0.552005,0.012571,-0.039018,20.788550,-0.285457,9.845319,10.943231,0.338223,0.361741
52.800000,17.765151,16.386245,0.311448,0.552765,0.012496,-0.038756,20.816356,-0.283450,9.863082,10.953275,0.338613,0.361951
52.833333,17.782579,16.392279,0.310161,0.553525,0.012421,-0.038495,20.844136,-0.281459,9.880801,10.963335,0.339001,0.362161
52.866667,17.800039,16.398296,0.308882,0.554285,0.012347,-0.038236,20.871888,-0.279483,9.898476,10.973412,0.339389,0.362372
52.900000,17.817532,16.404297,0.307612,0.555044,0.012274,-0.037978,20.899610,-0.277524,9.916106,10.983505,0.339775,0.362582
52.933333,17.835058,16.410280,0.306350,0.555804,0.012201,-0.037721,20.927302,-0.275580,9.933689,10.993613,0.340159,0.362793
52.966667,17.852615,16.416247,0.305097,0.556563,0.012128,-0.037466,20.954961,-0.273653,9.951224,11.003737,0.340542,0.363004
53.000000,17.870205,16.422197,0.303853,0.557322,0.012057,-0.037213,20.982586,-0.271742,9.968711,11.013875,0.340924,0.363216
53.033333,17.887828,16.428130,0.302616,0.558081,0.011985,-0.036961,21.010176,-0.269848,9.986149,11.024027,0.341305,0.363427
53.066667,17.905482,16.434048,0.301388,0.558839,0.011915,-0.036710,21.037728,-0.267970,10.003537,11.034192,0.341684,0.363639
53.100000,17.923168,16.439948,0.300169,0.559597,0.011845,-0.036462,21.065242,-0.266109,10.020872,11.044370,0.342062,0.363851
53.133333,17.940887,16.445833,0.298958,0.560355,0.011776,-0.036214,21.092716,-0.264265,10.038156,11.054560,0.342438,0.364063
53.166667,17.958637,16.451701,0.297755,0.561112,0.011708,-0.035969,21.120148,-0.262438,10.055386,11.064762,0.342813,0.364275
53.200000,17.976419,16.457553,0.296560,0.561869,0.011640,-0.035725,21.147537,-0.260628,10.072561,11.074976,0.343186,0.364487
53.233333,17.994233,16.463390,0.295373,0.562625,0.011573,-0.035482,21.174881,-0.258835,10.089682,11.085200,0.343558,0.364700
53.266667,18.012079,16.469210,0.294194,0.563381,0.011507,-0.035242,21.202180,-0.257059,10.106745,11.095434,0.343928,0.364912
53.300000,18.029956,16.475015,0.293024,0.564136,0.011442,-0.035003,21.229430,-0.255301,10.123752,11.105678,0.344297,0.365125
53.333333,18.047864,16.480804,0.291861,0.564891,0.011377,-0.034765,21.256631,-0.253560,10.140700,11.115932,0.344664,0.365338
53.366667,18.065804,16.486577,0.290706,0.565644,0.011314,-0.034530,21.283782,-0.251837,10.157588,11.126194,0.345030,0.365551
53.400000,18.083776,16.492335,0.289559,0.566397,0.011251,-0.034296,21.310880,-0.250132,10.174416,11.136464,0.345394,0.365764
53.433333,18.101778,16.498078,0.288419,0.567150,0.011189,-0.034064,21.337925,-0.248445,10.191183,11.146741,0.345756,0.365977
53.466667,18.119812,16.503805,0.287288,0.567901,0.011128,-0.033833,21.364914,-0.246776,10.207888,11.157026,0.346117,0.366190
53.500000,18.137876,16.509517,0.286164,0.568652,0.011068,-0.033604,21.391847,-0.245125,10.224530,11.167317,0.346477,0.366403
53.533333,18.155972,16.515214,0.285047,0.569401,0.011010,-0.033378,21.418721,-0.243492,10.241107,11.177615,0.346834,0.366616
53.566667,18.174098,16.520896,0.283939,0.570150,0.010952,-0.033152,21.445536,-0.241878,10.257619,11.187917,0.347190,0.366829
53.600000,18.192255,16.526563,0.282837,0.570898,0.010895,-0.032929,21.472290,-0.240282,10.274065,11.198225,0.347544,0.367043
53.633333,18.210443,16.532215,0.281743,0.571645,0.010839,-0.032708,21.498982,-0.238704,10.290444,11.208538,0.347897,0.367256
53.666667,18.228661,16.537852,0.280657,0.572390,0.010784,-0.032488,21.525609,-0.237146,10.306755,11.218854,0.348248,0.367469
53.700000,18.246910,16.543475,0.279577,0.573135,0.010730,-0.032270,21.552171,-0.235606,10.322997,11.229174,0.348597,0.367682
53.733333,18.265189,16.549084,0.278505,0.573878,0.010678,-0.032054,21.578666,-0.234085,10.339169,11.239497,0.348944,0.367895
53.766667,18.283499,16.554678,0.277440,0.574620,0.010626,-0.031840,21.605092,-0.232584,10.355270,11.249823,0.349290,0.368108
53.800000,18.301838,16.560258,0.276383,0.575361,0.010576,-0.031628,21.631449,-0.231101,10.371299,11.260150,0.349633,0.368321
53.833333,18.320208,16.565823,0.275332,0.576101,0.010527,-0.031418,21.657734,-0.229638,10.387255,11.270479,0.349975,0.368534
53.866667,18.338608,16.571374,0.274288,0.576839,0.010479,-0.031210,21.683947,-0.228194,10.403138,11.280809,0.350315,0.368747
53.900000,18.357037,16.576912,0.273251,0.577576,0.010433,-0.031003,21.710085,-0.226770,10.418946,11.291139,0.350654,0.368960
