t,x_real,y_real,psi_real,u_real,v_real,r_real,x_ref,y_ref,psi_ref,u_ref,v_ref,r_ref,tau_u_ref,tau_r_ref,tau_u_applied,tau_r_applied,cmd_left,cmd_right,err_x,err_y,err_pos,err_psi,err_u,err_v,err_r
78.300000,10.720412,-2.767844,-2.136178,0.934223,0.164116,-0.254452,31.442448,13.612776,-1.203888,0.601738,0.031810,-0.086710,22.074534,-0.732679,22.074566,-0.732677,0.333435,0.392181,-20.722036,-16.380620,26.414531,-0.932290,0.332485,0.132306,-0.167742
78.332000,10.697548,-2.742485,-2.127044,0.934231,0.163657,-0.253764,31.450605,13.594424,-1.206778,0.601559,0.031788,-0.086655,22.066081,-0.732274,22.066050,-0.732269,0.333358,0.392082,-20.753057,-16.336909,26.411814,-0.920266,0.332672,0.131869,-0.167109
78.364000,10.674931,-2.716910,-2.117933,0.934231,0.163206,-0.253125,31.458706,13.576054,-1.209665,0.601377,0.031765,-0.086600,22.057510,-0.731872,22.057490,-0.731872,0.333280,0.391983,-20.783775,-16.292964,26.408824,-0.908268,0.332854,0.131441,-0.166525
78.400000,10.652561,-2.691122,-2.108845,0.934222,0.162760,-0.252475,31.466752,13.557667,-1.212551,0.601193,0.031743,-0.086545,22.048822,-0.731473,22.048835,-0.731474,0.333201,0.391883,-20.814191,-16.248789,26.405562,-0.896294,0.333029,0.131017,-0.165930
78.432000,10.630440,-2.665125,-2.099780,0.934205,0.162321,-0.251837,31.474741,13.539262,-1.215435,0.601006,0.031721,-0.086491,22.040016,-0.731077,22.039991,-0.731073,0.333120,0.391781,-20.844301,-16.204387,26.402028,-0.884345,0.333199,0.130600,-0.165346
78.464000,10.608569,-2.638922,-2.090737,0.934179,0.161888,156.828197,31.482675,13.520839,-1.218317,0.600815,0.031699,-0.086437,22.031091,-0.730685,22.031103,-0.730684,0.333038,0.391679,-20.874106,-16.159761,26.398223,-0.872420,0.333364,0.130189,156.914634
78.500000,10.586949,-2.612515,-2.081715,0.934144,0.161462,-0.250642,31.490552,13.502399,-1.221198,0.600622,0.031677,-0.086383,22.022045,-0.730297,22.022024,-0.730292,0.332954,0.391575,-20.903603,-16.114914,26.394149,-0.860517,0.333522,0.129785,-0.164259
78.532000,10.565582,-2.585910,-2.072714,0.934101,0.161042,-0.250056,31.498374,13.483943,-1.224076,0.600426,0.031656,-0.086330,22.012879,-0.729912,22.012903,-0.729912,0.332869,0.391471,-20.932792,-16.069853,26.389807,-0.848638,0.333675,0.129386,-0.163726
78.564000,10.544470,-2.559107,-2.063733,0.934048,0.160629,-0.249500,31.506139,13.465470,-1.226953,0.600227,0.031634,-0.086277,22.003590,-0.729530,22.003591,-0.729528,0.332782,0.391365,-20.961669,-16.024577,26.385198,-0.836780,0.333821,0.128995,-0.163223
78.600000,10.523612,-2.532112,-2.054772,0.933986,0.160223,-0.248953,31.513849,13.446981,-1.229828,0.600025,0.031613,-0.086224,21.994179,-0.729152,21.994186,-0.729144,0.332694,0.391258,-20.990237,-15.979093,26.380323,-0.824944,0.333961,0.128610,-0.162729
78.632000,10.523612,-2.532112,-2.054772,0.933986,0.160223,-0.248953,31.521502,13.428476,-1.232701,0.599820,0.031593,-0.086172,21.984645,-0.728777,21.984641,-0.728770,0.332604,0.391150,-20.997890,-15.960588,26.375211,-0.822071,0.334166,0.128630,-0.162781
