t,x,y,z,roll,pitch,yaw,vx,vy,vz,wx,wy,wz,u_left,u_right
52.23599999999999,-519.3875287292963,181.1588580883615,-0.04937941074601747,-3.1685180560411165e-05,0.0036220941413396598,0.8823811668496768,-0.4996824707724515,-0.0004320278730123738,-0.0018114172650951909,2.6069933766805633e-06,3.3401377113815232e-06,-0.0005899511603532127,-0.35,-0.35
52.268,-519.3989456081608,181.14495620390394,-0.04937945239682006,-3.1672924007504704e-05,0.003622167141859636,0.8823599459917624,-0.49969301656073295,-0.00043179707594959203,-0.0018111566245960354,2.486130493899876e-06,2.1207432677674447e-06,-0.0005894771892153039,-0.35,-0.35
52.29999999999998,-519.4103630203631,181.13105428249003,-0.04937947520068943,-3.1670365694775094e-05,0.0036221852017085713,0.8823387401927972,-0.4997032320322411,-0.0004316070959058972,-0.001810701899484985,2.2210426369660407e-06,6.089045715250412e-07,-0.0005890719035347797,-0.35,-0.35
52.335999999999984,-519.4217809596763,181.11715233179996,-0.049379476108534236,-3.167805419085492e-05,0.003622145416030599,0.8823175506203591,-0.49971316977955765,-0.00043141052558876914,-0.0018101267355331637,1.933432701059196e-06,-9.983588357344452e-07,-0.0005886246145471816,-0.35,-0.35
52.367999999999995,-519.4331994221317,181.1032503579651,-0.04937945580779156,-3.169221000104119e-05,0.0036220554405966636,0.8822963776916801,-0.4997229023991746,-0.0004311833112345826,-0.0018095377462345092,1.7446813405959259e-06,-2.4083906810094165e-06,-0.0005881400443563947,-0.35,-0.35
52.400000000000006,-519.4331994221317,181.1032503579651,-0.04937945580779156,-3.169221000104119e-05,0.0036220554405966636,0.8822963776916801,-0.4997229023991746,-0.0004311833112345826,-0.0018095377462345092,1.7446813405959259e-06,-2.4083906810094165e-06,-0.0005881400443563947,-0.35,-0.35
52.43600000000001,-519.4446184044981,181.08934836610456,-0.04937941724140456,-3.1706528333455745e-05,0.003621927668236836,0.8822752195562438,-0.4997324671182873,-0.00043092763195347745,-0.0018090047209373492,1.7279689482325144e-06,-3.4778816026320934e-06,-0.0005877099220817861,-0.35,-0.35
52.46799999999999,-519.4560379042965,181.07544636115455,-0.049379364947619374,-3.171473767607053e-05,0.003621776585944197,0.8822540761418173,-0.4997418808432796,-0.00043063190600816953,-0.0018085794257554806,1.8877133786682846e-06,-4.14963788343855e-06,-0.0005873271875022932,-0.35,-0.35
52.5,-519.4674579196429,181.06154434681383,-0.04937930572872054,-3.171368571793706e-05,0.003621622019108704,0.8822329488356386,-0.49975117933496555,-0.00043030287014027074,-0.0018083318187196843,2.1400333380691245e-06,-4.279874026956307e-06,-0.0005869141112305604,-0.35,-0.35
52.536,-519.478878447654,181.04764232549368,-0.04937924740799548,-3.1704215042134565e-05,0.003621484957633586,0.8822118365914944,-0.49976037505995957,-0.00042998284574570224,-0.001808304638301513,2.375276173402482e-06,-3.8242263155261654e-06,-0.0005864574174619297,-0.35,-0.35
52.567999999999984,-519.4902994839746,181.03374030001208,-0.04937919666434678,-3.169071802077095e-05,0.00362138046284295,0.8821907380441723,-0.4997694352510241,-0.00042969919028658203,-0.0018084776092073293,2.493981896242591e-06,-2.9399381872565122e-06,-0.000586106918703023,-0.35,-0.35
52.599999999999994,-519.5017210239992,181.0198382740562,-0.04937915931188607,-3.1679270089042636e-05,0.0036213193906879542,0.8821696544268482,-0.49977833543583755,-0.000429443365992314,-0.0018088309958492958,2.4447102689661597e-06,-1.7494715474230357e-06,-0.0005856665086089474,-0.35,-0.35
52.635999999999996,-519.5131430628404,181.005936251725,-0.049379140088771575,-3.1674746036702076e-05,0.0036213097651135785,0.8821485860948683,-0.4997870621255844,-0.0004292123632316005,-0.0018093420690307432,2.257266933707116e-06,-3.307100633046429e-07,-0.0005852478127004426,-0.35,-0.35
52.668000000000006,-519.5245655945682,180.99203423852876,-0.04937914065755819,-3.1679001692979584e-05,0.0036213511440312536,0.8821275312101488,-0.4997955692769674,-0.00042900499623709377,-0.0018099299389182071,2.0134032997476915e-06,1.0918416524166049e-06,-0.0005848682881365979,-0.35,-0.35
52.69999999999999,-519.5359886132425,180.9781322422302,-0.04937915968919236,-3.168993721271837e-05,0.0036214344510789066,0.8821064898157847,-0.4998038074330494,-0.0004287844481867608,-0.0018105073799637161,1.8215122295356643e-06,2.2729815293195147e-06,-0.0005844810680817021,-0.35,-0.35
52.73599999999999,-519.5474121135006,180.9642302714671,-0.04937919426219094,-3.1702533879917647e-05,0.00362154814737638,0.8820854632522461,-0.49981176608299815,-0.00042852045873681817,-0.0018110224677651543,1.7652522883497602e-06,3.1353123734744195e-06,-0.0005841067747161279,-0.35,-0.35
52.768,-519.5588360892887,180.95032833474014,-0.049379239880109095,-3.171135850869052e-05,0.003621678069848385,0.8820644503684387,-0.4998194371739505,-0.0004282278030204067,-0.0018114266133865617,1.8608637579007774e-06,3.6101253403151314e-06,-0.0005837044877737239,-0.35,-0.35
52.79999999999998,-519.5702605336305,180.93642644087055,-0.04937928976701854,-3.171299311863752e-05,0.003621805175168232,0.8820434498731281,-0.4998267979304238,-0.0004279227234625204,-0.0018116479229332901,2.0550933064157527e-06,3.562771042858797e-06,-0.0005833521409290846,-0.35,-0.35
52.835999999999984,-519.5816854399321,180.92252459823067,-0.04937933677917233,-3.1707071782961567e-05,0.0036219117596636994,0.8820224630392465,-0.49983386185948586,-0.0004276048814497987,-0.0018116632949899223,2.264886621301809e-06,3.017596995178776e-06,-0.0005829879121007837,-0.35,-0.35
52.867999999999995,-519.5816854399321,180.92252459823067,-0.04937933677917233,-3.1707071782961567e-05,0.0036219117596636994,0.8820224630392465,-0.49983386185948586,-0.0004276048814497987,-0.0018116632949899223,2.264886621301809e-06,3.017596995178776e-06,-0.0005829879121007837,-0.35,-0.35
52.900000000000006,-519.5931108018191,180.9086228132622,-0.049379375198885134,-3.169664246274284e-05,0.0036219861365845304,0.8820014901257908,-0.4998406735234453,-0.0004273011230766322,-0.001811503211466926,2.3948587020955462e-06,2.1385258928484812e-06,-0.0005825769053893857,-0.35,-0.35
52.93600000000001,-519.6045366127145,180.89472109122357,-0.04937940017499762,-3.1686310014950744e-05,0.0036220190680023427,0.8819805293260825,-0.4998472563449089,-0.0004270385809444191,-0.0018111877870828387,2.398560169452237e-06,1.0011969888294455e-06,-0.0005822749194078293,-0.35,-0.35
52.96799999999999,-519.615962867151,180.88081943696957,-0.04937940800583062,-3.1680552977199175e-05,0.0036220048939298657,0.8819595808135426,-0.49985363705956604,-0.00042680344602524214,-0.0018107441142577064,2.276388945094955e-06,-3.016519852360777e-07,-0.0005818994789527479,-0.35,-0.35
53.0,-519.6273895617018,180.86691785417858,-0.0493793982239531,-3.1681669800651e-05,0.0036219469246730617,0.8819386459320233,-0.49985987505792845,-0.0004265714763470213,-0.0018102583438733648,2.0861292337881344e-06,-1.5278307913076195e-06,-0.0005815309111312887,-0.35,-0.35
53.036,-519.6388166939292,180.8530163453272,-0.049379372672920564,-3.168889298948798e-05,0.003621854814031389,0.8819177235162212,-0.4998660154268408,-0.00042634141506099214,-0.0018098009589218491,1.9128616434292757e-06,-2.4922960642173575e-06,-0.000581189257657201,-0.35,-0.35
53.067999999999984,-519.6502442620604,180.83911491304235,-0.049379334335142924,-3.1698730702652486e-05,0.0036217391954695725,0.8818968123712484,-0.4998720678682475,-0.00042609895871232006,-0.0018094104270438868,1.8325634623659011e-06,-3.1620107079287847e-06,-0.0005808662371493778,-0.35,-0.35
53.099999999999994,-519.6616722655392,180.8252135598592,-0.04937928813279253,-3.1706812017935285e-05,0.0036216141167714857,0.8818759138171413,-0.49987805413430025,-0.0004258190274703205,-0.0018091442152441215,1.8731815583129932e-06,-3.449052914800815e-06,-0.0005805346943929812,-0.35,-0.35
53.135999999999996,-519.6731007039655,180.81131228727764,-0.04937924041307995,-3.170966227109995e-05,0.0036214973731574516,0.881855028047031,-0.49988399987407134,-0.00042551324926322283,-0.0018090523706730908,2.012883377537795e-06,-3.245285140286036e-06,-0.0005801575606449618,-0.35,-0.35
53.168000000000006,-519.6845295755707,180.79741109665844,-0.04937919703654103,-3.1706397046356335e-05,0.0036214032367475335,0.8818341532616971,-0.49988988674740975,-0.0004252143810546451,-0.0018091327766868361,2.1811114882991952e-06,-2.6364447231496e-06,-0.0005798537456852966,-0.35,-0.35
53.19999999999999,-519.6959588778374,180.78350999018,-0.04937916284793368,-3.169893142707477e-05,0.0036213408491866193,0.8818132897182308,-0.49989568350270597,-0.0004249260308492785,-0.0018093623530632049,2.301185062820501e-06,-1.7673686003654081e-06,-0.0005795740606253508,-0.35,-0.35
53.23599999999999,-519.7073886080835,180.7696089701916,-0.04937914200809286,-3.169057024339264e-05,0.0036213179584716803,0.8817924387258629,-0.49990138242190973,-0.000424647579791703,-0.001809725959518,2.3301300495762894e-06,-6.816360870100877e-07,-0.0005792025472804343,-0.35,-0.35
53.268,-519.7188187624272,180.75570803930765,-0.04937913714054322,-3.1684908805631224e-05,0.0036213376350923586,0.8817715990586709,-0.499906958813526,-0.00042439917646392106,-0.0018101864795923707,2.2593787231067206e-06,4.997239630027271e-07,-0.0005789010488865709,-0.35,-0.35
53.29999999999998,-519.7188187624272,180.75570803930765,-0.04937913714054322,-3.1684908805631224e-05,0.0036213376350923586,0.8817715990586709,-0.499906958813526,-0.00042439917646392106,-0.0018101864795923707,2.2593787231067206e-06,4.997239630027271e-07,-0.0005789010488865709,-0.35,-0.35
53.335999999999984,-519.7302493360575,180.7418072017436,-0.04937914767611793,-3.168445588316485e-05,0.0036213943495164475,0.8817507696170753,-0.4999123628438317,-0.0004241756753333218,-0.0018106553340088431,2.1165924825036045e-06,1.5405693944272223e-06,-0.0005785832595439431,-0.35,-0.35
53.367999999999995,-519.7416803246853,180.72790646303932,-0.049379171724282515,-3.168926887243046e-05,0.0036214788055076923,0.8817299517698466,-0.4999175729676284,-0.0004239428992923932,-0.001811088447832332,1.9683284860893337e-06,2.3257116618753915e-06,-0.0005782885010204705,-0.35,-0.35
53.400000000000006,-519.7531117241775,180.71400582880375,-0.04937920612447903,-3.169707151928171e-05,0.0036215811189945265,0.8817091456063789,-0.49992259045196413,-0.0004236936548134474,-0.0018114470558714304,1.8793953043465733e-06,2.8379206714827377e-06,-0.00057796007354521,-0.35,-0.35
53.43600000000001,-519.7645435297138,180.700105305063,-0.04937924602481199,-3.170442527308399e-05,0.003621687242961466,0.8816883493367343,-0.49992739579498097,-0.0004234358631449475,-0.0018116782131980171,1.88571360123858e-06,2.9678472520355797e-06,-0.0005776808090823449,-0.35,-0.35
53.46799999999999,-519.775975736703,180.68620489832273,-0.049379285563511635,-3.1708353259509564e-05,0.003621781257092266,0.8816675633144898,-0.49993198098099556,-0.0004231579810547361,-0.0018117443352675638,1.9756644052508496e-06,2.6552499876143544e-06,-0.0005774273020396805,-0.35,-0.35
53.5,-519.7874083413182,180.6723046140355,-0.049379319857093644,-3.1707255534131744e-05,0.003621852101481917,0.8816467887884974,-0.4999363800072115,-0.0004228596226283704,-0.0018116628568174945,2.1126992119821134e-06,2.0257457795907687e-06,-0.0005770879590460132,-0.35,-0.35
53.536,-519.7988413394135,180.65840445609638,-0.04937934486522368,-3.1701874135496375e-05,0.0036218923827350826,0.8816260244738338,-0.49994062200242456,-0.000422574041423991,-0.0018114544238594231,2.2327927607216852e-06,1.1876563845318495e-06,-0.0005767915472968658,-0.35,-0.35
53.567999999999984,-519.8102747268354,180.6445044279145,-0.049379356860228485,-3.1694745476929914e-05,0.0036218957071112814,0.88160526937307,-0.4999447175106762,-0.00042231297689191924,-0.0018111241272750964,2.28498716112826e-06,1.698348894472691e-07,-0.0005765566791740099,-0.35,-0.35
53.599999999999994,-519.8217085007732,180.6306045320946,-0.049379354290164316,-3.168909407840361e-05,0.003621861630131156,0.8815845249068711,-0.4999487050941546,-0.00042206212003496614,-0.001810727154472536,2.2479229007818967e-06,-8.72325717153195e-07,-0.0005762383829354726,-0.35,-0.35
53.635999999999996,-519.8331426593918,180.616704769781,-0.04937933837914409,-3.1687259110265284e-05,0.0036217970310921314,0.8815637911166675,-0.4999526336135662,-0.0004218244890577333,-0.0018103430339640827,2.1435833185655715e-06,-1.7330616836930352e-06,-0.0005759381678628608,-0.35,-0.35
53.668000000000006,-519.8445772010397,180.60280514173178,-0.049379311202176576,-3.1689909469843566e-05,0.0036217104015202717,0.8815430662641305,-0.4999565167460579,-0.00042160444107682774,-0.001810002696012055,2.0181996445638567e-06,-2.357792524179521e-06,-0.0005756954119052096,-0.35,-0.35
53.69999999999999,-519.8560121250669,180.5889056491788,-0.04937927597348633,-3.169567286191466e-05,0.0036216112694150877,0.881522350802211,-0.49996036108810465,-0.0004213742675153887,-0.001809740165999174,1.9276068819452073e-06,-2.7212632867237233e-06,-0.0005754192645043581,-0.35,-0.35
53.73599999999999,-519.8674474318245,180.57500629288316,-0.049379237647324284,-3.170197389426888e-05,0.0036215134647199095,0.8815016459532684,-0.4999641934821607,-0.0004211181458729611,-0.001809610078957163,1.9074054671989665e-06,-2.707538795146274e-06,-0.0005751299094674996,-0.35,-0.35
53.768,-519.8674474318245,180.57500629288316,-0.049379237647324284,-3.170197389426888e-05,0.0036215134647199095,0.8815016459532684,-0.4999641934821607,-0.0004211181458729611,-0.001809610078957163,1.9074054671989665e-06,-2.707538795146274e-06,-0.0005751299094674996,-0.35,-0.35
53.79999999999998,-519.8788831211199,180.5611070732256,-0.049379201265476805,-3.1705987728163395e-05,0.0036214305566714894,0.8814809503887728,-0.4999680149336311,-0.00042085336252790944,-0.0018096250608115362,1.96577369111686e-06,-2.312849772370045e-06,-0.0005748852414622844,-0.35,-0.35
53.835999999999984,-519.8903191918683,180.54720799139997,-0.04937917080469072,-3.170613012561982e-05,0.0036213707875463724,0.8814602631848154,-0.49997179333123587,-0.00042058685130228846,-0.0018097613705730625,2.070637937206244e-06,-1.680571652897315e-06,-0.0005746455972010499,-0.35,-0.35
53.867999999999995,-519.9017556429022,180.53330904906605,-0.04937914981376827,-3.1702671423533283e-05,0.0036213404092991105,0.8814395857847319,-0.499975515432198,-0.0004203117792614435,-0.0018100099055464321,2.1708983820730724e-06,-8.739146334730678e-07,-0.0005743474556562163,-0.35,-0.35
53.900000000000006,-519.9131924723187,180.51941024759532,-0.049379141124609074,-3.169736186368368e-05,0.003621344370450374,0.8814189181385771,-0.4999791751955076,-0.00042004677990293784,-0.0018103544737621876,2.224816905801115e-06,7.398471429271155e-08,-0.0005741207201207247,-0.35,-0.35
53.93600000000001,-519.9246296768077,180.50551158914453,-0.04937914548877384,-3.169255332760524e-05,0.0036213807118737253,0.8813982585286095,-0.4999827331411392,-0.0004198100674534291,-0.0018107403011784929,2.2135986181472814e-06,9.80420585913566e-07,-0.000573873352171577,-0.35,-0.35
53.96799999999999,-519.936067252857,180.49161307720937,-0.04937916130365708,-3.169036305366502e-05,0.003621441903162387,0.8813776075062448,-0.4999861555269618,-0.0004195843730552732,-0.0018110984862678117,2.143277396393857e-06,1.6833052702671382e-06,-0.0005736398086829944,-0.35,-0.35
54.0,-519.9475051973789,180.47771471544758,-0.049379186553109376,-3.1691765906914495e-05,0.0036215205012035427,0.881356966237682,-0.4999894447752696,-0.0004193559510151228,-0.001811410768034146,2.0430643500899333e-06,2.1777661568941087e-06,-0.0005733675046346979,-0.35,-0.35
54.036,-519.9589435068123,180.4638165075606,-0.04937921793785508,-3.169610358403393e-05,0.0036216070299549623,0.8813363333361568,-0.4999925934284254,-0.00041913333084197515,-0.0018116403563544,1.9591706441958256e-06,2.4149244526810883e-06,-0.0005731393051360777,-0.35,-0.35
54.067999999999984,-519.9703821774945,180.44991845809741,-0.04937925074844741,-3.170138287705905e-05,0.003621688238433019,0.8813157079771424,-0.499995581347529,-0.00041890641913363923,-0.0018117409807429815,1.9287519464270135e-06,2.2884326105565204e-06,-0.0005729268010163084,-0.35,-0.35
54.099999999999994,-519.9818212067216,180.43602057152478,-0.049379280561460244,-3.170533324155784e-05,0.003621753200198842,0.8812950916245826,-0.4999984246248668,-0.0004186552649904182,-0.0018117109792409876,1.9612278213362615e-06,1.8514376647088052e-06,-0.0005726956632084304,-0.35,-0.35
54.135999999999996,-519.993260592101,180.4221228510032,-0.049379303977104536,-3.170626288242383e-05,0.0036217957455145955,0.881274484132689,-0.5000011569435727,-0.0004183934656612167,-0.0018115752212239078,2.0423656122867227e-06,1.2369689124315947e-06,-0.000572449797039639,-0.35,-0.35
54.168000000000006,-520.0047003308109,180.40822529902968,-0.04937931794224384,-3.170393035742761e-05,0.0036218103049956893,0.8812538838202565,-0.5000037864455872,-0.0004181435397651899,-0.0018113413924368414,2.1323468728613166e-06,4.683461677625511e-07,-0.000572232371798877,-0.35,-0.35
54.19999999999999,-520.0047003308109,180.40822529902968,-0.04937931794224384,-3.170393035742761e-05,0.0036218103049956893,0.8812538838202565,-0.5000037864455872,-0.0004181435397651899,-0.0018113413924368414,2.1323468728613166e-06,4.683461677625511e-07,-0.000572232371798877,-0.35,-0.35
54.23599999999999,-520.0161404206893,180.39432791781937,-0.04937932022707131,-3.169950663422277e-05,0.003621793716369944,0.8812332913312985,-0.5000063291691907,-0.00041789797499568643,-0.0018110283126630245,2.192358740537696e-06,-3.945688493958189e-07,-0.0005720090356604409,-0.35,-0.35
54.268,-520.0275808605862,180.38043070822863,-0.049379311290387834,-3.169512843639385e-05,0.0036217499793607887,0.8812127077941566,-0.500008830712067,-0.0004176572069082042,-0.0018107082365585194,2.1935861296608335e-06,-1.158174002485885e-06,-0.000571784764879264,-0.35,-0.35
54.29999999999998,-520.0390216493407,180.36653367012164,-0.04937929272728802,-3.169269311068879e-05,0.003621686299539703,0.8811921318032506,-0.5000113143845006,-0.0004174386772332523,-0.0018104202234233019,2.141546042972082e-06,-1.7230877468006338e-06,-0.0005715602288192302,-0.35,-0.35
54.335999999999984,-520.0504627860586,180.35263680373737,-0.04937926652952637,-3.1693029461277286e-05,0.003621609290488686,0.8811715626355789,-0.5000137772935125,-0.00041723314451014943,-0.0018101783249628613,2.0643951664924693e-06,-2.1037428768751193e-06,-0.0005713746800459628,-0.35,-0.35
54.367999999999995,-520.0619042709461,180.33874010929827,-0.04937923602043777,-3.16959860380426e-05,0.0036215286585584124,0.8811510017889826,-0.5000162374339785,-0.0004170165086887583,-0.0018100216322206066,1.9900233540334885e-06,-2.2215006539851404e-06,-0.0005711169940504614,-0.35,-0.35
54.400000000000006,-520.0733461044096,180.3248435864596,-0.04937920569637001,-3.170020107263398e-05,0.00362145662572035,0.8811304490540425,-0.5000187116294368,-0.0004167923465394692,-0.001809990142088241,1.9515838329220486e-06,-2.001238957682272e-06,-0.0005708991955305113,-0.35,-0.35
54.43600000000001,-520.0847882860578,180.31094723539482,-0.049379179172118384,-3.170381094046127e-05,0.0036214014588560692,0.8811099027817185,-0.5000211769648705,-0.0004165699586748813,-0.0018100677893338624,1.964699548449046e-06,-1.542743121309631e-06,-0.0005707011971260754,-0.35,-0.35
54.46799999999999,-520.0962308154692,180.29705105726438,-0.0493791592685441,-3.170516975024545e-05,0.003621367934130623,0.8810893636904109,-0.5000236105300897,-0.000416334006597601,-0.0018102335746685149,2.0242611501816226e-06,-9.487065020977127e-07,-0.0005705222960140828,-0.35,-0.35
54.5,-520.1076736920994,180.2831550530409,-0.04937914864107667,-3.1703955009846884e-05,0.003621361009984993,0.8810688328442379,-0.5000260133814646,-0.0004160876094333107,-0.0018104858136068634,2.095144969831468e-06,-2.1742310020229002e-07,-0.0005702892038913438,-0.35,-0.35
54.536,-520.1191169141623,180.26925922375017,-0.04937914849758007,-3.1700841363487864e-05,0.0036213818359942833,0.8810483087832781,-0.5000283647256725,-0.0004158563936968937,-0.001810788340161593,2.1484645769807274e-06,5.549011624659229e-07,-0.0005701281564688748,-0.35,-0.35
54.567999999999984,-520.1305604790257,180.2553635715609,-0.049379158244216764,-3.169723272244749e-05,0.0036214250503422154,0.8810277908758848,-0.500030625214267,-0.00041564083965236353,-0.001811088994240434,2.1644216508306394e-06,1.1871903144872107e-06,-0.0005699616054348096,-0.35,-0.35
54.599999999999994,-520.1420043843361,180.24146809907157,-0.04937917626490933,-3.1695023848428434e-05,0.0036214842343395832,0.8810072806340264,-0.5000327883566401,-0.00041542705506308637,-0.001811355199930615,2.1274666540840086e-06,1.639946445267299e-06,-0.0005697414526760942,-0.35,-0.35
54.635999999999996,-520.1534486276265,180.22757280859955,-0.0493792003736987,-3.16950659756143e-05,0.0036215532116127456,0.8809867777526725,-0.5000348587984703,-0.000415220547951781,-0.0018115681238202283,2.0652223567528636e-06,1.922545405692981e-06,-0.0005695702753515272,-0.35,-0.35
54.668000000000006,-520.1534486276265,180.22757280859955,-0.0493792003736987,-3.16950659756143e-05,0.0036215532116127456,0.8809867777526725,-0.5000348587984703,-0.000415220547951781,-0.0018115681238202283,2.0652223567528636e-06,1.922545405692981e-06,-0.0005695702753515272,-0.35,-0.35
54.69999999999999,-520.164893205823,180.21367770294762,-0.049379226986815225,-3.16973570183673e-05,0.0036216220414563923,0.8809662806268471,-0.5000368168035776,-0.00041502749730130473,-0.0018116857319385826,2.001648468405961e-06,1.935581048709619e-06,-0.0005693755009765039,-0.35,-0.35
54.73599999999999,-520.1763381165414,180.19978278553268,-0.04937925230610319,-3.1700782430128254e-05,0.0036216801610215563,0.8809457900640851,-0.5000386593714274,-0.0004148238471880306,-0.001811694097615279,1.9674600151704062e-06,1.6529991830935247e-06,-0.0005692009840777199,-0.35,-0.35
54.768,-520.1877833582539,180.18588805896883,-0.04937927355688857,-3.170374863373459e-05,0.0036217216992558412,0.8809253070600858,-0.5000404174673666,-0.00041460270366044114,-0.0018116161629804606,1.9769476444328056e-06,1.199214240513105e-06,-0.0005689923561573671,-0.35,-0.35
54.79999999999998,-520.1992289291295,180.17199352499355,-0.049379288147547155,-3.1705086813495915e-05,0.0036217425785080013,0.8809048301183775,-0.5000421063491656,-0.00041438548155762524,-0.0018114572978390048,2.019888224845972e-06,6.320198889956046e-07,-0.0005688028357163367,-0.35,-0.35
54.835999999999984,-520.2106748274513,180.15809918539028,-0.04937929384274338,-3.170430392182739e-05,0.0036217386000760845,0.8808843587052084,-0.5000437268331959,-0.000414171530927057,-0.0018112233810547453,2.0779696271587576e-06,-5.278219739476872e-08,-0.0005686516795289211,-0.35,-0.35
54.867999999999995,-520.2221210525418,180.14420504122927,-0.049379289992714875,-3.1701879879295156e-05,0.0036217106647424913,0.880863894345293,-0.5000453103031041,-0.0004139502642459456,-0.0018109559032837333,2.1241572502807254e-06,-7.230021689166449e-07,-0.0005684557895175415,-0.35,-0.35
54.900000000000006,-520.2335676039536,180.13031109223454,-0.04937927786207584,-3.1698970228812073e-05,0.003621664786705586,0.8808434366679122,-0.5000468906418358,-0.00041373866922854555,-0.0018107103342495888,2.138427909877462e-06,-1.2316660201311901e-06,-0.0005682497745137636,-0.35,-0.35
54.93600000000001,-520.2450144808887,180.11641733801798,-0.04937925882460202,-3.169684312006633e-05,0.0036216063667260535,0.8808229841222301,-0.5000484659438695,-0.0004135480830055974,-0.0018104959310152019,2.1185584633809354e-06,-1.5875140706844613e-06,-0.0005681268501055092,-0.35,-0.35
54.96799999999999,-520.2564616832382,180.10252377854454,-0.04937923492813922,-3.1696453597712914e-05,0.0036215415327840944,0.880802537599258,-0.5000500392803471,-0.0004133593457892687,-0.0018103317613167706,2.0707111462356504e-06,-1.7767201540981712e-06,-0.0005679554571700271,-0.35,-0.35
55.0,-520.267909211579,180.0886304132607,-0.04937920980815091,-3.169793762069536e-05,0.003621480131183921,0.8807820980487417,-0.5000516333506748,-0.00041316441702199234,-0.0018102652208526963,2.0176977234611913e-06,-1.6977457553882796e-06,-0.0005677505938850103,-0.35,-0.35
55.036,-520.2793570659145,180.07473724156182,-0.04937918709986205,-3.1700505446247124e-05,0.003621430659663,0.880761663948679,-0.5000532415428756,-0.0004129763779998137,-0.0018103052589497272,1.985403864352189e-06,-1.3772936491656494e-06,-0.0005676000013026592,-0.355,-0.355
55.067999999999984,-520.2908069525521,180.06084217331292,-0.0493792573738612,-3.1766525584178176e-05,0.003621763738763185,0.8807412340330699,-0.5001222942910898,-0.0004131520837066475,-0.0018129241018424573,3.970987906854152e-07,8.225572804645482e-06,-0.000567488049005696,-0.36,-0.36
55.099999999999994,-520.2908069525521,180.06084217331292,-0.0493792573738612,-3.1766525584178176e-05,0.003621763738763185,0.8807412340330699,-0.5001222942910898,-0.0004131520837066475,-0.0018129241018424573,3.970987906854152e-07,8.225572804645482e-06,-0.000567488049005696,-0.365,-0.365
55.135999999999996,-520.3022641457468,180.04693867967413,-0.04937966846546112,-3.2289428550432766e-05,0.003623568615280684,0.880720807797035,-0.5004179465460634,-0.00041565931294709453,-0.0018235654778817616,-1.1529784207595352e-05,4.733794302656559e-05,-0.0005673942211710414,-0.37,-0.37
55.168000000000006,-520.3137339908131,180.033020114157,-0.04938063528847292,-3.375851072644083e-05,0.0036277635877171683,0.8807003825832577,-0.5009504365325608,-0.00042121366427424426,-0.0018420626151028983,-3.709230142817946e-05,0.00011230790996264288,-0.0005673582352993456,-0.375,-0.375
55.19999999999999,-520.3252212090756,180.01908069605489,-0.04938231854095952,-3.636134760163349e-05,0.003634818700430241,0.8806799543301435,-0.5016926794443234,-0.00042802000921181467,-0.0018672200430353842,-6.84892221378492e-05,0.0001911692506049594,-0.0005674039006879147,-0.38,-0.38
55.23599999999999,-520.33673105543,180.00511414686653,-0.049384880127967684,-3.9872079159229593e-05,0.003644946341650782,0.8806595203855871,-0.5026623478335674,-0.0004334601970536504,-0.0018992655539667197,-9.422689910265266e-05,0.0002765155442557128,-0.0005675783120361439,-0.385,-0.385
55.268,-520.3482685251797,179.99111461408523,-0.049388408763660366,-4.3744075637947653e-05,0.0036579195864186033,0.880639075468219,-0.5038465828237478,-0.00043553373725999854,-0.0019362185912299705,-0.00010521372874750749,0.00035624374072771366,-0.0005678676836459577,-0.39,-0.39
55.29999999999998,-520.359838269589,179.97707670544955,-0.04939288229393301,-4.7296703809856236e-05,0.00367309194192188,0.8806186116355131,-0.5052279536643861,-0.0004334095144677309,-0.001974719500347365,-9.738033752829955e-05,0.0004184294028224008,-0.0005683804401922546,-0.395,-0.395
55.335999999999984,-520.3714452745822,179.96299455135187,-0.04939817379654037,-5.0047206411697126e-05,0.0036896442686716814,0.8805981243729251,-0.5068231733935769,-0.0004282598010060618,-0.002011637193893182,-7.56861210323864e-05,0.0004581798529311136,-0.0005690104296687319,-0.4,-0.4
55.367999999999995,-520.3830940432035,179.94886272940073,-0.04940400448217198,-5.189600031052688e-05,0.0037065310854922165,0.8805776092802976,-0.5086155694995853,-0.0004224935086463603,-0.0020422765541794285,-5.0603824350986246e-05,0.0004692538942698797,-0.0005697874202504794,-0.405,-0.405
55.400000000000006,-520.3947889674473,179.93467581917804,-0.04940999369973006,-5.311596204061913e-05,0.003722687986636886,0.8805570597476059,-0.5106003944628815,-0.00041848654866045163,-0.0020630938965209484,-3.253746782642661e-05,0.0004505104132625388,-0.0005707332627271514,-0.41,-0.41
55.43600000000001,-520.4065346995401,179.92042798962325,-0.049415727975403445,-5.426165110427679e-05,0.003737240601251014,0.8805364730266438,-0.5127922121102323,-0.00041799584964111365,-0.00207269802667393,-2.953126329346685e-05,0.00040720081674396524,-0.0005717717782834632,-0.415,-0.415
55.46799999999999,-520.4183353848587,179.90611402711764,-0.04942079209547963,-5.5890042681523404e-05,0.003749443646102705,0.8805158471597567,-0.5151709306038252,-0.000421078803043755,-0.0020705006282094513,-4.214564656881257e-05,0.00034301904897035426,-0.0005728432682191965,-0.42,-0.42
