t,x_ref,y_ref,psi_ref,u_ref,v_ref,r_ref,tau_u_ref,tau_r_ref,T1_ref,T2_ref,cmd_left_ref,cmd_right_ref
64.766667,25.343047,17.621959,-0.096172,0.637646,0.026942,-0.070872,23.185296,-0.668691,5.219866,6.372782,0.307336,0.346942
64.800000,25.364280,17.620790,-0.098540,0.637133,0.027064,-0.071218,23.166111,-0.671626,5.212540,6.370515,0.307067,0.346869
64.833333,25.385494,17.619576,-0.100920,0.636620,0.027185,-0.071564,23.146924,-0.674555,5.205218,6.368244,0.306798,0.346795
64.866667,25.406688,17.618317,-0.103311,0.636105,0.027306,-0.071910,23.127736,-0.677479,5.197900,6.365967,0.306529,0.346722
64.900000,25.427863,17.617013,-0.105714,0.635589,0.027427,-0.072256,23.108548,-0.680397,5.190588,6.363686,0.306260,0.346648
64.933333,25.449017,17.615664,-0.108128,0.635073,0.027548,-0.072602,23.089364,-0.683309,5.183281,6.361401,0.305991,0.346574
64.966667,25.470152,17.614270,-0.110554,0.634556,0.027669,-0.072948,23.070185,-0.686215,5.175981,6.359111,0.305721,0.346500
65.000000,25.491266,17.612830,-0.112991,0.634037,0.027789,-0.073293,23.051012,-0.689114,5.168689,6.356817,0.305452,0.346426
65.033333,25.512360,17.611345,-0.115440,0.633519,0.027910,-0.073639,23.031848,-0.692007,5.161405,6.354519,0.305183,0.346352
65.066667,25.533434,17.609814,-0.117900,0.632999,0.028030,-0.073984,23.012695,-0.694892,5.154129,6.352218,0.304914,0.346277
65.100000,25.554487,17.608237,-0.120372,0.632479,0.028150,-0.074330,22.993554,-0.697769,5.146864,6.349913,0.304645,0.346202
65.133333,25.575519,17.606614,-0.122856,0.631958,0.028270,-0.074675,22.974428,-0.700638,5.139609,6.347605,0.304376,0.346128
65.166667,25.596531,17.604944,-0.125351,0.631437,0.028390,-0.075019,22.955318,-0.703499,5.132365,6.345294,0.304107,0.346053
65.200000,25.617522,17.603228,-0.127857,0.630915,0.028509,-0.075364,22.936226,-0.706352,5.125133,6.342980,0.303839,0.345978
65.233333,25.638491,17.601466,-0.130375,0.630393,0.028629,-0.075708,22.917155,-0.709195,5.117914,6.340664,0.303571,0.345903
65.266667,25.659439,17.599657,-0.132904,0.629871,0.028748,-0.076052,22.898106,-0.712029,5.110708,6.338345,0.303303,0.345828
65.300000,25.680366,17.597801,-0.135445,0.629348,0.028867,-0.076395,22.879081,-0.714854,5.103517,6.336024,0.303035,0.345753
65.333333,25.701271,17.595898,-0.137997,0.628825,0.028985,-0.076738,22.860083,-0.717668,5.096341,6.333700,0.302768,0.345677
65.366667,25.722155,17.593948,-0.140561,0.628302,0.029104,-0.077081,22.841112,-0.720473,5.089181,6.331375,0.302501,0.345602
65.400000,25.743017,17.591951,-0.143136,0.627779,0.029222,-0.077423,22.822171,-0.723266,5.082038,6.329048,0.302234,0.345527
65.433333,25.763857,17.589907,-0.145722,0.627255,0.029340,-0.077765,22.803263,-0.726049,5.074912,6.326720,0.301968,0.345451
65.466667,25.784675,17.587814,-0.148320,0.626732,0.029457,-0.078106,22.784388,-0.728820,5.067804,6.324390,0.301702,0.345375
65.500000,25.805470,17.585674,-0.150929,0.626208,0.029575,-0.078446,22.765549,-0.731579,5.060715,6.322059,0.301436,0.345300
65.533333,25.826244,17.583486,-0.153550,0.625684,0.029692,-0.078786,22.746748,-0.734327,5.053647,6.319727,0.301171,0.345224
65.566667,25.846994,17.581251,-0.156182,0.625161,0.029808,-0.079125,22.727986,-0.737062,5.046599,6.317395,0.300907,0.345148
65.600000,25.867723,17.578967,-0.158825,0.624638,0.029925,-0.079463,22.709267,-0.739784,5.039572,6.315061,0.300643,0.345073
65.633333,25.888428,17.576634,-0.161479,0.624115,0.030041,-0.079801,22.690590,-0.742493,5.032568,6.312728,0.300380,0.344997
65.666667,25.909111,17.574254,-0.164145,0.623592,0.030157,-0.080138,22.671960,-0.745188,5.025586,6.310394,0.300118,0.344921
65.700000,25.929771,17.571824,-0.166822,0.623069,0.030272,-0.080474,22.653377,-0.747870,5.018629,6.308059,0.299856,0.344845
65.733333,25.950407,17.569346,-0.169510,0.622547,0.030387,-0.080810,22.634843,-0.750537,5.011696,6.305725,0.299594,0.344769
65.766667,25.971021,17.566819,-0.172209,0.622026,0.030502,-0.081144,22.616360,-0.753190,5.004789,6.303391,0.299334,0.344693
65.800000,25.991611,17.564244,-0.174920,0.621504,0.030616,-0.081478,22.597931,-0.755827,4.997908,6.301058,0.299074,0.344618
65.833333,26.012177,17.561619,-0.177641,0.620984,0.030730,-0.081811,22.579557,-0.758449,4.991054,6.298725,0.298815,0.344542
65.866667,26.032720,17.558945,-0.180374,0.620463,0.030844,-0.082142,22.561240,-0.761056,4.984227,6.296393,0.298557,0.344466
65.900000,26.053239,17.556221,-0.183117,0.619944,0.030957,-0.082473,22.542982,-0.763646,4.977430,6.294061,0.298300,0.344390
65.933333,26.073735,17.553448,-0.185872,0.619425,0.031070,-0.082803,22.524785,-0.766220,4.970662,6.291730,0.298043,0.344314
65.966667,26.094206,17.550625,-0.188638,0.618907,0.031182,-0.083131,22.506651,-0.768776,4.963924,6.289401,0.297788,0.344238
66.000000,26.114653,17.547753,-0.191414,0.618390,0.031294,-0.083459,22.488581,-0.771316,4.957218,6.287073,0.297533,0.344162
66.033333,26.135076,17.544830,-0.194201,0.617873,0.031405,-0.083785,22.470579,-0.773837,4.950543,6.284746,0.297280,0.344087
66.066667,26.155474,17.541858,-0.197000,0.617357,0.031516,-0.084110,22.452644,-0.776341,4.943901,6.282421,0.297027,0.344011
66.100000,26.175848,17.538835,-0.199809,0.616843,0.031627,-0.084434,22.434780,-0.778826,4.937293,6.280097,0.296776,0.343935
66.133333,26.196197,17.535762,-0.202629,0.616329,0.031737,-0.084756,22.416989,-0.781293,4.930719,6.277775,0.296525,0.343859
66.166667,26.216522,17.532638,-0.205459,0.615816,0.031847,-0.085078,22.399271,-0.783740,4.924180,6.275455,0.296276,0.343784
66.200000,26.236821,17.529464,-0.208300,0.615305,0.031956,-0.085397,22.381630,-0.786167,4.917677,6.273138,0.296028,0.343708
66.233333,26.257096,17.526240,-0.211152,0.614795,0.032064,-0.085716,22.364066,-0.788575,4.911211,6.270822,0.295781,0.343633
66.266667,26.277345,17.522964,-0.214015,0.614285,0.032172,-0.086033,22.346583,-0.790962,4.904782,6.268509,0.295535,0.343557
66.300000,26.297569,17.519638,-0.216888,0.613778,0.032280,-0.086348,22.329181,-0.793328,4.898392,6.266198,0.295290,0.343482
66.333333,26.317768,17.516261,-0.219771,0.613271,0.032387,-0.086662,22.311862,-0.795673,4.892041,6.263890,0.295047,0.343407
66.366667,26.337941,17.512832,-0.222665,0.612766,0.032493,-0.086975,22.294628,-0.797996,4.885729,6.261585,0.294805,0.343331
66.400000,26.358089,17.509352,-0.225570,0.612262,0.032599,-0.087285,22.277482,-0.800298,4.879459,6.259282,0.294565,0.343256
66.433333,26.378211,17.505821,-0.228484,0.611760,0.032705,-0.087594,22.260424,-0.802577,4.873230,6.256982,0.294326,0.343181
66.466667,26.398307,17.502238,-0.231409,0.611259,0.032809,-0.087902,22.243458,-0.804833,4.867043,6.254686,0.294088,0.343106
66.500000,26.418377,17.498604,-0.234344,0.610760,0.032914,-0.088208,22.226583,-0.807066,4.860899,6.252392,0.293852,0.343031
66.533333,26.438421,17.494918,-0.237290,0.610262,0.033017,-0.088511,22.209803,-0.809276,4.854799,6.250102,0.293617,0.342956
66.566667,26.458438,17.491180,-0.240245,0.609766,0.033120,-0.088814,22.193119,-0.811461,4.848744,6.247815,0.293384,0.342881
66.600000,26.478430,17.487390,-0.243211,0.609272,0.033222,-0.089114,22.176533,-0.813623,4.842734,6.245532,0.293152,0.342807
66.633333,26.498394,17.483548,-0.246186,0.608780,0.033324,-0.089412,22.160046,-0.815759,4.836771,6.243252,0.292922,0.342732
66.666667,26.518333,17.479653,-0.249172,0.608289,0.033425,-0.089708,22.143661,-0.817871,4.830854,6.240976,0.292693,0.342658
66.700000,26.538244,17.475707,-0.252167,0.607800,0.033526,-0.090003,22.127378,-0.819957,4.824985,6.238704,0.292466,0.342583
66.733333,26.558129,17.471708,-0.255172,0.607314,0.033625,-0.090295,22.111201,-0.822017,4.819165,6.236436,0.292241,0.342509
66.766667,26.577986,17.467656,-0.258186,0.606829,0.033724,-0.090585,22.095129,-0.824051,4.813393,6.234171,0.292018,0.342435
66.800000,26.597817,17.463552,-0.261211,0.606346,0.033823,-0.090873,22.079166,-0.826058,4.807672,6.231911,0.291796,0.342361
66.833333,26.617621,17.459395,-0.264245,0.605866,0.033921,-0.091159,22.063313,-0.828039,4.802002,6.229655,0.291576,0.342287
66.866667,26.637397,17.455186,-0.267288,0.605387,0.034018,-0.091443,22.047570,-0.829992,4.796382,6.227403,0.291358,0.342213
66.900000,26.657146,17.450923,-0.270341,0.604911,0.034114,-0.091725,22.031941,-0.831917,4.790816,6.225155,0.291142,0.342140
66.933333,26.676867,17.446607,-0.273403,0.604437,0.034209,-0.092004,22.016427,-0.833814,4.785302,6.222912,0.290928,0.342066
66.966667,26.696560,17.442239,-0.276474,0.603965,0.034304,-0.092281,22.001029,-0.835683,4.779841,6.220673,0.290715,0.341993
67.000000,26.716226,17.437817,-0.279555,0.603496,0.034398,-0.092555,21.985749,-0.837522,4.774435,6.218439,0.290505,0.341920
67.033333,26.735864,17.433341,-0.282645,0.603029,0.034491,-0.092827,21.970588,-0.839333,4.769084,6.216210,0.290296,0.341847
67.066667,26.755474,17.428813,-0.285744,0.602564,0.034584,-0.093097,21.955549,-0.841114,4.763789,6.213985,0.290090,0.341774
67.100000,26.775056,17.424230,-0.288851,0.602102,0.034676,-0.093364,21.940631,-0.842865,4.758550,6.211766,0.289886,0.341701
67.133333,26.794610,17.419595,-0.291968,0.601643,0.034767,-0.093628,21.925839,-0.844586,4.753369,6.209551,0.289683,0.341628
67.166667,26.814135,17.414905,-0.295093,0.601186,0.034857,-0.093890,21.911171,-0.846276,4.748245,6.207341,0.289483,0.341556
67.200000,26.833632,17.410162,-0.298227,0.600732,0.034946,-0.094150,21.896631,-0.847935,4.743180,6.205136,0.289285,0.341483
67.233333,26.853101,17.405365,-0.301370,0.600280,0.035035,-0.094406,21.882219,-0.849562,4.738173,6.202936,0.289089,0.341411
67.266667,26.872541,17.400513,-0.304521,0.599832,0.035122,-0.094660,21.867938,-0.851158,4.733227,6.200742,0.288895,0.341339
67.300000,26.891952,17.395608,-0.307680,0.599386,0.035209,-0.094911,21.853788,-0.852722,4.728341,6.198552,0.288704,0.341267
67.333333,26.911334,17.390649,-0.310848,0.598942,0.035295,-0.095159,21.839770,-0.854254,4.723517,6.196368,0.288515,0.341195
67.366667,26.930687,17.385635,-0.314024,0.598502,0.035380,-0.095405,21.825887,-0.855753,4.718754,6.194190,0.288328,0.341124
67.400000,26.950012,17.380567,-0.317209,0.598065,0.035464,-0.095647,21.812140,-0.857219,4.714054,6.192017,0.288143,0.341052
67.433333,26.969307,17.375445,-0.320401,0.597630,0.035548,-0.095887,21.798530,-0.858651,4.709416,6.189849,0.287961,0.340981
67.466667,26.988572,17.370269,-0.323601,0.597199,0.035630,-0.096123,21.785058,-0.860050,4.704842,6.187687,0.287781,0.340910
67.500000,27.007809,17.365037,-0.326809,0.596771,0.035711,-0.096357,21.771726,-0.861415,4.700333,6.185530,0.287604,0.340839
67.533333,27.027016,17.359751,-0.330025,0.596345,0.035792,-0.096587,21.758535,-0.862745,4.695888,6.183380,0.287429,0.340768
67.566667,27.046193,17.354411,-0.333248,0.595923,0.035872,-0.096815,21.745486,-0.864041,4.691508,6.181235,0.287256,0.340697
67.600000,27.065340,17.349016,-0.336479,0.595504,0.035950,-0.097039,21.732580,-0.865302,4.687195,6.179095,0.287086,0.340627
67.633333,27.084458,17.343566,-0.339717,0.595089,0.036028,-0.097260,21.719819,-0.866528,4.682948,6.176962,0.286919,0.340557
67.666667,27.103546,17.338060,-0.342963,0.594676,0.036105,-0.097478,21.707204,-0.867719,4.678768,6.174835,0.286754,0.340487
67.700000,27.122604,17.332500,-0.346216,0.594267,0.036181,-0.097692,21.694737,-0.868873,4.674655,6.172713,0.286592,0.340417
67.733333,27.141631,17.326885,-0.349476,0.593862,0.036256,-0.097903,21.682417,-0.869992,4.670611,6.170597,0.286432,0.340347
67.766667,27.160629,17.321215,-0.352743,0.593460,0.036329,-0.098111,21.670247,-0.871075,4.666635,6.168488,0.286275,0.340278
67.800000,27.179596,17.315490,-0.356017,0.593061,0.036402,-0.098316,21.658227,-0.872120,4.662729,6.166385,0.286120,0.340208
67.833333,27.198533,17.309709,-0.359297,0.592665,0.036474,-0.098517,21.646359,-0.873129,4.658892,6.164287,0.285968,0.340139
67.866667,27.217439,17.303874,-0.362584,0.592274,0.036545,-0.098714,21.634643,-0.874101,4.655125,6.162196,0.285819,0.340070
67.900000,27.236315,17.297982,-0.365878,0.591885,0.036615,-0.098908,21.623081,-0.875036,4.651429,6.160111,0.285672,0.340001
67.933333,27.255160,17.292036,-0.369178,0.591501,0.036683,-0.099099,21.611673,-0.875933,4.647804,6.158033,0.285529,0.339933
67.966667,27.273974,17.286034,-0.372485,0.591120,0.036751,-0.099286,21.600421,-0.876792,4.644250,6.155961,0.285388,0.339864
68.000000,27.292757,17.279976,-0.375797,0.590743,0.036818,-0.099469,21.589326,-0.877613,4.640768,6.153895,0.285250,0.339796
68.033333,27.311509,17.273863,-0.379116,0.590369,0.036883,-0.099649,21.578388,-0.878396,4.637359,6.151835,0.285114,0.339728
68.066667,27.330230,17.267694,-0.382441,0.589999,0.036948,-0.099824,21.567608,-0.879141,4.634022,6.149782,0.284982,0.339661
68.100000,27.348920,17.261469,-0.385771,0.589633,0.037011,-0.099997,21.556987,-0.879847,4.630758,6.147735,0.284852,0.339593
68.133333,27.367578,17.255189,-0.389107,0.589271,0.037073,-0.100165,21.546527,-0.880514,4.627568,6.145695,0.284725,0.339526
68.166667,27.386206,17.248853,-0.392449,0.588913,0.037135,-0.100330,21.536227,-0.881142,4.624452,6.143662,0.284601,0.339458
68.200000,27.404801,17.242461,-0.395796,0.588559,0.037195,-0.100491,21.526088,-0.881730,4.621410,6.141634,0.284480,0.339391
68.233333,27.423365,17.236013,-0.399148,0.588208,0.037254,-0.100647,21.516112,-0.882280,4.618442,6.139614,0.284362,0.339325
68.266667,27.441898,17.229510,-0.402506,0.587862,0.037311,-0.100800,21.506299,-0.882789,4.615549,6.137600,0.284247,0.339258
68.300000,27.460399,17.222950,-0.405868,0.587519,0.037368,-0.100950,21.496650,-0.883259,4.612732,6.135593,0.284134,0.339192
68.333333,27.478867,17.216334,-0.409236,0.587181,0.037424,-0.101095,21.487165,-0.883689,4.609990,6.133592,0.284025,0.339126
68.366667,27.497304,17.209662,-0.412608,0.586846,0.037478,-0.101236,21.477845,-0.884079,4.607324,6.131598,0.283919,0.339060
68.400000,27.515709,17.202935,-0.415985,0.586516,0.037531,-0.101373,21.468690,-0.884429,4.604734,6.129611,0.283815,0.338994
68.433333,27.534082,17.196151,-0.419366,0.586190,0.037583,-0.101506,21.459701,-0.884738,4.602220,6.127631,0.283715,0.338928
68.466667,27.552422,17.189311,-0.422752,0.585868,0.037634,-0.101635,21.450879,-0.885007,4.599782,6.125657,0.283618,0.338863
68.500000,27.570730,17.182415,-0.426142,0.585550,0.037684,-0.101760,21.442224,-0.885236,4.597422,6.123690,0.283523,0.338798
68.533333,27.589006,17.175462,-0.429536,0.585237,0.037732,-0.101880,21.433737,-0.885424,4.595138,6.121730,0.283432,0.338733
68.566667,27.607249,17.168453,-0.432934,0.584927,0.037779,-0.101997,21.425418,-0.885570,4.592932,6.119777,0.283344,0.338668
68.600000,27.625460,17.161388,-0.436335,0.584622,0.037826,-0.102109,21.417266,-0.885676,4.590802,6.117831,0.283259,0.338604
68.633333,27.643638,17.154267,-0.439741,0.584321,0.037870,-0.102217,21.409284,-0.885742,4.588751,6.115891,0.283177,0.338540
68.666667,27.661784,17.147090,-0.443150,0.584025,0.037914,-0.102321,21.401470,-0.885766,4.586777,6.113959,0.283098,0.338476
68.700000,27.679896,17.139856,-0.446562,0.583733,0.037956,-0.102421,21.393826,-0.885748,4.584880,6.112033,0.283022,0.338412
68.733333,27.697976,17.132566,-0.449978,0.583445,0.037997,-0.102516,21.386352,-0.885690,4.583062,6.110114,0.282949,0.338348
68.766667,27.716022,17.125219,-0.453397,0.583161,0.038037,-0.102607,21.379047,-0.885591,4.581321,6.108202,0.282879,0.338285
68.800000,27.734036,17.117816,-0.456818,0.582882,0.038076,-0.102693,21.371912,-0.885450,4.579659,6.106297,0.282813,0.338221
68.833333,27.752016,17.110357,-0.460243,0.582608,0.038113,-0.102776,21.364947,-0.885268,4.578075,6.104399,0.282749,0.338159
68.866667,27.769963,17.102841,-0.463670,0.582338,0.038149,-0.102853,21.358152,-0.885044,4.576569,6.102507,0.282689,0.338096
68.900000,27.787877,17.095269,-0.467100,0.582072,0.038184,-0.102927,21.351528,-0.884779,4.575141,6.100623,0.282632,0.338033
68.933333,27.805758,17.087640,-0.470532,0.581811,0.038218,-0.102996,21.345073,-0.884473,4.573792,6.098745,0.282578,0.337971
68.966667,27.823605,17.079955,-0.473966,0.581554,0.038250,-0.103060,21.338790,-0.884126,4.572520,6.096875,0.282527,0.337909
69.000000,27.841418,17.072214,-0.477403,0.581302,0.038281,-0.103120,21.332676,-0.883737,4.571327,6.095011,0.282479,0.337847
69.033333,27.859198,17.064416,-0.480841,0.581054,0.038311,-0.103176,21.326732,-0.883306,4.570212,6.093154,0.282434,0.337785
69.066667,27.876944,17.056561,-0.484281,0.580811,0.038339,-0.103227,21.320959,-0.882834,4.569176,6.091304,0.282393,0.337724
69.100000,27.894656,17.048650,-0.487723,0.580573,0.038366,-0.103273,21.315355,-0.882321,4.568217,6.089461,0.282354,0.337663
69.133333,27.912334,17.040683,-0.491166,0.580339,0.038392,-0.103315,21.309922,-0.881767,4.567336,6.087624,0.282319,0.337602
69.166667,27.929979,17.032659,-0.494610,0.580109,0.038416,-0.103353,21.304657,-0.881171,4.566534,6.085795,0.282287,0.337541
69.200000,27.947589,17.024579,-0.498056,0.579885,0.038439,-0.103386,21.299562,-0.880535,4.565809,6.083972,0.282258,0.337480
69.233333,27.965165,17.016442,-0.501503,0.579664,0.038461,-0.103414,21.294636,-0.879857,4.565162,6.082156,0.282232,0.337420
69.266667,27.982707,17.008249,-0.504950,0.579449,0.038482,-0.103438,21.289879,-0.879142,4.564588,6.080351,0.282209,0.337360
69.300000,28.000215,17.000000,-0.508399,0.579238,0.038501,-0.103457,21.285289,-0.878415,4.564068,6.078576,0.282188,0.337301
69.333333,28.017688,16.991694,-0.511847,0.579031,0.038518,-0.103472,21.280868,-0.877696,4.563583,6.076851,0.282168,0.337243
69.366667,28.035128,16.983332,-0.515297,0.578830,0.038535,-0.103483,21.276614,-0.876972,4.563143,6.075164,0.282151,0.337187
69.400000,28.052532,16.974913,-0.518746,0.578633,0.038550,-0.103489,21.272527,-0.876221,4.562768,6.073495,0.282135,0.337132
69.433333,28.069902,16.966438,-0.522196,0.578440,0.038564,-0.103492,21.268606,-0.875441,4.562461,6.071842,0.282123,0.337077
69.466667,28.087238,16.957907,-0.525646,0.578253,0.038576,-0.103491,21.264852,-0.874630,4.562221,6.070205,0.282113,0.337022
69.500000,28.104539,16.949320,-0.529095,0.578069,0.038587,-0.103485,21.261263,-0.873790,4.562048,6.068583,0.282107,0.336968
69.533333,28.121805,16.940676,-0.532545,0.577891,0.038597,-0.103476,21.257840,-0.872921,4.561942,6.066978,0.282102,0.336915
69.566667,28.139036,16.931976,-0.535994,0.577717,0.038606,-0.103463,21.254581,-0.872022,4.561902,6.065388,0.282101,0.336862
69.600000,28.156232,16.923219,-0.539442,0.577548,0.038613,-0.103446,21.251486,-0.871094,4.561928,6.063815,0.282102,0.336809
69.633333,28.173394,16.914407,-0.542890,0.577383,0.038619,-0.103425,21.248554,-0.870138,4.562020,6.062258,0.282105,0.336758
69.666667,28.190520,16.905538,-0.546337,0.577223,0.038624,-0.103400,21.245786,-0.869154,4.562176,6.060717,0.282112,0.336706
69.700000,28.207611,16.896613,-0.549783,0.577068,0.038627,-0.103371,21.243179,-0.868142,4.562397,6.059193,0.282121,0.336655
69.733333,28.224668,16.887633,-0.553229,0.576918,0.038629,-0.103338,21.240734,-0.867102,4.562682,6.057685,0.282132,0.336605
69.766667,28.241689,16.878596,-0.556673,0.576772,0.038630,-0.103302,21.238450,-0.866035,4.563031,6.056194,0.282146,0.336555
69.800000,28.258674,16.869503,-0.560115,0.576630,0.038630,-0.103262,21.236325,-0.864941,4.563443,6.054720,0.282163,0.336506
69.833333,28.275625,16.860354,-0.563557,0.576493,0.038628,-0.103218,21.234360,-0.863820,4.563918,6.053262,0.282182,0.336458
69.866667,28.292540,16.851149,-0.566997,0.576361,0.038625,-0.103170,21.232553,-0.862673,4.564455,6.051822,0.282203,0.336410
69.900000,28.309419,16.841888,-0.570435,0.576234,0.038621,-0.103119,21.230904,-0.861500,4.565053,6.050399,0.282227,0.336362
69.933333,28.326263,16.832572,-0.573871,0.576111,0.038616,-0.103064,21.229412,-0.860302,4.565714,6.048992,0.282254,0.336315
69.966667,28.343071,16.823200,-0.577306,0.575992,0.038610,-0.103005,21.228076,-0.859078,4.566434,6.047603,0.282283,0.336269
70.000000,28.359844,16.813771,-0.580738,0.575879,0.038602,-0.102943,21.226894,-0.857829,4.567216,6.046232,0.282314,0.336223
70.033333,28.376581,16.804288,-0.584169,0.575769,0.038593,-0.102877,21.225867,-0.856556,4.568056,6.044877,0.282348,0.336178
70.066667,28.393282,16.794748,-0.587597,0.575665,0.038583,-0.102808,21.224993,-0.855258,4.568957,6.043540,0.282384,0.336133
70.100000,28.409948,16.785153,-0.591022,0.575565,0.038572,-0.102735,21.224271,-0.853937,4.569915,6.042220,0.282422,0.336089
70.133333,28.426577,16.775503,-0.594446,0.575469,0.038560,-0.102658,21.223700,-0.852592,4.570932,6.040918,0.282463,0.336046
70.166667,28.443171,16.765797,-0.597866,0.575378,0.038546,-0.102578,21.223280,-0.851223,4.572007,6.039633,0.282506,0.336003
70.200000,28.459729,16.756036,-0.601284,0.575291,0.038532,-0.102495,21.223008,-0.849832,4.573138,6.038366,0.282552,0.335961
70.233333,28.476250,16.746219,-0.604699,0.575209,0.038516,-0.102408,21.222885,-0.848418,4.574326,6.037116,0.282599,0.335919
70.266667,28.492736,16.736347,-0.608111,0.575131,0.038499,-0.102318,21.222909,-0.846982,4.575570,6.035884,0.282649,0.335878
70.300000,28.509185,16.726420,-0.611521,0.575058,0.038481,-0.102224,21.223078,-0.845524,4.576869,6.034670,0.282701,0.335837
70.333333,28.525598,16.716438,-0.614926,0.574989,0.038462,-0.102127,21.223393,-0.844045,4.578223,6.033473,0.282755,0.335797
70.366667,28.541975,16.706400,-0.618329,0.574925,0.038441,-0.102027,21.223851,-0.842545,4.579631,6.032294,0.282812,0.335758
70.400000,28.558315,16.696308,-0.621728,0.574865,0.038420,-0.101924,21.224451,-0.841024,4.581093,6.031133,0.282870,0.335719
70.433333,28.574620,16.686161,-0.625124,0.574809,0.038398,-0.101817,21.225193,-0.839482,4.582607,6.029989,0.282931,0.335681
70.466667,28.590887,16.675959,-0.628516,0.574758,0.038374,-0.101708,21.226074,-0.837920,4.584174,6.028864,0.282994,0.335643
70.500000,28.607118,16.665702,-0.631904,0.574711,0.038350,-0.101595,21.227095,-0.836339,4.585792,6.027756,0.283058,0.335606
70.533333,28.623313,16.655390,-0.635289,0.574668,0.038324,-0.101479,21.228253,-0.834738,4.587461,6.026665,0.283125,0.335569
70.566667,28.639471,16.645024,-0.638670,0.574630,0.038297,-0.101359,21.229547,-0.833118,4.589181,6.025592,0.283194,0.335534
70.600000,28.655593,16.634603,-0.642046,0.574595,0.038270,-0.101237,21.230977,-0.831480,4.590951,6.024537,0.283265,0.335498
70.633333,28.671678,16.624128,-0.645419,0.574565,0.038241,-0.101112,21.232539,-0.829824,4.592770,6.023500,0.283338,0.335464
70.666667,28.687726,16.613599,-0.648787,0.574540,0.038211,-0.100984,21.234235,-0.828149,4.594637,6.022480,0.283412,0.335429
70.700000,28.703737,16.603015,-0.652151,0.574518,0.038180,-0.100853,21.236061,-0.826457,4.596552,6.021478,0.283489,0.335396
70.733333,28.719711,16.592377,-0.655511,0.574501,0.038149,-0.100719,21.238017,-0.824748,4.598515,6.020494,0.283567,0.335363
70.766667,28.735649,16.581685,-0.658866,0.574487,0.038116,-0.100582,21.240100,-0.823022,4.600524,6.019527,0.283647,0.335331
70.800000,28.751550,16.570938,-0.662216,0.574478,0.038082,-0.100443,21.242311,-0.821279,4.602579,6.018577,0.283729,0.335299
70.833333,28.767413,16.560138,-0.665562,0.574473,0.038048,-0.100300,21.244647,-0.819520,4.604679,6.017645,0.283813,0.335268
70.866667,28.783240,16.549284,-0.668903,0.574472,0.038012,-0.100155,21.247107,-0.817746,4.606823,6.016730,0.283899,0.335237
70.900000,28.799030,16.538377,-0.672239,0.574474,0.037975,-0.100007,21.249690,-0.815956,4.609012,6.015833,0.283986,0.335207
70.933333,28.814782,16.527415,-0.675570,0.574481,0.037938,-0.099857,21.252393,-0.814151,4.611244,6.014953,0.284075,0.335178
70.966667,28.830498,16.516401,-0.678896,0.574492,0.037899,-0.099703,21.255216,-0.812332,4.613518,6.014090,0.284166,0.335149
71.000000,28.846176,16.505332,-0.682217,0.574506,0.037860,-0.099548,21.258157,-0.810498,4.615834,6.013244,0.284258,0.335120
71.033333,28.861817,16.494211,-0.685533,0.574525,0.037820,-0.099389,21.261214,-0.808650,4.618192,6.012415,0.284352,0.335093
71.066667,28.877421,16.483036,-0.688843,0.574547,0.037779,-0.099228,21.264386,-0.806788,4.620590,6.011603,0.284447,0.335065
71.100000,28.892988,16.471808,-0.692148,0.574573,0.037737,-0.099065,21.267671,-0.804913,4.623027,6.010809,0.284544,0.335039
71.133333,28.908517,16.460527,-0.695447,0.574603,0.037694,-0.098899,21.271069,-0.803025,4.625504,6.010030,0.284643,0.335013
71.166667,28.924008,16.449193,-0.698741,0.574637,0.037650,-0.098731,21.274576,-0.801125,4.628019,6.009269,0.284743,0.334987
71.200000,28.939463,16.437806,-0.702029,0.574674,0.037605,-0.098561,21.278192,-0.799212,4.630572,6.008524,0.284845,0.334962
71.233333,28.954879,16.426367,-0.705312,0.574715,0.037560,-0.098388,21.281915,-0.797288,4.633162,6.007796,0.284948,0.334938
71.266667,28.970259,16.414875,-0.708588,0.574760,0.037513,-0.098213,21.285743,-0.795352,4.635788,6.007084,0.285052,0.334914
71.300000,28.985601,16.403330,-0.711859,0.574808,0.037466,-0.098035,21.289676,-0.793404,4.638450,6.006388,0.285158,0.334891
71.333333,29.000905,16.391733,-0.715124,0.574860,0.037418,-0.097855,21.293710,-0.791446,4.641146,6.005708,0.285265,0.334868
71.366667,29.016171,16.380084,-0.718383,0.574915,0.037369,-0.097674,21.297844,-0.789477,4.643877,6.005045,0.285373,0.334846
71.400000,29.031400,16.368383,-0.721636,0.574974,0.037320,-0.097490,21.302077,-0.787498,4.646642,6.004397,0.285483,0.334824
71.433333,29.046591,16.356630,-0.724882,0.575036,0.037270,-0.097304,21.306408,-0.785509,4.649439,6.003765,0.285594,0.334803
71.466667,29.061745,16.344824,-0.728123,0.575102,0.037218,-0.097116,21.310833,-0.783511,4.652268,6.003149,0.285706,0.334782
71.500000,29.076861,16.332968,-0.731357,0.575171,0.037167,-0.096925,21.315353,-0.781503,4.655128,6.002548,0.285819,0.334762
71.533333,29.091939,16.321059,-0.734584,0.575243,0.037114,-0.096733,21.319964,-0.779487,4.658020,6.001962,0.285934,0.334742
