t,x_real,y_real,psi_real,u_real,v_real,r_real,vx,vy,wz,x_ref,y_ref,psi_ref,u_ref,v_ref,r_ref,tau_u_ref,tau_r_ref,tau_u_applied,tau_r_applied,cmd_left,cmd_right,u_left,u_right,err_x,err_y,err_pos,err_psi,err_u,err_v,err_r,solve_ms
7.132000,2.258892,-0.085007,-0.031231,0.602101,-0.002489,0.007619,0.602101,0.002489,-0.007619,2.179990,-0.082165,-0.031791,0.597071,-0.002199,0.007444,23.816709,0.076587,17.054568,0.053722,0.271785,0.267888,0.271785,0.267888,0.078902,-0.002842,0.078953,0.000560,0.005030,-0.000290,0.000175,3.396139
7.168000,2.280717,-0.085776,-0.030952,0.606391,-0.002529,0.007756,0.606391,0.002529,-0.007756,2.199925,-0.082870,-0.031542,0.599767,-0.002234,0.007512,23.909310,0.077192,16.961115,0.052363,0.270759,0.266946,0.270759,0.266946,0.080792,-0.002906,0.080844,0.000590,0.006624,-0.000295,0.000244,3.552070
7.200000,2.280717,-0.085776,-0.030952,0.606391,-0.002529,0.007756,0.606391,0.002529,-0.007756,2.219950,-0.083575,-0.031290,0.602454,-0.002269,0.007581,24.001451,0.077801,16.818597,0.049622,0.269161,0.265527,0.269161,0.265527,0.060767,-0.002201,0.060807,0.000338,0.003937,-0.000260,0.000175,3.833283
7.232000,2.302685,-0.086546,-0.030668,0.610374,-0.002570,0.007884,0.610374,0.002570,-0.007884,2.240064,-0.084278,-0.031036,0.605130,-0.002305,0.007649,24.093129,0.078412,16.680125,0.046937,0.267599,0.264141,0.267599,0.264141,0.062621,-0.002268,0.062662,0.000368,0.005244,-0.000265,0.000235,4.179559
7.268000,2.324782,-0.087314,-0.030380,0.613980,-0.002612,0.007996,0.613980,0.002612,-0.007996,2.260268,-0.084980,-0.030780,0.607796,-0.002341,0.007718,24.184340,0.079025,16.549349,0.044594,0.266121,0.262819,0.266121,0.262819,0.064514,-0.002334,0.064556,0.000400,0.006184,-0.000271,0.000278,3.992279
7.300000,2.346995,-0.088081,-0.030088,0.617214,-0.002655,0.008089,0.617214,0.002655,-0.008089,2.280560,-0.085681,-0.030522,0.610451,-0.002377,0.007787,24.275079,0.079642,16.427352,0.042696,0.264746,0.261568,0.264746,0.261568,0.066435,-0.002400,0.066478,0.000434,0.006763,-0.000278,0.000302,3.654552
7.332000,2.369312,-0.088847,-0.029794,0.620112,-0.002698,0.008164,0.620112,0.002698,-0.008164,2.300941,-0.086381,-0.030261,0.613096,-0.002413,0.007855,24.365343,0.080262,16.314088,0.041230,0.263474,0.260390,0.263474,0.260390,0.068371,-0.002466,0.068415,0.000467,0.007016,-0.000285,0.000309,4.246689
7.368000,2.391721,-0.089610,-0.029498,0.622692,-0.002742,0.008225,0.622692,0.002742,-0.008225,2.321409,-0.087079,-0.029998,0.615731,-0.002450,0.007925,24.455127,0.080884,16.210067,0.040172,0.262310,0.259292,0.262310,0.259292,0.070312,-0.002531,0.070357,0.000500,0.006961,-0.000292,0.000300,3.809143
7.400000,2.414212,-0.090370,-0.029200,0.624985,-0.002786,0.008275,0.624985,0.002786,-0.008275,2.341966,-0.087775,-0.029733,0.618354,-0.002487,0.007994,24.544428,0.081510,16.115265,0.039459,0.261255,0.258278,0.261255,0.258278,0.072246,-0.002595,0.072293,0.000533,0.006631,-0.000299,0.000281,3.516818
7.432000,2.436776,-0.091127,-0.028900,0.627026,-0.002830,0.008317,0.627026,0.002830,-0.008317,2.362610,-0.088470,-0.029465,0.620967,-0.002524,0.008063,24.633242,0.082139,16.029286,0.039009,0.260301,0.257347,0.260301,0.257347,0.074166,-0.002657,0.074214,0.000565,0.006059,-0.000306,0.000254,3.591371
7.468000,2.459406,-0.091881,-0.028600,0.628837,-0.002873,0.008354,0.628837,0.002873,-0.008354,2.383341,-0.089163,-0.029195,0.623568,-0.002561,0.008133,24.721564,0.082770,15.952290,0.038745,0.259449,0.256505,0.259449,0.256505,0.076065,-0.002718,0.076113,0.000595,0.005269,-0.000312,0.000221,3.386124
7.500000,2.482092,-0.092632,-0.028297,0.630432,-0.002914,0.008389,0.630432,0.002914,-0.008389,2.404158,-0.089854,-0.028923,0.626158,-0.002599,0.008203,24.809391,0.083405,18.176572,0.058867,0.283422,0.279335,0.283422,0.279335,0.077934,-0.002778,0.077984,0.000626,0.004274,-0.000315,0.000186,3.945694
7.532000,2.504881,-0.093379,-0.027992,0.633144,-0.002956,0.008473,0.633144,0.002956,-0.008473,2.425062,-0.090543,-0.028648,0.628737,-0.002636,0.008273,24.896719,0.084044,18.116369,0.058637,0.282812,0.278732,0.282812,0.278732,0.079819,-0.002836,0.079870,0.000656,0.004407,-0.000320,0.000200,3.548718
7.568000,2.527827,-0.094126,-0.027682,0.637472,-0.002999,0.008619,0.637472,0.002999,-0.008619,2.446052,-0.091230,-0.028371,0.631305,-0.002674,0.008344,24.983545,0.084685,18.016902,0.057357,0.281770,0.277764,0.281770,0.277764,0.081775,-0.002896,0.081826,0.000689,0.006167,-0.000325,0.000275,3.492704
7.600000,2.550917,-0.094871,-0.027366,0.641494,-0.003044,0.008758,0.641494,0.003044,-0.008758,2.467127,-0.091915,-0.028092,0.633860,-0.002713,0.008414,25.069864,0.085330,17.856500,0.049524,0.279879,0.276399,0.279879,0.276399,0.083790,-0.002956,0.083842,0.000726,0.007634,-0.000331,0.000344,4.340943
7.632000,2.550917,-0.094871,-0.027366,0.641494,-0.003044,0.008758,0.641494,0.003044,-0.008758,2.488287,-0.092598,-0.027810,0.636405,-0.002751,0.008485,25.155674,0.085978,17.699193,0.050591,0.278319,0.274742,0.278319,0.274742,0.062630,-0.002273,0.062671,0.000444,0.005089,-0.000293,0.000273,3.560171
7.668000,2.574137,-0.095614,-0.027047,0.645128,-0.003089,0.008865,0.645128,0.003089,-0.008865,2.509532,-0.093278,-0.027526,0.638937,-0.002790,0.008556,25.240969,0.086629,17.549572,0.043991,0.276558,0.273430,0.276558,0.273430,0.064605,-0.002336,0.064647,0.000479,0.006191,-0.000299,0.000309,3.974936
7.700000,2.597472,-0.096354,-0.026724,0.648346,-0.003134,0.008955,0.648346,0.003134,-0.008955,2.530861,-0.093956,-0.027240,0.641458,-0.002829,0.008628,25.325747,0.087284,17.409458,0.046199,0.275196,0.271893,0.275196,0.271893,0.066611,-0.002398,0.066654,0.000516,0.006888,-0.000305,0.000327,3.649402
7.732000,2.620909,-0.097091,-0.026399,0.651185,-0.003180,0.009017,0.651185,0.003180,-0.009017,2.552275,-0.094631,-0.026951,0.643966,-0.002868,0.008699,25.410005,0.087943,17.279454,0.040825,0.273662,0.270727,0.273662,0.270727,0.068634,-0.002460,0.068678,0.000552,0.007219,-0.000312,0.000318,4.176677
7.768000,2.644435,-0.097824,-0.026073,0.653693,-0.003227,0.009075,0.653693,0.003227,-0.009075,2.573772,-0.095304,-0.026660,0.646462,-0.002907,0.008771,25.493738,0.088605,17.158677,0.039839,0.272371,0.269494,0.272371,0.269494,0.070663,-0.002520,0.070708,0.000587,0.007231,-0.000320,0.000304,4.871727
7.800000,2.668041,-0.098553,-0.025745,0.655903,-0.003274,0.009109,0.655903,0.003274,-0.009109,2.595352,-0.095974,-0.026366,0.648947,-0.002947,0.008843,25.576943,0.089271,17.047208,0.039273,0.271187,0.268338,0.271187,0.268338,0.072689,-0.002579,0.072735,0.000621,0.006956,-0.000327,0.000266,4.201783
7.832000,2.691716,-0.099278,-0.025416,0.657828,-0.003320,0.009133,0.657828,0.003320,-0.009133,2.617014,-0.096641,-0.026070,0.651418,-0.002987,0.008916,25.659617,0.089940,16.945581,0.039564,0.270132,0.267250,0.270132,0.267250,0.074702,-0.002637,0.074748,0.000654,0.006410,-0.000333,0.000217,4.763959
7.868000,2.715450,-0.099998,-0.025086,0.659501,-0.003364,0.009153,0.659501,0.003364,-0.009153,2.638759,-0.097305,-0.025772,0.653878,-0.003027,0.008988,25.741756,0.090613,16.853541,0.039559,0.269164,0.266271,0.269164,0.266271,0.076691,-0.002693,0.076739,0.000686,0.005623,-0.000337,0.000165,4.235089
7.900000,2.739237,-0.100714,-0.024756,0.660939,-0.003407,0.009176,0.660939,0.003407,-0.009176,2.660586,-0.097966,-0.025471,0.656324,-0.003068,0.009061,25.823357,0.091290,16.771294,0.040114,0.268315,0.265372,0.268315,0.265372,0.078651,-0.002748,0.078699,0.000715,0.004615,-0.000339,0.000115,4.342835
7.932000,2.763067,-0.101424,-0.024425,0.662163,-0.003448,0.009201,0.662163,0.003448,-0.009201,2.682495,-0.098624,-0.025168,0.658758,-0.003108,0.009135,25.904416,0.091971,19.091460,0.061267,0.292493,0.288379,0.292493,0.288379,0.080572,-0.002800,0.080620,0.000743,0.003405,-0.000340,0.000066,4.775979
7.968000,2.786998,-0.102130,-0.024086,0.664810,-0.003492,0.009387,0.664810,0.003492,-0.009387,2.704484,-0.099278,-0.024862,0.661179,-0.003149,0.009208,25.984931,0.092655,19.026128,0.061733,0.291877,0.287721,0.291877,0.287721,0.082514,-0.002852,0.082563,0.000776,0.003631,-0.000343,0.000179,3.930121
8.000000,2.811077,-0.102832,-0.023742,0.668928,-0.003537,0.009539,0.668928,0.003537,-0.009539,2.726554,-0.099929,-0.024554,0.663587,-0.003190,0.009282,26.064898,0.093344,18.910899,0.058068,0.290635,0.286710,0.290635,0.286710,0.084523,-0.002903,0.084573,0.000812,0.005341,-0.000347,0.000257,4.527829
8.032000,2.811077,-0.102832,-0.023742,0.668928,-0.003537,0.009539,0.668928,0.003537,-0.009539,2.748705,-0.100577,-0.024243,0.665983,-0.003232,0.009357,26.144313,0.094037,18.739630,0.054445,0.288841,0.285139,0.288841,0.285139,0.062372,-0.002255,0.062413,0.000501,0.002945,-0.000305,0.000182,4.076642
8.068000,2.859628,-0.104227,-0.023042,0.676066,-0.003629,0.009776,0.676066,0.003629,-0.009776,2.770935,-0.101221,-0.023930,0.668365,-0.003273,0.009431,26.223174,0.094733,18.573099,0.051992,0.287122,0.283565,0.287122,0.283565,0.088693,-0.003006,0.088744,0.000888,0.007701,-0.000356,0.000345,4.418151
8.100000,2.859628,-0.104227,-0.023042,0.676066,-0.003629,0.009776,0.676066,0.003629,-0.009776,2.793244,-0.101861,-0.023615,0.670733,-0.003315,0.009506,26.301478,0.095434,18.415283,0.049393,0.285473,0.282074,0.285473,0.282074,0.066384,-0.002366,0.066426,0.000573,0.005333,-0.000314,0.000270,4.146481
8.132000,2.884069,-0.104918,-0.022687,0.679019,-0.003677,0.009860,0.679019,0.003677,-0.009860,2.815633,-0.102498,-0.023297,0.673089,-0.003358,0.009581,26.379220,0.096139,18.267241,0.048088,0.283956,0.280629,0.283956,0.280629,0.068436,-0.002420,0.068478,0.000610,0.005930,-0.000319,0.000279,5.471160
8.168000,2.908602,-0.105604,-0.022329,0.681605,-0.003726,0.009927,0.681605,0.003726,-0.009927,2.838099,-0.103130,-0.022976,0.675431,-0.003400,0.009657,26.456400,0.096848,18.128932,0.046520,0.282519,0.279284,0.282519,0.279284,0.070503,-0.002474,0.070547,0.000647,0.006174,-0.000326,0.000270,4.190128
8.200000,2.933216,-0.106285,-0.021970,0.683842,-0.003776,0.009980,0.683842,0.003776,-0.009980,2.860644,-0.103759,-0.022653,0.677759,-0.003443,0.009733,26.533012,0.097561,18.000936,0.046124,0.281219,0.277996,0.281219,0.277996,0.072572,-0.002526,0.072616,0.000683,0.006083,-0.000333,0.000247,4.366759
8.232000,2.957898,-0.106960,-0.021609,0.685772,-0.003825,0.010024,0.685772,0.003825,-0.010024,2.883266,-0.104383,-0.022327,0.680074,-0.003486,0.009809,26.609054,0.098279,17.882881,0.045290,0.279999,0.276819,0.279999,0.276819,0.074632,-0.002577,0.074677,0.000718,0.005698,-0.000339,0.000215,4.289010
8.268000,2.982640,-0.107630,-0.021246,0.687422,-0.003874,0.010062,0.687422,0.003874,-0.010062,2.905966,-0.105003,-0.021999,0.682375,-0.003529,0.009886,26.684524,0.099001,17.774832,0.044831,0.278887,0.275726,0.278887,0.275726,0.076674,-0.002627,0.076719,0.000753,0.005047,-0.000345,0.000176,7.291875
8.300000,3.007432,-0.108293,-0.020883,0.688822,-0.003921,0.010097,0.688822,0.003921,-0.010097,2.928742,-0.105619,-0.021668,0.684663,-0.003573,0.009963,26.759419,0.099727,17.676614,0.045430,0.277908,0.274693,0.277908,0.274693,0.078690,-0.002674,0.078735,0.000785,0.004159,-0.000348,0.000134,4.838628
8.332000,3.032265,-0.108949,-0.020518,0.689993,-0.003965,0.010132,0.689993,0.003965,-0.010132,2.951594,-0.106230,-0.021335,0.686936,-0.003617,0.010040,26.833735,0.100458,20.077991,0.068511,0.302104,0.297655,0.302104,0.297655,0.080671,-0.002719,0.080717,0.000817,0.003057,-0.000348,0.000092,4.121071
8.368000,3.057190,-0.109600,-0.020150,0.692365,-0.004010,0.010225,0.692365,0.004010,-0.010225,2.974522,-0.106837,-0.020999,0.689195,-0.003661,0.010118,26.907469,0.101193,19.996140,0.068711,0.301345,0.296871,0.301345,0.296871,0.082668,-0.002763,0.082714,0.000849,0.003170,-0.000349,0.000107,3.881763
8.400000,3.082264,-0.110246,-0.019775,0.696487,-0.004058,0.010392,0.696487,0.004058,-0.010392,2.997525,-0.107439,-0.020660,0.691440,-0.003705,0.010196,26.980620,0.101933,19.872164,0.068016,0.300159,0.295712,0.300159,0.295712,0.084739,-0.002807,0.084785,0.000885,0.005047,-0.000353,0.000196,4.710806
8.432000,3.107473,-0.110888,-0.019395,0.700271,-0.004107,0.010554,0.700271,0.004107,-0.010554,3.020603,-0.108036,-0.020319,0.693671,-0.003750,0.010275,27.053183,0.102678,19.682264,0.063930,0.298233,0.294027,0.298233,0.294027,0.086870,-0.002852,0.086917,0.000924,0.006600,-0.000357,0.000279,4.151421
8.468000,3.132803,-0.111524,-0.019010,0.703631,-0.004158,0.010697,0.703631,0.004158,-0.010697,3.043755,-0.108629,-0.019975,0.695888,-0.003795,0.010354,27.125157,0.103427,19.496323,0.061046,0.296372,0.292330,0.296372,0.292330,0.089048,-0.002895,0.089095,0.000965,0.007743,-0.000363,0.000343,5.000595
8.500000,3.158236,-0.112153,-0.018620,0.706535,-0.004211,0.010814,0.706535,0.004211,-0.010814,3.066981,-0.109216,-0.019629,0.698090,-0.003840,0.010433,27.196539,0.104182,19.318780,0.057243,0.294549,0.290735,0.294549,0.290735,0.091255,-0.002937,0.091302,0.001009,0.008445,-0.000371,0.000381,5.017401
8.532000,3.158236,-0.112153,-0.018620,0.706535,-0.004211,0.010814,0.706535,0.004211,-0.010814,3.090280,-0.109798,-0.019280,0.700278,-0.003886,0.010513,27.267326,0.104941,19.152170,0.055318,0.292882,0.289174,0.292882,0.289174,0.067956,-0.002355,0.067997,0.000660,0.006257,-0.000325,0.000301,4.403465
8.568000,3.183759,-0.112777,-0.018227,0.709033,-0.004264,0.010906,0.709033,0.004264,-0.010906,3.113652,-0.110375,-0.018928,0.702451,-0.003931,0.010593,27.337516,0.105704,18.996292,0.052750,0.291287,0.287732,0.291287,0.287732,0.070107,-0.002402,0.070148,0.000701,0.006582,-0.000333,0.000313,4.348663
8.600000,3.209358,-0.113393,-0.017832,0.711173,-0.004319,0.010981,0.711173,0.004319,-0.010981,3.137097,-0.110946,-0.018573,0.704609,-0.003978,0.010674,27.407105,0.106473,18.850654,0.051933,0.289842,0.286324,0.289842,0.286324,0.072261,-0.002447,0.072303,0.000741,0.006564,-0.000341,0.000307,4.884411
8.632000,3.235022,-0.114003,-0.017434,0.712974,-0.004373,0.011039,0.712974,0.004373,-0.011039,3.160613,-0.111512,-0.018216,0.706753,-0.004024,0.010755,27.476092,0.107247,18.715928,0.050347,0.288470,0.285044,0.288470,0.285044,0.074409,-0.002491,0.074451,0.000782,0.006221,-0.000349,0.000284,4.126592
8.668000,3.260739,-0.114605,-0.017035,0.714467,-0.004427,0.011087,0.714467,0.004427,-0.011087,3.184201,-0.112073,-0.017856,0.708882,-0.004071,0.010837,27.544474,0.108026,18.592007,0.050381,0.287253,0.283809,0.287253,0.283809,0.076538,-0.002532,0.076580,0.000821,0.005585,-0.000356,0.000250,4.495051
8.700000,3.286500,-0.115200,-0.016634,0.715693,-0.004480,0.011127,0.715693,0.004480,-0.011127,3.207859,-0.112627,-0.017494,0.710996,-0.004118,0.010919,27.612249,0.108810,18.478487,0.049984,0.286119,0.282688,0.286119,0.282688,0.078641,-0.002573,0.078683,0.000860,0.004697,-0.000362,0.000208,4.607612
8.732000,3.312296,-0.115786,-0.016232,0.716673,-0.004530,0.011167,0.716673,0.004530,-0.011167,3.231588,-0.113176,-0.017128,0.713094,-0.004165,0.011001,27.679413,0.109599,18.375513,0.049783,0.285092,0.281661,0.285092,0.281661,0.080708,-0.002610,0.080750,0.000896,0.003579,-0.000365,0.000166,5.648330
8.768000,3.338119,-0.116365,-0.015829,0.717438,-0.004579,0.011205,0.717438,0.004579,-0.011205,3.255387,-0.113719,-0.016760,0.715178,-0.004212,0.011084,27.745965,0.110393,20.856449,0.075157,0.309495,0.304736,0.309495,0.304736,0.082732,-0.002646,0.082774,0.000931,0.002260,-0.000367,0.000121,4.267768
8.800000,3.364035,-0.116936,-0.015421,0.719811,-0.004628,0.011318,0.719811,0.004628,-0.011318,3.279255,-0.114256,-0.016389,0.717247,-0.004260,0.011167,27.811903,0.111192,20.769509,0.071507,0.308587,0.304047,0.308587,0.304047,0.084780,-0.002680,0.084822,0.000968,0.002564,-0.000368,0.000151,5.220618
8.832000,3.390089,-0.117500,-0.015007,0.723680,-0.004680,0.011486,0.723680,0.004680,-0.011486,3.303192,-0.114787,-0.016016,0.719300,-0.004308,0.011251,27.877224,0.111997,20.626108,0.069648,0.307215,0.302773,0.307215,0.302773,0.086897,-0.002713,0.086939,0.001009,0.004380,-0.000372,0.000235,7.271699
8.868000,3.416269,-0.118057,-0.014588,0.727186,-0.004733,0.011636,0.727186,0.004733,-0.011636,3.327197,-0.115311,-0.015639,0.721338,-0.004357,0.011336,27.941926,0.112808,20.425410,0.066101,0.305254,0.301011,0.305254,0.301011,0.089072,-0.002746,0.089114,0.001051,0.005848,-0.000376,0.000300,5.877694
8.900000,3.442558,-0.118607,-0.014164,0.730240,-0.004788,0.011764,0.730240,0.004788,-0.011764,3.351271,-0.115829,-0.015260,0.723360,-0.004406,0.011420,28.006007,0.113623,20.229774,0.066245,0.303446,0.299166,0.303446,0.299166,0.091287,-0.002778,0.091330,0.001096,0.006880,-0.000382,0.000344,5.789804
8.932000,3.468940,-0.119149,-0.013736,0.732838,-0.004843,0.011881,0.732838,0.004843,-0.011881,3.375411,-0.116341,-0.014878,0.725367,-0.004455,0.011506,28.069464,0.114445,20.043844,0.063781,0.301632,0.297486,0.301632,0.297486,0.093529,-0.002808,0.093572,0.001142,0.007471,-0.000388,0.000375,4.467040
8.968000,3.495401,-0.119683,-0.013305,0.735032,-0.004900,0.011982,0.735032,0.004900,-0.011982,3.399619,-0.116846,-0.014493,0.727359,-0.004504,0.011591,28.132295,0.115272,19.869408,0.057664,0.299797,0.296026,0.299797,0.296026,0.095782,-0.002837,0.095824,0.001188,0.007673,-0.000396,0.000391,5.605201
9.000000,3.495401,-0.119683,-0.013305,0.735032,-0.004900,0.011982,0.735032,0.004900,-0.011982,3.423892,-0.117344,-0.014105,0.729335,-0.004554,0.011678,28.194499,0.116104,19.705706,0.058985,0.298294,0.294416,0.298294,0.294416,0.071509,-0.002339,0.071547,0.000800,0.005697,-0.000346,0.000304,5.674071
9.032000,3.521927,-0.120208,-0.012871,0.736869,-0.004958,0.012053,0.736869,0.004958,-0.012053,3.448232,-0.117835,-0.013715,0.731295,-0.004604,0.011765,28.256073,0.116942,19.552764,0.057981,0.296809,0.292977,0.296809,0.292977,0.073695,-0.002373,0.073733,0.000844,0.005574,-0.000354,0.000288,4.273199
9.068000,3.548507,-0.120725,-0.012435,0.738365,-0.005015,0.012117,0.738365,0.005015,-0.012117,3.472636,-0.118319,-0.013321,0.733239,-0.004654,0.011852,28.317015,0.117786,19.411255,0.053295,0.295304,0.291765,0.295304,0.291765,0.075871,-0.002406,0.075909,0.000886,0.005126,-0.000361,0.000265,5.306014
9.100000,3.575129,-0.121232,-0.011996,0.739551,-0.005072,0.012169,0.739551,0.005072,-0.012169,3.497105,-0.118796,-0.012924,0.735167,-0.004704,0.011940,28.377324,0.118636,19.280741,0.056124,0.294147,0.290402,0.294147,0.290402,0.078024,-0.002436,0.078062,0.000928,0.004384,-0.000368,0.000229,5.419958
9.132000,3.601783,-0.121730,-0.011557,0.740473,-0.005127,0.012207,0.740473,0.005127,-0.012207,3.521639,-0.119266,-0.012525,0.737079,-0.004755,0.012028,28.436997,0.119492,19.161023,0.056239,0.292998,0.289230,0.292998,0.289230,0.080144,-0.002464,0.080182,0.000968,0.003394,-0.000372,0.000179,4.856211
9.168000,3.628462,-0.122218,-0.011116,0.741152,-0.005180,0.012253,0.741152,0.005180,-0.012253,3.546236,-0.119729,-0.012123,0.738976,-0.004807,0.012117,28.496032,0.120353,19.052215,0.052298,0.291814,0.288297,0.291814,0.288297,0.082226,-0.002489,0.082264,0.001007,0.002176,-0.000373,0.000136,5.407441
9.200000,3.655157,-0.122697,-0.010673,0.741612,-0.005231,0.012290,0.741612,0.005231,-0.012290,3.570896,-0.120184,-0.011717,0.740856,-0.004858,0.012207,28.554428,0.121221,21.603269,0.085085,0.316523,0.311258,0.316523,0.311258,0.084261,-0.002513,0.084299,0.001044,0.000756,-0.000373,0.000083,5.766732
9.232000,3.681923,-0.123166,-0.010227,0.743396,-0.005282,0.012395,0.743396,0.005282,-0.012395,3.595619,-0.120631,-0.011309,0.742720,-0.004910,0.012297,28.612182,0.122095,21.510045,0.085181,0.315696,0.310410,0.315696,0.310410,0.086304,-0.002535,0.086341,0.001082,0.000676,-0.000372,0.000098,4.678517
9.268000,3.708821,-0.123627,-0.009772,0.747069,-0.005337,0.012603,0.747069,0.005337,-0.012603,3.620404,-0.121071,-0.010897,0.744568,-0.004962,0.012387,28.669294,0.122975,21.371421,0.079471,0.314280,0.309329,0.314280,0.309329,0.088417,-0.002556,0.088454,0.001125,0.002501,-0.000375,0.000216,5.658858
9.300000,3.735839,-0.124078,-0.009312,0.750404,-0.005394,0.012786,0.750404,0.005394,-0.012786,3.645250,-0.121503,-0.010483,0.746399,-0.005015,0.012479,28.725761,0.123861,21.162261,0.074235,0.312238,0.307582,0.312238,0.307582,0.090589,-0.002575,0.090625,0.001171,0.004005,-0.000379,0.000307,5.946870
9.332000,3.762960,-0.124520,-0.008846,0.753306,-0.005453,0.012935,0.753306,0.005453,-0.012935,3.670157,-0.121927,-0.010065,0.748214,-0.005068,0.012570,28.781582,0.124753,20.957281,0.070227,0.310257,0.305825,0.310257,0.305825,0.092803,-0.002593,0.092840,0.001219,0.005092,-0.000385,0.000365,7.067163
9.368000,3.790169,-0.124952,-0.008376,0.755739,-0.005512,0.013053,0.755739,0.005512,-0.013053,3.695125,-0.122343,-0.009645,0.750013,-0.005121,0.012663,28.836754,0.125652,20.761105,0.067000,0.308368,0.304113,0.308368,0.304113,0.095044,-0.002609,0.095080,0.001269,0.005726,-0.000391,0.000390,6.297802
9.400000,3.817449,-0.125374,-0.007902,0.757742,-0.005572,0.013145,0.757742,0.005572,-0.013145,3.720153,-0.122750,-0.009221,0.751795,-0.005174,0.012756,28.891277,0.126557,20.576567,0.064544,0.306598,0.302475,0.306598,0.302475,0.097296,-0.002624,0.097331,0.001319,0.005947,-0.000398,0.000389,6.379001
9.432000,3.817449,-0.125374,-0.007902,0.757742,-0.005572,0.013145,0.757742,0.005572,-0.013145,3.745239,-0.123150,-0.008795,0.753561,-0.005228,0.012849,28.945148,0.127469,20.403768,0.062802,0.304949,0.300915,0.304949,0.300915,0.072210,-0.002224,0.072244,0.000893,0.004181,-0.000344,0.000296,6.270058
9.468000,3.844787,-0.125786,-0.007426,0.759376,-0.005633,0.013217,0.759376,0.005633,-0.013217,3.770385,-0.123541,-0.008365,0.755310,-0.005282,0.012943,28.998367,0.128387,20.242030,0.061643,0.303412,0.299431,0.303412,0.299431,0.074402,-0.002245,0.074436,0.000939,0.004066,-0.000351,0.000274,7.671015
9.500000,3.872172,-0.126187,-0.006948,0.760681,-0.005694,0.013275,0.760681,0.005694,-0.013275,3.795588,-0.123923,-0.007932,0.757042,-0.005337,0.013038,29.050931,0.129312,20.091091,0.060919,0.301982,0.298028,0.301982,0.298028,0.076584,-0.002264,0.076617,0.000984,0.003639,-0.000357,0.000237,6.110114
9.532000,3.899592,-0.126578,-0.006469,0.761675,-0.005755,0.013325,0.761675,0.005755,-0.013325,3.820850,-0.124297,-0.007495,0.758758,-0.005392,0.013134,29.102839,0.130243,19.951418,0.060539,0.300661,0.296714,0.300661,0.296714,0.078742,-0.002281,0.078775,0.001026,0.002917,-0.000363,0.000191,6.025114
9.568000,3.927038,-0.126957,-0.005987,0.762389,-0.005813,0.013368,0.762389,0.005813,-0.013368,3.846168,-0.124662,-0.007056,0.760457,-0.005447,0.013230,29.154091,0.131182,19.822932,0.060450,0.299449,0.295491,0.299449,0.295491,0.080870,-0.002295,0.080902,0.001069,0.001932,-0.000366,0.000138,6.337232
9.600000,3.954500,-0.127326,-0.005504,0.762868,-0.005869,0.013409,0.762868,0.005869,-0.013409,3.871543,-0.125018,-0.006613,0.762139,-0.005502,0.013326,29.204683,0.132127,22.430483,0.091886,0.323994,0.318446,0.323994,0.318446,0.082957,-0.002308,0.082989,0.001109,0.000729,-0.000367,0.000083,6.934440
9.632000,3.982033,-0.127683,-0.005017,0.764669,-0.005925,0.013528,0.764669,0.005925,-0.013528,3.896973,-0.125364,-0.006168,0.763804,-0.005558,0.013424,29.254616,0.133079,22.316784,0.091548,0.322996,0.317450,0.322996,0.317450,0.085060,-0.002319,0.085092,0.001151,0.000865,-0.000367,0.000104,5.949479
9.668000,4.009701,-0.128030,-0.004522,0.768378,-0.005985,0.013745,0.768378,0.005985,-0.013745,3.922460,-0.125702,-0.005719,0.765452,-0.005614,0.013522,29.303887,0.134038,22.156825,0.089766,0.321547,0.316083,0.321547,0.316083,0.087241,-0.002328,0.087272,0.001197,0.002926,-0.000371,0.000223,5.957156
9.700000,4.037488,-0.128366,-0.004019,0.771724,-0.006047,0.013950,0.771724,0.006047,-0.013950,3.948000,-0.126030,-0.005266,0.767083,-0.005671,0.013620,29.352496,0.135004,21.925030,0.085188,0.319374,0.314153,0.319374,0.314153,0.089488,-0.002336,0.089518,0.001247,0.004641,-0.000376,0.000330,6.051775
9.732000,4.065377,-0.128690,-0.003510,0.774577,-0.006111,0.014130,0.774577,0.006111,-0.014130,3.973596,-0.126349,-0.004811,0.768697,-0.005728,0.013719,29.400442,0.135977,21.697500,0.080657,0.317224,0.312248,0.317224,0.312248,0.091781,-0.002341,0.091811,0.001301,0.005880,-0.000383,0.000411,6.226459
9.768000,4.093350,-0.129003,-0.002996,0.776928,-0.006177,0.014278,0.776928,0.006177,-0.014278,3.999244,-0.126659,-0.004352,0.770294,-0.005785,0.013819,29.447722,0.136957,21.480242,0.076592,0.315165,0.310409,0.315165,0.310409,0.094106,-0.002344,0.094135,0.001356,0.006634,-0.000392,0.000459,5.863044
9.800000,4.121391,-0.129304,-0.002478,0.778839,-0.006244,0.014393,0.778839,0.006244,-0.014393,4.024946,-0.126958,-0.003889,0.771874,-0.005843,0.013920,29.494336,0.137944,21.275290,0.073318,0.313227,0.308645,0.313227,0.308645,0.096445,-0.002346,0.096473,0.001411,0.006965,-0.000401,0.000473,5.958994
