t,tau_u_applied,tau_r_applied,T1_applied,T2_applied,real_x,real_y,real_psi,real_u,real_v,real_r
7.933333,102.822172,0.289006,51.966867,50.855305,2.629287,-0.098201,-0.028710,0.652634,-0.001626,0.008341
7.966667,103.173857,0.290915,52.146381,51.027476,2.651072,-0.098878,-0.028431,0.655087,-0.001649,0.008411
8.000000,103.523452,0.292830,52.324861,51.198591,2.672940,-0.099552,-0.028149,0.657528,-0.001671,0.008482
8.033333,103.870941,0.294751,52.502300,51.368641,2.694888,-0.100223,-0.027866,0.659956,-0.001694,0.008553
8.066667,104.216310,0.296678,52.678690,51.537620,2.716918,-0.100891,-0.027579,0.662371,-0.001717,0.008624
8.100000,104.559546,0.298611,52.854025,51.705520,2.739027,-0.101556,-0.027291,0.664773,-0.001740,0.008695
8.133333,104.900632,0.300551,53.028299,51.872333,2.761217,-0.102216,-0.027000,0.667161,-0.001764,0.008767
8.166667,105.239555,0.302497,53.201503,52.038052,2.783486,-0.102874,-0.026706,0.669537,-0.001787,0.008839
8.200000,105.576301,0.304451,53.373632,52.202669,2.805835,-0.103527,-0.026410,0.671899,-0.001811,0.008911
8.233333,105.910856,0.306411,53.544680,52.366177,2.828262,-0.104177,-0.026112,0.674248,-0.001834,0.008984
8.266667,106.243206,0.308378,53.714639,52.528568,2.850767,-0.104823,-0.025811,0.676584,-0.001858,0.009056
8.300000,106.573338,0.310353,53.883503,52.689835,2.873350,-0.105465,-0.025508,0.678906,-0.001882,0.009129
8.333333,106.901238,0.312336,54.051265,52.849972,2.896011,-0.106103,-0.025203,0.681214,-0.001906,0.009203
8.366667,107.226892,0.314327,54.217921,53.008971,2.918748,-0.106737,-0.024895,0.683509,-0.001931,0.009277
8.400000,107.550288,0.316326,54.383463,53.166826,2.941562,-0.107366,-0.024584,0.685789,-0.001955,0.009351
8.433333,107.871413,0.318333,54.547885,53.323529,2.964451,-0.107991,-0.024271,0.688056,-0.001980,0.009425
8.466667,108.190254,0.320348,54.711181,53.479073,2.987417,-0.108611,-0.023956,0.690308,-0.002004,0.009500
8.500000,108.506798,0.322372,54.873346,53.633452,3.010457,-0.109227,-0.023638,0.692546,-0.002029,0.009575
8.533333,108.821032,0.324405,55.034373,53.786660,3.033571,-0.109838,-0.023318,0.694771,-0.002054,0.009650
8.566667,109.132945,0.326448,55.194257,53.938689,3.056760,-0.110444,-0.022995,0.696980,-0.002079,0.009726
8.600000,109.442524,0.328499,55.352991,54.089533,3.080022,-0.111045,-0.022669,0.699175,-0.002105,0.009802
8.633333,109.749758,0.330560,55.510572,54.239186,3.103357,-0.111641,-0.022341,0.701356,-0.002130,0.009878
8.666667,110.054633,0.332631,55.666992,54.387642,3.126765,-0.112231,-0.022011,0.703522,-0.002156,0.009955
8.700000,110.357140,0.334712,55.822246,54.534893,3.150245,-0.112816,-0.021677,0.705674,-0.002182,0.010032
8.733333,110.657265,0.336803,55.976330,54.680935,3.173797,-0.113396,-0.021342,0.707810,-0.002207,0.010110
8.766667,110.954998,0.338904,56.129238,54.825761,3.197420,-0.113971,-0.021003,0.709932,-0.002233,0.010188
8.800000,111.250328,0.341016,56.280964,54.969364,3.221113,-0.114539,-0.020663,0.712038,-0.002260,0.010266
8.833333,111.543243,0.343139,56.431503,55.111739,3.244877,-0.115102,-0.020319,0.714130,-0.002286,0.010345
8.866667,111.833732,0.345272,56.580852,55.252881,3.268710,-0.115659,-0.019973,0.716206,-0.002313,0.010424
8.900000,112.121786,0.347417,56.729003,55.392782,3.292612,-0.116210,-0.019624,0.718268,-0.002339,0.010503
8.933333,112.407392,0.349574,56.875954,55.531439,3.316583,-0.116754,-0.019273,0.720314,-0.002366,0.010583
8.966667,112.690542,0.351742,57.021698,55.668844,3.340622,-0.117293,-0.018918,0.722344,-0.002393,0.010664
9.000000,112.971224,0.353922,57.166231,55.804993,3.364728,-0.117825,-0.018562,0.724359,-0.002420,0.010745
9.033333,113.249428,0.356114,57.309549,55.939879,3.388902,-0.118350,-0.018202,0.726359,-0.002448,0.010826
9.066667,113.525145,0.358319,57.451647,56.073498,3.413142,-0.118869,-0.017840,0.728343,-0.002475,0.010908
9.100000,113.798365,0.360536,57.592521,56.205845,3.437448,-0.119381,-0.017475,0.730311,-0.002503,0.010990
9.133333,114.069078,0.362766,57.732165,56.336913,3.461820,-0.119887,-0.017107,0.732263,-0.002531,0.011072
9.166667,114.337275,0.365009,57.870577,56.466698,3.486257,-0.120385,-0.016737,0.734200,-0.002559,0.011156
9.200000,114.602946,0.367265,58.007751,56.595194,3.510758,-0.120877,-0.016363,0.736120,-0.002587,0.011239
9.233333,114.866082,0.369535,58.143684,56.722398,3.535323,-0.121361,-0.015987,0.738025,-0.002615,0.011323
9.266667,115.126675,0.371818,58.278372,56.848303,3.559951,-0.121837,-0.015609,0.739914,-0.002643,0.011408
9.300000,115.384715,0.374115,58.411810,56.972905,3.584642,-0.122307,-0.015227,0.741786,-0.002672,0.011493
9.333333,115.640194,0.376427,58.543995,57.096199,3.609396,-0.122768,-0.014842,0.743642,-0.002701,0.011578
9.366667,115.893103,0.378753,58.674923,57.218180,3.634211,-0.123223,-0.014455,0.745483,-0.002730,0.011664
9.400000,116.143435,0.381094,58.804590,57.338845,3.659088,-0.123669,-0.014065,0.747306,-0.002759,0.011751
9.433333,116.391180,0.383449,58.932993,57.458187,3.684025,-0.124107,-0.013672,0.749113,-0.002788,0.011838
9.466667,116.636332,0.385820,59.060128,57.576204,3.709022,-0.124537,-0.013275,0.750904,-0.002818,0.011926
9.500000,116.878881,0.388207,59.185992,57.692889,3.734079,-0.124959,-0.012876,0.752679,-0.002848,0.012014
9.533333,117.118821,0.390609,59.310581,57.808240,3.759195,-0.125373,-0.012475,0.754436,-0.002878,0.012102
9.566667,117.356143,0.393026,59.433892,57.922252,3.784369,-0.125779,-0.012070,0.756177,-0.002908,0.012192
9.600000,117.590841,0.395460,59.555922,58.034920,3.809601,-0.126175,-0.011662,0.757902,-0.002938,0.012281
9.633333,117.822908,0.397911,59.676667,58.146241,3.834891,-0.126564,-0.011251,0.759609,-0.002968,0.012372
9.666667,118.052336,0.400378,59.796126,58.256210,3.860237,-0.126943,-0.010837,0.761300,-0.002999,0.012462
9.700000,118.279118,0.402862,59.914294,58.364824,3.885640,-0.127314,-0.010420,0.762974,-0.003030,0.012554
9.733333,118.503248,0.405363,60.031169,58.472079,3.911098,-0.127675,-0.010000,0.764631,-0.003060,0.012646
9.766667,118.724719,0.407882,60.146748,58.577971,3.936611,-0.128027,-0.009577,0.766271,-0.003092,0.012739
9.800000,118.943524,0.410419,60.261029,58.682496,3.962179,-0.128370,-0.009151,0.767894,-0.003123,0.012832
9.833333,119.159659,0.412973,60.374008,58.785651,3.987801,-0.128704,-0.008721,0.769500,-0.003154,0.012926
9.866667,119.373116,0.415546,60.485684,58.887432,4.013476,-0.129028,-0.008289,0.771089,-0.003186,0.013020
9.900000,119.583889,0.418137,60.596054,58.987835,4.039204,-0.129342,-0.007853,0.772660,-0.003218,0.013115
9.933333,119.791974,0.420747,60.705115,59.086858,4.064984,-0.129647,-0.007415,0.774215,-0.003250,0.013211
9.966667,119.997364,0.423376,60.812866,59.184497,4.090815,-0.129942,-0.006973,0.775752,-0.003282,0.013307
10.000000,120.200053,0.426024,60.919304,59.280749,4.116698,-0.130226,-0.006527,0.777271,-0.003315,0.013404
10.033333,120.400038,0.428692,61.024427,59.375610,4.142631,-0.130501,-0.006079,0.778773,-0.003347,0.013502
10.066667,120.597311,0.431380,61.128233,59.469078,4.168615,-0.130765,-0.005627,0.780258,-0.003380,0.013600
10.100000,120.791870,0.434088,61.230721,59.561150,4.194647,-0.131019,-0.005172,0.781726,-0.003413,0.013699
10.133333,120.983709,0.436817,61.331887,59.651822,4.220728,-0.131262,-0.004714,0.783175,-0.003446,0.013798
10.166667,121.172823,0.439566,61.431731,59.741091,4.246858,-0.131495,-0.004252,0.784608,-0.003480,0.013898
10.200000,121.359207,0.442337,61.530251,59.828956,4.273035,-0.131716,-0.003787,0.786022,-0.003513,0.013999
10.233333,121.542859,0.445129,61.627446,59.915413,4.299258,-0.131927,-0.003319,0.787419,-0.003547,0.014101
10.266667,121.723773,0.447942,61.723313,60.000460,4.325529,-0.132127,-0.002847,0.788799,-0.003581,0.014203
10.300000,121.901945,0.450777,61.817852,60.084093,4.351845,-0.132316,-0.002372,0.790161,-0.003616,0.014306
10.333333,122.077373,0.453635,61.911061,60.166312,4.378206,-0.132493,-0.001894,0.791504,-0.003650,0.014410
10.366667,122.250051,0.456515,62.002939,60.247113,4.404611,-0.132659,-0.001411,0.792831,-0.003685,0.014514
10.400000,122.419978,0.459418,62.093484,60.326493,4.431061,-0.132813,-0.000926,0.794139,-0.003719,0.014619
10.433333,122.587149,0.462344,62.182697,60.404452,4.457554,-0.132956,-0.000437,0.795429,-0.003754,0.014725
10.466667,122.751561,0.465293,62.270575,60.480986,4.484090,-0.133087,0.000056,0.796702,-0.003790,0.014832
10.500000,122.913212,0.468266,62.357118,60.556093,4.510668,-0.133206,0.000552,0.797957,-0.003825,0.014939
10.533333,123.072098,0.471264,62.442325,60.629773,4.537288,-0.133312,0.001052,0.799193,-0.003861,0.015047
10.566667,123.228217,0.474285,62.526196,60.702021,4.563948,-0.133407,0.001555,0.800412,-0.003897,0.015156
10.600000,123.381567,0.477332,62.608730,60.772838,4.590649,-0.133489,0.002062,0.801613,-0.003933,0.015266
10.633333,123.532145,0.480403,62.689925,60.842220,4.617390,-0.133559,0.002573,0.802795,-0.003969,0.015376
10.666667,123.679950,0.483500,62.769783,60.910167,4.644170,-0.133616,0.003087,0.803960,-0.004005,0.015488
10.700000,123.824978,0.486623,62.848302,60.976676,4.670988,-0.133660,0.003606,0.805107,-0.004042,0.015600
10.733333,123.967229,0.489771,62.925482,61.041747,4.697844,-0.133692,0.004127,0.806235,-0.004079,0.015713
10.766667,124.106700,0.492946,63.001323,61.105377,4.724738,-0.133710,0.004653,0.807346,-0.004116,0.015826
10.800000,124.243391,0.496148,63.075826,61.167566,4.751668,-0.133716,0.005183,0.808438,-0.004153,0.015941
10.833333,124.377300,0.499376,63.148989,61.228311,4.778635,-0.133708,0.005716,0.809512,-0.004191,0.016056
10.866667,124.508425,0.502632,63.220813,61.287613,4.805637,-0.133687,0.006253,0.810568,-0.004229,0.016172
10.900000,124.636767,0.505916,63.291298,61.345469,4.832674,-0.133652,0.006794,0.811605,-0.004267,0.016289
10.933333,124.762323,0.509227,63.360445,61.401878,4.859745,-0.133603,0.007339,0.812625,-0.004305,0.016407
10.966667,124.885094,0.512567,63.428253,61.456841,4.886850,-0.133541,0.007888,0.813626,-0.004344,0.016526
11.000000,125.005079,0.515936,63.494724,61.510355,4.913987,-0.133465,0.008441,0.814609,-0.004382,0.016646
11.033333,125.122277,0.519334,63.559858,61.562420,4.941158,-0.133375,0.008998,0.815574,-0.004421,0.016766
11.066667,125.236689,0.522761,63.623655,61.613034,4.968360,-0.133271,0.009559,0.816520,-0.004460,0.016887
11.100000,125.348314,0.526218,63.686116,61.662199,4.995593,-0.133152,0.010124,0.817448,-0.004500,0.017010
11.133333,125.457153,0.529706,63.747241,61.709912,5.022857,-0.133019,0.010693,0.818358,-0.004539,0.017133
11.166667,125.563206,0.533223,63.807033,61.756173,5.050150,-0.132871,0.011266,0.819249,-0.004579,0.017257
11.200000,125.666474,0.536772,63.865491,61.800983,5.077473,-0.132709,0.011843,0.820123,-0.004619,0.017382
11.233333,125.766957,0.540352,63.922617,61.844340,5.104825,-0.132531,0.012425,0.820978,-0.004659,0.017508
11.266667,125.864656,0.543964,63.978412,61.886244,5.132205,-0.132339,0.013010,0.821814,-0.004700,0.017635
11.300000,125.959572,0.547607,64.032877,61.926695,5.159612,-0.132132,0.013600,0.822632,-0.004740,0.017763
11.333333,126.051706,0.551283,64.086014,61.965693,5.187047,-0.131909,0.014195,0.823432,-0.004781,0.017892
11.366667,126.141060,0.554992,64.137823,62.003237,5.214507,-0.131671,0.014793,0.824214,-0.004823,0.018022
11.400000,126.227635,0.558734,64.188307,62.039329,5.241993,-0.131418,0.015396,0.824977,-0.004864,0.018152
11.433333,126.311434,0.562510,64.237466,62.073967,5.269504,-0.131149,0.016003,0.825722,-0.004906,0.018284
11.466667,126.392456,0.566319,64.285303,62.107153,5.297039,-0.130864,0.016615,0.826448,-0.004948,0.018417
11.500000,126.470706,0.570163,64.331820,62.138886,5.324599,-0.130563,0.017231,0.827157,-0.004990,0.018551
11.533333,126.546185,0.574041,64.377018,62.169167,5.352181,-0.130246,0.017852,0.827846,-0.005032,0.018686
11.566667,126.618895,0.577955,64.420899,62.197996,5.379786,-0.129913,0.018477,0.828518,-0.005075,0.018822
11.600000,126.688839,0.581904,64.463465,62.225373,5.407412,-0.129564,0.019107,0.829171,-0.005118,0.018958
11.633333,126.756020,0.585889,64.504719,62.251300,5.435060,-0.129198,0.019741,0.829806,-0.005161,0.019096
11.666667,126.820440,0.589910,64.544662,62.275777,5.462729,-0.128816,0.020380,0.830423,-0.005204,0.019235
11.700000,126.882102,0.593968,64.583298,62.298805,5.490417,-0.128417,0.021023,0.831021,-0.005248,0.019375
11.733333,126.941010,0.598063,64.620627,62.320384,5.518125,-0.128001,0.021672,0.831601,-0.005292,0.019517
11.766667,126.997168,0.602196,64.656653,62.340515,5.545852,-0.127568,0.022325,0.832163,-0.005336,0.019659
11.800000,127.050578,0.606367,64.691378,62.359199,5.573597,-0.127118,0.022982,0.832706,-0.005380,0.019802
11.833333,127.101244,0.610576,64.724806,62.376439,5.601359,-0.126651,0.023645,0.833231,-0.005425,0.019947
11.866667,127.149171,0.614823,64.756938,62.392233,5.629139,-0.126166,0.024312,0.833738,-0.005470,0.020092
11.900000,127.194362,0.619110,64.787778,62.406584,5.656934,-0.125664,0.024984,0.834227,-0.005515,0.020239
11.933333,127.236822,0.623437,64.817328,62.419494,5.684746,-0.125144,0.025661,0.834697,-0.005560,0.020387
11.966667,127.276554,0.627804,64.845592,62.430963,5.712572,-0.124607,0.026344,0.835149,-0.005606,0.020536
12.000000,127.313564,0.632211,64.872572,62.440992,5.740413,-0.124051,0.027031,0.835583,-0.005652,0.020686
12.033333,127.347857,0.636659,64.898272,62.449585,5.768267,-0.123478,0.027723,0.835999,-0.005698,0.020837
12.066667,127.379436,0.641148,64.922696,62.456741,5.796135,-0.122886,0.028420,0.836397,-0.005744,0.020990
12.100000,127.408308,0.645679,64.945845,62.462463,5.824015,-0.122276,0.029122,0.836777,-0.005791,0.021144
12.133333,127.434478,0.650253,64.967725,62.466752,5.851908,-0.121648,0.029829,0.837138,-0.005838,0.021299
12.166667,127.457950,0.654869,64.988339,62.469611,5.879811,-0.121001,0.030542,0.837482,-0.005885,0.021455
12.200000,127.478731,0.659528,65.007689,62.471042,5.907726,-0.120335,0.031260,0.837807,-0.005932,0.021612
12.233333,127.496826,0.664231,65.025781,62.471045,5.935650,-0.119650,0.031983,0.838115,-0.005980,0.021771
12.266667,127.512241,0.668978,65.042617,62.469625,5.963584,-0.118947,0.032711,0.838404,-0.006028,0.021931
12.300000,127.524983,0.673769,65.058202,62.466782,5.991527,-0.118224,0.033445,0.838675,-0.006076,0.022092
12.333333,127.535057,0.678605,65.072539,62.462518,6.019478,-0.117482,0.034184,0.838929,-0.006125,0.022254
12.366667,127.542471,0.683487,65.085633,62.456838,6.047436,-0.116720,0.034929,0.839165,-0.006173,0.022418
12.400000,127.547230,0.688414,65.097489,62.449742,6.075402,-0.115939,0.035679,0.839382,-0.006222,0.022583
12.433333,127.549342,0.693388,65.108109,62.441233,6.103374,-0.115139,0.036434,0.839582,-0.006272,0.022749
12.466667,127.548813,0.698408,65.117499,62.431314,6.131352,-0.114318,0.037195,0.839764,-0.006321,0.022916
12.500000,127.545651,0.703476,65.125663,62.419988,6.159335,-0.113478,0.037962,0.839929,-0.006371,0.023085
12.533333,127.539863,0.708591,65.132606,62.407257,6.187323,-0.112618,0.038734,0.840075,-0.006421,0.023255
12.566667,127.531457,0.713754,65.138332,62.393125,6.215315,-0.111737,0.039512,0.840204,-0.006472,0.023427
12.600000,127.520439,0.718966,65.142846,62.377593,6.243310,-0.110836,0.040296,0.840315,-0.006522,0.023600
12.633333,127.506819,0.724227,65.146153,62.360666,6.271307,-0.109914,0.041086,0.840409,-0.006573,0.023774
12.666667,127.490603,0.729537,65.148257,62.342346,6.299307,-0.108972,0.041881,0.840485,-0.006624,0.023950
12.700000,127.471801,0.734897,65.149164,62.322637,6.327309,-0.108010,0.042683,0.840543,-0.006676,0.024127
12.733333,127.450421,0.740308,65.148879,62.301541,6.355311,-0.107026,0.043490,0.840584,-0.006728,0.024305
12.766667,127.426470,0.745770,65.147407,62.279063,6.383314,-0.106021,0.044303,0.840608,-0.006780,0.024485
12.800000,127.399958,0.751283,65.144753,62.255205,6.411316,-0.104996,0.045122,0.840614,-0.006832,0.024667
12.833333,127.370894,0.756847,65.140923,62.229971,6.439318,-0.103948,0.045948,0.840603,-0.006885,0.024849
12.866667,127.339287,0.762465,65.135922,62.203366,6.467318,-0.102880,0.046779,0.840574,-0.006937,0.025033
12.900000,127.305146,0.768135,65.129755,62.175391,6.495316,-0.101790,0.047617,0.840528,-0.006991,0.025219
12.933333,127.268480,0.773858,65.122428,62.146052,6.523312,-0.100678,0.048460,0.840465,-0.007044,0.025406
12.966667,127.229299,0.779635,65.113947,62.115352,6.551304,-0.099545,0.049310,0.840385,-0.007098,0.025595
13.000000,127.187614,0.785466,65.104318,62.083296,6.579292,-0.098389,0.050167,0.840288,-0.007152,0.025785
13.033333,127.143432,0.791352,65.093546,62.049886,6.607276,-0.097212,0.051029,0.840173,-0.007206,0.025976
13.066667,127.096766,0.797293,65.081638,62.015128,6.635255,-0.096012,0.051899,0.840042,-0.007261,0.026169
13.100000,127.047625,0.803289,65.068599,61.979026,6.663228,-0.094790,0.052774,0.839894,-0.007315,0.026364
13.133333,126.996020,0.809342,65.054436,61.941583,6.691195,-0.093545,0.053656,0.839728,-0.007370,0.026560
13.166667,126.941961,0.815451,65.039155,61.902805,6.719156,-0.092278,0.054545,0.839546,-0.007426,0.026758
13.200000,126.885459,0.821617,65.022763,61.862696,6.747109,-0.090988,0.055440,0.839347,-0.007482,0.026957
13.233333,126.826525,0.827841,65.005265,61.821260,6.775053,-0.089676,0.056342,0.839132,-0.007538,0.027158
13.266667,126.765170,0.834123,64.986667,61.778503,6.802990,-0.088340,0.057251,0.838900,-0.007594,0.027361
13.300000,126.701407,0.840463,64.966978,61.734428,6.830917,-0.086981,0.058166,0.838651,-0.007650,0.027565
13.333333,126.635245,0.846862,64.946203,61.689042,6.858835,-0.085599,0.059089,0.838386,-0.007707,0.027770
13.366667,126.566698,0.853320,64.924350,61.642348,6.886742,-0.084193,0.060018,0.838104,-0.007764,0.027978
13.400000,126.495776,0.859839,64.901424,61.594352,6.914638,-0.082764,0.060954,0.837806,-0.007822,0.028187
13.433333,126.422492,0.866417,64.877433,61.545059,6.942523,-0.081311,0.061897,0.837491,-0.007880,0.028397
13.466667,126.346859,0.873056,64.852384,61.494475,6.970396,-0.079835,0.062847,0.837161,-0.007938,0.028609
13.500000,126.268888,0.879757,64.826284,61.442604,6.998256,-0.078334,0.063804,0.836814,-0.007996,0.028823
13.533333,126.188592,0.886519,64.799140,61.389452,7.026104,-0.076809,0.064769,0.836451,-0.008055,0.029039
13.566667,126.105985,0.893343,64.770960,61.335025,7.053937,-0.075261,0.065740,0.836071,-0.008113,0.029256
13.600000,126.021078,0.900230,64.741750,61.279328,7.081756,-0.073688,0.066719,0.835676,-0.008173,0.029475
13.633333,125.933886,0.907179,64.711518,61.222367,7.109561,-0.072090,0.067705,0.835265,-0.008232,0.029696
13.666667,125.844421,0.914192,64.680273,61.164148,7.137350,-0.070468,0.068699,0.834839,-0.008292,0.029918
13.700000,125.752697,0.921269,64.648020,61.104677,7.165123,-0.068821,0.069700,0.834396,-0.008352,0.030142
13.733333,125.658728,0.928410,64.614769,61.043960,7.192879,-0.067149,0.070709,0.833938,-0.008412,0.030368
13.766667,125.562528,0.935616,64.580526,60.982002,7.220619,-0.065453,0.071725,0.833464,-0.008473,0.030596
13.800000,125.464110,0.942887,64.545300,60.918810,7.248341,-0.063731,0.072748,0.832975,-0.008534,0.030825
13.833333,125.363490,0.950224,64.509098,60.854391,7.276044,-0.061984,0.073780,0.832470,-0.008595,0.031056
13.866667,125.260680,0.957626,64.471929,60.788751,7.303729,-0.060211,0.074819,0.831950,-0.008657,0.031289
13.900000,125.155697,0.965095,64.433800,60.721896,7.331395,-0.058413,0.075866,0.831414,-0.008718,0.031524
13.933333,125.048554,0.972631,64.394720,60.653834,7.359041,-0.056590,0.076921,0.830864,-0.008780,0.031761
13.966667,124.939267,0.980233,64.354697,60.584570,7.386667,-0.054740,0.077983,0.830298,-0.008843,0.031999
14.000000,124.827851,0.987903,64.313740,60.514111,7.414271,-0.052865,0.079054,0.829717,-0.008906,0.032239
14.033333,124.714321,0.995641,64.271856,60.442466,7.441855,-0.050964,0.080133,0.829122,-0.008969,0.032481
14.066667,124.598693,1.003448,64.229054,60.369639,7.469416,-0.049037,0.081219,0.828511,-0.009032,0.032725
14.100000,124.480982,1.011323,64.185343,60.295640,7.496955,-0.047083,0.082314,0.827886,-0.009095,0.032971
14.133333,124.361205,1.019267,64.140731,60.220474,7.524471,-0.045103,0.083418,0.827246,-0.009159,0.033219
14.166667,124.239377,1.027280,64.095227,60.144150,7.551963,-0.043096,0.084529,0.826592,-0.009223,0.033468
