t,tau_u_applied,tau_r_applied,T1_applied,T2_applied
58.900000000,103.081057715,-0.734432235,50.128159174,52.952898541
58.933333333,103.098708617,-0.739331984,50.127562032,52.971146585
58.966666667,103.115582225,-0.744275383,50.126492299,52.989089926
59.000000000,103.131678684,-0.749262334,50.124950238,53.006728446
59.033333333,103.146998176,-0.754292742,50.122936122,53.024062054
59.066666667,103.161540924,-0.759366514,50.120450243,53.041090681
59.100000000,103.175307192,-0.764483560,50.117492904,53.057814287
59.133333333,103.188297282,-0.769643792,50.114064426,53.074232855
59.166666667,103.200511537,-0.774847125,50.110165144,53.090346394
59.200000000,103.211950342,-0.780093478,50.105795406,53.106154936
59.233333333,103.222614121,-0.785382770,50.100955579,53.121658541
59.266666667,103.232503337,-0.790714925,50.095646044,53.136857293
59.300000000,103.241618497,-0.796089866,50.089867198,53.151751299
59.333333333,103.249960146,-0.801507522,50.083619454,53.166340692
59.366666667,103.257528872,-0.806967822,50.076903240,53.180625632
59.400000000,103.264325302,-0.812470698,50.069719001,53.194606300
59.433333333,103.270350105,-0.818016083,50.062067200,53.208282904
59.466666667,103.275603992,-0.823603914,50.053948315,53.221655677
59.500000000,103.280087714,-0.829234129,50.045362840,53.234724874
59.533333333,103.283802065,-0.834906667,50.036311288,53.247490777
59.566666667,103.286747879,-0.840621471,50.026794188,53.259953691
59.600000000,103.288926033,-0.846378484,50.016812086,53.272113947
59.633333333,103.290337445,-0.852177651,50.006365547,53.283971898
59.666666667,103.290983076,-0.858018921,49.995455152,53.295527924
59.700000000,103.290863927,-0.863902241,49.984081500,53.306782426
59.733333333,103.289981043,-0.869827562,49.972245210,53.317735833
59.766666667,103.288335511,-0.875794836,49.959946917,53.328388595
59.800000000,103.285928461,-0.881804017,49.947187274,53.338741187
59.833333333,103.282761064,-0.887855060,49.933966956,53.348794108
59.866666667,103.278834534,-0.893947919,49.920286653,53.358547881
59.900000000,103.274150128,-0.900082554,49.906147075,53.368003053
59.933333333,103.268709148,-0.906258923,49.891548953,53.377160194
59.966666667,103.262512935,-0.912476985,49.876493035,53.386019899
60.000000000,103.255562876,-0.918736701,49.860980090,53.394582786
60.033333333,103.247860401,-0.925038033,49.845010905,53.402849495
60.066666667,103.239406982,-0.931380945,49.828586289,53.410820692
60.100000000,103.230204135,-0.937765399,49.811707070,53.418497066
60.133333333,103.220253421,-0.944191360,49.794374095,53.425879327
60.166666667,103.209556444,-0.950658794,49.776588233,53.432968210
60.200000000,103.198114850,-0.957167666,49.758350375,53.439764475
60.233333333,103.185930330,-0.963717943,49.739661429,53.446268901
60.266666667,103.173004622,-0.970309591,49.720522328,53.452482294
60.300000000,103.159339503,-0.976942579,49.700934023,53.458405480
60.333333333,103.144936797,-0.983616874,49.680897488,53.464039310
60.366666667,103.129798374,-0.990332444,49.660413719,53.469384655
60.400000000,103.113926145,-0.997089257,49.639483732,53.474442413
60.433333333,103.097322068,-1.003887282,49.618108568,53.479213500
60.466666667,103.079988145,-1.010726488,49.596289287,53.483698858
60.500000000,103.061926423,-1.017606844,49.574026973,53.487899449
60.533333333,103.043138993,-1.024528317,49.551322734,53.491816260
60.566666667,103.023627993,-1.031490876,49.528177696,53.495450296
60.600000000,103.003395603,-1.038494489,49.504593014,53.498802589
60.633333333,102.982444052,-1.045539125,49.480569863,53.501874190
60.666666667,102.960775612,-1.052624750,49.456109440,53.504666172
60.700000000,102.938392600,-1.059751332,49.431212969,53.507179631
60.733333333,102.915297380,-1.066918837,49.405881696,53.509415684
60.766666667,102.891492361,-1.074127231,49.380116891,53.511375470
60.800000000,102.866979998,-1.081376478,49.353919848,53.513060150
60.833333333,102.841762791,-1.088666544,49.327291887,53.514470904
60.866666667,102.815843288,-1.095997392,49.300234351,53.515608937
60.900000000,102.789224079,-1.103368984,49.272748608,53.516475471
60.933333333,102.761907805,-1.110781282,49.244836052,53.517071753
60.966666667,102.733897149,-1.118234246,49.216498101,53.517399048
61.000000000,102.705194843,-1.125727835,49.187736200,53.517458643
61.033333333,102.675803665,-1.133262007,49.158551819,53.517251846
61.066666667,102.645726437,-1.140836718,49.128946453,53.516779984
61.100000000,102.614966031,-1.148451923,49.098921624,53.516044406
61.133333333,102.583525362,-1.156107576,49.068478881,53.515046481
61.166666667,102.551407396,-1.163803628,49.037619798,53.513787598
61.200000000,102.518615141,-1.171540029,49.006345977,53.512269165
61.233333333,102.485151656,-1.179316727,48.974659045,53.510492611
61.266666667,102.451020045,-1.187133668,48.942560660,53.508459384
61.300000000,102.416223457,-1.194990797,48.910052504,53.506170953
61.333333333,102.380765091,-1.202888054,48.877136288,53.503628804
61.366666667,102.344648193,-1.210825380,48.843813750,53.500834443
61.400000000,102.307876054,-1.218802713,48.810086656,53.497789398
61.433333333,102.270452014,-1.226819986,48.775956803,53.494495211
61.466666667,102.232379460,-1.234877133,48.741426012,53.490953447
61.500000000,102.193661824,-1.242974083,48.706496137,53.487165687
61.533333333,102.154302590,-1.251110763,48.671169058,53.483133532
61.566666667,102.114305284,-1.259287098,48.635446685,53.478858599
61.600000000,102.073673485,-1.267503008,48.599330958,53.474342527
61.633333333,102.032410814,-1.275758412,48.562823846,53.469586968
61.666666667,101.990520943,-1.284053225,48.525927347,53.464593596
61.700000000,101.948007592,-1.292387358,48.488643492,53.459364100
61.733333333,101.904874525,-1.300760721,48.450974338,53.453900187
61.766666667,101.861125557,-1.309173218,48.412921976,53.448203582
61.800000000,101.816764550,-1.317624750,48.374488526,53.442276025
61.833333333,101.771795413,-1.326115215,48.335676138,53.436119275
61.866666667,101.726222102,-1.334644508,48.296486997,53.429735106
61.900000000,101.680048623,-1.343212518,48.256923315,53.423125308
61.933333333,101.633279027,-1.351819132,48.216987337,53.416291690
61.966666667,101.585917414,-1.360464230,48.176681341,53.409236073
62.000000000,101.537967933,-1.369147692,48.136007636,53.401960297
62.033333333,101.489434777,-1.377869389,48.094968563,53.394466214
62.066666667,101.440322192,-1.386629192,48.053566496,53.386755696
62.100000000,101.390634467,-1.395426964,48.011803841,53.378830626
62.133333333,101.340375940,-1.404262565,47.969683038,53.370692902
62.166666667,101.289550999,-1.413135849,47.927206559,53.362344440
62.200000000,101.238164077,-1.422046667,47.884376911,53.353787166
62.233333333,101.186219655,-1.430994862,47.841196631,53.345023024
62.266666667,101.133722263,-1.439980275,47.797668294,53.336053969
62.300000000,101.080676476,-1.449002741,47.753794506,53.326881970
62.333333333,101.027086920,-1.458062086,47.709577909,53.317509011
62.366666667,100.972958266,-1.467158136,47.665021178,53.307937087
62.400000000,100.918295232,-1.476290708,47.620127024,53.298168208
62.433333333,100.863102586,-1.485459613,47.574898191,53.288204395
62.466666667,100.807385140,-1.494664657,47.529337460,53.278047680
62.500000000,100.751147757,-1.503905641,47.483447646,53.267700111
62.533333333,100.694395344,-1.513182358,47.437231599,53.257163744
62.566666667,100.637132856,-1.522494595,47.390692207,53.246440649
62.600000000,100.579365295,-1.531842134,47.343832391,53.235532905
62.633333333,100.521097712,-1.541224748,47.296655109,53.224442603
62.666666667,100.462335201,-1.550642207,47.249163357,53.213171845
62.700000000,100.403082907,-1.560094270,47.201360165,53.201722742
62.733333333,100.343346018,-1.569580692,47.153248600,53.190097417
62.766666667,100.283129770,-1.579101221,47.104831769,53.178298002
62.800000000,100.222439446,-1.588655595,47.056112811,53.166326636
62.833333333,100.161280375,-1.598243547,47.007094905,53.154185470
62.866666667,100.099657931,-1.607864802,46.957781269,53.141876663
62.900000000,100.037577537,-1.617519079,46.908175155,53.129402382
62.933333333,99.975044657,-1.627206086,46.858279855,53.116764802
62.966666667,99.912064806,-1.636925526,46.808098699,53.103966107
63.000000000,99.848643542,-1.646677093,46.757635054,53.091008487
63.033333333,99.784786467,-1.656460472,46.706892326,53.077894141
63.066666667,99.720499232,-1.666275341,46.655873960,53.064625273
63.100000000,99.655787531,-1.676121370,46.604583438,53.051204093
63.133333333,99.590657102,-1.685998220,46.553024282,53.037632820
63.166666667,99.525113729,-1.695905542,46.501200053,53.023913676
63.200000000,99.459163241,-1.705842980,46.449114350,53.010048890
63.233333333,99.392811509,-1.715810169,46.396770814,52.996040696
63.266666667,99.326064452,-1.725806734,46.344173122,52.981891331
63.300000000,99.258928030,-1.735832292,46.291324992,52.967603038
63.333333333,99.191408247,-1.745886450,46.238230181,52.953178065
63.366666667,99.123511150,-1.755968805,46.184892489,52.938618662
63.400000000,99.055242832,-1.766078946,46.131315751,52.923927081
63.433333333,98.986609425,-1.776216451,46.077503845,52.909105580
63.466666667,98.917617107,-1.786380890,46.023460689,52.894156418
63.500000000,98.848272097,-1.796571820,45.969190241,52.879081857
63.533333333,98.778580656,-1.806788791,45.914696498,52.863884158
63.566666667,98.708549086,-1.817031342,45.859983500,52.848565586
63.600000000,98.638183734,-1.827299001,45.805055326,52.833128407
63.633333333,98.567490984,-1.837591286,45.749916096,52.817574887
63.666666667,98.496477263,-1.847907704,45.694569970,52.801907293
63.700000000,98.425149040,-1.858247752,45.639021150,52.786127889
63.733333333,98.353512821,-1.868610917,45.583273878,52.770238942
63.766666667,98.281575155,-1.878996673,45.527332438,52.754242717
63.800000000,98.209342629,-1.889404484,45.471201153,52.738141476
63.833333333,98.136821869,-1.899833804,45.414884388,52.721937481
63.866666667,98.064019542,-1.910284075,45.358386550,52.705632992
63.900000000,97.990942351,-1.920754726,45.301712086,52.689230265
63.933333333,97.917597038,-1.931245178,45.244865485,52.672731553
63.966666667,97.843990384,-1.941754837,45.187851275,52.656139109
64.000000000,97.770129205,-1.952283099,45.130674028,52.639455177
64.033333333,97.696020355,-1.962829348,45.073338354,52.622682000
64.066666667,97.621670724,-1.973392957,45.015848907,52.605821817
64.100000000,97.547087240,-1.983973285,44.958210380,52.588876861
64.133333333,97.472276865,-1.994569681,44.900427507,52.571849358
64.166666667,97.397246594,-2.005181481,44.842505064,52.554741530
64.200000000,97.322003461,-2.015808008,44.784447868,52.537555593
64.233333333,97.246554531,-2.026448575,44.726260776,52.520293755
64.266666667,97.170906903,-2.037102479,44.667948685,52.502958218
64.300000000,97.095067710,-2.047769007,44.609516534,52.485551176
64.333333333,97.019044117,-2.058447433,44.550969302,52.468074815
64.366666667,96.942843322,-2.069137019,44.492312008,52.450531313
64.400000000,96.866472552,-2.079837013,44.433549712,52.432922840
64.433333333,96.789939069,-2.090546651,44.374687514,52.415251555
64.466666667,96.713250161,-2.101265154,44.315730553,52.397519608
64.500000000,96.636413149,-2.111991735,44.256684008,52.379729141
64.533333333,96.559435383,-2.122725588,44.197553099,52.361882283
64.566666667,96.482324239,-2.133465898,44.138343084,52.343981154
64.600000000,96.405087123,-2.144211836,44.079059261,52.326027862
64.633333333,96.327731469,-2.154962560,44.019706966,52.308024503
64.666666667,96.250264736,-2.165717213,43.960291573,52.289973163
64.700000000,96.172694411,-2.176474928,43.900818498,52.271875913
64.733333333,96.095028004,-2.187234821,43.841293191,52.253734812
64.766666667,96.017273051,-2.197995999,43.781721143,52.235551908
64.800000000,95.939437113,-2.208757552,43.722107880,52.217329233
64.833333333,95.861527772,-2.219518558,43.662458968,52.199068805
64.866666667,95.783552635,-2.230278082,43.602780006,52.180772629
64.900000000,95.705519329,-2.241035175,43.543076635,52.162442694
64.933333333,95.627435503,-2.251788877,43.483354527,52.144080976
64.966666667,95.549308826,-2.262538211,43.423619392,52.125689433
65.000000000,95.471146986,-2.273282188,43.363876977,52.107270009
65.033333333,95.392957692,-2.284019808,43.304133061,52.088824631
65.066666667,95.314748668,-2.294750055,43.244393459,52.070355209
65.100000000,95.236527657,-2.305471900,43.184664020,52.051863637
65.133333333,95.158302418,-2.316184303,43.124950626,52.033351791
65.166666667,95.080080724,-2.326886208,43.065259194,52.014821531
65.200000000,95.001870366,-2.337576547,43.005595670,51.996274696
65.233333333,94.923679145,-2.348254239,42.945966035,51.977713109
65.266666667,94.845514877,-2.358918191,42.886376301,51.959138575
65.300000000,94.767385389,-2.369567296,42.826832510,51.940552879
65.333333333,94.689298519,-2.380200433,42.767340734,51.921957785
65.366666667,94.611262117,-2.390816471,42.707907076,51.903355041
65.400000000,94.533284039,-2.401414263,42.648537667,51.884746372
65.433333333,94.455372152,-2.411992653,42.589238666,51.866133485
65.466666667,94.377534327,-2.422550469,42.530016261,51.847518066
65.500000000,94.299778445,-2.433086530,42.470876665,51.828901780
65.533333333,94.222112390,-2.443599639,42.411826119,51.810286271
65.566666667,94.144544050,-2.454088591,42.352870889,51.791673161
65.600000000,94.067081317,-2.464552165,42.294017264,51.773064053
65.633333333,93.989732085,-2.474989131,42.235271560,51.754460526
65.666666667,93.912504249,-2.485398247,42.176640112,51.735864137
65.700000000,93.835405704,-2.495778257,42.118129281,51.717276423
65.733333333,93.758444342,-2.506127897,42.059745447,51.698698896
65.766666667,93.681628056,-2.516445889,42.001495010,51.680133046
65.800000000,93.604964735,-2.526730947,41.943384393,51.661580342
65.833333333,93.528462261,-2.536981771,41.885420033,51.643042228
65.866666667,93.452128512,-2.547197052,41.827608387,51.624520125
65.900000000,93.375971361,-2.557375471,41.769955929,51.606015432
65.933333333,93.299998670,-2.567515697,41.712469148,51.587529523
65.966666667,93.224218294,-2.577616393,41.655154546,51.569063748
66.000000000,93.148638076,-2.587676207,41.598018640,51.550619436
66.033333333,93.073265849,-2.597693781,41.541067961,51.532197888
66.066666667,92.998109432,-2.607667748,41.484309048,51.513800384
66.100000000,92.923176631,-2.617596729,41.427748452,51.495428179
66.133333333,92.848475236,-2.627479341,41.371392732,51.477082504
66.166666667,92.774013020,-2.637314188,41.315248457,51.458764564
66.200000000,92.699797740,-2.647099869,41.259322199,51.440475541
66.233333333,92.625837132,-2.656834974,41.203620540,51.422216592
66.266666667,92.552138912,-2.666518085,41.148150061,51.403988851
66.300000000,92.478710775,-2.676147780,41.092917350,51.385793425
66.333333333,92.405560391,-2.685722625,41.037928994,51.367631398
66.366666667,92.332695409,-2.695241184,40.983191582,51.349503827
66.400000000,92.260123448,-2.704702013,40.928711700,51.331411749
66.433333333,92.187852104,-2.714103662,40.874495933,51.313356171
66.466666667,92.115888940,-2.723444677,40.820550861,51.295338079
66.500000000,92.044241493,-2.732723597,40.766883060,51.277358433
66.533333333,91.972917266,-2.741938959,40.713499097,51.259418169
66.566666667,91.901923731,-2.751089292,40.660405534,51.241518197
66.600000000,91.831268325,-2.760173126,40.607608921,51.223659404
66.633333333,91.760958449,-2.769188983,40.555115796,51.205842652
66.666666667,91.691001466,-2.778135384,40.502932687,51.188068780
66.700000000,91.621404704,-2.787010849,40.451066105,51.170338599
66.733333333,91.552175448,-2.795813892,40.399522547,51.152652901
66.766666667,91.483320941,-2.804543029,40.348308491,51.135012450
66.800000000,91.414848385,-2.813196774,40.297430397,51.117417988
66.833333333,91.346764937,-2.821773637,40.246894705,51.099870232
66.866666667,91.279077707,-2.830272132,40.196707830,51.082369877
66.900000000,91.211793759,-2.838690771,40.146876166,51.064917592
66.933333333,91.144920106,-2.847028066,40.097406080,51.047514026
66.966666667,91.078463712,-2.855282532,40.048303911,51.030159802
67.000000000,91.012431489,-2.863452683,39.999575969,51.012855520
67.033333333,90.946830294,-2.871537039,39.951228534,50.995601761
67.066666667,90.881666930,-2.879534119,39.903267852,50.978399078
67.100000000,90.816948144,-2.887442446,39.855700138,50.961248005
67.133333333,90.752680621,-2.895260547,39.808531567,50.944149054
67.166666667,90.688870991,-2.902986954,39.761768277,50.927102714
67.200000000,90.625525819,-2.910620202,39.715416367,50.910109451
67.233333333,90.562651608,-2.918158832,39.669481896,50.893169712
67.266666667,90.500254797,-2.925601392,39.623970876,50.876283922
67.300000000,90.438341759,-2.932946434,39.578889276,50.859452483
67.333333333,90.376918798,-2.940192518,39.534243018,50.842675779
67.366666667,90.315992148,-2.947338211,39.490037976,50.825954172
67.400000000,90.255567975,-2.954382089,39.446279970,50.809288005
67.433333333,90.195652369,-2.961322735,39.402974770,50.792677598
67.466666667,90.136251348,-2.968158743,39.360128092,50.776123256
67.500000000,90.077370854,-2.974888713,39.317745594,50.759625260
67.533333333,90.019016750,-2.981511260,39.275832876,50.743183874
67.566666667,89.961194823,-2.988025005,39.234395479,50.726799344
67.600000000,89.903910776,-2.994428584,39.193438880,50.710471895
67.633333333,89.847170232,-3.000720643,39.152968495,50.694201736
67.666666667,89.790978729,-3.006899840,39.112989672,50.677989057
67.700000000,89.735341722,-3.012964848,39.073507692,50.661834030
67.733333333,89.680264575,-3.018914351,39.034527766,50.645736809
67.766666667,89.625752567,-3.024747049,38.996055035,50.629697532
67.800000000,89.571810886,-3.030461656,38.958094566,50.613716320
67.833333333,89.518444626,-3.036056901,38.920651350,50.597793277
67.866666667,89.465658791,-3.041531529,38.883730301,50.581928490
67.900000000,89.413458288,-3.046884301,38.847336257,50.566122031
67.933333333,89.361847928,-3.052113996,38.811473972,50.550373956
67.966666667,89.310832424,-3.057219409,38.776148119,50.534684305
68.000000000,89.260416389,-3.062199353,38.741363286,50.519053103
68.033333333,89.210604335,-3.067052660,38.707123976,50.503480360
68.066666667,89.161400673,-3.071778182,38.673434603,50.487966070
68.100000000,89.112809707,-3.076374788,38.640299492,50.472510215
68.133333333,89.064835637,-3.080841370,38.607722877,50.457112761
68.166666667,89.017482555,-3.085176838,38.575708897,50.441773659
68.200000000,88.970754445,-3.089380125,38.544261597,50.426492848
68.233333333,88.924655180,-3.093450184,38.513384928,50.411270253
68.266666667,88.879188522,-3.097385992,38.483082738,50.396105784
68.300000000,88.834358117,-3.101186546,38.453358778,50.380999340
68.333333333,88.790167502,-3.104850868,38.424216697,50.365950804
68.366666667,88.746620091,-3.108378002,38.395660041,50.350960050
68.400000000,88.703719186,-3.111767018,38.367692251,50.336026936
68.433333333,88.661467967,-3.115017008,38.340316660,50.321151307
68.466666667,88.619869495,-3.118127090,38.313536497,50.306332998
68.500000000,88.578926708,-3.121096408,38.287354877,50.291571831
68.533333333,88.538642421,-3.123924129,38.261774808,50.276867613
68.566666667,88.499019326,-3.126609449,38.236799183,50.262220143
68.600000000,88.460059987,-3.129151589,38.212430784,50.247629203
68.633333333,88.421766842,-3.131549796,38.188672274,50.233094568
68.666666667,88.384142200,-3.133803346,38.165526204,50.218615996
68.700000000,88.347188241,-3.135911540,38.142995004,50.204193237
68.733333333,88.310907014,-3.137873710,38.121080987,50.189826026
68.766666667,88.275300433,-3.139689213,38.099786345,50.175514088
68.800000000,88.240370281,-3.141357436,38.079113147,50.161257134
68.833333333,88.206118207,-3.142877795,38.059063343,50.147054864
68.866666667,88.172545721,-3.144249735,38.039638755,50.132906965
68.900000000,88.139654198,-3.145472728,38.020841084,50.118813113
68.933333333,88.107444873,-3.146546277,38.002671903,50.104772970
68.966666667,88.075918845,-3.147469917,37.985132659,50.090786186
69.000000000,88.045077068,-3.148243209,37.968224670,50.076852398
69.033333333,88.014920358,-3.148865747,37.951949128,50.062971230
69.066666667,87.985449385,-3.149337153,37.936307091,50.049142294
69.100000000,87.956664679,-3.149657081,37.921299492,50.035365187
69.133333333,87.928566621,-3.149825215,37.906927129,50.021639493
69.166666667,87.901155451,-3.149841270,37.893190669,50.007964782
69.200000000,87.874431258,-3.149704991,37.880090646,49.994340611
69.233333333,87.848393985,-3.149416155,37.867627464,49.980766521
69.266666667,87.823043427,-3.148974664,37.855801206,49.967242221
69.300000000,87.798379230,-3.148382947,37.844607025,49.953772205
69.333333333,87.774400931,-3.147655025,37.834017726,49.940383205
69.366666667,87.751108056,-3.146805746,37.824004517,49.927103539
69.400000000,87.728500044,-3.145837831,37.814561885,49.913938159
69.433333333,87.706576207,-3.144751166,37.805689708,49.900886499
69.466666667,87.685335736,-3.143545755,37.797387570,49.887948166
69.500000000,87.664777696,-3.142221712,37.789654786,49.875122910
69.533333333,87.644901031,-3.140779250,37.782490419,49.862410612
69.566666667,87.625704562,-3.139218670,37.775893301,49.849811261
69.600000000,87.607186989,-3.137540351,37.769862049,49.837324940
69.633333333,87.589346893,-3.135744749,37.764395083,49.824951810
69.666666667,87.572182733,-3.133832383,37.759490630,49.812692103
69.700000000,87.555692852,-3.131803833,37.755146748,49.800546104
69.733333333,87.539875472,-3.129659734,37.751361324,49.788514147
69.766666667,87.524728700,-3.127400773,37.748132094,49.776596606
69.800000000,87.510250526,-3.125027682,37.745456644,49.764793882
69.833333333,87.496438826,-3.122541236,37.743332421,49.753106405
69.866666667,87.483291358,-3.119942249,37.741756738,49.741534620
69.900000000,87.470805770,-3.117231573,37.740726783,49.730078987
69.933333333,87.458979595,-3.114410092,37.740239621,49.718739974
69.966666667,87.447810256,-3.111478721,37.740292202,49.707518053
70.000000000,87.437295063,-3.108438407,37.740881364,49.696413698
70.033333333,87.427431217,-3.105290121,37.742003837,49.685427380
70.066666667,87.418215812,-3.102034862,37.743656249,49.674559563
70.100000000,87.409645832,-3.098673650,37.745835127,49.663810704
70.133333333,87.401718154,-3.095207530,37.748536903,49.653181251
70.166666667,87.394429549,-3.091637568,37.751757914,49.642671635
70.200000000,87.387776686,-3.087964846,37.755494407,49.632282278
70.233333333,87.381756126,-3.084190470,37.759742544,49.622013582
70.266666667,87.376364331,-3.080315559,37.764498399,49.611865932
70.300000000,87.371597659,-3.076341250,37.769757964,49.601839694
70.333333333,87.367452368,-3.072268696,37.775517154,49.591935215
70.366666667,87.363924618,-3.068099064,37.781771801,49.582152817
70.400000000,87.361010469,-3.063833536,37.788517666,49.572492803
70.433333333,87.358705884,-3.059473304,37.795750434,49.562955450
70.466666667,87.357006732,-3.055019576,37.803465720,49.553541012
70.500000000,87.355908784,-3.050473569,37.811659067,49.544249717
70.533333333,87.355407721,-3.045836512,37.820325953,49.535081768
70.566666667,87.355499128,-3.041109643,37.829461788,49.526037339
70.600000000,87.356178501,-3.036294212,37.839061920,49.517116581
70.633333333,87.357441245,-3.031391475,37.849121633,49.508319612
70.666666667,87.359282678,-3.026402698,37.859636151,49.499646527
70.700000000,87.361698028,-3.021329154,37.870600640,49.491097388
70.733333333,87.364682437,-3.016172126,37.882010208,49.482672229
70.766666667,87.368230964,-3.010932899,37.893859908,49.474371057
70.800000000,87.372338583,-3.005612767,37.906144739,49.466193844
70.833333333,87.377000183,-3.000213031,37.918859647,49.458140537
70.866666667,87.382210576,-2.994734995,37.931999529,49.450211047
70.900000000,87.387964492,-2.989179967,37.945559232,49.442405260
70.933333333,87.394256581,-2.983549262,37.959533557,49.434723025
70.966666667,87.401081418,-2.977844196,37.973917256,49.427164162
71.000000000,87.408433500,-2.972066090,37.988705039,49.419728461
71.033333333,87.416307250,-2.966216267,38.003891573,49.412415677
71.066666667,87.424697018,-2.960296053,38.019471483,49.405225534
71.100000000,87.433597080,-2.954306776,38.035439356,49.398157725
71.133333333,87.443001644,-2.948249764,38.051789737,49.391211908
71.166666667,87.452904847,-2.942126349,38.068517137,49.384387710
71.200000000,87.463300756,-2.935937861,38.085616031,49.377684725
71.233333333,87.474183374,-2.929685630,38.103080860,49.371102515
71.266666667,87.485546638,-2.923370990,38.120906031,49.364640607
71.300000000,87.497384419,-2.916995269,38.139085923,49.358298496
71.333333333,87.509690527,-2.910559798,38.157614883,49.352075645
71.366666667,87.522458710,-2.904065906,38.176487229,49.345971481
71.400000000,87.535682656,-2.897514919,38.195697253,49.339985402
71.433333333,87.549355992,-2.890908162,38.215239223,49.334116769
71.466666667,87.563472292,-2.884246959,38.235107380,49.328364912
71.500000000,87.578025070,-2.877532628,38.255295943,49.322729127
71.533333333,87.593007786,-2.870766487,38.275799110,49.317208676
71.566666667,87.608413849,-2.863949850,38.296611059,49.311802790
71.600000000,87.624236613,-2.857084027,38.317725947,49.306510665
71.633333333,87.640469381,-2.850170323,38.339137916,49.301331465
71.666666667,87.657105411,-2.843210040,38.360841090,49.296264321
71.700000000,87.674137907,-2.836204476,38.382829577,49.291308330
71.733333333,87.691560031,-2.829154922,38.405097472,49.286462558
71.766666667,87.709364896,-2.822062667,38.427638858,49.281726038
71.800000000,87.727545574,-2.814928990,38.450447806,49.277097769
71.833333333,87.746095093,-2.807755170,38.473518374,49.272576719
71.866666667,87.765006439,-2.800542474,38.496844616,49.268161823
71.900000000,87.784272559,-2.793292167,38.520420573,49.263851986
71.933333333,87.803886359,-2.786005507,38.544240281,49.259646078
71.966666667,87.823840711,-2.778683744,38.568297771,49.255542940
72.000000000,87.844128448,-2.771328121,38.592587068,49.251541380
72.033333333,87.864742370,-2.763939875,38.617102194,49.247640176
72.066666667,87.885675241,-2.756520235,38.641837169,49.243838072
72.100000000,87.906919795,-2.749070422,38.666786009,49.240133786
72.133333333,87.928468734,-2.741591650,38.691942733,49.236526001
72.166666667,87.950314731,-2.734085124,38.717301358,49.233013373
72.200000000,87.972450429,-2.726552041,38.742855904,49.229594525
72.233333333,87.994868445,-2.718993592,38.768600392,49.226268053
72.266666667,88.017561370,-2.711410955,38.794528849,49.223032522
72.300000000,88.040521770,-2.703805303,38.820635302,49.219886468
72.333333333,88.063742187,-2.696177798,38.846913789,49.216828398
72.366666667,88.087215142,-2.688529595,38.873358350,49.213856792
72.400000000,88.110933134,-2.680861837,38.899963034,49.210970100
72.433333333,88.134888642,-2.673175660,38.926721898,49.208166744
72.466666667,88.159074127,-2.665472190,38.953629006,49.205445121
72.500000000,88.183482032,-2.657752542,38.980678435,49.202803597
72.533333333,88.208104785,-2.650017824,39.007864270,49.200240515
72.566666667,88.232934797,-2.642269131,39.035180608,49.197754189
72.600000000,88.257964467,-2.634507551,39.062621559,49.195342908
72.633333333,88.283186180,-2.626734160,39.090181245,49.193004936
72.666666667,88.308592310,-2.618950024,39.117853801,49.190738509
72.700000000,88.334175221,-2.611156200,39.145633379,49.188541842
72.733333333,88.359927266,-2.603353734,39.173514144,49.186413122
72.766666667,88.385840792,-2.595543662,39.201490277,49.184350515
72.800000000,88.411908137,-2.587727008,39.229555976,49.182352161
72.833333333,88.438121635,-2.579904788,39.257705456,49.180416179
72.866666667,88.464473612,-2.572078005,39.285932950,49.178540662
72.900000000,88.490956395,-2.564247653,39.314232711,49.176723684
72.933333333,88.517562303,-2.556414715,39.342599007,49.174963295
72.966666667,88.544283657,-2.548580163,39.371026131,49.173257526
73.000000000,88.571112776,-2.540744958,39.399508392,49.171604384
73.033333333,88.598041979,-2.532910051,39.428040122,49.170001857
73.066666667,88.625063588,-2.525076382,39.456615675,49.168447913
73.100000000,88.652169926,-2.517244880,39.485229425,49.166940501
73.133333333,88.679353320,-2.509416463,39.513875770,49.165477550
73.166666667,88.706606100,-2.501592038,39.542549130,49.164056970
73.200000000,88.733920605,-2.493772503,39.571243951,49.162676655
73.233333333,88.761289177,-2.485958742,39.599954699,49.161334478
73.266666667,88.788704166,-2.478151631,39.628675869,49.160028297
73.300000000,88.816157932,-2.470352034,39.657401978,49.158755954
73.333333333,88.843642842,-2.462560803,39.686127568,49.157515274
73.366666667,88.871151275,-2.454778782,39.714847210,49.156304065
73.400000000,88.898675620,-2.447006802,39.743555499,49.155120122
73.433333333,88.926208278,-2.439245684,39.772247055,49.153961223
73.466666667,88.953741664,-2.431496237,39.800916529,49.152825135
73.500000000,88.981268205,-2.423759263,39.829558597,49.151709607
73.533333333,89.008780343,-2.416035548,39.858167964,49.150612380
73.566666667,89.036270538,-2.408325872,39.886739360,49.149531178
73.600000000,89.063731263,-2.400631003,39.915267549,49.148463714
73.633333333,89.091155009,-2.392951697,39.943747318,49.147407691
73.666666667,89.118534286,-2.385288701,39.972173487,49.146360799
73.700000000,89.145861623,-2.377642752,40.000540905,49.145320718
73.733333333,89.173129567,-2.370014574,40.028844448,49.144285119
73.766666667,89.200330686,-2.362404885,40.057079026,49.143251660
73.800000000,89.227457570,-2.354814389,40.085239576,49.142217994
73.833333333,89.254502830,-2.347243781,40.113321066,49.141181763
73.866666667,89.281459100,-2.339693747,40.141318498,49.140140602
