t,x,y,psi,u,v,r,tau_u,tau_r,T1,T2,jerk_x,jerk_y
5.666666667,1.364640823,-0.050140574,-0.040956846,0.464669700,-0.000733194,0.004308401,12.871261725,0.033873679,6.500772553,6.370489172,-0.002349617,0.001716258
5.700000000,1.380165791,-0.050800551,-0.040810886,0.467668021,-0.000759587,0.004378785,12.956135966,0.034121013,6.543685315,6.412450651,-0.002511742,0.001735820
5.733333333,1.395790634,-0.051463193,-0.040662590,0.470663476,-0.000786140,0.004448880,13.041036070,0.034368758,6.586611800,6.454424270,-0.002672952,0.001755282
5.766666667,1.411515256,-0.052128437,-0.040511967,0.473655886,-0.000812857,0.004518698,13.125956900,0.034616928,6.629549465,6.496407435,-0.002833247,0.001774643
5.800000000,1.427339555,-0.052796216,-0.040359025,0.476645070,-0.000839736,0.004588253,13.210893289,0.034865537,6.672495754,6.538397535,-0.002992627,0.001793904
5.833333333,1.443263422,-0.053466465,-0.040203773,0.479630854,-0.000866780,0.004657557,13.295840039,0.035114599,6.715448095,6.580391945,-0.003151092,0.001813065
5.866666667,1.459286745,-0.054139117,-0.040046219,0.482613059,-0.000893990,0.004726623,13.380791924,0.035364128,6.758403900,6.622388024,-0.003308642,0.001832125
5.900000000,1.475409404,-0.054814105,-0.039886370,0.485591510,-0.000921366,0.004795462,13.465743689,0.035614138,6.801360572,6.664383117,-0.003465278,0.001851086
5.933333333,1.491631273,-0.055491360,-0.039724234,0.488566035,-0.000948909,0.004864086,13.550690051,0.035864644,6.844315495,6.706374556,-0.003620998,0.001869946
5.966666667,1.507952220,-0.056170813,-0.039559817,0.491536458,-0.000976622,0.004932508,13.635625698,0.036115661,6.887266043,6.748359655,-0.003775803,0.001888706
6.000000000,1.524372110,-0.056852395,-0.039393126,0.494502609,-0.001004504,0.005000739,13.720545293,0.036367203,6.930209575,6.790335718,-0.003929694,0.001907366
6.033333333,1.540890799,-0.057536036,-0.039224166,0.497464315,-0.001032557,0.005068789,13.805443473,0.036619285,6.973143439,6.832300035,-0.004082669,0.001925925
6.066666667,1.557508139,-0.058221664,-0.039052944,0.500421408,-0.001060782,0.005136672,13.890314849,0.036871923,7.016064969,6.874249880,-0.004234729,0.001944384
6.100000000,1.574223976,-0.058909207,-0.038879464,0.503373717,-0.001089180,0.005204396,13.975154008,0.037125132,7.058971489,6.916182519,-0.004385875,0.001962743
6.133333333,1.591038150,-0.059598594,-0.038703731,0.506321075,-0.001117752,0.005271974,14.059955511,0.037378928,7.101860309,6.958095202,-0.004536106,0.001981002
6.166666667,1.607950496,-0.060289752,-0.038525751,0.509263315,-0.001146500,0.005339416,14.144713897,0.037633326,7.144728729,6.999985168,-0.004685421,0.001999160
6.200000000,1.624960843,-0.060982606,-0.038345527,0.512200270,-0.001175425,0.005406732,14.229423682,0.037888342,7.187574038,7.041849644,-0.004833822,0.002017219
6.233333333,1.642069016,-0.061677083,-0.038163062,0.515131777,-0.001204527,0.005473932,14.314079361,0.038143993,7.230393514,7.083685848,-0.004981308,0.002035177
6.266666667,1.659274831,-0.062373107,-0.037978361,0.518057670,-0.001233808,0.005541028,14.398675406,0.038400295,7.273184423,7.125490983,-0.005127879,0.002053034
6.300000000,1.676578103,-0.063070602,-0.037791427,0.520977788,-0.001263269,0.005608028,14.483206269,0.038657263,7.315944025,7.167262244,-0.005273535,0.002070792
6.333333333,1.693978638,-0.063769493,-0.037602262,0.523891968,-0.001292912,0.005674943,14.567666383,0.038914915,7.358669567,7.208996816,-0.005418276,0.002088449
6.366666667,1.711476238,-0.064469702,-0.037410869,0.526800049,-0.001322738,0.005741782,14.652050160,0.039173268,7.401358288,7.250691872,-0.005562102,0.002106006
6.400000000,1.729070701,-0.065171151,-0.037217251,0.529701872,-0.001352747,0.005808555,14.736351994,0.039432338,7.444007417,7.292344577,-0.005705013,0.002123463
6.433333333,1.746761816,-0.065873763,-0.037021409,0.532597279,-0.001382941,0.005875272,14.820566263,0.039692143,7.486614176,7.333952087,-0.005847009,0.002140820
6.466666667,1.764549372,-0.066577457,-0.036823344,0.535486111,-0.001413321,0.005941942,14.904687327,0.039952700,7.529175778,7.375511549,-0.005988090,0.002158076
6.500000000,1.782433147,-0.067282156,-0.036623058,0.538368211,-0.001443889,0.006008573,14.988709527,0.040214026,7.571689428,7.417020099,-0.006128256,0.002175232
6.533333333,1.800412919,-0.067987778,-0.036420552,0.541243425,-0.001474646,0.006075176,15.072627193,0.040476139,7.614152325,7.458474868,-0.006267507,0.002192288
6.566666667,1.818488457,-0.068694242,-0.036215827,0.544111598,-0.001505593,0.006141759,15.156434638,0.040739057,7.656561658,7.499872979,-0.006405844,0.002209244
6.600000000,1.836659526,-0.069401467,-0.036008883,0.546972576,-0.001536731,0.006208330,15.240126159,0.041002797,7.698914613,7.541211546,-0.006543265,0.002226099
6.633333333,1.854925888,-0.070109371,-0.035799719,0.549826207,-0.001568062,0.006274899,15.323696043,0.041267379,7.741208365,7.582487677,-0.006679772,0.002242854
6.666666667,1.873287296,-0.070817871,-0.035588337,0.552672339,-0.001599587,0.006341475,15.407138562,0.041532820,7.783440089,7.623698474,-0.006815363,0.002259509
6.700000000,1.891743502,-0.071526884,-0.035374735,0.555510822,-0.001631307,0.006408065,15.490447979,0.041799139,7.825606949,7.664841030,-0.006950040,0.002276064
6.733333333,1.910294250,-0.072236325,-0.035158912,0.558341506,-0.001663223,0.006474678,15.573618542,0.042066354,7.867706106,7.705912436,-0.007083801,0.002292518
6.766666667,1.928939280,-0.072946111,-0.034940868,0.561164244,-0.001695338,0.006541323,15.656644492,0.042334485,7.909734718,7.746909774,-0.007216648,0.002308872
6.800000000,1.947678327,-0.073656155,-0.034720601,0.563978887,-0.001727651,0.006608008,15.739520058,0.042603551,7.951689935,7.787830123,-0.007348580,0.002325126
6.833333333,1.966511123,-0.074366373,-0.034498110,0.566785290,-0.001760165,0.006674741,15.822239463,0.042873570,7.993568905,7.828670558,-0.007479597,0.002341280
6.866666667,1.985437391,-0.075076677,-0.034273392,0.569583308,-0.001792881,0.006741530,15.904796920,0.043144563,8.035368773,7.869428146,-0.007609698,0.002357333
6.900000000,2.004456853,-0.075786981,-0.034046446,0.572372796,-0.001825800,0.006808382,15.987186634,0.043416549,8.077086680,7.910099954,-0.007738885,0.002373287
6.933333333,2.023569225,-0.076497197,-0.033817269,0.575153611,-0.001858924,0.006875307,16.069402807,0.043689547,8.118719763,7.950683044,-0.007867157,0.002389140
6.966666667,2.042774217,-0.077207237,-0.033585859,0.577925612,-0.001892254,0.006942311,16.151439631,0.043963578,8.160265157,7.991174473,-0.007994514,0.002404893
7.000000000,2.062071536,-0.077917012,-0.033352212,0.580688656,-0.001925791,0.007009403,16.233291296,0.044238662,8.201719997,8.031571299,-0.008120956,0.002420545
7.033333333,2.081460883,-0.078626432,-0.033116325,0.583442604,-0.001959536,0.007076590,16.314951988,0.044514819,8.243081415,8.071870573,-0.008246484,0.002436097
7.066666667,2.100941956,-0.079335409,-0.032878196,0.586187318,-0.001993492,0.007143879,16.396415887,0.044792070,8.284346540,8.112069347,-0.008371096,0.002451549
7.100000000,2.120514446,-0.080043850,-0.032637820,0.588922658,-0.002027659,0.007211279,16.477677174,0.045070436,8.325512502,8.152164672,-0.008494793,0.002466901
7.133333333,2.140178041,-0.080751666,-0.032395194,0.591648489,-0.002062039,0.007278797,16.558730026,0.045349937,8.366576430,8.192153595,-0.008617575,0.002482153
7.166666667,2.159932425,-0.081458765,-0.032150312,0.594364674,-0.002096633,0.007346440,16.639568619,0.045630595,8.407535454,8.232033165,-0.008739443,0.002497304
7.200000000,2.179777275,-0.082165053,-0.031903172,0.597071079,-0.002131443,0.007414215,16.720187130,0.045912432,8.448386703,8.271800427,-0.008860395,0.002512355
7.233333333,2.199712266,-0.082870439,-0.031653768,0.599767570,-0.002166471,0.007482130,16.800579736,0.046195468,8.489127307,8.311452429,-0.008980433,0.002527306
7.266666667,2.219737068,-0.083574830,-0.031402094,0.602454013,-0.002201716,0.007550192,16.880740615,0.046479726,8.529754396,8.350986219,-0.009099555,0.002542157
7.300000000,2.239851345,-0.084278131,-0.031148148,0.605130278,-0.002237182,0.007618408,16.960663948,0.046765227,8.570265104,8.390398844,-0.009217763,0.002556907
7.333333333,2.260054759,-0.084980247,-0.030891921,0.607796234,-0.002272869,0.007686785,17.040343919,0.047051995,8.610656565,8.429687354,-0.009335055,0.002571557
7.366666667,2.280346966,-0.085681085,-0.030633410,0.610451751,-0.002308779,0.007755331,17.119774714,0.047340050,8.650925916,8.468848799,-0.009451433,0.002586107
7.400000000,2.300727618,-0.086380548,-0.030372609,0.613096700,-0.002344914,0.007824053,17.198950527,0.047629417,8.691070296,8.507880231,-0.009566896,0.002600557
7.433333333,2.321196363,-0.087078541,-0.030109510,0.615730955,-0.002381274,0.007892957,17.277865555,0.047920117,8.731086849,8.546778706,-0.009681444,0.002614906
7.466666667,2.341752844,-0.087774966,-0.029844108,0.618354388,-0.002417862,0.007962050,17.356514000,0.048212174,8.770972720,8.585541280,-0.009795076,0.002629156
7.500000000,2.362396701,-0.088469727,-0.029576397,0.620966874,-0.002454678,0.008031339,17.434890075,0.048505612,8.810725060,8.624165015,-0.009907794,0.002643305
7.533333333,2.383127569,-0.089162726,-0.029306369,0.623568289,-0.002491725,0.008100832,17.512987996,0.048800453,8.850341023,8.662646973,-0.010019597,0.002657353
7.566666667,2.403945078,-0.089853865,-0.029034018,0.626158510,-0.002529003,0.008170534,17.590801992,0.049096722,8.889817768,8.700984223,-0.010130485,0.002671302
7.600000000,2.424848857,-0.090543045,-0.028759336,0.628737413,-0.002566515,0.008240454,17.668326298,0.049394442,8.929152460,8.739173838,-0.010240458,0.002685150
7.633333333,2.445838526,-0.091230167,-0.028482316,0.631304878,-0.002604261,0.008310596,17.745555161,0.049693638,8.968342269,8.777212892,-0.010349517,0.002698898
7.666666667,2.466913706,-0.091915132,-0.028202951,0.633860785,-0.002642244,0.008380970,17.822482839,0.049994334,9.007384370,8.815098469,-0.010457660,0.002712546
7.700000000,2.488074011,-0.092597838,-0.027921232,0.636405014,-0.002680465,0.008451580,17.899103600,0.050296555,9.046275945,8.852827655,-0.010564888,0.002726093
7.733333333,2.509319051,-0.093278186,-0.027637150,0.638937448,-0.002718925,0.008522433,17.975411727,0.050600326,9.085014183,8.890397543,-0.010671201,0.002739541
7.766666667,2.530648433,-0.093956074,-0.027350699,0.641457968,-0.002757626,0.008593538,18.051401514,0.050905673,9.123596281,8.927805233,-0.010776600,0.002752888
7.800000000,2.552061761,-0.094631401,-0.027061869,0.643966460,-0.002796569,0.008664898,18.127067271,0.051212619,9.162019442,8.965047829,-0.010881083,0.002766135
7.833333333,2.573558633,-0.095304064,-0.026770652,0.646462808,-0.002835756,0.008736523,18.202403321,0.051521193,9.200280877,9.002122444,-0.010984652,0.002779281
7.866666667,2.595138643,-0.095973960,-0.026477038,0.648946897,-0.002875189,0.008808418,18.277404005,0.051831418,9.238377806,9.039026199,-0.011087305,0.002792328
7.900000000,2.616801384,-0.096640987,-0.026181018,0.651418617,-0.002914869,0.008880589,18.352063679,0.052143322,9.276307458,9.075756221,-0.011189044,0.002805274
7.933333333,2.638546443,-0.097305041,-0.025882583,0.653877853,-0.002954798,0.008953043,18.426376716,0.052456930,9.314067071,9.112309646,-0.011289867,0.002818120
7.966666667,2.660373403,-0.097966017,-0.025581724,0.656324496,-0.002994977,0.009025788,18.500337509,0.052772271,9.351653891,9.148683618,-0.011389776,0.002830865
8.000000000,2.682281845,-0.098623811,-0.025278430,0.658758435,-0.003035408,0.009098828,18.573940467,0.053089370,9.389065176,9.184875291,-0.011488770,0.002843511
8.033333333,2.704271345,-0.099278318,-0.024972691,0.661179563,-0.003076092,0.009172171,18.647180021,0.053408255,9.426298193,9.220881827,-0.011586849,0.002856056
8.066666667,2.726341475,-0.099929432,-0.024664496,0.663587771,-0.003117031,0.009245824,18.720050621,0.053728954,9.463350221,9.256700399,-0.011684013,0.002868501
8.100000000,2.748491805,-0.100577048,-0.024353837,0.665982952,-0.003158227,0.009319792,18.792546738,0.054051494,9.500218549,9.292328189,-0.011780262,0.002880845
8.133333333,2.770721900,-0.101221058,-0.024040701,0.668365002,-0.003199681,0.009394082,18.864662867,0.054375903,9.536900478,9.327762389,-0.011875596,0.002893090
8.166666667,2.793031322,-0.101861357,-0.023725077,0.670733815,-0.003241395,0.009468702,18.936393524,0.054702210,9.573393320,9.363000204,-0.011970015,0.002905234
8.200000000,2.815419629,-0.102497836,-0.023406955,0.673089288,-0.003283371,0.009543656,19.007733248,0.055030444,9.609694401,9.398038847,-0.012063519,0.002917278
8.233333333,2.837886377,-0.103130388,-0.023086324,0.675431318,-0.003325610,0.009618951,19.078676604,0.055360633,9.645801058,9.432875546,-0.012156108,0.002929222
8.266666667,2.860431117,-0.103758904,-0.022763170,0.677759805,-0.003368113,0.009694595,19.149218180,0.055692807,9.681710642,9.467507538,-0.012247782,0.002941065
8.300000000,2.883053396,-0.104383276,-0.022437484,0.680074647,-0.003410883,0.009770593,19.219352591,0.056026995,9.717420517,9.501932074,-0.012338541,0.002952809
8.333333333,2.905752760,-0.105003395,-0.022109252,0.682375746,-0.003453921,0.009846952,19.289074479,0.056363227,9.752928062,9.536146418,-0.012428386,0.002964452
8.366666667,2.928528750,-0.105619151,-0.021778463,0.684663003,-0.003497229,0.009923678,19.358378513,0.056701534,9.788230668,9.570147845,-0.012517315,0.002975994
8.400000000,2.951380905,-0.106230433,-0.021445104,0.686936320,-0.003540808,0.010000778,19.427259388,0.057041945,9.823325742,9.603933646,-0.012605330,0.002987437
8.433333333,2.974308758,-0.106837133,-0.021109162,0.689195603,-0.003584660,0.010078259,19.495711830,0.057384491,9.858210706,9.637501124,-0.012692429,0.002998779
8.466666667,2.997311841,-0.107439138,-0.020770624,0.691440755,-0.003628787,0.010156125,19.563730595,0.057729204,9.892882998,9.670847597,-0.012778614,0.003010021
8.500000000,3.020389683,-0.108036337,-0.020429478,0.693671682,-0.003673190,0.010234385,19.631310467,0.058076115,9.927340070,9.703970397,-0.012863883,0.003021163
8.533333333,3.043541808,-0.108628620,-0.020085710,0.695888292,-0.003717872,0.010313045,19.698446263,0.058425256,9.961579392,9.736866871,-0.012948238,0.003032205
8.566666667,3.066767740,-0.109215873,-0.019739306,0.698090493,-0.003762833,0.010392111,19.765132830,0.058776657,9.995598448,9.769534381,-0.013031678,0.003043146
8.600000000,3.090066996,-0.109797984,-0.019390253,0.700278193,-0.003808076,0.010471589,19.831365049,0.059130353,10.029394742,9.801970306,-0.013114202,0.003053987
8.633333333,3.113439092,-0.110374841,-0.019038537,0.702451303,-0.003853603,0.010551486,19.897137833,0.059486376,10.062965793,9.834172040,-0.013195812,0.003064728
8.666666667,3.136883542,-0.110946329,-0.018684143,0.704609734,-0.003899414,0.010631808,19.962446131,0.059844758,10.096309138,9.866136993,-0.013276507,0.003075369
8.700000000,3.160399855,-0.111512336,-0.018327058,0.706753398,-0.003945512,0.010712562,20.027284923,0.060205532,10.129422332,9.897862592,-0.013356287,0.003085909
8.733333333,3.183987537,-0.112072747,-0.017967266,0.708882208,-0.003991898,0.010793755,20.091649228,0.060568734,10.162302948,9.929346280,-0.013435152,0.003096349
8.766666667,3.207646094,-0.112627447,-0.017604753,0.710996079,-0.004038575,0.010875393,20.155534099,0.060934396,10.194948580,9.960585520,-0.013513102,0.003106689
8.800000000,3.231375024,-0.113176322,-0.017239504,0.713094927,-0.004085543,0.010957483,20.218934627,0.061302552,10.227356837,9.991577790,-0.013590137,0.003116929
8.833333333,3.255173828,-0.113719257,-0.016871503,0.715178666,-0.004132805,0.011040030,20.281845938,0.061673239,10.259525351,10.022320587,-0.013666257,0.003127069
8.866666667,3.279042000,-0.114256136,-0.016500735,0.717247216,-0.004180363,0.011123043,20.344263199,0.062046490,10.291451772,10.052811427,-0.013741463,0.003137108
8.900000000,3.302979032,-0.114786843,-0.016127184,0.719300494,-0.004228218,0.011206526,20.406181615,0.062422340,10.323133770,10.083047845,-0.013815753,0.003147047
8.933333333,3.326984414,-0.115311261,-0.015750834,0.721338421,-0.004276372,0.011290488,20.467596430,0.062800827,10.354569037,10.113027393,-0.013889128,0.003156886
8.966666667,3.351057633,-0.115829274,-0.015371670,0.723360916,-0.004324826,0.011374934,20.528502928,0.063181986,10.385755283,10.142747645,-0.013961589,0.003166624
9.000000000,3.375198173,-0.116340765,-0.014989674,0.725367902,-0.004373583,0.011459871,20.588896435,0.063565853,10.416690242,10.172206193,-0.014033134,0.003176262
9.033333333,3.399405517,-0.116845616,-0.014604830,0.727359301,-0.004422645,0.011545306,20.648772318,0.063952465,10.447371669,10.201400649,-0.014103765,0.003185800
9.066666667,3.423679142,-0.117343709,-0.014217122,0.729335037,-0.004472013,0.011631246,20.708125986,0.064341860,10.477797338,10.230328647,-0.014173480,0.003195238
9.100000000,3.448018525,-0.117834927,-0.013826532,0.731295035,-0.004521688,0.011717697,20.766952890,0.064734074,10.507965050,10.258987841,-0.014242281,0.003204576
9.133333333,3.472423140,-0.118319150,-0.013433043,0.733239221,-0.004571673,0.011804666,20.825248528,0.065129147,10.537872623,10.287375904,-0.014310167,0.003213813
9.166666667,3.496892459,-0.118796260,-0.013036638,0.735167521,-0.004621970,0.011892159,20.883008438,0.065527116,10.567517903,10.315490534,-0.014377137,0.003222950
9.200000000,3.521425949,-0.119266138,-0.012637299,0.737079865,-0.004672581,0.011980185,20.940228205,0.065928020,10.596898756,10.343329449,-0.014443193,0.003231987
9.233333333,3.546023078,-0.119728664,-0.012235007,0.738976180,-0.004723506,0.012068749,20.996903459,0.066331898,10.626013072,10.370890387,-0.014508334,0.003240924
9.266666667,3.570683309,-0.120183719,-0.011829745,0.740856397,-0.004774749,0.012157857,21.053029878,0.066738790,10.654858765,10.398171112,-0.014572560,0.003249760
9.300000000,3.595406103,-0.120631181,-0.011421494,0.742720448,-0.004826311,0.012247519,21.108603183,0.067148735,10.683433775,10.425169408,-0.014635871,0.003258496
