t,x,y,psi,u,v,r,jerk_x,jerk_y,tau_u,tau_r,tau_v,T1,T2
73.500000,30.102863,15.581148,-0.848401,0.607724,0.034081,-0.093662,-0.003608,0.004446,22.431687,-0.794325,-0.099710,9.688295,12.743392
73.533333,30.117087,15.566679,-0.851522,0.607747,0.034070,-0.093617,-0.003592,0.004476,22.432278,-0.793801,-0.099656,9.689600,12.742679
73.566667,30.131266,15.552165,-0.854642,0.607770,0.034059,-0.093572,-0.003576,0.004507,22.432844,-0.793272,-0.099599,9.690898,12.741946
73.600000,30.145399,15.537606,-0.857760,0.607792,0.034047,-0.093525,-0.003560,0.004537,22.433385,-0.792741,-0.099538,9.692191,12.741194
73.633333,30.159488,15.523002,-0.860877,0.607814,0.034035,-0.093478,-0.003545,0.004568,22.433899,-0.792206,-0.099474,9.693477,12.740422
73.666667,30.173531,15.508353,-0.863992,0.607836,0.034023,-0.093431,-0.003529,0.004599,22.434385,-0.791668,-0.099407,9.694755,12.739631
73.700000,30.187528,15.493660,-0.867106,0.607858,0.034011,-0.093382,-0.003513,0.004629,22.434844,-0.791126,-0.099337,9.696025,12.738819
73.733333,30.201480,15.478922,-0.870218,0.607878,0.033999,-0.093333,-0.003497,0.004660,22.435273,-0.790582,-0.099264,9.697286,12.737987
73.766667,30.215386,15.464141,-0.873328,0.607899,0.033987,-0.093284,-0.003481,0.004691,22.435672,-0.790035,-0.099188,9.698538,12.737134
73.800000,30.229246,15.449315,-0.876437,0.607919,0.033974,-0.093234,-0.003465,0.004721,22.436040,-0.789485,-0.099109,9.699780,12.736260
73.833333,30.243060,15.434446,-0.879544,0.607939,0.033962,-0.093183,-0.003450,0.004752,22.436377,-0.788932,-0.099027,9.701011,12.735366
73.866667,30.256828,15.419533,-0.882649,0.607958,0.033949,-0.093132,-0.003434,0.004782,22.436681,-0.788377,-0.098943,9.702231,12.734449
73.900000,30.270549,15.404577,-0.885752,0.607976,0.033936,-0.093080,-0.003418,0.004813,22.436951,-0.787819,-0.098856,9.703439,12.733512
73.933333,30.284224,15.389577,-0.888854,0.607994,0.033923,-0.093028,-0.003402,0.004844,22.437187,-0.787258,-0.098767,9.704635,12.732552
73.966667,30.297853,15.374534,-0.891954,0.608011,0.033909,-0.092975,-0.003386,0.004874,22.437387,-0.786696,-0.098676,9.705817,12.731570
74.000000,30.311435,15.359449,-0.895053,0.608028,0.033896,-0.092922,-0.003370,0.004905,22.437551,-0.786131,-0.098583,9.706985,12.730566
74.033333,30.324970,15.344321,-0.898149,0.608044,0.033882,-0.092868,-0.003355,0.004936,22.437677,-0.785564,-0.098487,9.708139,12.729539
74.066667,30.338458,15.329150,-0.901244,0.608060,0.033868,-0.092813,-0.003339,0.004966,22.437765,-0.784995,-0.098389,9.709277,12.728489
74.100000,30.351899,15.313937,-0.904337,0.608075,0.033854,-0.092759,-0.003323,0.004997,22.437814,-0.784424,-0.098290,9.710399,12.727415
74.133333,30.365293,15.298681,-0.907428,0.608089,0.033840,-0.092703,-0.003307,0.005027,22.437823,-0.783852,-0.098189,9.711505,12.726318
74.166667,30.378640,15.283384,-0.910517,0.608102,0.033825,-0.092647,-0.003291,0.005058,22.437791,-0.783277,-0.098086,9.712593,12.725198
74.200000,30.391939,15.268045,-0.913604,0.608115,0.033811,-0.092591,-0.003275,0.005089,22.437716,-0.782701,-0.097982,9.713663,12.724053
74.233333,30.405190,15.252665,-0.916690,0.608127,0.033796,-0.092534,-0.003259,0.005119,22.437598,-0.782124,-0.097876,9.714714,12.722883
74.266667,30.418394,15.237242,-0.919773,0.608138,0.033781,-0.092477,-0.003244,0.005150,22.437436,-0.781545,-0.097769,9.715747,12.721689
74.300000,30.431551,15.221779,-0.922855,0.608149,0.033766,-0.092420,-0.003228,0.005180,22.437229,-0.780965,-0.097661,9.716758,12.720470
74.333333,30.444659,15.206275,-0.925934,0.608158,0.033751,-0.092362,-0.003212,0.005211,22.436975,-0.780384,-0.097552,9.717750,12.719226
74.366667,30.457719,15.190730,-0.929012,0.608167,0.033735,-0.092304,-0.003196,0.005242,22.436675,-0.779801,-0.097441,9.718719,12.717955
74.400000,30.470731,15.175144,-0.932088,0.608175,0.033719,-0.092245,-0.003180,0.005272,22.436326,-0.779218,-0.097330,9.719667,12.716659
74.433333,30.483695,15.159518,-0.935162,0.608182,0.033704,-0.092186,-0.003164,0.005303,22.435928,-0.778634,-0.097218,9.720591,12.715337
74.466667,30.496611,15.143851,-0.938234,0.608188,0.033688,-0.092126,-0.003149,0.005334,22.435479,-0.778049,-0.097106,9.721492,12.713987
74.500000,30.509478,15.128145,-0.941304,0.608193,0.033671,-0.092067,-0.003133,0.005364,22.434980,-0.777463,-0.096993,9.722368,12.712611
74.533333,30.522296,15.112398,-0.944371,0.608197,0.033655,-0.092006,-0.003117,0.005395,22.434428,-0.776877,-0.096879,9.723220,12.711208
74.566667,30.535066,15.096612,-0.947437,0.608200,0.033639,-0.091946,-0.003101,0.005425,22.433822,-0.776290,-0.096766,9.724045,12.709777
74.600000,30.547787,15.080787,-0.950501,0.608202,0.033622,-0.091885,-0.003085,0.005456,22.433162,-0.775703,-0.096652,9.724844,12.708318
74.633333,30.560459,15.064922,-0.953563,0.608204,0.033605,-0.091824,-0.003069,0.005487,22.432446,-0.775116,-0.096538,9.725616,12.706831
74.666667,30.573081,15.049018,-0.956623,0.608204,0.033588,-0.091763,-0.003054,0.005517,22.431674,-0.774528,-0.096424,9.726359,12.705315
74.700000,30.585655,15.033076,-0.959680,0.608202,0.033571,-0.091701,-0.003038,0.005548,22.430844,-0.773941,-0.096311,9.727074,12.703770
74.733333,30.598179,15.017094,-0.962736,0.608200,0.033553,-0.091639,-0.003022,0.005579,22.429956,-0.773353,-0.096197,9.727760,12.702196
74.766667,30.610654,15.001075,-0.965790,0.608197,0.033536,-0.091577,-0.003006,0.005609,22.429007,-0.772766,-0.096084,9.728415,12.700592
74.800000,30.623080,14.985017,-0.968841,0.608192,0.033518,-0.091515,-0.002990,0.005640,22.427997,-0.772179,-0.095972,9.729039,12.698958
74.833333,30.635456,14.968921,-0.971891,0.608186,0.033500,-0.091452,-0.002974,0.005670,22.426926,-0.771592,-0.095861,9.729632,12.697294
74.866667,30.647782,14.952787,-0.974938,0.608179,0.033482,-0.091389,-0.002958,0.005701,22.425791,-0.771006,-0.095750,9.730192,12.695599
74.900000,30.660058,14.936615,-0.977983,0.608171,0.033464,-0.091326,-0.002943,0.005732,22.424592,-0.770420,-0.095641,9.730718,12.693873
74.933333,30.672284,14.920407,-0.981026,0.608162,0.033445,-0.091263,-0.002927,0.005762,22.423327,-0.769835,-0.095532,9.731211,12.692116
74.966667,30.684460,14.904161,-0.984068,0.608151,0.033427,-0.091199,-0.002911,0.005793,22.421996,-0.769251,-0.095425,9.731669,12.690327
75.000000,30.696586,14.887878,-0.987106,0.608138,0.033408,-0.091135,-0.002895,0.005823,22.420597,-0.768668,-0.095319,9.732092,12.688505
75.033333,30.708662,14.871558,-0.990143,0.608125,0.033389,-0.091072,-0.002879,0.005854,22.419129,-0.768085,-0.095215,9.732478,12.686652
75.066667,30.720687,14.855202,-0.993178,0.608110,0.033370,-0.091008,-0.002863,0.005885,22.417592,-0.767504,-0.095113,9.732827,12.684765
75.100000,30.732662,14.838809,-0.996210,0.608093,0.033350,-0.090944,-0.002848,0.005915,22.415983,-0.766924,-0.095012,9.733138,12.682845
75.133333,30.744586,14.822381,-0.999241,0.608075,0.033331,-0.090879,-0.002832,0.005946,22.414302,-0.766345,-0.094913,9.733411,12.680891
75.166667,30.756460,14.805916,-1.002269,0.608056,0.033311,-0.090815,-0.002816,0.005977,22.412548,-0.765767,-0.094817,9.733645,12.678903
75.200000,30.768282,14.789416,-1.005295,0.608035,0.033291,-0.090750,-0.002800,0.006007,22.410719,-0.765191,-0.094722,9.733838,12.676881
75.233333,30.780054,14.772880,-1.008319,0.608013,0.033271,-0.090686,-0.002784,0.006038,22.408814,-0.764617,-0.094630,9.733990,12.674824
75.266667,30.791775,14.756309,-1.011341,0.607989,0.033251,-0.090621,-0.002768,0.006068,22.406832,-0.764044,-0.094541,9.734101,12.672732
75.300000,30.803445,14.739704,-1.014360,0.607963,0.033230,-0.090556,-0.002753,0.006099,22.404773,-0.763473,-0.094455,9.734169,12.670604
75.333333,30.815063,14.723063,-1.017378,0.607936,0.033210,-0.090491,-0.002737,0.006130,22.402634,-0.762904,-0.094371,9.734194,12.668440
75.366667,30.826630,14.706388,-1.020393,0.607907,0.033189,-0.090427,-0.002721,0.006160,22.400414,-0.762337,-0.094290,9.734174,12.666240
75.400000,30.838146,14.689679,-1.023406,0.607876,0.033168,-0.090362,-0.002705,0.006191,22.398113,-0.761772,-0.094213,9.734110,12.664003
75.433333,30.849610,14.672935,-1.026417,0.607844,0.033147,-0.090297,-0.002689,0.006222,22.395729,-0.761209,-0.094139,9.734000,12.661729
75.466667,30.861022,14.656158,-1.029426,0.607810,0.033125,-0.090232,-0.002673,0.006252,22.393261,-0.760649,-0.094068,9.733844,12.659417
75.500000,30.872383,14.639347,-1.032433,0.607774,0.033104,-0.090167,-0.002658,0.006283,22.390708,-0.760091,-0.094001,9.733641,12.657068
75.533333,30.883692,14.622502,-1.035437,0.607736,0.033082,-0.090102,-0.002642,0.006313,22.388069,-0.759536,-0.093938,9.733389,12.654680
75.566667,30.894949,14.605625,-1.038440,0.607697,0.033060,-0.090037,-0.002626,0.006344,22.385342,-0.758983,-0.093880,9.733089,12.652253
75.600000,30.906154,14.588715,-1.041440,0.607655,0.033037,-0.089972,-0.002610,0.006375,22.382526,-0.758433,-0.093825,9.732739,12.649787
75.633333,30.917307,14.571771,-1.044438,0.607612,0.033015,-0.089907,-0.002594,0.006405,22.379620,-0.757885,-0.093775,9.732338,12.647281
75.666667,30.928408,14.554796,-1.047433,0.607567,0.032992,-0.089842,-0.002578,0.006436,22.376622,-0.757341,-0.093729,9.731886,12.644736
75.700000,30.939456,14.537788,-1.050427,0.607519,0.032970,-0.089777,-0.002562,0.006467,22.373532,-0.756800,-0.093688,9.731382,12.642150
75.733333,30.950452,14.520749,-1.053419,0.607470,0.032947,-0.089712,-0.002547,0.006497,22.370349,-0.756261,-0.093652,9.730825,12.639523
75.766667,30.961395,14.503677,-1.056408,0.607419,0.032923,-0.089648,-0.002531,0.006528,22.367070,-0.755727,-0.093621,9.730215,12.636855
75.800000,30.972286,14.486574,-1.059395,0.607366,0.032900,-0.089583,-0.002513,0.006557,22.363696,-0.755195,-0.093595,9.729550,12.634146
75.833333,30.983124,14.469440,-1.062380,0.607310,0.032876,-0.089519,-0.002480,0.006575,22.360232,-0.754666,-0.093571,9.728835,12.631397
75.866667,30.993910,14.452275,-1.065363,0.607253,0.032853,-0.089454,-0.002447,0.006592,22.356684,-0.754139,-0.093546,9.728075,12.628609
75.900000,31.004642,14.435079,-1.068344,0.607193,0.032829,-0.089390,-0.002415,0.006610,22.353052,-0.753614,-0.093519,9.727268,12.625784
75.933333,31.015322,14.417852,-1.071322,0.607131,0.032804,-0.089326,-0.002382,0.006628,22.349335,-0.753091,-0.093490,9.726415,12.622920
75.966667,31.025948,14.400596,-1.074299,0.607067,0.032780,-0.089262,-0.002349,0.006645,22.345532,-0.752570,-0.093460,9.725515,12.620017
76.000000,31.036521,14.383309,-1.077273,0.607001,0.032755,-0.089198,-0.002316,0.006663,22.341643,-0.752052,-0.093427,9.724568,12.617075
76.033333,31.047042,14.365992,-1.080245,0.606933,0.032731,-0.089134,-0.002283,0.006680,22.337668,-0.751535,-0.093392,9.723574,12.614094
76.066667,31.057508,14.348646,-1.083215,0.606863,0.032706,-0.089071,-0.002250,0.006698,22.333606,-0.751021,-0.093354,9.722532,12.611074
76.100000,31.067922,14.331271,-1.086183,0.606790,0.032681,-0.089007,-0.002217,0.006716,22.329456,-0.750509,-0.093313,9.721442,12.608014
76.133333,31.078282,14.313867,-1.089149,0.606715,0.032656,-0.088944,-0.002184,0.006733,22.325218,-0.749999,-0.093268,9.720303,12.604915
76.166667,31.088588,14.296434,-1.092113,0.606638,0.032631,-0.088881,-0.002151,0.006751,22.320891,-0.749491,-0.093221,9.719116,12.601775
76.200000,31.098841,14.278972,-1.095075,0.606559,0.032605,-0.088818,-0.002118,0.006768,22.316475,-0.748986,-0.093169,9.717880,12.598595
76.233333,31.109040,14.261482,-1.098034,0.606478,0.032580,-0.088755,-0.002085,0.006786,22.311969,-0.748483,-0.093114,9.716594,12.595375
76.266667,31.119185,14.243964,-1.100992,0.606394,0.032554,-0.088692,-0.002052,0.006803,22.307372,-0.747982,-0.093054,9.715259,12.592113
76.300000,31.129276,14.226418,-1.103947,0.606308,0.032528,-0.088629,-0.002020,0.006821,22.302685,-0.747484,-0.092990,9.713874,12.588811
76.333333,31.139314,14.208845,-1.106900,0.606220,0.032503,-0.088567,-0.001987,0.006839,22.297906,-0.746988,-0.092921,9.712438,12.585468
76.366667,31.149297,14.191244,-1.109851,0.606130,0.032477,-0.088505,-0.001954,0.006856,22.293034,-0.746494,-0.092847,9.710951,12.582083
76.400000,31.159227,14.173617,-1.112801,0.606037,0.032451,-0.088443,-0.001921,0.006874,22.288070,-0.746003,-0.092767,9.709413,12.578656
76.433333,31.169102,14.155962,-1.115748,0.605942,0.032425,-0.088381,-0.001888,0.006891,22.283012,-0.745515,-0.092683,9.707824,12.575188
76.466667,31.178923,14.138281,-1.118693,0.605845,0.032399,-0.088319,-0.001855,0.006909,22.277859,-0.745028,-0.092592,9.706183,12.571677
76.500000,31.188689,14.120574,-1.121636,0.605745,0.032373,-0.088257,-0.001822,0.006927,22.272613,-0.744545,-0.092496,9.704489,12.568123
76.533333,31.198401,14.102841,-1.124576,0.605643,0.032347,-0.088196,-0.001789,0.006944,22.267270,-0.744064,-0.092393,9.702743,12.564527
76.566667,31.208059,14.085082,-1.127515,0.605539,0.032320,-0.088135,-0.001756,0.006962,22.261832,-0.743585,-0.092284,9.700944,12.560888
76.600000,31.217662,14.067298,-1.130452,0.605432,0.032294,-0.088074,-0.001723,0.006979,22.256296,-0.743110,-0.092168,9.699091,12.557205
76.633333,31.227211,14.049488,-1.133387,0.605323,0.032268,-0.088013,-0.001690,0.006997,22.250664,-0.742636,-0.092044,9.697185,12.553479
76.666667,31.236705,14.031654,-1.136320,0.605211,0.032242,-0.087952,-0.001657,0.007015,22.244933,-0.742166,-0.091914,9.695224,12.549708
76.700000,31.246144,14.013794,-1.139250,0.605097,0.032216,-0.087892,-0.001625,0.007032,22.239103,-0.741698,-0.091776,9.693209,12.545894
76.733333,31.255529,13.995911,-1.142179,0.604981,0.032190,-0.087832,-0.001592,0.007050,22.233174,-0.741233,-0.091631,9.691139,12.542035
76.766667,31.264859,13.978003,-1.145106,0.604862,0.032163,-0.087772,-0.001559,0.007067,22.227145,-0.740771,-0.091477,9.689014,12.538131
76.800000,31.274134,13.960071,-1.148031,0.604740,0.032137,-0.087712,-0.001526,0.007085,22.221014,-0.740311,-0.091316,9.686832,12.534182
76.833333,31.283354,13.942115,-1.150953,0.604617,0.032111,-0.087652,-0.001493,0.007103,22.214783,-0.739854,-0.091146,9.684595,12.530188
76.866667,31.292519,13.924136,-1.153874,0.604490,0.032085,-0.087593,-0.001460,0.007120,22.208448,-0.739400,-0.090967,9.682301,12.526148
76.900000,31.301629,13.906134,-1.156793,0.604361,0.032059,-0.087534,-0.001427,0.007138,22.202011,-0.738949,-0.090779,9.679950,12.522061
76.933333,31.310683,13.888109,-1.159710,0.604230,0.032033,-0.087475,-0.001394,0.007155,22.195470,-0.738501,-0.090582,9.677541,12.517929
76.966667,31.319683,13.870062,-1.162625,0.604096,0.032008,-0.087417,-0.001361,0.007173,22.188824,-0.738056,-0.090376,9.675075,12.513750
77.000000,31.328628,13.851992,-1.165537,0.603959,0.031982,-0.087358,-0.001328,0.007191,22.182073,-0.737613,-0.090160,9.672550,12.509524
77.033333,31.337517,13.833900,-1.168448,0.603820,0.031956,-0.087300,-0.001295,0.007208,22.175216,-0.737174,-0.089934,9.669966,12.505250
77.066667,31.346351,13.815786,-1.171357,0.603678,0.031931,-0.087242,-0.001262,0.007226,22.168252,-0.736737,-0.089698,9.667324,12.500929
77.100000,31.355129,13.797651,-1.174265,0.603534,0.031905,-0.087185,-0.001230,0.007243,22.161181,-0.736304,-0.089451,9.664621,12.496560
77.133333,31.363853,13.779494,-1.177170,0.603387,0.031880,-0.087127,-0.001197,0.007261,22.154001,-0.735874,-0.089195,9.661859,12.492142
77.166667,31.372520,13.761316,-1.180073,0.603237,0.031855,-0.087070,-0.001164,0.007279,22.146712,-0.735446,-0.088927,9.659036,12.487676
77.200000,31.381133,13.743118,-1.182974,0.603085,0.031829,-0.087013,-0.001131,0.007296,22.139313,-0.735022,-0.088648,9.656152,12.483161
77.233333,31.389689,13.724899,-1.185874,0.602930,0.031805,-0.086957,-0.001098,0.007314,22.131803,-0.734601,-0.088358,9.653207,12.478596
77.266667,31.398191,13.706660,-1.188772,0.602772,0.031780,-0.086900,-0.001065,0.007331,22.124182,-0.734183,-0.088057,9.650200,12.473982
77.300000,31.406636,13.688401,-1.191667,0.602612,0.031755,-0.086844,-0.001032,0.007349,22.116448,-0.733769,-0.087744,9.647130,12.469317
77.333333,31.415026,13.670122,-1.194561,0.602448,0.031731,-0.086788,-0.000999,0.007367,22.108601,-0.733357,-0.087419,9.643998,12.464603
77.366667,31.423361,13.651824,-1.197453,0.602282,0.031706,-0.086733,-0.000966,0.007384,22.100640,-0.732949,-0.087083,9.640803,12.459837
77.400000,31.431639,13.633507,-1.200343,0.602113,0.031682,-0.086678,-0.000933,0.007402,22.092564,-0.732544,-0.086733,9.637543,12.455020
77.433333,31.439862,13.615171,-1.203232,0.601942,0.031658,-0.086623,-0.000900,0.007419,22.084372,-0.732142,-0.086372,9.634220,12.450152
77.466667,31.448029,13.596817,-1.206118,0.601767,0.031634,-0.086568,-0.000867,0.007437,22.076064,-0.731744,-0.085997,9.630832,12.445232
77.500000,31.456140,13.578444,-1.209003,0.601590,0.031611,-0.086514,-0.000835,0.007455,22.067638,-0.731349,-0.085610,9.627378,12.440259
77.533333,31.464195,13.560053,-1.211886,0.601410,0.031588,-0.086460,-0.000802,0.007472,22.059094,-0.730958,-0.085210,9.623859,12.435234
77.566667,31.472195,13.541645,-1.214767,0.601226,0.031564,-0.086406,-0.000769,0.007490,22.050431,-0.730569,-0.084796,9.620274,12.430156
77.600000,31.480138,13.523219,-1.217646,0.601040,0.031541,-0.086353,-0.000736,0.007507,22.041647,-0.730185,-0.084369,9.616622,12.425025
77.633333,31.488026,13.504775,-1.220524,0.600851,0.031519,-0.086300,-0.000703,0.007525,22.032743,-0.729803,-0.083928,9.612904,12.419840
77.666667,31.495858,13.486315,-1.223400,0.600659,0.031496,-0.086247,-0.000670,0.007543,22.023717,-0.729426,-0.083473,9.609117,12.414600
77.700000,31.503633,13.467838,-1.226274,0.600464,0.031474,-0.086194,-0.000637,0.007560,22.014568,-0.729051,-0.083004,9.605262,12.409306
77.733333,31.511353,13.449345,-1.229146,0.600266,0.031452,-0.086142,-0.000604,0.007578,22.005296,-0.728681,-0.082521,9.601339,12.403957
77.766667,31.519017,13.430836,-1.232016,0.600065,0.031431,-0.086090,-0.000571,0.007595,21.995899,-0.728314,-0.082023,9.597346,12.398553
77.800000,31.526624,13.412311,-1.234885,0.599861,0.031409,-0.086039,-0.000538,0.007613,21.986376,-0.727950,-0.081511,9.593284,12.393092
77.833333,31.534176,13.393771,-1.237752,0.599654,0.031388,-0.085988,-0.000505,0.007630,21.976728,-0.727590,-0.080984,9.589152,12.387576
77.866667,31.541671,13.375215,-1.240618,0.599444,0.031367,-0.085937,-0.000472,0.007648,21.966951,-0.727234,-0.080443,9.584949,12.382003
77.900000,31.549110,13.356645,-1.243481,0.599230,0.031347,-0.085887,-0.000439,0.007666,21.957047,-0.726882,-0.079886,9.580674,12.376373
77.933333,31.556494,13.338059,-1.246344,0.599014,0.031326,-0.085837,-0.000407,0.007683,21.947014,-0.726533,-0.079313,9.576328,12.370686
77.966667,31.563820,13.319460,-1.249204,0.598794,0.031306,-0.085787,-0.000374,0.007701,21.936850,-0.726188,-0.078726,9.571910,12.364940
78.000000,31.571091,13.300846,-1.252063,0.598571,0.031287,-0.085737,-0.000341,0.007718,21.926555,-0.725847,-0.078122,9.567418,12.359137
78.033333,31.578306,13.282219,-1.254920,0.598345,0.031268,-0.085688,-0.000308,0.007736,21.916128,-0.725509,-0.077503,9.562854,12.353275
78.066667,31.585464,13.263578,-1.257775,0.598116,0.031249,-0.085640,-0.000275,0.007754,21.905569,-0.725176,-0.076868,9.558215,12.347353
78.100000,31.592567,13.244923,-1.260629,0.597884,0.031230,-0.085591,-0.000242,0.007771,21.894875,-0.724846,-0.076217,9.553502,12.341373
78.133333,31.599613,13.226256,-1.263481,0.597648,0.031212,-0.085544,-0.000209,0.007789,21.884046,-0.724521,-0.075550,9.548714,12.335332
78.166667,31.606603,13.207576,-1.266332,0.597409,0.031194,-0.085496,-0.000176,0.007806,21.873081,-0.724199,-0.074867,9.543851,12.329231
78.200000,31.613536,13.188884,-1.269181,0.597166,0.031176,-0.085449,-0.000143,0.007824,21.861980,-0.723881,-0.074167,9.538911,12.323069
78.233333,31.620414,13.170180,-1.272029,0.596920,0.031159,-0.085402,-0.000110,0.007842,21.850740,-0.723567,-0.073450,9.533895,12.316845
78.266667,31.627235,13.151464,-1.274875,0.596671,0.031142,-0.085356,-0.000077,0.007859,21.839362,-0.723257,-0.072717,9.528801,12.310560
78.300000,31.634000,13.132736,-1.277719,0.596418,0.031125,-0.085310,-0.000044,0.007877,21.827843,-0.722952,-0.071966,9.523630,12.304213
78.333333,31.640708,13.113998,-1.280562,0.596162,0.031109,-0.085264,-0.000012,0.007894,21.816184,-0.722650,-0.071199,9.518381,12.297803
