t,x_ref,y_ref,psi_ref,u_ref,v_ref,r_ref,tau_u_ref,tau_r_ref,T1_ref,T2_ref,x_real,y_real,psi_real,u_real,v_real,r_real
63.366666667,24.435371426,17.632919110,-0.006732681,0.657657858,0.021675635,-0.056492053,16.204058597,-0.307321084,7.511027214,8.693031383,24.441244981,17.592997730,-0.006531358,0.657870764,0.021671302,-0.056346033
63.400000000,24.457291125,17.633475318,-0.008626586,0.657228754,0.021794539,-0.056817167,16.187271323,-0.308996409,7.499411799,8.687859524,24.463171628,17.593558274,-0.008414994,0.657443070,0.021790708,-0.056670828
63.433333333,24.479197529,17.633993995,-0.010531358,0.656796807,0.021913641,-0.057143143,16.170425596,-0.310674569,7.487761704,8.682663892,24.485085028,17.594081513,-0.010309471,0.657012512,0.021910323,-0.056996495
63.466666667,24.501090485,17.634474964,-0.012447023,0.656362054,0.022032936,-0.057469969,16.153523074,-0.312355463,7.476077954,8.677445120,24.506985029,17.594567271,-0.012214819,0.656579130,0.022030142,-0.057323021
63.500000000,24.522969842,17.634918048,-0.014373611,0.655924533,0.022152417,-0.057797631,16.136565423,-0.314038989,7.464361579,8.672203844,24.528871480,17.595015369,-0.014131064,0.656142960,0.022150158,-0.057650391
63.533333333,24.544835446,17.635323068,-0.016311148,0.655484284,0.022272079,-0.058126115,16.119554315,-0.315725040,7.452613620,8.666940695,24.550744228,17.595425631,-0.016058236,0.655704041,0.022270365,-0.057978594
63.566666667,24.566687148,17.635689848,-0.018259662,0.655041344,0.022391916,-0.058455407,16.102491431,-0.317413508,7.440835123,8.661656308,24.572603123,17.595797878,-0.017996361,0.655262411,0.022390759,-0.058307614
63.600000000,24.588524796,17.636018210,-0.020219178,0.654595753,0.022511922,-0.058785493,16.085378458,-0.319104284,7.429027144,8.656351314,24.594448013,17.596131936,-0.019945468,0.654818109,0.022511332,-0.058637438
63.633333333,24.610348238,17.636307978,-0.022189723,0.654147550,0.022632091,-0.059116359,16.068217092,-0.320797256,7.417190746,8.651026346,24.616278747,17.596427626,-0.021905581,0.654371175,0.022632080,-0.058968051
63.666666667,24.632157323,17.636558975,-0.024171323,0.653696774,0.022752417,-0.059447990,16.051009034,-0.322492309,7.405327000,8.645682034,24.638095175,17.596684774,-0.023876729,0.653921648,0.022752995,-0.059299440
63.700000000,24.653951902,17.636771026,-0.026164002,0.653243465,0.022872893,-0.059780371,16.033755993,-0.324189326,7.393436985,8.640319008,24.659897146,17.596903203,-0.025858935,0.653469566,0.022874073,-0.059631588
63.733333333,24.675731824,17.636943954,-0.028167785,0.652787664,0.022993515,-0.060113486,16.016459683,-0.325888189,7.381521786,8.634937896,24.681684511,17.597082737,-0.027852225,0.653014972,0.022995307,-0.059964481
63.766666667,24.697496939,17.637077584,-0.030182696,0.652329410,0.023114275,-0.060447320,15.999121825,-0.327588775,7.369582499,8.629539327,24.703457120,17.597223202,-0.029856624,0.652557903,0.023116691,-0.060298103
63.800000000,24.719247097,17.637171741,-0.032208758,0.651868746,0.023235168,-0.060781857,15.981744149,-0.329290962,7.357620224,8.624123925,24.725214823,17.597324423,-0.031872155,0.652098402,0.023238218,-0.060632439
63.833333333,24.740982149,17.637226250,-0.034245994,0.651405710,0.023356187,-0.061117081,15.964328388,-0.330994624,7.345636071,8.618692317,24.746957470,17.597386225,-0.033898843,0.651636509,0.023359883,-0.060967472
63.866666667,24.762701945,17.637240937,-0.036294426,0.650940346,0.023477325,-0.061452975,15.946876281,-0.332699632,7.333631156,8.613245125,24.768684914,17.597408434,-0.035936710,0.651172266,0.023481679,-0.061303186
63.900000000,24.784406337,17.637215628,-0.038354077,0.650472694,0.023598576,-0.061789522,15.929389574,-0.334405855,7.321606604,8.607782970,24.790397004,17.597390875,-0.037985779,0.650705713,0.023603600,-0.061639565
63.933333333,24.806095176,17.637150150,-0.040424967,0.650002796,0.023719935,-0.062126706,15.911870019,-0.336113161,7.309563545,8.602306474,24.812093594,17.597333377,-0.040046071,0.650236892,0.023725639,-0.061976591
63.966666667,24.827768313,17.637044328,-0.042507117,0.649530695,0.023841394,-0.062464508,15.894319373,-0.337821415,7.297503120,8.596816253,24.833774534,17.597235766,-0.042117608,0.649765846,0.023847790,-0.062314247
64.000000000,24.849425600,17.636897992,-0.044600548,0.649056433,0.023962946,-0.062802912,15.876739397,-0.339530477,7.285426473,8.591312924,24.855439676,17.597097868,-0.044200410,0.649292616,0.023970047,-0.062652516
64.033333333,24.871066890,17.636710967,-0.046705278,0.648580052,0.024084585,-0.063141899,15.859131859,-0.341240209,7.273334759,8.585797101,24.877088874,17.596919512,-0.046294498,0.648817245,0.024092402,-0.062991380
64.066666667,24.892692034,17.636483083,-0.048821326,0.648101596,0.024206305,-0.063481450,15.841498531,-0.342950467,7.261229137,8.580269395,24.898721979,17.596700526,-0.048399891,0.648339777,0.024214850,-0.063330820
64.100000000,24.914300886,17.636214167,-0.050948711,0.647621108,0.024328099,-0.063821548,15.823841191,-0.344661107,7.249110775,8.574730416,24.920338846,17.596440739,-0.050516608,0.647860253,0.024337383,-0.063670818
64.133333333,24.935893298,17.635904048,-0.053087450,0.647138631,0.024449959,-0.064162173,15.806161618,-0.346371980,7.236980848,8.569180771,24.941939326,17.596139979,-0.052644668,0.647378719,0.024459995,-0.064011355
64.166666667,24.957469125,17.635552557,-0.055237560,0.646654209,0.024571879,-0.064503305,15.788461601,-0.348082937,7.224840536,8.563621065,24.963523274,17.595798075,-0.054784087,0.646895216,0.024582678,-0.064352413
64.200000000,24.979028218,17.635159523,-0.057399058,0.646167886,0.024693852,-0.064844926,15.770742927,-0.349793826,7.212691029,8.558051899,24.985090543,17.595414859,-0.056934883,0.646409789,0.024705427,-0.064693971
64.233333333,25.000570433,17.634724775,-0.059571958,0.645679707,0.024815871,-0.065187014,15.753007392,-0.351504492,7.200533520,8.552473872,25.006640988,17.594990160,-0.059097073,0.645922483,0.024828233,-0.065036009
64.266666667,25.022095623,17.634248146,-0.061756277,0.645189717,0.024937929,-0.065529551,15.735256794,-0.353214776,7.188369212,8.546887582,25.028174463,17.594523808,-0.061270672,0.645433341,0.024951091,-0.065378508
64.300000000,25.043603643,17.633729466,-0.063952027,0.644697959,0.025060018,-0.065872514,15.717492934,-0.354924520,7.176199313,8.541293621,25.049690823,17.594015636,-0.063455695,0.644942409,0.025073992,-0.065721447
64.333333333,25.065094348,17.633168566,-0.066159223,0.644204479,0.025182132,-0.066215884,15.699717617,-0.356633561,7.164025037,8.535692580,25.071189922,17.593465474,-0.065652156,0.644449731,0.025196931,-0.066064806
64.366666667,25.086567592,17.632565280,-0.068377878,0.643709323,0.025304264,-0.066559638,15.681932651,-0.358341734,7.151847606,8.530085045,25.092671617,17.592873156,-0.067860069,0.643955353,0.025319899,-0.066408562
64.400000000,25.108023231,17.631919440,-0.070608003,0.643212536,0.025426405,-0.066903755,15.664139848,-0.360048872,7.139668246,8.524471602,25.114135763,17.592238513,-0.070079447,0.643459320,0.025442889,-0.066752695
64.433333333,25.129461121,17.631230880,-0.072849610,0.642714163,0.025548550,-0.067248213,15.646341021,-0.361754806,7.127488192,8.518852829,25.135582215,17.591561380,-0.072310301,0.642961677,0.025565895,-0.067097182
64.466666667,25.150881117,17.630499433,-0.075102710,0.642214252,0.025670689,-0.067592990,15.628537987,-0.363459362,7.115308682,8.513229305,25.157010831,17.590841589,-0.074552645,0.642462472,0.025688908,-0.067442002
64.500000000,25.172283076,17.629724933,-0.077367312,0.641712848,0.025792816,-0.067938063,15.610732566,-0.365162366,7.103130963,8.507601603,25.178421466,17.590078975,-0.076806488,0.641961749,0.025811921,-0.067787132
64.533333333,25.193666855,17.628907216,-0.079643425,0.641209999,0.025914924,-0.068283409,15.592926578,-0.366863642,7.090956285,8.501970293,25.199813978,17.589273374,-0.079071839,0.641459556,0.025934928,-0.068132549
64.566666667,25.215032310,17.628046117,-0.081931059,0.640705750,0.026037004,-0.068629004,15.575121847,-0.368563009,7.078785907,8.496335940,25.221188224,17.588424620,-0.081348709,0.640955940,0.026057919,-0.068478229
64.600000000,25.236379299,17.627141473,-0.084230220,0.640200149,0.026159049,-0.068974825,15.557320198,-0.370260284,7.066621090,8.490699107,25.242544062,17.587532549,-0.083637106,0.640450946,0.026180888,-0.068824150
64.633333333,25.257707679,17.626193120,-0.086540915,0.639693243,0.026281051,-0.069320847,15.539523456,-0.371955285,7.054463104,8.485060353,25.263881349,17.586596998,-0.085937037,0.639944623,0.026303827,-0.069170287
64.666666667,25.279017308,17.625200895,-0.088863150,0.639185080,0.026403002,-0.069667046,15.521733451,-0.373647822,7.042313221,8.479420230,25.285199944,17.585617803,-0.088248510,0.639437017,0.026426728,-0.069516615
64.700000000,25.300308045,17.624164636,-0.091196929,0.638675707,0.026524895,-0.070013397,15.503952010,-0.375337708,7.030172721,8.473779289,25.306499705,17.584594804,-0.090571529,0.638928177,0.026549583,-0.069863111
64.733333333,25.321579747,17.623084182,-0.093542259,0.638165173,0.026646722,-0.070359875,15.486180964,-0.377024749,7.018042887,8.468138077,25.327780491,17.583527837,-0.092906101,0.638418150,0.026672385,-0.070209749
64.766666667,25.342832274,17.621959371,-0.095899140,0.637653526,0.026768474,-0.070706454,15.468422143,-0.378708752,7.005925010,8.462497133,25.349042161,17.582416741,-0.095252229,0.637906984,0.026795125,-0.070556503
64.800000000,25.364065485,17.620790044,-0.098267577,0.637140813,0.026890144,-0.071053109,15.450677378,-0.380389519,6.993820382,8.456856995,25.370284576,17.581261357,-0.097609917,0.637394727,0.026917795,-0.070903348
64.833333333,25.385279240,17.619576041,-0.100647571,0.636627085,0.027011723,-0.071399812,15.432948499,-0.382066852,6.981730303,8.451218196,25.391507594,17.580061524,-0.099979168,0.636881429,0.027040388,-0.071250258
64.866666667,25.406473398,17.618317203,-0.103039122,0.636112389,0.027133203,-0.071746537,15.415237338,-0.383740549,6.969656076,8.445581263,25.412711076,17.578817083,-0.102359983,0.636367138,0.027162896,-0.071597206
64.900000000,25.427647819,17.617013372,-0.105442231,0.635596774,0.027254576,-0.072093258,15.397545725,-0.385410405,6.957599007,8.439946718,25.433894883,17.577527876,-0.104752364,0.635851902,0.027285309,-0.071944165
64.933333333,25.448802365,17.615664390,-0.107856896,0.635080290,0.027375834,-0.072439946,15.379875490,-0.387076214,6.945560410,8.434315081,25.455058875,17.576193743,-0.107156309,0.635335771,0.027407620,-0.072291108
64.966666667,25.469936896,17.614270100,-0.110283115,0.634562986,0.027496968,-0.072786574,15.362228463,-0.388737769,6.933541599,8.428686864,25.476202914,17.574814529,-0.109571818,0.634818794,0.027529820,-0.072638008
65.000000000,25.491051273,17.612830345,-0.112720885,0.634044912,0.027617970,-0.073133114,15.344606471,-0.390394857,6.921543896,8.423062575,25.497326861,17.573390076,-0.111998890,0.634301021,0.027651902,-0.072984836
65.033333333,25.512145358,17.611344971,-0.115170203,0.633526118,0.027738832,-0.073479537,15.327011342,-0.392047265,6.909568622,8.417442719,25.518430580,17.571920228,-0.114437521,0.633782501,0.027773856,-0.073331564
65.066666667,25.533219013,17.609813822,-0.117631064,0.633006653,0.027859544,-0.073825815,15.309444900,-0.393694778,6.897617107,8.411827793,25.539513930,17.570404831,-0.116887707,0.633263284,0.027895674,-0.073678164
65.100000000,25.554272100,17.608236745,-0.120103461,0.632486569,0.027980098,-0.074171917,15.291908969,-0.395337179,6.885690679,8.406218290,25.560576777,17.568843729,-0.119349444,0.632743421,0.028017347,-0.074024606
65.133333333,25.575304482,17.606613585,-0.122587388,0.631965914,0.028100486,-0.074517815,15.274405371,-0.396974246,6.873790674,8.400614697,25.581618981,17.567236768,-0.121822726,0.632222961,0.028138868,-0.074370860
65.166666667,25.596316022,17.604944190,-0.125082838,0.631444739,0.028220699,-0.074863478,15.256935925,-0.398605758,6.861918427,8.395017498,25.602640408,17.565583796,-0.124307546,0.631701955,0.028260226,-0.074716897
65.200000000,25.617306583,17.603228409,-0.127589800,0.630923096,0.028340727,-0.075208876,15.239502447,-0.400231491,6.850075279,8.389427168,25.623640921,17.563884660,-0.126803897,0.631180453,0.028381414,-0.075062688
65.233333333,25.638276030,17.601466089,-0.130108266,0.630401035,0.028460563,-0.075553978,15.222106751,-0.401851218,6.838262572,8.383844179,25.644620383,17.562139208,-0.129311769,0.630658507,0.028502422,-0.075408200
65.266666667,25.659224225,17.599657081,-0.132638224,0.629878607,0.028580197,-0.075898753,15.204750648,-0.403464710,6.826481651,8.378268998,25.665578660,17.560347290,-0.131831153,0.630136167,0.028623242,-0.075753403
65.300000000,25.680151035,17.597801235,-0.135179663,0.629355864,0.028699620,-0.076243170,15.187435946,-0.405071738,6.814733862,8.372702083,25.686515616,17.558508754,-0.134362039,0.629613484,0.028743865,-0.076098267
65.333333333,25.701056323,17.595898402,-0.137732570,0.628832856,0.028818823,-0.076587196,15.170164447,-0.406672067,6.803020556,8.367143891,25.707431116,17.556623452,-0.136904413,0.629090509,0.028864281,-0.076442758
65.366666667,25.721939955,17.593948434,-0.140296930,0.628309634,0.028937797,-0.076930800,15.152937951,-0.408265464,6.791343083,8.361594868,25.728325027,17.554691235,-0.139458264,0.628567294,0.028984482,-0.076786846
65.400000000,25.742801796,17.591951183,-0.142872728,0.627786252,0.029056533,-0.077273949,15.135758255,-0.409851693,6.779702796,8.356055459,25.749197214,17.552711956,-0.142023578,0.628043891,0.029104458,-0.077130498
65.433333333,25.763641713,17.589906504,-0.145459949,0.627262759,0.029175022,-0.077616610,15.118627148,-0.411430514,6.768101048,8.350526100,25.770047544,17.550685466,-0.144600338,0.627520350,0.029224200,-0.077473680
65.466666667,25.784459571,17.587814250,-0.148058574,0.626739208,0.029293254,-0.077958749,15.101546419,-0.413001687,6.756539196,8.345007223,25.790875883,17.548611619,-0.147188530,0.626996724,0.029343699,-0.077816361
65.500000000,25.805255239,17.585674276,-0.150668585,0.626215652,0.029411220,-0.078300334,15.084517847,-0.414564971,6.745018594,8.339499252,25.811682099,17.546490271,-0.149788135,0.626473064,0.029462946,-0.078158506
65.533333333,25.826028582,17.583486440,-0.153289962,0.625692141,0.029528911,-0.078641329,15.067543209,-0.416120122,6.733540601,8.334002608,25.832466058,17.544321276,-0.152399135,0.625949423,0.029581931,-0.078500082
65.566666667,25.846779468,17.581250596,-0.155922686,0.625168728,0.029646317,-0.078981702,15.050624276,-0.417666893,6.722106574,8.328517702,25.853227630,17.542104490,-0.155021512,0.625425852,0.029700645,-0.078841054
65.600000000,25.867507766,17.578966604,-0.158566733,0.624645466,0.029763428,-0.079321416,15.033762812,-0.419205039,6.710717870,8.323044942,25.873966682,17.539839771,-0.157655243,0.624902404,0.029819078,-0.079181388
65.633333333,25.888213343,17.576634322,-0.161222081,0.624122406,0.029880236,-0.079660438,15.016960575,-0.420734309,6.699375846,8.317584729,25.894683084,17.537526977,-0.160300308,0.624379131,0.029937221,-0.079521049
65.666666667,25.908896069,17.574253609,-0.163888705,0.623599602,0.029996730,-0.079998731,15.000219319,-0.422254455,6.688081861,8.312137457,25.915376703,17.535165965,-0.162956683,0.623856085,0.030055064,-0.079860002
65.700000000,25.929555812,17.571824325,-0.166566580,0.623077105,0.030112901,-0.080336259,14.983540787,-0.423765223,6.676837272,8.306703516,25.936047410,17.532756596,-0.165624344,0.623333319,0.030172597,-0.080198211
65.733333333,25.950192443,17.569346333,-0.169255680,0.622554969,0.030228739,-0.080672988,14.966926720,-0.425266362,6.665643433,8.301283286,25.956695075,17.530298729,-0.168303265,0.622810886,0.030289811,-0.080535641
65.766666667,25.970805830,17.566819493,-0.171955976,0.622033245,0.030344235,-0.081008880,14.950378846,-0.426757615,6.654501701,8.295877145,25.977319568,17.527792227,-0.170993420,0.622288837,0.030406696,-0.080872255
65.800000000,25.991395844,17.564243669,-0.174667439,0.621511987,0.030459378,-0.081343899,14.933898891,-0.428238728,6.643413429,8.290485462,25.997920760,17.525236951,-0.173694782,0.621767227,0.030523242,-0.081208016
65.833333333,26.011962357,17.561618725,-0.177390040,0.620991248,0.030574158,-0.081678008,14.917488569,-0.429709444,6.632379970,8.285108599,26.018498522,17.522632765,-0.176407321,0.621246107,0.030639440,-0.081542889
65.866666667,26.032505239,17.558944526,-0.180123745,0.620471080,0.030688567,-0.082011169,14.901149588,-0.431169503,6.621402673,8.279746915,26.039052725,17.519979532,-0.179131007,0.620725530,0.030755278,-0.081876834
65.900000000,26.053024361,17.556220938,-0.182868523,0.619951536,0.030802593,-0.082343345,14.884883646,-0.432618647,6.610482887,8.274400759,26.059583241,17.517277117,-0.181865808,0.620205550,0.030870749,-0.082209816
65.933333333,26.073519597,17.553447827,-0.185624340,0.619432670,0.030916227,-0.082674497,14.868692435,-0.434056615,6.599621959,8.269070476,26.080089943,17.514525387,-0.184611692,0.619686218,0.030985840,-0.082541796
65.966666667,26.093990817,17.550625062,-0.188391160,0.618914533,0.031029458,-0.083004588,14.852577634,-0.435483145,6.588821230,8.263756404,26.100572704,17.511724207,-0.187368624,0.619167589,0.031100542,-0.082872737
66.000000000,26.114437895,17.547752511,-0.191168946,0.618397180,0.031142278,-0.083333579,14.836540915,-0.436897977,6.578082041,8.258458874,26.121031396,17.508873446,-0.190136570,0.618649715,0.031214846,-0.083202599
66.033333333,26.134860705,17.544830043,-0.193957660,0.617880663,0.031254674,-0.083661432,14.820583940,-0.438300845,6.567405729,8.253178211,26.141465894,17.505972973,-0.192915493,0.618132649,0.031328741,-0.083531344
66.066666667,26.155259120,17.541857529,-0.196757264,0.617365035,0.031366638,-0.083988106,14.804708361,-0.439691488,6.556793627,8.247914734,26.161876071,17.503022657,-0.195705354,0.617616443,0.031442216,-0.083858933
66.100000000,26.175633013,17.538834842,-0.199567716,0.616850349,0.031478159,-0.084313562,14.788915820,-0.441069640,6.546247065,8.242668755,26.182261802,17.500022368,-0.198506115,0.617101152,0.031555262,-0.084185327
66.133333333,26.195982260,17.535761854,-0.202388974,0.616336658,0.031589226,-0.084637762,14.773207946,-0.442435035,6.535767367,8.237440580,26.202622962,17.496971978,-0.201317735,0.616586828,0.031667868,-0.084510486
66.166666667,26.216306736,17.532638438,-0.205220996,0.615824016,0.031699830,-0.084960664,14.757586361,-0.443787410,6.525355854,8.232230508,26.222959426,17.493871361,-0.204140173,0.616073525,0.031780023,-0.084834370
66.200000000,26.236606316,17.529464469,-0.208063737,0.615312475,0.031809960,-0.085282229,14.742052673,-0.445126497,6.515013841,8.227038831,26.243271070,17.490720389,-0.206973384,0.615561294,0.031891718,-0.085156939
66.233333333,26.256880875,17.526239823,-0.210917151,0.614802088,0.031919606,-0.085602417,14.726608478,-0.446452031,6.504742640,8.221865838,26.263557770,17.487518937,-0.209817325,0.615050189,0.032002942,-0.085478154
66.266666667,26.277130291,17.522964377,-0.213781191,0.614292908,0.032028757,-0.085921186,14.711255363,-0.447763746,6.494543555,8.216711807,26.283819402,17.484266880,-0.212671951,0.614540264,0.032113685,-0.085797973
66.300000000,26.297354439,17.519638009,-0.216655807,0.613784987,0.032137403,-0.086238495,14.695994899,-0.449061373,6.484417886,8.211577013,26.304055845,17.480964097,-0.215537212,0.614031570,0.032223935,-0.086116355
66.333333333,26.317553197,17.516260598,-0.219540951,0.613278380,0.032245533,-0.086554304,14.680828649,-0.450344648,6.474366925,8.206461724,26.324266975,17.477610463,-0.218413062,0.613524161,0.032333683,-0.086433260
66.366666667,26.337726442,17.512832023,-0.222436570,0.612773139,0.032353137,-0.086868571,14.665758158,-0.451613302,6.464391959,8.201366199,26.344452670,17.474205858,-0.221299450,0.613018090,0.032442918,-0.086748646
66.400000000,26.357874053,17.509352166,-0.225342612,0.612269315,0.032460204,-0.087181255,14.650784963,-0.452867071,6.454494268,8.196290695,26.364612808,17.470750162,-0.224196324,0.612513409,0.032551629,-0.087062471
66.433333333,26.377995909,17.505820909,-0.228259022,0.611766963,0.032566724,-0.087492313,14.635910584,-0.454105687,6.444675124,8.191235460,26.384747269,17.467243256,-0.227103633,0.612010171,0.032659806,-0.087374695
66.466666667,26.398091887,17.502238135,-0.231185746,0.611266134,0.032672686,-0.087801704,14.621136528,-0.455328885,6.434935793,8.186200736,26.404855932,17.463685021,-0.230021321,0.611508428,0.032767438,-0.087685274
66.500000000,26.418161868,17.498603729,-0.234122725,0.610766881,0.032778080,-0.088109386,14.606464290,-0.456536399,6.425277531,8.181186759,26.424938676,17.460075341,-0.232949334,0.611008234,0.032874514,-0.087994168
66.533333333,26.438205731,17.494917577,-0.237069902,0.610269256,0.032882894,-0.088415316,14.591895347,-0.457727965,6.415701587,8.176193760,26.444995383,17.456414100,-0.235887615,0.610509640,0.032981024,-0.088301333
66.566666667,26.458223357,17.491179564,-0.240027217,0.609773311,0.032987119,-0.088719451,14.577431164,-0.458903318,6.406209202,8.171221962,26.465025931,17.452701183,-0.238836104,0.610012699,0.033086957,-0.088606727
66.600000000,26.478214626,17.487389579,-0.242994609,0.609279099,0.033090743,-0.089021749,14.563073190,-0.460062194,6.396801607,8.166271583,26.485030203,17.448936476,-0.241794744,0.609517462,0.033192302,-0.088910308
66.633333333,26.498179421,17.483547510,-0.245972015,0.608786672,0.033193755,-0.089322168,14.548822859,-0.461204330,6.387480025,8.161342834,26.505008080,17.445119868,-0.244763471,0.609023983,0.033297048,-0.089212033
66.666666667,26.518117621,17.479653249,-0.248959370,0.608296081,0.033296146,-0.089620663,14.534681589,-0.462329466,6.378245667,8.156435922,26.524959444,17.441251246,-0.247742224,0.608532313,0.033401184,-0.089511859
66.700000000,26.538029111,17.475706685,-0.251956610,0.607807379,0.033397904,-0.089917193,14.520650783,-0.463437340,6.369099737,8.151551046,26.544884177,17.437330501,-0.250730939,0.608042504,0.033504700,-0.089809742
66.733333333,26.557913772,17.471707712,-0.254963667,0.607320616,0.033499019,-0.090211714,14.506731826,-0.464527693,6.360043427,8.146688399,26.564782163,17.433357523,-0.253729550,0.607554607,0.033607586,-0.090105641
66.766666667,26.577771487,17.467656223,-0.257980473,0.606835844,0.033599480,-0.090504182,14.492926088,-0.465600266,6.351077917,8.141848170,26.584653285,17.429332205,-0.256737991,0.607068673,0.033709829,-0.090399511
66.800000000,26.597602141,17.463552112,-0.261006958,0.606353115,0.033699275,-0.090794555,14.479234920,-0.466654802,6.342204379,8.137030541,26.604497427,17.425254439,-0.259756192,0.606584755,0.033811419,-0.090691309
66.833333333,26.617405617,17.459395277,-0.264043051,0.605872479,0.033798395,-0.091082788,14.465659659,-0.467691046,6.333423971,8.132235688,26.624314473,17.421124121,-0.262784085,0.606102904,0.033912345,-0.090980992
66.866666667,26.637181800,17.455185614,-0.267088679,0.605393987,0.033896829,-0.091368839,14.452201621,-0.468708745,6.324737840,8.127463782,26.644104308,17.416941146,-0.265821598,0.605623169,0.034012597,-0.091268516
66.900000000,26.656930576,17.450923022,-0.270143768,0.604917690,0.033994565,-0.091652663,14.438862107,-0.469707645,6.316147121,8.122714987,26.663866817,17.412705410,-0.268868658,0.605145603,0.034112164,-0.091553837
66.933333333,26.676651828,17.446607400,-0.273208242,0.604443638,0.034091593,-0.091934217,14.425642398,-0.470687497,6.307652936,8.117989463,26.683601887,17.408416812,-0.271925191,0.604670255,0.034211034,-0.091836913
66.966666667,26.696345445,17.442238650,-0.276282024,0.603971882,0.034187903,-0.092213458,14.412543757,-0.471648052,6.299256394,8.113287363,26.703309403,17.404075252,-0.274991121,0.604197176,0.034309197,-0.092117699
67.000000000,26.716011312,17.437816673,-0.279365035,0.603502471,0.034283483,-0.092490341,14.399567429,-0.472589064,6.290958592,8.108608837,26.722989252,17.399680629,-0.278066372,0.603726416,0.034406642,-0.092396151
67.033333333,26.735649316,17.433341374,-0.282457196,0.603035456,0.034378323,-0.092764824,14.386714637,-0.473510288,6.282760611,8.103954027,26.742641321,17.395232846,-0.281150865,0.603258024,0.034503357,-0.092672227
67.066666667,26.755259345,17.428812656,-0.285558425,0.602570885,0.034472411,-0.093036861,14.373986590,-0.474411483,6.274663520,8.099323070,26.762265499,17.390731805,-0.284244520,0.602792052,0.034599333,-0.092945881
67.100000000,26.774841287,17.424230426,-0.288668638,0.602108808,0.034565738,-0.093306411,14.361384471,-0.475292409,6.266668372,8.094716099,26.781861673,17.386177411,-0.287347256,0.602328547,0.034694558,-0.093217071
67.133333333,26.794395030,17.419594591,-0.291787753,0.601649273,0.034658293,-0.093573428,14.348909448,-0.476152829,6.258776207,8.090133241,26.801429732,17.381569569,-0.290458989,0.601867558,0.034789021,-0.093485753
67.166666667,26.813920464,17.414905060,-0.294915682,0.601192330,0.034750064,-0.093837869,14.336562666,-0.476992508,6.250988048,8.085574617,26.820969566,17.376908186,-0.293579636,0.601409136,0.034882712,-0.093751883
67.200000000,26.833417478,17.410161743,-0.298052338,0.600738027,0.034841041,-0.094099692,14.324345249,-0.477811215,6.243304904,8.081040345,26.840481063,17.372193170,-0.296709110,0.600953328,0.034975620,-0.094015418
67.233333333,26.852885962,17.405364550,-0.301197633,0.600286412,0.034931214,-0.094358852,14.312258303,-0.478608721,6.235727766,8.076530537,26.859964115,17.367424431,-0.299847325,0.600500182,0.035067733,-0.094276314
67.266666667,26.872325807,17.400513395,-0.304351476,0.599837533,0.035020572,-0.094615306,14.300302910,-0.479384799,6.228257611,8.072045299,26.879418612,17.362601879,-0.302994191,0.600049747,0.035159041,-0.094534527
67.300000000,26.891736904,17.395608192,-0.307513777,0.599391436,0.035109103,-0.094869011,14.288480130,-0.480139227,6.220895397,8.067584733,26.898844445,17.357725427,-0.306149619,0.599602069,0.035249534,-0.094790015
67.333333333,26.911119145,17.390648855,-0.310684441,0.598948170,0.035196799,-0.095119923,14.276791004,-0.480871786,6.213642068,8.063148937,26.918241505,17.352794986,-0.309313516,0.599157197,0.035339200,-0.095042734
67.366666667,26.930472421,17.385635302,-0.313863374,0.598507781,0.035283647,-0.095368000,14.265236549,-0.481582258,6.206498547,8.058738002,26.937609686,17.347810474,-0.312485791,0.598715177,0.035428029,-0.095292641
67.400000000,26.949796625,17.380567450,-0.317050481,0.598070315,0.035369638,-0.095613198,14.253817760,-0.482270431,6.199465743,8.054352017,26.956948879,17.342771804,-0.315666348,0.598276056,0.035516010,-0.095539692
67.433333333,26.969091651,17.375445218,-0.320245663,0.597635818,0.035454761,-0.095855476,14.242535609,-0.482936095,6.192544545,8.049991065,26.976258979,17.337678895,-0.318855091,0.597839880,0.035603133,-0.095783846
67.466666667,26.988357392,17.370268528,-0.323448823,0.597204336,0.035539005,-0.096094790,14.231391045,-0.483579044,6.185735822,8.045655223,26.995539878,17.332531665,-0.322051924,0.597406695,0.035689386,-0.096025060
67.500000000,27.007593743,17.365037302,-0.326659860,0.596775914,0.035622360,-0.096331098,14.220384994,-0.484199077,6.179040426,8.041344568,27.014791471,17.327330035,-0.325256747,0.596976546,0.035774759,-0.096263290
67.533333333,27.026800597,17.359751463,-0.329878672,0.596350597,0.035704816,-0.096564359,14.209518359,-0.484795994,6.172459191,8.037059167,27.034013653,17.322073926,-0.328469461,0.596549478,0.035859242,-0.096498495
67.566666667,27.045977852,17.354410935,-0.333105156,0.595928430,0.035786363,-0.096794529,14.198792017,-0.485369601,6.165992930,8.032799087,27.053206318,17.316763260,-0.331689964,0.596125536,0.035942824,-0.096730633
67.600000000,27.065125401,17.349015646,-0.336339208,0.595509456,0.035866990,-0.097021567,14.188206823,-0.485919708,6.159642435,8.028564389,27.072369364,17.311397963,-0.334918152,0.595704765,0.036025495,-0.096959662
67.633333333,27.084243143,17.343565523,-0.339580723,0.595093720,0.035946686,-0.097245432,14.177763608,-0.486446129,6.153408479,8.024355128,27.091502686,17.305977960,-0.338153922,0.595287208,0.036107243,-0.097185540
67.666666667,27.103330973,17.338060496,-0.342829592,0.594681263,0.036025442,-0.097466083,14.167463176,-0.486948681,6.147291816,8.020171359,27.110606181,17.300503177,-0.341397168,0.594872908,0.036188059,-0.097408226
