t,tau_u_applied,tau_r_applied,T1_applied,T2_applied
59.933333333,17.358310405,-0.160596927,8.370314958,8.987995447
59.966666667,17.354504779,-0.161730967,8.366231298,8.988273480
60.000000000,17.350527535,-0.162870885,8.362050528,8.988477007
60.033333333,17.346379142,-0.164016684,8.357772871,8.988606271
60.066666667,17.342060085,-0.165168370,8.353398561,8.988661524
60.100000000,17.337570857,-0.166325949,8.348927835,8.988643022
60.133333333,17.332911968,-0.167489424,8.344360938,8.988551030
60.166666667,17.328083937,-0.168658800,8.339698121,8.988385815
60.200000000,17.323087298,-0.169834083,8.334939644,8.988147654
60.233333333,17.317922599,-0.171015275,8.330085771,8.987836828
60.266666667,17.312590397,-0.172202381,8.325136773,8.987453624
60.300000000,17.307091265,-0.173395405,8.320092930,8.986998335
60.333333333,17.301425787,-0.174594351,8.314954527,8.986471260
60.366666667,17.295594562,-0.175799221,8.309721856,8.985872706
60.400000000,17.289598199,-0.177010019,8.304395216,8.985202983
60.433333333,17.283437322,-0.178226748,8.298974914,8.984462407
60.466666667,17.277112566,-0.179449410,8.293461263,8.983651303
60.500000000,17.270624582,-0.180678008,8.287854583,8.982769999
60.533333333,17.263974030,-0.181912543,8.282155201,8.981818829
60.566666667,17.257161585,-0.183153018,8.276363451,8.980798134
60.600000000,17.250187935,-0.184399432,8.270479675,8.979708260
60.633333333,17.243053779,-0.185651788,8.264504220,8.978549559
60.666666667,17.235759832,-0.186910086,8.258437443,8.977322390
60.700000000,17.228306820,-0.188174326,8.252279706,8.976027114
60.733333333,17.220695480,-0.189444508,8.246031379,8.974664101
60.766666667,17.212926565,-0.190720631,8.239692839,8.973233726
60.800000000,17.205000840,-0.192002694,8.233264470,8.971736370
60.833333333,17.196919082,-0.193290695,8.226746665,8.970172417
60.866666667,17.188682081,-0.194584634,8.220139822,8.968542259
60.900000000,17.180290640,-0.195884506,8.213444347,8.966846293
60.933333333,17.171745575,-0.197190309,8.206660654,8.965084921
60.966666667,17.163047716,-0.198502041,8.199789165,8.963258551
61.000000000,17.154197903,-0.199819695,8.192830307,8.961367596
61.033333333,17.145196991,-0.201143269,8.185784517,8.959412475
61.066666667,17.136045847,-0.202472757,8.178652237,8.957393610
61.100000000,17.126745351,-0.203808153,8.171433920,8.955311431
61.133333333,17.117296395,-0.205149451,8.164130023,8.953166372
61.166666667,17.107699885,-0.206496644,8.156741012,8.950958873
61.200000000,17.097956739,-0.207849724,8.149267362,8.948689377
61.233333333,17.088067887,-0.209208684,8.141709552,8.946358335
61.266666667,17.078034274,-0.210573513,8.134068073,8.943966201
61.300000000,17.067856854,-0.211944204,8.126343420,8.941513434
61.333333333,17.057536596,-0.213320745,8.118536097,8.939000499
61.366666667,17.047074482,-0.214703125,8.110646617,8.936427866
61.400000000,17.036471506,-0.216091332,8.102675499,8.933796008
61.433333333,17.025728674,-0.217485355,8.094623270,8.931105404
61.466666667,17.014847005,-0.218885179,8.086490465,8.928356540
61.500000000,17.003827530,-0.220290791,8.078277628,8.925549902
61.533333333,16.992671293,-0.221702176,8.069985309,8.922685984
61.566666667,16.981379350,-0.223119317,8.061614066,8.919765284
61.600000000,16.969952770,-0.224542198,8.053164467,8.916788304
61.633333333,16.958392634,-0.225970801,8.044637084,8.913755550
61.666666667,16.946700035,-0.227405108,8.036032501,8.910667534
61.700000000,16.934876079,-0.228845100,8.027351308,8.907524771
61.733333333,16.922921883,-0.230290756,8.018594103,8.904327780
61.766666667,16.910838578,-0.231742055,8.009761491,8.901077087
61.800000000,16.898627305,-0.233198974,8.000854087,8.897773218
61.833333333,16.886289219,-0.234661490,7.991872513,8.894416707
61.866666667,16.873825487,-0.236129579,7.982817398,8.891008088
61.900000000,16.861237286,-0.237603216,7.973689382,8.887547903
61.933333333,16.848525806,-0.239082372,7.964489110,8.884036696
61.966666667,16.835692251,-0.240567022,7.955217236,8.880475015
62.000000000,16.822737834,-0.242057137,7.945874423,8.876863411
62.033333333,16.809663781,-0.243552686,7.936461341,8.873202440
62.066666667,16.796471329,-0.245053638,7.926978669,8.869492660
62.100000000,16.783161729,-0.246559961,7.917427093,8.865734635
62.133333333,16.769736240,-0.248071622,7.907807309,8.861928931
62.166666667,16.756196136,-0.249588585,7.898120019,8.858076117
62.200000000,16.742542700,-0.251110816,7.888365934,8.854176766
62.233333333,16.728777229,-0.252638277,7.878545775,8.850231454
62.266666667,16.714901028,-0.254170928,7.868660268,8.846240760
62.300000000,16.700915417,-0.255708731,7.858710149,8.842205268
62.333333333,16.686821724,-0.257251644,7.848696163,8.838125561
62.366666667,16.672621290,-0.258799624,7.838619061,8.834002229
62.400000000,16.658315468,-0.260352627,7.828479604,8.829835864
62.433333333,16.643905619,-0.261910609,7.818278562,8.825627058
62.466666667,16.629393119,-0.263473521,7.808016711,8.821376408
62.500000000,16.614779350,-0.265041317,7.797694835,8.817084515
62.533333333,16.600065709,-0.266613945,7.787313730,8.812751979
62.566666667,16.585253603,-0.268191354,7.776874197,8.808379406
62.600000000,16.570344447,-0.269773492,7.766377046,8.803967401
62.633333333,16.555339669,-0.271360304,7.755823095,8.799516574
62.666666667,16.540240707,-0.272951735,7.745213171,8.795027535
62.700000000,16.525049009,-0.274547725,7.734548110,8.790500899
62.733333333,16.509766034,-0.276148217,7.723828754,8.785937280
62.766666667,16.494393251,-0.277753148,7.713055955,8.781337295
62.800000000,16.478932137,-0.279362457,7.702230574,8.776701563
62.833333333,16.463384183,-0.280976079,7.691353477,8.772030705
62.866666667,16.447750886,-0.282593948,7.680425543,8.767325343
62.900000000,16.432033756,-0.284215996,7.669447655,8.762586101
62.933333333,16.416234310,-0.285842153,7.658420706,8.757813604
62.966666667,16.400354077,-0.287472349,7.647345599,8.753008478
63.000000000,16.384394593,-0.289106509,7.636223241,8.748171352
63.033333333,16.368357406,-0.290744558,7.625054552,8.743302853
63.066666667,16.352244071,-0.292386420,7.613840458,8.738403613
63.100000000,16.336056153,-0.294032016,7.602581892,8.733474261
63.133333333,16.319795228,-0.295681265,7.591279797,8.728515431
63.166666667,16.303462877,-0.297334083,7.579935124,8.723527753
63.200000000,16.287060693,-0.298990388,7.568548832,8.718511861
63.233333333,16.270590277,-0.300650090,7.557121888,8.713468389
63.266666667,16.254053237,-0.302313103,7.545655266,8.708397971
63.300000000,16.237451192,-0.303979335,7.534149951,8.703301241
63.333333333,16.220785767,-0.305648694,7.522606934,8.698178833
63.366666667,16.204058597,-0.307321084,7.511027214,8.693031383
63.400000000,16.187271323,-0.308996409,7.499411799,8.687859524
63.433333333,16.170425596,-0.310674569,7.487761704,8.682663892
63.466666667,16.153523074,-0.312355463,7.476077954,8.677445120
63.500000000,16.136565423,-0.314038989,7.464361579,8.672203844
63.533333333,16.119554315,-0.315725040,7.452613620,8.666940695
63.566666667,16.102491431,-0.317413508,7.440835123,8.661656308
63.600000000,16.085378458,-0.319104284,7.429027144,8.656351314
63.633333333,16.068217092,-0.320797256,7.417190746,8.651026346
63.666666667,16.051009034,-0.322492309,7.405327000,8.645682034
63.700000000,16.033755993,-0.324189326,7.393436985,8.640319008
63.733333333,16.016459683,-0.325888189,7.381521786,8.634937896
63.766666667,15.999121825,-0.327588775,7.369582499,8.629539327
63.800000000,15.981744149,-0.329290962,7.357620224,8.624123925
63.833333333,15.964328388,-0.330994624,7.345636071,8.618692317
63.866666667,15.946876281,-0.332699632,7.333631156,8.613245125
63.900000000,15.929389574,-0.334405855,7.321606604,8.607782970
63.933333333,15.911870019,-0.336113161,7.309563545,8.602306474
63.966666667,15.894319373,-0.337821415,7.297503120,8.596816253
64.000000000,15.876739397,-0.339530477,7.285426473,8.591312924
64.033333333,15.859131859,-0.341240209,7.273334759,8.585797101
64.066666667,15.841498531,-0.342950467,7.261229137,8.580269395
64.100000000,15.823841191,-0.344661107,7.249110775,8.574730416
64.133333333,15.806161618,-0.346371980,7.236980848,8.569180771
64.166666667,15.788461601,-0.348082937,7.224840536,8.563621065
64.200000000,15.770742927,-0.349793826,7.212691029,8.558051899
64.233333333,15.753007392,-0.351504492,7.200533520,8.552473872
64.266666667,15.735256794,-0.353214776,7.188369212,8.546887582
64.300000000,15.717492934,-0.354924520,7.176199313,8.541293621
64.333333333,15.699717617,-0.356633561,7.164025037,8.535692580
64.366666667,15.681932651,-0.358341734,7.151847606,8.530085045
64.400000000,15.664139848,-0.360048872,7.139668246,8.524471602
64.433333333,15.646341021,-0.361754806,7.127488192,8.518852829
64.466666667,15.628537987,-0.363459362,7.115308682,8.513229305
64.500000000,15.610732566,-0.365162366,7.103130963,8.507601603
64.533333333,15.592926578,-0.366863642,7.090956285,8.501970293
64.566666667,15.575121847,-0.368563009,7.078785907,8.496335940
64.600000000,15.557320198,-0.370260284,7.066621090,8.490699107
64.633333333,15.539523456,-0.371955285,7.054463104,8.485060353
64.666666667,15.521733451,-0.373647822,7.042313221,8.479420230
64.700000000,15.503952010,-0.375337708,7.030172721,8.473779289
64.733333333,15.486180964,-0.377024749,7.018042887,8.468138077
64.766666667,15.468422143,-0.378708752,7.005925010,8.462497133
64.800000000,15.450677378,-0.380389519,6.993820382,8.456856995
64.833333333,15.432948499,-0.382066852,6.981730303,8.451218196
64.866666667,15.415237338,-0.383740549,6.969656076,8.445581263
64.900000000,15.397545725,-0.385410405,6.957599007,8.439946718
64.933333333,15.379875490,-0.387076214,6.945560410,8.434315081
64.966666667,15.362228463,-0.388737769,6.933541599,8.428686864
65.000000000,15.344606471,-0.390394857,6.921543896,8.423062575
65.033333333,15.327011342,-0.392047265,6.909568622,8.417442719
65.066666667,15.309444900,-0.393694778,6.897617107,8.411827793
65.100000000,15.291908969,-0.395337179,6.885690679,8.406218290
65.133333333,15.274405371,-0.396974246,6.873790674,8.400614697
65.166666667,15.256935925,-0.398605758,6.861918427,8.395017498
65.200000000,15.239502447,-0.400231491,6.850075279,8.389427168
65.233333333,15.222106751,-0.401851218,6.838262572,8.383844179
65.266666667,15.204750648,-0.403464710,6.826481651,8.378268998
65.300000000,15.187435946,-0.405071738,6.814733862,8.372702083
65.333333333,15.170164447,-0.406672067,6.803020556,8.367143891
65.366666667,15.152937951,-0.408265464,6.791343083,8.361594868
65.400000000,15.135758255,-0.409851693,6.779702796,8.356055459
65.433333333,15.118627148,-0.411430514,6.768101048,8.350526100
65.466666667,15.101546419,-0.413001687,6.756539196,8.345007223
65.500000000,15.084517847,-0.414564971,6.745018594,8.339499252
65.533333333,15.067543209,-0.416120122,6.733540601,8.334002608
65.566666667,15.050624276,-0.417666893,6.722106574,8.328517702
65.600000000,15.033762812,-0.419205039,6.710717870,8.323044942
65.633333333,15.016960575,-0.420734309,6.699375846,8.317584729
65.666666667,15.000219319,-0.422254455,6.688081861,8.312137457
65.700000000,14.983540787,-0.423765223,6.676837272,8.306703516
65.733333333,14.966926720,-0.425266362,6.665643433,8.301283286
65.766666667,14.950378846,-0.426757615,6.654501701,8.295877145
65.800000000,14.933898891,-0.428238728,6.643413429,8.290485462
65.833333333,14.917488569,-0.429709444,6.632379970,8.285108599
65.866666667,14.901149588,-0.431169503,6.621402673,8.279746915
65.900000000,14.884883646,-0.432618647,6.610482887,8.274400759
65.933333333,14.868692435,-0.434056615,6.599621959,8.269070476
65.966666667,14.852577634,-0.435483145,6.588821230,8.263756404
66.000000000,14.836540915,-0.436897977,6.578082041,8.258458874
66.033333333,14.820583940,-0.438300845,6.567405729,8.253178211
66.066666667,14.804708361,-0.439691488,6.556793627,8.247914734
66.100000000,14.788915820,-0.441069640,6.546247065,8.242668755
66.133333333,14.773207946,-0.442435035,6.535767367,8.237440580
66.166666667,14.757586361,-0.443787410,6.525355854,8.232230508
66.200000000,14.742052673,-0.445126497,6.515013841,8.227038831
66.233333333,14.726608478,-0.446452031,6.504742640,8.221865838
66.266666667,14.711255363,-0.447763746,6.494543555,8.216711807
66.300000000,14.695994899,-0.449061373,6.484417886,8.211577013
66.333333333,14.680828649,-0.450344648,6.474366925,8.206461724
66.366666667,14.665758158,-0.451613302,6.464391959,8.201366199
66.400000000,14.650784963,-0.452867071,6.454494268,8.196290695
66.433333333,14.635910584,-0.454105687,6.444675124,8.191235460
66.466666667,14.621136528,-0.455328885,6.434935793,8.186200736
66.500000000,14.606464290,-0.456536399,6.425277531,8.181186759
66.533333333,14.591895347,-0.457727965,6.415701587,8.176193760
66.566666667,14.577431164,-0.458903318,6.406209202,8.171221962
66.600000000,14.563073190,-0.460062194,6.396801607,8.166271583
